feature_24,feature_4,feature_26,feature_5,feature_1,feature_8,feature_9,feature_25,feature_28,feature_20,feature_22,feature_12,feature_29,feature_3,feature_23,feature_15,feature_13,feature_2,feature_18,feature_10,feature_27,feature_16,feature_21,feature_14,feature_7,feature_6,feature_19,feature_30,feature_17,feature_11,diagnosis
366.1,294.5,0.09473,0.1024,9.787,0.007937,0.135,0.1316,0.02381,0.005667,26.29,2.043,0.1934,62.11,68.81,0.01113,2.132,19.94,0.00525,0.0689,0.02049,0.01463,10.92,20.05,0.006829,0.05301,0.01801,0.08988,0.005308,0.335,B
512.5,412.6,0.1851,0.08983,11.6,0.0335,0.162,0.1431,0.08449,0.002551,17.16,0.5391,0.2772,74.34,82.96,0.006153,1.475,12.84,0.006884,0.06582,0.1922,0.0133,13.06,15.75,0.04196,0.07525,0.01651,0.08756,0.01693,0.2315,B
826.4,642.5,0.3026,0.09752,14.42,0.05839,0.1879,0.1431,0.1565,0.004452,30.86,1.851,0.2718,94.48,109.5,0.008005,2.376,19.77,0.01424,0.0639,0.3194,0.02895,16.33,26.85,0.09388,0.1141,0.01462,0.09353,0.03321,0.2895,M
906.5,582.7,0.1943,0.09488,13.61,0.04489,0.1609,0.1265,0.1184,0.002355,35.27,1.29,0.2651,88.05,108.6,0.005872,2.861,24.98,0.009921,0.05871,0.3169,0.01488,16.99,43.14,0.08625,0.08511,0.01465,0.07397,0.02647,0.4565,M
185.2,143.5,0.1202,0.117,6.981,0.0,0.193,0.1584,0.0,0.0041,19.54,1.508,0.2932,43.79,50.41,0.01019,1.553,13.43,0.0,0.07818,0.0,0.01084,7.93,9.833,0.0,0.07568,0.02659,0.09382,0.0,0.2241,B
547.8,458.7,0.08862,0.08013,12.18,0.0177,0.1739,0.1123,0.07431,0.001532,32.84,1.571,0.2694,77.22,84.58,0.00508,1.183,20.52,0.006797,0.05677,0.1145,0.006098,13.34,14.68,0.02383,0.04038,0.01447,0.06878,0.01069,0.1924,B
361.2,298.3,0.2302,0.1005,9.876,0.03029,0.1945,0.1559,0.09749,0.00357,26.83,1.222,0.2622,63.95,72.22,0.009058,1.528,19.4,0.01112,0.06322,0.2644,0.02196,10.76,11.77,0.06154,0.09697,0.01609,0.0849,0.03029,0.1803,B
402.8,336.1,0.1486,0.09989,10.49,0.01201,0.2217,0.1219,0.03203,0.003451,23.31,1.534,0.2826,67.41,74.22,0.007595,2.302,19.29,0.008614,0.06481,0.07987,0.02219,11.54,23.13,0.02995,0.08578,0.0271,0.07552,0.0288,0.355,B
827.2,530.2,0.4099,0.1398,13.11,0.09601,0.1925,0.1862,0.1986,0.007098,22.4,0.9238,0.3147,87.21,106.4,0.007162,2.41,15.56,0.01388,0.07692,0.6376,0.02912,16.31,34.66,0.2071,0.1765,0.01547,0.1405,0.05473,0.3908,M
521.7,412.5,0.266,0.1142,11.64,0.03485,0.1801,0.1688,0.1218,0.00384,29.26,1.657,0.2806,75.17,85.51,0.00854,2.155,18.33,0.01398,0.0652,0.2873,0.0231,13.14,20.62,0.0707,0.1017,0.01565,0.09097,0.02945,0.306,B
544.1,466.7,0.1963,0.08477,12.36,0.01921,0.1602,0.1184,0.08442,0.001356,27.49,0.8944,0.2983,79.01,85.56,0.003457,0.8484,18.54,0.005558,0.06066,0.1937,0.01047,13.29,9.227,0.02643,0.06815,0.01251,0.07185,0.01167,0.1199,B
2360.0,1509.0,0.6997,0.1326,22.27,0.1823,0.2556,0.1701,0.291,0.005037,28.01,1.545,0.4055,152.8,206.8,0.006515,10.05,19.67,0.0248,0.07039,0.9608,0.08668,28.4,170.0,0.4264,0.2768,0.03112,0.09789,0.104,1.215,M
518.1,396.5,0.2196,0.08759,11.34,0.01899,0.1487,0.1699,0.08278,0.002477,29.15,0.9861,0.2829,72.48,83.99,0.009113,1.597,21.26,0.006435,0.06529,0.312,0.01557,13.01,16.41,0.05133,0.06575,0.01568,0.08832,0.02443,0.2344,B
367.0,290.2,0.1765,0.1037,9.777,0.01778,0.1584,0.1467,0.05334,0.004638,21.47,1.424,0.2533,62.5,71.68,0.01385,2.747,16.99,0.01023,0.07065,0.13,0.02932,11.05,22.87,0.04334,0.08404,0.03281,0.08468,0.02722,0.403,B
527.4,480.4,0.225,0.09933,12.63,0.06021,0.1735,0.1287,0.1105,0.005891,25.47,1.803,0.2226,82.15,89.0,0.01291,2.711,20.76,0.02295,0.0707,0.2216,0.04042,13.33,20.48,0.1065,0.1209,0.02144,0.08486,0.05101,0.3424,B
709.0,629.9,0.4193,0.07837,14.26,0.07798,0.1704,0.08949,0.1505,0.01298,23.73,1.49,0.2398,97.83,107.0,0.005298,3.399,19.65,0.02292,0.07769,0.6783,0.07446,15.3,29.25,0.3003,0.2233,0.02566,0.1082,0.1435,0.3628,B
374.4,334.2,0.2049,0.1122,10.51,0.03068,0.1922,0.13,0.06136,0.006792,22.75,1.86,0.2383,68.64,72.62,0.01188,2.041,20.19,0.01544,0.07782,0.1295,0.03747,11.16,19.91,0.06476,0.1303,0.02287,0.09026,0.04591,0.3336,B
284.4,230.9,0.2364,0.115,8.726,0.01924,0.1649,0.1724,0.105,0.003806,19.62,0.5864,0.2926,55.84,64.48,0.008261,1.354,15.83,0.0104,0.07633,0.2456,0.02213,9.628,8.966,0.04132,0.08201,0.01708,0.1017,0.03259,0.1665,B
583.0,438.6,0.2399,0.09768,11.93,0.02008,0.1688,0.15,0.07247,0.003856,26.15,0.9227,0.2438,76.53,87.54,0.007803,2.0,21.53,0.007711,0.06194,0.1503,0.02507,13.67,24.79,0.03328,0.07849,0.01278,0.08541,0.01835,0.3118,B
270.0,245.2,0.1879,0.09462,8.95,0.02308,0.1305,0.1179,0.03846,0.005601,17.07,0.9789,0.1652,58.74,63.34,0.01835,3.28,15.76,0.02308,0.07163,0.1544,0.0676,9.414,16.94,0.09263,0.1243,0.02384,0.07722,0.09263,0.3132,B
1095.0,682.5,0.448,0.1162,14.87,0.08923,0.2157,0.1878,0.2027,0.003884,27.37,0.9489,0.3585,98.64,127.1,0.006985,2.989,16.67,0.01271,0.06768,0.4704,0.02563,18.81,41.18,0.169,0.1649,0.01602,0.1065,0.03011,0.4266,M
1272.0,782.6,0.4925,0.1155,15.78,0.09479,0.2096,0.1855,0.2034,0.005984,30.5,1.072,0.3274,105.7,130.3,0.008699,3.598,22.91,0.0139,0.07331,0.7356,0.03976,20.19,58.63,0.2133,0.1752,0.01495,0.1252,0.0595,0.552,M
1261.0,982.0,0.1202,0.08402,17.95,0.05596,0.2129,0.1072,0.1185,0.001902,27.83,1.214,0.4882,114.2,129.2,0.004024,3.357,20.01,0.009863,0.05025,0.2249,0.008422,20.58,54.04,0.07293,0.06722,0.05014,0.06111,0.02291,0.5506,M
510.5,403.3,0.239,0.09373,11.41,0.02623,0.1667,0.1548,0.08958,0.002206,15.97,0.4607,0.3016,73.34,83.74,0.00604,1.103,10.82,0.00646,0.06113,0.2102,0.01529,12.82,10.5,0.03512,0.06685,0.01344,0.08523,0.01514,0.1408,B
1549.0,1077.0,0.2291,0.1054,18.66,0.08665,0.1966,0.1503,0.1674,0.00457,24.9,1.581,0.2894,121.4,145.4,0.008102,4.895,17.12,0.01601,0.06213,0.3272,0.02101,22.25,90.47,0.1457,0.11,0.02045,0.08456,0.03342,0.7128,M
2073.0,1761.0,0.4244,0.1447,24.25,0.2012,0.2655,0.1696,0.2248,0.009875,23.99,3.12,0.3222,166.2,180.9,0.02333,9.807,20.2,0.01822,0.06877,0.5803,0.09806,26.02,233.0,0.4268,0.2867,0.04547,0.08009,0.1278,1.509,M
745.5,640.7,0.1788,0.1101,14.5,0.05778,0.1856,0.1313,0.1221,0.002808,15.98,0.857,0.2889,94.28,102.8,0.003818,1.928,10.89,0.012,0.06402,0.256,0.01276,15.7,24.19,0.08842,0.1099,0.0191,0.08006,0.02882,0.2929,B
632.1,553.5,0.2531,0.07115,13.37,0.028,0.1422,0.1025,0.08978,0.004076,22.75,1.14,0.2048,86.1,91.99,0.005919,1.223,16.39,0.01038,0.05823,0.3308,0.0327,14.26,14.66,0.08092,0.07325,0.01208,0.07628,0.04957,0.1639,B
725.9,588.7,0.135,0.08785,13.85,0.01141,0.1614,0.1157,0.05104,0.001708,23.58,0.8561,0.2364,88.44,100.3,0.004599,1.495,17.21,0.004814,0.0589,0.08115,0.009169,15.49,17.91,0.0142,0.06136,0.01247,0.07182,0.009127,0.2185,B
848.7,572.6,0.2884,0.09258,13.61,0.03085,0.1761,0.1471,0.1329,0.001465,35.64,1.005,0.347,87.76,113.2,0.004088,1.752,24.69,0.00688,0.0613,0.3796,0.01174,16.89,19.83,0.05285,0.07862,0.01323,0.079,0.01796,0.231,M
1538.0,1138.0,0.2264,0.08217,19.0,0.05627,0.1946,0.1021,0.1218,0.002686,25.73,1.342,0.2841,123.4,148.2,0.004428,5.216,18.91,0.01361,0.05044,0.3207,0.02731,22.32,81.23,0.09271,0.08028,0.0203,0.06541,0.0404,0.6896,M
762.6,674.5,0.2883,0.115,15.1,0.08534,0.2001,0.1386,0.1423,0.004984,18.33,1.068,0.259,99.58,105.9,0.009006,2.796,16.39,0.02258,0.06467,0.196,0.04185,16.11,39.84,0.1138,0.1807,0.02353,0.07779,0.03204,0.4309,B
1589.0,1192.0,0.3861,0.1015,19.79,0.1149,0.2202,0.1275,0.1732,0.003224,33.58,1.199,0.3305,130.4,148.7,0.005033,2.765,25.12,0.01043,0.06113,0.5673,0.03179,22.63,63.33,0.2545,0.1589,0.01578,0.08465,0.04755,0.4953,M
545.2,455.8,0.2585,0.1066,12.19,0.02882,0.188,0.1427,0.08187,0.004143,17.81,0.8163,0.3469,79.08,91.38,0.006773,1.973,13.29,0.008094,0.06471,0.09915,0.02456,13.34,15.24,0.02855,0.09509,0.02662,0.09241,0.01018,0.2005,B
1156.0,748.9,0.2394,0.1092,15.46,0.08087,0.1931,0.1546,0.1514,0.002461,26.0,0.7859,0.2837,101.7,124.9,0.00624,3.094,19.48,0.01093,0.05796,0.3791,0.01484,19.26,48.31,0.1466,0.1223,0.01397,0.08019,0.02813,0.4743,M
1175.0,809.8,0.3055,0.1008,16.16,0.05613,0.216,0.1395,0.1312,0.002373,31.68,1.265,0.348,106.2,129.7,0.004877,2.844,21.54,0.009231,0.05891,0.2992,0.01952,19.47,43.68,0.1043,0.1284,0.01535,0.07619,0.02219,0.4332,M
922.8,761.7,0.1949,0.09462,15.71,0.05933,0.1816,0.1223,0.1374,0.00233,19.25,0.8155,0.2723,102.0,114.3,0.005217,1.972,13.93,0.01268,0.05723,0.1709,0.01515,17.5,27.94,0.07135,0.09462,0.01669,0.07071,0.01678,0.3117,B
1590.0,1075.0,0.2275,0.0943,18.45,0.06847,0.1692,0.1465,0.1379,0.002205,31.39,1.202,0.3109,120.2,145.6,0.006001,3.766,21.91,0.009148,0.05727,0.3965,0.01422,22.52,68.35,0.1153,0.09709,0.01492,0.0761,0.02855,0.5959,M
653.6,506.3,0.1523,0.09055,12.77,0.02704,0.1585,0.1419,0.09331,0.002629,33.37,1.38,0.2829,81.72,92.04,0.007499,1.457,22.47,0.00892,0.06065,0.2177,0.01202,14.49,19.87,0.04711,0.05761,0.01647,0.08067,0.02332,0.2367,M
546.7,423.6,0.1028,0.1051,11.71,0.026,0.1339,0.1271,0.06968,0.003707,25.48,2.508,0.1712,74.72,86.16,0.006578,3.258,16.67,0.01307,0.05945,0.1046,0.0138,13.33,34.37,0.03592,0.06095,0.01359,0.07343,0.02662,0.4489,B
462.0,399.8,0.1648,0.09639,11.43,0.02875,0.1734,0.119,0.08476,0.001588,22.02,0.9938,0.2676,73.06,79.93,0.005133,1.143,15.39,0.008602,0.05865,0.1399,0.01521,12.32,12.67,0.03503,0.06889,0.01501,0.06765,0.01434,0.1759,B
971.4,678.1,0.2164,0.1167,14.95,0.08624,0.1957,0.1411,0.1667,0.002887,21.43,1.452,0.3414,96.85,121.4,0.01,8.419,17.57,0.02801,0.06216,0.3355,0.0348,18.55,101.9,0.1539,0.1305,0.05168,0.07147,0.06577,1.296,M
434.0,384.8,0.1822,0.1164,11.28,0.04796,0.1771,0.1367,0.08611,0.003442,15.77,1.343,0.2102,73.0,76.53,0.01127,1.851,13.39,0.01965,0.06072,0.08669,0.03498,11.92,26.33,0.04635,0.1136,0.0158,0.06784,0.02187,0.3384,B
342.9,288.5,0.07204,0.0925,9.738,0.0,0.1903,0.1234,0.0,0.00322,14.1,0.496,0.3105,61.24,66.53,0.00604,1.218,11.97,0.0,0.06422,0.0,0.005656,10.62,12.26,0.0,0.04102,0.02277,0.08151,0.0,0.1988,B
1233.0,813.0,0.2236,0.09721,16.11,0.05943,0.1861,0.1314,0.1216,0.003434,25.27,1.332,0.2792,105.1,129.0,0.00677,4.533,18.05,0.01167,0.06248,0.2802,0.01938,19.92,74.08,0.09447,0.1137,0.01875,0.08158,0.03067,0.7049,M
503.0,398.0,0.1792,0.1092,11.43,0.01861,0.1645,0.1413,0.06402,0.003526,26.76,1.908,0.2584,73.66,82.66,0.006664,1.937,17.31,0.00952,0.06562,0.07708,0.01735,12.78,21.38,0.02031,0.09486,0.02282,0.08096,0.01158,0.2843,B
643.8,512.2,0.2548,0.08677,12.9,0.03088,0.1778,0.1312,0.1012,0.001887,21.82,0.7712,0.3549,83.74,97.17,0.005324,1.689,15.92,0.007584,0.06235,0.209,0.01563,14.48,16.64,0.04894,0.09509,0.02104,0.08118,0.0151,0.2143,B
441.2,355.3,0.1223,0.07793,10.75,0.007875,0.1399,0.1076,0.03413,0.00236,20.72,1.239,0.23,68.26,77.79,0.006547,1.806,14.97,0.005612,0.05688,0.09755,0.01781,11.95,17.74,0.02251,0.05139,0.01671,0.06769,0.02018,0.2525,B
509.6,432.8,0.2517,0.1152,11.9,0.03003,0.1995,0.1424,0.06042,0.009423,16.51,0.6538,0.2727,78.11,86.26,0.01017,3.021,14.65,0.0111,0.07839,0.0942,0.04741,13.15,25.03,0.0371,0.1296,0.03127,0.1036,0.02789,0.3962,B
591.7,432.0,0.4092,0.1091,11.8,0.07415,0.2678,0.1385,0.1865,0.004635,26.38,1.426,0.5774,78.99,91.93,0.005427,2.281,16.58,0.01843,0.07371,0.4504,0.03633,13.74,24.72,0.1659,0.17,0.05628,0.103,0.04649,0.3197,M
809.7,689.5,0.2521,0.08138,14.95,0.03562,0.1744,0.0997,0.08405,0.009368,25.47,1.909,0.2852,97.84,107.1,0.00579,3.271,18.77,0.01527,0.06493,0.25,0.04877,16.25,39.43,0.0905,0.1167,0.03356,0.09218,0.05303,0.422,B
766.9,640.1,0.2735,0.0997,14.44,0.05532,0.1724,0.1316,0.1599,0.002528,19.85,0.7394,0.2691,93.97,108.6,0.005706,2.12,15.18,0.01493,0.06081,0.3103,0.02297,15.85,21.2,0.08487,0.1021,0.01454,0.07683,0.03114,0.2406,B
725.9,585.0,0.1824,0.07944,13.74,0.01329,0.1473,0.09711,0.06019,0.001976,22.46,0.7574,0.235,88.12,97.19,0.002838,1.573,17.91,0.005828,0.0558,0.1564,0.01592,15.34,21.47,0.02881,0.06376,0.01329,0.07014,0.0178,0.25,B
616.7,519.4,0.1105,0.1135,13.0,0.02645,0.254,0.1297,0.06296,0.001533,24.11,1.322,0.3196,83.51,90.82,0.007017,2.873,20.78,0.01153,0.06087,0.08112,0.01142,14.16,34.78,0.03136,0.07589,0.02951,0.06435,0.01949,0.4202,B
249.8,203.9,0.431,0.09405,8.219,0.02168,0.2222,0.163,0.07879,0.01178,29.72,1.962,0.3322,53.27,58.08,0.01243,1.243,20.7,0.01022,0.08261,0.5381,0.05416,9.092,10.21,0.1321,0.1305,0.02309,0.1486,0.07753,0.1935,B
380.5,300.2,0.2772,0.1072,9.731,0.07857,0.2548,0.1292,0.1571,0.02984,19.49,2.664,0.3108,63.78,71.04,0.01097,4.073,15.34,0.05279,0.09296,0.8216,0.09586,11.02,49.85,0.4108,0.1599,0.03546,0.1259,0.396,0.8245,B
440.8,381.9,0.08971,0.09754,11.15,0.01786,0.183,0.1341,0.05506,0.001619,16.3,0.7815,0.2859,70.87,76.25,0.009019,1.429,13.08,0.008232,0.06105,0.07116,0.008985,11.99,15.48,0.01982,0.05113,0.02388,0.06772,0.01196,0.2251,B
677.3,538.9,0.2256,0.09384,13.15,0.03483,0.1822,0.1478,0.09722,0.003479,20.5,0.7927,0.3849,85.31,97.67,0.008584,1.819,15.34,0.009536,0.06207,0.3009,0.02017,14.77,22.79,0.09293,0.08498,0.02769,0.08633,0.03047,0.271,B
564.2,460.3,0.1788,0.08654,12.25,0.02331,0.197,0.1217,0.08211,0.002484,25.22,0.9823,0.3113,78.27,86.6,0.005518,1.484,17.94,0.007924,0.06228,0.1943,0.01562,13.59,16.51,0.03885,0.06679,0.01799,0.08132,0.01994,0.22,B
1302.0,963.7,0.3498,0.1115,17.68,0.1054,0.1971,0.1418,0.1515,0.004968,25.11,1.4,0.2463,117.4,132.9,0.009037,5.54,20.74,0.01841,0.06166,0.3583,0.04954,20.47,93.91,0.1855,0.1665,0.01778,0.07738,0.05206,0.8113,M
1032.0,880.2,0.171,0.07445,16.84,0.02771,0.1844,0.08774,0.08436,0.001519,28.07,2.06,0.2527,108.4,120.3,0.003443,3.479,19.46,0.0111,0.05268,0.1882,0.02661,18.22,46.61,0.0515,0.07223,0.0152,0.05972,0.03056,0.4789,B
532.8,448.6,0.1232,0.09311,12.06,0.01963,0.159,0.1275,0.07025,0.00253,18.41,0.7285,0.2514,76.84,84.08,0.005528,1.171,12.74,0.006273,0.05907,0.08636,0.009789,13.14,13.25,0.01972,0.05241,0.01465,0.07898,0.008342,0.1822,B
470.0,366.8,0.08294,0.07515,10.9,0.006588,0.1442,0.1171,0.03953,0.002665,18.2,0.7614,0.2738,68.69,78.07,0.006142,1.808,12.96,0.003576,0.05743,0.01854,0.006134,12.36,18.54,0.00309,0.03718,0.01637,0.07685,0.001835,0.2818,B
543.9,419.8,0.1892,0.1089,11.75,0.03738,0.1993,0.1358,0.07909,0.005061,26.21,1.693,0.3168,76.1,88.91,0.009433,3.926,20.18,0.01152,0.06453,0.1956,0.02405,13.32,38.34,0.06843,0.1141,0.03397,0.07987,0.04167,0.5018,B
1495.0,1157.0,0.2016,0.08694,19.19,0.09667,0.1741,0.1124,0.1777,0.003362,17.81,0.6336,0.2443,126.3,146.6,0.009406,6.971,15.94,0.02794,0.05176,0.2264,0.03055,22.03,119.3,0.1193,0.1185,0.03156,0.06251,0.04344,1.0,M
2232.0,1214.0,0.3846,0.112,19.59,0.1286,0.2027,0.1438,0.2247,0.003318,26.39,1.048,0.3643,130.7,174.9,0.004057,4.792,18.15,0.01303,0.06082,0.681,0.02277,26.73,97.07,0.2508,0.1666,0.01686,0.09223,0.04029,0.7364,M
553.0,464.5,0.2338,0.1012,12.34,0.02822,0.1551,0.1452,0.08194,0.005348,28.68,1.656,0.2268,79.85,87.36,0.01134,1.955,22.22,0.01135,0.06761,0.1688,0.03175,13.58,21.55,0.0537,0.1015,0.01879,0.09082,0.03125,0.2949,B
2403.0,1686.0,0.3583,0.08439,23.27,0.09702,0.1801,0.1228,0.2346,0.00374,28.22,0.8561,0.3589,152.1,184.2,0.00491,4.603,22.04,0.01623,0.05553,0.3948,0.02544,28.01,97.85,0.1324,0.1145,0.01956,0.09187,0.02822,0.6642,M
782.1,690.2,0.09995,0.08421,14.97,0.01939,0.1515,0.1045,0.05754,0.00152,25.82,1.065,0.2646,95.5,102.3,0.003634,1.286,19.76,0.006432,0.05266,0.0775,0.007983,15.98,16.64,0.01947,0.05352,0.01924,0.06085,0.008268,0.184,B
414.0,357.6,0.1257,0.09594,10.8,0.01698,0.1381,0.1436,0.04603,0.00212,12.02,0.4064,0.209,68.77,73.66,0.007809,1.126,9.71,0.005344,0.064,0.1047,0.009816,11.6,11.48,0.02531,0.05736,0.01254,0.07699,0.01099,0.1728,B
1260.0,886.3,0.2119,0.08865,16.78,0.06576,0.1893,0.1168,0.1474,0.003493,26.3,1.391,0.281,109.3,130.7,0.006123,4.129,18.8,0.01604,0.05534,0.2318,0.0247,20.05,67.34,0.08422,0.09182,0.02091,0.07228,0.02626,0.599,M
1660.0,984.6,0.383,0.1049,17.47,0.1043,0.1538,0.1376,0.1721,0.00512,32.33,1.41,0.216,116.1,155.3,0.006174,7.337,24.68,0.01569,0.06365,0.489,0.03634,23.14,122.3,0.2159,0.1603,0.01145,0.093,0.04644,1.088,M
793.7,685.9,0.1637,0.09855,14.97,0.03781,0.178,0.1216,0.08485,0.001706,23.0,1.217,0.2404,96.22,104.6,0.00508,1.893,16.95,0.009073,0.0565,0.06648,0.0137,16.11,24.28,0.02602,0.07885,0.0135,0.06428,0.007276,0.2713,B
549.1,464.1,0.1266,0.1028,12.32,0.037,0.1959,0.1385,0.09391,0.002248,15.64,0.6656,0.2827,78.85,86.97,0.008045,1.67,12.39,0.01241,0.05955,0.1242,0.0118,13.5,17.43,0.03987,0.06981,0.01924,0.06771,0.01683,0.236,B
993.6,565.4,0.1546,0.09048,13.43,0.03438,0.1598,0.1401,0.116,0.001868,29.87,1.147,0.2884,85.84,116.6,0.006003,3.142,19.63,0.009443,0.05671,0.2644,0.01063,17.98,43.4,0.05858,0.06288,0.0152,0.07371,0.02151,0.4697,M
1102.0,736.9,0.3583,0.1257,15.46,0.1097,0.1966,0.1531,0.1827,0.004168,17.04,0.6583,0.3216,102.5,125.0,0.005393,2.805,11.89,0.0132,0.07069,0.583,0.02321,18.79,44.64,0.2032,0.1555,0.01792,0.101,0.04303,0.4209,M
396.5,372.7,0.0824,0.1006,11.08,0.02583,0.1566,0.1216,0.04306,0.004785,16.82,1.805,0.1902,70.21,72.01,0.01496,1.377,14.71,0.01583,0.06669,0.03938,0.02121,11.35,19.08,0.02363,0.05743,0.03082,0.07313,0.01453,0.2073,B
408.3,349.6,0.06791,0.08792,10.66,0.0,0.1928,0.1076,0.0,0.001002,19.2,1.925,0.271,67.49,73.2,0.008713,2.155,15.15,0.0,0.05975,0.0,0.01017,11.54,21.98,0.0,0.04302,0.03265,0.06164,0.0,0.3309,B
259.2,227.2,0.07057,0.09138,8.671,0.0,0.1722,0.1162,0.0,0.003399,17.04,0.7873,0.2592,54.42,58.36,0.009172,1.435,14.45,0.0,0.06724,0.0,0.008007,9.262,11.36,0.0,0.04276,0.02711,0.07848,0.0,0.2204,B
390.2,302.4,0.295,0.09699,9.904,0.03716,0.1669,0.1301,0.0991,0.01792,24.39,2.261,0.2614,64.6,73.07,0.01286,3.132,18.06,0.0246,0.08116,0.3486,0.08808,11.26,27.48,0.1307,0.1294,0.0388,0.1162,0.1197,0.4311,B
981.2,832.9,0.4667,0.09831,16.46,0.08866,0.1794,0.1415,0.2035,0.004584,28.45,1.284,0.3054,109.3,123.5,0.006627,2.482,20.11,0.01813,0.06323,0.5862,0.04094,17.79,31.59,0.1793,0.1556,0.01682,0.09519,0.05371,0.3037,M
608.8,526.4,0.03432,0.06251,13.01,0.001852,0.1395,0.08125,0.009259,0.0009683,29.02,1.142,0.2295,82.01,88.18,0.003418,1.101,22.22,0.001852,0.05234,0.007977,0.002252,14.0,14.34,0.001595,0.01938,0.01613,0.05843,0.001595,0.1731,B
570.7,508.8,0.05445,0.08739,12.81,0.0133,0.1466,0.1162,0.0399,0.003351,16.15,0.9899,0.1783,81.29,86.7,0.008534,1.778,13.06,0.007408,0.06133,0.02758,0.006364,13.63,21.79,0.009193,0.03774,0.01065,0.07319,0.00618,0.2889,B
3216.0,2250.0,0.4034,0.1094,27.22,0.1878,0.18,0.1472,0.2688,0.002747,32.85,1.481,0.2856,182.1,220.8,0.004631,5.82,21.87,0.01241,0.0577,0.534,0.02537,33.12,128.7,0.2871,0.1914,0.01575,0.08082,0.03109,0.8361,M
2089.0,1311.0,0.7584,0.1141,21.09,0.1496,0.2395,0.1491,0.2903,0.005295,33.48,0.7629,0.4098,142.7,176.5,0.004253,4.414,26.57,0.01567,0.07398,0.678,0.04759,26.68,81.46,0.2487,0.2832,0.01798,0.1284,0.03872,0.6298,M
1269.0,766.6,0.3547,0.09597,15.7,0.05189,0.1618,0.1414,0.1541,0.00243,32.82,1.15,0.3437,101.2,129.3,0.004626,2.406,20.31,0.009767,0.05549,0.2902,0.02263,20.11,40.98,0.06593,0.08799,0.01547,0.08631,0.01954,0.3699,M
467.2,402.0,0.161,0.09059,11.41,0.02361,0.1167,0.1121,0.06296,0.004784,17.7,1.108,0.1811,73.53,79.12,0.007356,1.902,14.92,0.01712,0.06217,0.1648,0.03728,12.37,22.77,0.06181,0.08155,0.02165,0.07427,0.05915,0.3344,B
973.1,710.6,0.3299,0.09057,15.28,0.03263,0.1727,0.1301,0.1226,0.002575,28.03,0.4956,0.3175,98.92,113.8,0.00329,1.344,22.41,0.006009,0.06317,0.363,0.01395,17.8,19.53,0.05375,0.1052,0.01172,0.09772,0.01774,0.2054,M
437.0,317.5,0.1019,0.09267,10.08,0.002404,0.1703,0.1521,0.01042,0.00347,21.18,1.268,0.2933,63.76,75.39,0.01439,2.68,15.11,0.002404,0.06048,0.00692,0.012,11.87,26.43,0.001597,0.04695,0.02538,0.07697,0.001597,0.4245,B
1410.0,1041.0,0.2445,0.08588,18.31,0.05814,0.1621,0.1234,0.1571,0.001087,26.36,0.4757,0.3206,118.6,139.2,0.002866,1.817,18.58,0.006719,0.05425,0.3538,0.009181,21.31,28.92,0.08169,0.08468,0.01069,0.06938,0.01412,0.2577,M
521.5,420.3,0.104,0.09774,11.71,0.03239,0.1516,0.1323,0.1099,0.001671,21.39,0.7655,0.2572,74.68,84.42,0.006905,1.742,17.19,0.01185,0.06095,0.1521,0.008704,13.01,17.86,0.03809,0.06141,0.01897,0.07097,0.01978,0.2451,B
489.5,428.9,0.1,0.1007,11.81,0.01553,0.1718,0.1356,0.04306,0.001988,26.48,1.926,0.32,75.27,79.57,0.007831,1.011,17.39,0.00624,0.0578,0.08803,0.008776,12.57,14.47,0.02353,0.05562,0.03139,0.06576,0.01556,0.1859,B
546.7,463.7,0.165,0.0808,12.3,0.01654,0.1667,0.1096,0.04815,0.001725,19.59,0.8355,0.2482,78.83,86.65,0.005996,1.687,15.9,0.006433,0.05474,0.1423,0.02212,13.35,18.32,0.03844,0.07253,0.02025,0.06306,0.02117,0.2382,B
762.4,609.9,0.9327,0.1075,14.22,0.06618,0.2384,0.1533,0.1772,0.01172,37.18,2.11,0.5166,94.37,106.4,0.00797,2.112,23.12,0.01666,0.07542,0.8488,0.1354,15.74,31.72,0.1981,0.2413,0.05113,0.1446,0.1166,0.286,M
579.5,507.4,0.08978,0.08749,12.77,0.02864,0.1694,0.09388,0.04773,0.005875,23.5,1.748,0.2179,82.02,89.04,0.004571,5.118,21.41,0.01757,0.06287,0.05186,0.0179,13.75,53.65,0.03112,0.06601,0.03373,0.06871,0.02176,0.7311,B
303.8,288.1,0.02729,0.0695,9.72,0.0,0.1653,0.07117,0.0,0.001688,20.83,4.885,0.1909,60.73,62.25,0.001713,2.23,18.22,0.0,0.06447,0.0,0.006736,9.968,21.69,0.0,0.02344,0.03799,0.06559,0.0,0.3539,B
768.9,477.4,0.4706,0.1034,12.34,0.04562,0.1943,0.1785,0.1459,0.005672,39.34,1.809,0.3215,81.15,101.7,0.009098,2.642,26.86,0.01321,0.06937,0.4425,0.03845,15.65,34.44,0.1085,0.1353,0.01878,0.1205,0.03763,0.4053,M
784.7,671.4,0.4648,0.1044,14.86,0.08878,0.1737,0.1316,0.1727,0.004312,27.78,0.9622,0.3,100.4,118.6,0.008081,3.591,23.21,0.01883,0.06672,0.4589,0.05122,16.08,25.2,0.1697,0.198,0.02545,0.08701,0.05551,0.2796,M
