feature_24,feature_1,feature_5,feature_8,feature_4,feature_16,feature_7,feature_23,feature_22,feature_15,feature_26,feature_28,feature_25,feature_30,feature_20,feature_9,feature_13,feature_6,feature_12,feature_29,feature_14,feature_21,feature_18,feature_19,feature_2,feature_27,feature_17,feature_3,feature_11,feature_10,diagnosis
366.1,9.787,0.1024,0.007937,294.5,0.01463,0.006829,68.81,26.29,0.01113,0.09473,0.02381,0.1316,0.08988,0.005667,0.135,2.132,0.05301,2.043,0.1934,20.05,10.92,0.00525,0.01801,19.94,0.02049,0.005308,62.11,0.335,0.0689,B
512.5,11.6,0.08983,0.0335,412.6,0.0133,0.04196,82.96,17.16,0.006153,0.1851,0.08449,0.1431,0.08756,0.002551,0.162,1.475,0.07525,0.5391,0.2772,15.75,13.06,0.006884,0.01651,12.84,0.1922,0.01693,74.34,0.2315,0.06582,B
826.4,14.42,0.09752,0.05839,642.5,0.02895,0.09388,109.5,30.86,0.008005,0.3026,0.1565,0.1431,0.09353,0.004452,0.1879,2.376,0.1141,1.851,0.2718,26.85,16.33,0.01424,0.01462,19.77,0.3194,0.03321,94.48,0.2895,0.0639,M
906.5,13.61,0.09488,0.04489,582.7,0.01488,0.08625,108.6,35.27,0.005872,0.1943,0.1184,0.1265,0.07397,0.002355,0.1609,2.861,0.08511,1.29,0.2651,43.14,16.99,0.009921,0.01465,24.98,0.3169,0.02647,88.05,0.4565,0.05871,M
185.2,6.981,0.117,0.0,143.5,0.01084,0.0,50.41,19.54,0.01019,0.1202,0.0,0.1584,0.09382,0.0041,0.193,1.553,0.07568,1.508,0.2932,9.833,7.93,0.0,0.02659,13.43,0.0,0.0,43.79,0.2241,0.07818,B
547.8,12.18,0.08013,0.0177,458.7,0.006098,0.02383,84.58,32.84,0.00508,0.08862,0.07431,0.1123,0.06878,0.001532,0.1739,1.183,0.04038,1.571,0.2694,14.68,13.34,0.006797,0.01447,20.52,0.1145,0.01069,77.22,0.1924,0.05677,B
361.2,9.876,0.1005,0.03029,298.3,0.02196,0.06154,72.22,26.83,0.009058,0.2302,0.09749,0.1559,0.0849,0.00357,0.1945,1.528,0.09697,1.222,0.2622,11.77,10.76,0.01112,0.01609,19.4,0.2644,0.03029,63.95,0.1803,0.06322,B
402.8,10.49,0.09989,0.01201,336.1,0.02219,0.02995,74.22,23.31,0.007595,0.1486,0.03203,0.1219,0.07552,0.003451,0.2217,2.302,0.08578,1.534,0.2826,23.13,11.54,0.008614,0.0271,19.29,0.07987,0.0288,67.41,0.355,0.06481,B
827.2,13.11,0.1398,0.09601,530.2,0.02912,0.2071,106.4,22.4,0.007162,0.4099,0.1986,0.1862,0.1405,0.007098,0.1925,2.41,0.1765,0.9238,0.3147,34.66,16.31,0.01388,0.01547,15.56,0.6376,0.05473,87.21,0.3908,0.07692,M
521.7,11.64,0.1142,0.03485,412.5,0.0231,0.0707,85.51,29.26,0.00854,0.266,0.1218,0.1688,0.09097,0.00384,0.1801,2.155,0.1017,1.657,0.2806,20.62,13.14,0.01398,0.01565,18.33,0.2873,0.02945,75.17,0.306,0.0652,B
544.1,12.36,0.08477,0.01921,466.7,0.01047,0.02643,85.56,27.49,0.003457,0.1963,0.08442,0.1184,0.07185,0.001356,0.1602,0.8484,0.06815,0.8944,0.2983,9.227,13.29,0.005558,0.01251,18.54,0.1937,0.01167,79.01,0.1199,0.06066,B
2360.0,22.27,0.1326,0.1823,1509.0,0.08668,0.4264,206.8,28.01,0.006515,0.6997,0.291,0.1701,0.09789,0.005037,0.2556,10.05,0.2768,1.545,0.4055,170.0,28.4,0.0248,0.03112,19.67,0.9608,0.104,152.8,1.215,0.07039,M
518.1,11.34,0.08759,0.01899,396.5,0.01557,0.05133,83.99,29.15,0.009113,0.2196,0.08278,0.1699,0.08832,0.002477,0.1487,1.597,0.06575,0.9861,0.2829,16.41,13.01,0.006435,0.01568,21.26,0.312,0.02443,72.48,0.2344,0.06529,B
367.0,9.777,0.1037,0.01778,290.2,0.02932,0.04334,71.68,21.47,0.01385,0.1765,0.05334,0.1467,0.08468,0.004638,0.1584,2.747,0.08404,1.424,0.2533,22.87,11.05,0.01023,0.03281,16.99,0.13,0.02722,62.5,0.403,0.07065,B
527.4,12.63,0.09933,0.06021,480.4,0.04042,0.1065,89.0,25.47,0.01291,0.225,0.1105,0.1287,0.08486,0.005891,0.1735,2.711,0.1209,1.803,0.2226,20.48,13.33,0.02295,0.02144,20.76,0.2216,0.05101,82.15,0.3424,0.0707,B
709.0,14.26,0.07837,0.07798,629.9,0.07446,0.3003,107.0,23.73,0.005298,0.4193,0.1505,0.08949,0.1082,0.01298,0.1704,3.399,0.2233,1.49,0.2398,29.25,15.3,0.02292,0.02566,19.65,0.6783,0.1435,97.83,0.3628,0.07769,B
374.4,10.51,0.1122,0.03068,334.2,0.03747,0.06476,72.62,22.75,0.01188,0.2049,0.06136,0.13,0.09026,0.006792,0.1922,2.041,0.1303,1.86,0.2383,19.91,11.16,0.01544,0.02287,20.19,0.1295,0.04591,68.64,0.3336,0.07782,B
284.4,8.726,0.115,0.01924,230.9,0.02213,0.04132,64.48,19.62,0.008261,0.2364,0.105,0.1724,0.1017,0.003806,0.1649,1.354,0.08201,0.5864,0.2926,8.966,9.628,0.0104,0.01708,15.83,0.2456,0.03259,55.84,0.1665,0.07633,B
583.0,11.93,0.09768,0.02008,438.6,0.02507,0.03328,87.54,26.15,0.007803,0.2399,0.07247,0.15,0.08541,0.003856,0.1688,2.0,0.07849,0.9227,0.2438,24.79,13.67,0.007711,0.01278,21.53,0.1503,0.01835,76.53,0.3118,0.06194,B
270.0,8.95,0.09462,0.02308,245.2,0.0676,0.09263,63.34,17.07,0.01835,0.1879,0.03846,0.1179,0.07722,0.005601,0.1305,3.28,0.1243,0.9789,0.1652,16.94,9.414,0.02308,0.02384,15.76,0.1544,0.09263,58.74,0.3132,0.07163,B
1095.0,14.87,0.1162,0.08923,682.5,0.02563,0.169,127.1,27.37,0.006985,0.448,0.2027,0.1878,0.1065,0.003884,0.2157,2.989,0.1649,0.9489,0.3585,41.18,18.81,0.01271,0.01602,16.67,0.4704,0.03011,98.64,0.4266,0.06768,M
1272.0,15.78,0.1155,0.09479,782.6,0.03976,0.2133,130.3,30.5,0.008699,0.4925,0.2034,0.1855,0.1252,0.005984,0.2096,3.598,0.1752,1.072,0.3274,58.63,20.19,0.0139,0.01495,22.91,0.7356,0.0595,105.7,0.552,0.07331,M
1261.0,17.95,0.08402,0.05596,982.0,0.008422,0.07293,129.2,27.83,0.004024,0.1202,0.1185,0.1072,0.06111,0.001902,0.2129,3.357,0.06722,1.214,0.4882,54.04,20.58,0.009863,0.05014,20.01,0.2249,0.02291,114.2,0.5506,0.05025,M
510.5,11.41,0.09373,0.02623,403.3,0.01529,0.03512,83.74,15.97,0.00604,0.239,0.08958,0.1548,0.08523,0.002206,0.1667,1.103,0.06685,0.4607,0.3016,10.5,12.82,0.00646,0.01344,10.82,0.2102,0.01514,73.34,0.1408,0.06113,B
1549.0,18.66,0.1054,0.08665,1077.0,0.02101,0.1457,145.4,24.9,0.008102,0.2291,0.1674,0.1503,0.08456,0.00457,0.1966,4.895,0.11,1.581,0.2894,90.47,22.25,0.01601,0.02045,17.12,0.3272,0.03342,121.4,0.7128,0.06213,M
2073.0,24.25,0.1447,0.2012,1761.0,0.09806,0.4268,180.9,23.99,0.02333,0.4244,0.2248,0.1696,0.08009,0.009875,0.2655,9.807,0.2867,3.12,0.3222,233.0,26.02,0.01822,0.04547,20.2,0.5803,0.1278,166.2,1.509,0.06877,M
745.5,14.5,0.1101,0.05778,640.7,0.01276,0.08842,102.8,15.98,0.003818,0.1788,0.1221,0.1313,0.08006,0.002808,0.1856,1.928,0.1099,0.857,0.2889,24.19,15.7,0.012,0.0191,10.89,0.256,0.02882,94.28,0.2929,0.06402,B
632.1,13.37,0.07115,0.028,553.5,0.0327,0.08092,91.99,22.75,0.005919,0.2531,0.08978,0.1025,0.07628,0.004076,0.1422,1.223,0.07325,1.14,0.2048,14.66,14.26,0.01038,0.01208,16.39,0.3308,0.04957,86.1,0.1639,0.05823,B
725.9,13.85,0.08785,0.01141,588.7,0.009169,0.0142,100.3,23.58,0.004599,0.135,0.05104,0.1157,0.07182,0.001708,0.1614,1.495,0.06136,0.8561,0.2364,17.91,15.49,0.004814,0.01247,17.21,0.08115,0.009127,88.44,0.2185,0.0589,B
848.7,13.61,0.09258,0.03085,572.6,0.01174,0.05285,113.2,35.64,0.004088,0.2884,0.1329,0.1471,0.079,0.001465,0.1761,1.752,0.07862,1.005,0.347,19.83,16.89,0.00688,0.01323,24.69,0.3796,0.01796,87.76,0.231,0.0613,M
1538.0,19.0,0.08217,0.05627,1138.0,0.02731,0.09271,148.2,25.73,0.004428,0.2264,0.1218,0.1021,0.06541,0.002686,0.1946,5.216,0.08028,1.342,0.2841,81.23,22.32,0.01361,0.0203,18.91,0.3207,0.0404,123.4,0.6896,0.05044,M
762.6,15.1,0.115,0.08534,674.5,0.04185,0.1138,105.9,18.33,0.009006,0.2883,0.1423,0.1386,0.07779,0.004984,0.2001,2.796,0.1807,1.068,0.259,39.84,16.11,0.02258,0.02353,16.39,0.196,0.03204,99.58,0.4309,0.06467,B
1589.0,19.79,0.1015,0.1149,1192.0,0.03179,0.2545,148.7,33.58,0.005033,0.3861,0.1732,0.1275,0.08465,0.003224,0.2202,2.765,0.1589,1.199,0.3305,63.33,22.63,0.01043,0.01578,25.12,0.5673,0.04755,130.4,0.4953,0.06113,M
545.2,12.19,0.1066,0.02882,455.8,0.02456,0.02855,91.38,17.81,0.006773,0.2585,0.08187,0.1427,0.09241,0.004143,0.188,1.973,0.09509,0.8163,0.3469,15.24,13.34,0.008094,0.02662,13.29,0.09915,0.01018,79.08,0.2005,0.06471,B
1156.0,15.46,0.1092,0.08087,748.9,0.01484,0.1466,124.9,26.0,0.00624,0.2394,0.1514,0.1546,0.08019,0.002461,0.1931,3.094,0.1223,0.7859,0.2837,48.31,19.26,0.01093,0.01397,19.48,0.3791,0.02813,101.7,0.4743,0.05796,M
1175.0,16.16,0.1008,0.05613,809.8,0.01952,0.1043,129.7,31.68,0.004877,0.3055,0.1312,0.1395,0.07619,0.002373,0.216,2.844,0.1284,1.265,0.348,43.68,19.47,0.009231,0.01535,21.54,0.2992,0.02219,106.2,0.4332,0.05891,M
922.8,15.71,0.09462,0.05933,761.7,0.01515,0.07135,114.3,19.25,0.005217,0.1949,0.1374,0.1223,0.07071,0.00233,0.1816,1.972,0.09462,0.8155,0.2723,27.94,17.5,0.01268,0.01669,13.93,0.1709,0.01678,102.0,0.3117,0.05723,B
1590.0,18.45,0.0943,0.06847,1075.0,0.01422,0.1153,145.6,31.39,0.006001,0.2275,0.1379,0.1465,0.0761,0.002205,0.1692,3.766,0.09709,1.202,0.3109,68.35,22.52,0.009148,0.01492,21.91,0.3965,0.02855,120.2,0.5959,0.05727,M
653.6,12.77,0.09055,0.02704,506.3,0.01202,0.04711,92.04,33.37,0.007499,0.1523,0.09331,0.1419,0.08067,0.002629,0.1585,1.457,0.05761,1.38,0.2829,19.87,14.49,0.00892,0.01647,22.47,0.2177,0.02332,81.72,0.2367,0.06065,M
546.7,11.71,0.1051,0.026,423.6,0.0138,0.03592,86.16,25.48,0.006578,0.1028,0.06968,0.1271,0.07343,0.003707,0.1339,3.258,0.06095,2.508,0.1712,34.37,13.33,0.01307,0.01359,16.67,0.1046,0.02662,74.72,0.4489,0.05945,B
462.0,11.43,0.09639,0.02875,399.8,0.01521,0.03503,79.93,22.02,0.005133,0.1648,0.08476,0.119,0.06765,0.001588,0.1734,1.143,0.06889,0.9938,0.2676,12.67,12.32,0.008602,0.01501,15.39,0.1399,0.01434,73.06,0.1759,0.05865,B
971.4,14.95,0.1167,0.08624,678.1,0.0348,0.1539,121.4,21.43,0.01,0.2164,0.1667,0.1411,0.07147,0.002887,0.1957,8.419,0.1305,1.452,0.3414,101.9,18.55,0.02801,0.05168,17.57,0.3355,0.06577,96.85,1.296,0.06216,M
434.0,11.28,0.1164,0.04796,384.8,0.03498,0.04635,76.53,15.77,0.01127,0.1822,0.08611,0.1367,0.06784,0.003442,0.1771,1.851,0.1136,1.343,0.2102,26.33,11.92,0.01965,0.0158,13.39,0.08669,0.02187,73.0,0.3384,0.06072,B
342.9,9.738,0.0925,0.0,288.5,0.005656,0.0,66.53,14.1,0.00604,0.07204,0.0,0.1234,0.08151,0.00322,0.1903,1.218,0.04102,0.496,0.3105,12.26,10.62,0.0,0.02277,11.97,0.0,0.0,61.24,0.1988,0.06422,B
1233.0,16.11,0.09721,0.05943,813.0,0.01938,0.09447,129.0,25.27,0.00677,0.2236,0.1216,0.1314,0.08158,0.003434,0.1861,4.533,0.1137,1.332,0.2792,74.08,19.92,0.01167,0.01875,18.05,0.2802,0.03067,105.1,0.7049,0.06248,M
503.0,11.43,0.1092,0.01861,398.0,0.01735,0.02031,82.66,26.76,0.006664,0.1792,0.06402,0.1413,0.08096,0.003526,0.1645,1.937,0.09486,1.908,0.2584,21.38,12.78,0.00952,0.02282,17.31,0.07708,0.01158,73.66,0.2843,0.06562,B
643.8,12.9,0.08677,0.03088,512.2,0.01563,0.04894,97.17,21.82,0.005324,0.2548,0.1012,0.1312,0.08118,0.001887,0.1778,1.689,0.09509,0.7712,0.3549,16.64,14.48,0.007584,0.02104,15.92,0.209,0.0151,83.74,0.2143,0.06235,B
441.2,10.75,0.07793,0.007875,355.3,0.01781,0.02251,77.79,20.72,0.006547,0.1223,0.03413,0.1076,0.06769,0.00236,0.1399,1.806,0.05139,1.239,0.23,17.74,11.95,0.005612,0.01671,14.97,0.09755,0.02018,68.26,0.2525,0.05688,B
509.6,11.9,0.1152,0.03003,432.8,0.04741,0.0371,86.26,16.51,0.01017,0.2517,0.06042,0.1424,0.1036,0.009423,0.1995,3.021,0.1296,0.6538,0.2727,25.03,13.15,0.0111,0.03127,14.65,0.0942,0.02789,78.11,0.3962,0.07839,B
591.7,11.8,0.1091,0.07415,432.0,0.03633,0.1659,91.93,26.38,0.005427,0.4092,0.1865,0.1385,0.103,0.004635,0.2678,2.281,0.17,1.426,0.5774,24.72,13.74,0.01843,0.05628,16.58,0.4504,0.04649,78.99,0.3197,0.07371,M
809.7,14.95,0.08138,0.03562,689.5,0.04877,0.0905,107.1,25.47,0.00579,0.2521,0.08405,0.0997,0.09218,0.009368,0.1744,3.271,0.1167,1.909,0.2852,39.43,16.25,0.01527,0.03356,18.77,0.25,0.05303,97.84,0.422,0.06493,B
766.9,14.44,0.0997,0.05532,640.1,0.02297,0.08487,108.6,19.85,0.005706,0.2735,0.1599,0.1316,0.07683,0.002528,0.1724,2.12,0.1021,0.7394,0.2691,21.2,15.85,0.01493,0.01454,15.18,0.3103,0.03114,93.97,0.2406,0.06081,B
725.9,13.74,0.07944,0.01329,585.0,0.01592,0.02881,97.19,22.46,0.002838,0.1824,0.06019,0.09711,0.07014,0.001976,0.1473,1.573,0.06376,0.7574,0.235,21.47,15.34,0.005828,0.01329,17.91,0.1564,0.0178,88.12,0.25,0.0558,B
616.7,13.0,0.1135,0.02645,519.4,0.01142,0.03136,90.82,24.11,0.007017,0.1105,0.06296,0.1297,0.06435,0.001533,0.254,2.873,0.07589,1.322,0.3196,34.78,14.16,0.01153,0.02951,20.78,0.08112,0.01949,83.51,0.4202,0.06087,B
249.8,8.219,0.09405,0.02168,203.9,0.05416,0.1321,58.08,29.72,0.01243,0.431,0.07879,0.163,0.1486,0.01178,0.2222,1.243,0.1305,1.962,0.3322,10.21,9.092,0.01022,0.02309,20.7,0.5381,0.07753,53.27,0.1935,0.08261,B
380.5,9.731,0.1072,0.07857,300.2,0.09586,0.4108,71.04,19.49,0.01097,0.2772,0.1571,0.1292,0.1259,0.02984,0.2548,4.073,0.1599,2.664,0.3108,49.85,11.02,0.05279,0.03546,15.34,0.8216,0.396,63.78,0.8245,0.09296,B
440.8,11.15,0.09754,0.01786,381.9,0.008985,0.01982,76.25,16.3,0.009019,0.08971,0.05506,0.1341,0.06772,0.001619,0.183,1.429,0.05113,0.7815,0.2859,15.48,11.99,0.008232,0.02388,13.08,0.07116,0.01196,70.87,0.2251,0.06105,B
677.3,13.15,0.09384,0.03483,538.9,0.02017,0.09293,97.67,20.5,0.008584,0.2256,0.09722,0.1478,0.08633,0.003479,0.1822,1.819,0.08498,0.7927,0.3849,22.79,14.77,0.009536,0.02769,15.34,0.3009,0.03047,85.31,0.271,0.06207,B
564.2,12.25,0.08654,0.02331,460.3,0.01562,0.03885,86.6,25.22,0.005518,0.1788,0.08211,0.1217,0.08132,0.002484,0.197,1.484,0.06679,0.9823,0.3113,16.51,13.59,0.007924,0.01799,17.94,0.1943,0.01994,78.27,0.22,0.06228,B
1302.0,17.68,0.1115,0.1054,963.7,0.04954,0.1855,132.9,25.11,0.009037,0.3498,0.1515,0.1418,0.07738,0.004968,0.1971,5.54,0.1665,1.4,0.2463,93.91,20.47,0.01841,0.01778,20.74,0.3583,0.05206,117.4,0.8113,0.06166,M
1032.0,16.84,0.07445,0.02771,880.2,0.02661,0.0515,120.3,28.07,0.003443,0.171,0.08436,0.08774,0.05972,0.001519,0.1844,3.479,0.07223,2.06,0.2527,46.61,18.22,0.0111,0.0152,19.46,0.1882,0.03056,108.4,0.4789,0.05268,B
532.8,12.06,0.09311,0.01963,448.6,0.009789,0.01972,84.08,18.41,0.005528,0.1232,0.07025,0.1275,0.07898,0.00253,0.159,1.171,0.05241,0.7285,0.2514,13.25,13.14,0.006273,0.01465,12.74,0.08636,0.008342,76.84,0.1822,0.05907,B
470.0,10.9,0.07515,0.006588,366.8,0.006134,0.00309,78.07,18.2,0.006142,0.08294,0.03953,0.1171,0.07685,0.002665,0.1442,1.808,0.03718,0.7614,0.2738,18.54,12.36,0.003576,0.01637,12.96,0.01854,0.001835,68.69,0.2818,0.05743,B
543.9,11.75,0.1089,0.03738,419.8,0.02405,0.06843,88.91,26.21,0.009433,0.1892,0.07909,0.1358,0.07987,0.005061,0.1993,3.926,0.1141,1.693,0.3168,38.34,13.32,0.01152,0.03397,20.18,0.1956,0.04167,76.1,0.5018,0.06453,B
1495.0,19.19,0.08694,0.09667,1157.0,0.03055,0.1193,146.6,17.81,0.009406,0.2016,0.1777,0.1124,0.06251,0.003362,0.1741,6.971,0.1185,0.6336,0.2443,119.3,22.03,0.02794,0.03156,15.94,0.2264,0.04344,126.3,1.0,0.05176,M
2232.0,19.59,0.112,0.1286,1214.0,0.02277,0.2508,174.9,26.39,0.004057,0.3846,0.2247,0.1438,0.09223,0.003318,0.2027,4.792,0.1666,1.048,0.3643,97.07,26.73,0.01303,0.01686,18.15,0.681,0.04029,130.7,0.7364,0.06082,M
553.0,12.34,0.1012,0.02822,464.5,0.03175,0.0537,87.36,28.68,0.01134,0.2338,0.08194,0.1452,0.09082,0.005348,0.1551,1.955,0.1015,1.656,0.2268,21.55,13.58,0.01135,0.01879,22.22,0.1688,0.03125,79.85,0.2949,0.06761,B
2403.0,23.27,0.08439,0.09702,1686.0,0.02544,0.1324,184.2,28.22,0.00491,0.3583,0.2346,0.1228,0.09187,0.00374,0.1801,4.603,0.1145,0.8561,0.3589,97.85,28.01,0.01623,0.01956,22.04,0.3948,0.02822,152.1,0.6642,0.05553,M
782.1,14.97,0.08421,0.01939,690.2,0.007983,0.01947,102.3,25.82,0.003634,0.09995,0.05754,0.1045,0.06085,0.00152,0.1515,1.286,0.05352,1.065,0.2646,16.64,15.98,0.006432,0.01924,19.76,0.0775,0.008268,95.5,0.184,0.05266,B
414.0,10.8,0.09594,0.01698,357.6,0.009816,0.02531,73.66,12.02,0.007809,0.1257,0.04603,0.1436,0.07699,0.00212,0.1381,1.126,0.05736,0.4064,0.209,11.48,11.6,0.005344,0.01254,9.71,0.1047,0.01099,68.77,0.1728,0.064,B
1260.0,16.78,0.08865,0.06576,886.3,0.0247,0.08422,130.7,26.3,0.006123,0.2119,0.1474,0.1168,0.07228,0.003493,0.1893,4.129,0.09182,1.391,0.281,67.34,20.05,0.01604,0.02091,18.8,0.2318,0.02626,109.3,0.599,0.05534,M
1660.0,17.47,0.1049,0.1043,984.6,0.03634,0.2159,155.3,32.33,0.006174,0.383,0.1721,0.1376,0.093,0.00512,0.1538,7.337,0.1603,1.41,0.216,122.3,23.14,0.01569,0.01145,24.68,0.489,0.04644,116.1,1.088,0.06365,M
793.7,14.97,0.09855,0.03781,685.9,0.0137,0.02602,104.6,23.0,0.00508,0.1637,0.08485,0.1216,0.06428,0.001706,0.178,1.893,0.07885,1.217,0.2404,24.28,16.11,0.009073,0.0135,16.95,0.06648,0.007276,96.22,0.2713,0.0565,B
549.1,12.32,0.1028,0.037,464.1,0.0118,0.03987,86.97,15.64,0.008045,0.1266,0.09391,0.1385,0.06771,0.002248,0.1959,1.67,0.06981,0.6656,0.2827,17.43,13.5,0.01241,0.01924,12.39,0.1242,0.01683,78.85,0.236,0.05955,B
993.6,13.43,0.09048,0.03438,565.4,0.01063,0.05858,116.6,29.87,0.006003,0.1546,0.116,0.1401,0.07371,0.001868,0.1598,3.142,0.06288,1.147,0.2884,43.4,17.98,0.009443,0.0152,19.63,0.2644,0.02151,85.84,0.4697,0.05671,M
1102.0,15.46,0.1257,0.1097,736.9,0.02321,0.2032,125.0,17.04,0.005393,0.3583,0.1827,0.1531,0.101,0.004168,0.1966,2.805,0.1555,0.6583,0.3216,44.64,18.79,0.0132,0.01792,11.89,0.583,0.04303,102.5,0.4209,0.07069,M
396.5,11.08,0.1006,0.02583,372.7,0.02121,0.02363,72.01,16.82,0.01496,0.0824,0.04306,0.1216,0.07313,0.004785,0.1566,1.377,0.05743,1.805,0.1902,19.08,11.35,0.01583,0.03082,14.71,0.03938,0.01453,70.21,0.2073,0.06669,B
408.3,10.66,0.08792,0.0,349.6,0.01017,0.0,73.2,19.2,0.008713,0.06791,0.0,0.1076,0.06164,0.001002,0.1928,2.155,0.04302,1.925,0.271,21.98,11.54,0.0,0.03265,15.15,0.0,0.0,67.49,0.3309,0.05975,B
259.2,8.671,0.09138,0.0,227.2,0.008007,0.0,58.36,17.04,0.009172,0.07057,0.0,0.1162,0.07848,0.003399,0.1722,1.435,0.04276,0.7873,0.2592,11.36,9.262,0.0,0.02711,14.45,0.0,0.0,54.42,0.2204,0.06724,B
390.2,9.904,0.09699,0.03716,302.4,0.08808,0.1307,73.07,24.39,0.01286,0.295,0.0991,0.1301,0.1162,0.01792,0.1669,3.132,0.1294,2.261,0.2614,27.48,11.26,0.0246,0.0388,18.06,0.3486,0.1197,64.6,0.4311,0.08116,B
981.2,16.46,0.09831,0.08866,832.9,0.04094,0.1793,123.5,28.45,0.006627,0.4667,0.2035,0.1415,0.09519,0.004584,0.1794,2.482,0.1556,1.284,0.3054,31.59,17.79,0.01813,0.01682,20.11,0.5862,0.05371,109.3,0.3037,0.06323,M
608.8,13.01,0.06251,0.001852,526.4,0.002252,0.001595,88.18,29.02,0.003418,0.03432,0.009259,0.08125,0.05843,0.0009683,0.1395,1.101,0.01938,1.142,0.2295,14.34,14.0,0.001852,0.01613,22.22,0.007977,0.001595,82.01,0.1731,0.05234,B
570.7,12.81,0.08739,0.0133,508.8,0.006364,0.009193,86.7,16.15,0.008534,0.05445,0.0399,0.1162,0.07319,0.003351,0.1466,1.778,0.03774,0.9899,0.1783,21.79,13.63,0.007408,0.01065,13.06,0.02758,0.00618,81.29,0.2889,0.06133,B
3216.0,27.22,0.1094,0.1878,2250.0,0.02537,0.2871,220.8,32.85,0.004631,0.4034,0.2688,0.1472,0.08082,0.002747,0.18,5.82,0.1914,1.481,0.2856,128.7,33.12,0.01241,0.01575,21.87,0.534,0.03109,182.1,0.8361,0.0577,M
2089.0,21.09,0.1141,0.1496,1311.0,0.04759,0.2487,176.5,33.48,0.004253,0.7584,0.2903,0.1491,0.1284,0.005295,0.2395,4.414,0.2832,0.7629,0.4098,81.46,26.68,0.01567,0.01798,26.57,0.678,0.03872,142.7,0.6298,0.07398,M
1269.0,15.7,0.09597,0.05189,766.6,0.02263,0.06593,129.3,32.82,0.004626,0.3547,0.1541,0.1414,0.08631,0.00243,0.1618,2.406,0.08799,1.15,0.3437,40.98,20.11,0.009767,0.01547,20.31,0.2902,0.01954,101.2,0.3699,0.05549,M
467.2,11.41,0.09059,0.02361,402.0,0.03728,0.06181,79.12,17.7,0.007356,0.161,0.06296,0.1121,0.07427,0.004784,0.1167,1.902,0.08155,1.108,0.1811,22.77,12.37,0.01712,0.02165,14.92,0.1648,0.05915,73.53,0.3344,0.06217,B
973.1,15.28,0.09057,0.03263,710.6,0.01395,0.05375,113.8,28.03,0.00329,0.3299,0.1226,0.1301,0.09772,0.002575,0.1727,1.344,0.1052,0.4956,0.3175,19.53,17.8,0.006009,0.01172,22.41,0.363,0.01774,98.92,0.2054,0.06317,M
437.0,10.08,0.09267,0.002404,317.5,0.012,0.001597,75.39,21.18,0.01439,0.1019,0.01042,0.1521,0.07697,0.00347,0.1703,2.68,0.04695,1.268,0.2933,26.43,11.87,0.002404,0.02538,15.11,0.00692,0.001597,63.76,0.4245,0.06048,B
1410.0,18.31,0.08588,0.05814,1041.0,0.009181,0.08169,139.2,26.36,0.002866,0.2445,0.1571,0.1234,0.06938,0.001087,0.1621,1.817,0.08468,0.4757,0.3206,28.92,21.31,0.006719,0.01069,18.58,0.3538,0.01412,118.6,0.2577,0.05425,M
521.5,11.71,0.09774,0.03239,420.3,0.008704,0.03809,84.42,21.39,0.006905,0.104,0.1099,0.1323,0.07097,0.001671,0.1516,1.742,0.06141,0.7655,0.2572,17.86,13.01,0.01185,0.01897,17.19,0.1521,0.01978,74.68,0.2451,0.06095,B
489.5,11.81,0.1007,0.01553,428.9,0.008776,0.02353,79.57,26.48,0.007831,0.1,0.04306,0.1356,0.06576,0.001988,0.1718,1.011,0.05562,1.926,0.32,14.47,12.57,0.00624,0.03139,17.39,0.08803,0.01556,75.27,0.1859,0.0578,B
546.7,12.3,0.0808,0.01654,463.7,0.02212,0.03844,86.65,19.59,0.005996,0.165,0.04815,0.1096,0.06306,0.001725,0.1667,1.687,0.07253,0.8355,0.2482,18.32,13.35,0.006433,0.02025,15.9,0.1423,0.02117,78.83,0.2382,0.05474,B
762.4,14.22,0.1075,0.06618,609.9,0.1354,0.1981,106.4,37.18,0.00797,0.9327,0.1772,0.1533,0.1446,0.01172,0.2384,2.112,0.2413,2.11,0.5166,31.72,15.74,0.01666,0.05113,23.12,0.8488,0.1166,94.37,0.286,0.07542,M
579.5,12.77,0.08749,0.02864,507.4,0.0179,0.03112,89.04,23.5,0.004571,0.08978,0.04773,0.09388,0.06871,0.005875,0.1694,5.118,0.06601,1.748,0.2179,53.65,13.75,0.01757,0.03373,21.41,0.05186,0.02176,82.02,0.7311,0.06287,B
303.8,9.72,0.0695,0.0,288.1,0.006736,0.0,62.25,20.83,0.001713,0.02729,0.0,0.07117,0.06559,0.001688,0.1653,2.23,0.02344,4.885,0.1909,21.69,9.968,0.0,0.03799,18.22,0.0,0.0,60.73,0.3539,0.06447,B
768.9,12.34,0.1034,0.04562,477.4,0.03845,0.1085,101.7,39.34,0.009098,0.4706,0.1459,0.1785,0.1205,0.005672,0.1943,2.642,0.1353,1.809,0.3215,34.44,15.65,0.01321,0.01878,26.86,0.4425,0.03763,81.15,0.4053,0.06937,M
784.7,14.86,0.1044,0.08878,671.4,0.05122,0.1697,118.6,27.78,0.008081,0.4648,0.1727,0.1316,0.08701,0.004312,0.1737,3.591,0.198,0.9622,0.3,25.2,16.08,0.01883,0.02545,23.21,0.4589,0.05551,100.4,0.2796,0.06672,M
