feature_4,feature_29,feature_2,feature_7,feature_10,feature_11,feature_12,feature_21,feature_1,feature_6,feature_23,feature_30,feature_5,feature_20,feature_27,feature_26,feature_28,feature_16,feature_13,feature_17,feature_3,feature_9,feature_8,feature_24,feature_18,feature_22,feature_19,feature_25,feature_15,feature_14,diagnosis
294.5,0.1934,19.94,0.006829,0.0689,0.335,2.043,10.92,9.787,0.05301,68.81,0.08988,0.1024,0.005667,0.02049,0.09473,0.02381,0.01463,2.132,0.005308,62.11,0.135,0.007937,366.1,0.00525,26.29,0.01801,0.1316,0.01113,20.05,B
412.6,0.2772,12.84,0.04196,0.06582,0.2315,0.5391,13.06,11.6,0.07525,82.96,0.08756,0.08983,0.002551,0.1922,0.1851,0.08449,0.0133,1.475,0.01693,74.34,0.162,0.0335,512.5,0.006884,17.16,0.01651,0.1431,0.006153,15.75,B
642.5,0.2718,19.77,0.09388,0.0639,0.2895,1.851,16.33,14.42,0.1141,109.5,0.09353,0.09752,0.004452,0.3194,0.3026,0.1565,0.02895,2.376,0.03321,94.48,0.1879,0.05839,826.4,0.01424,30.86,0.01462,0.1431,0.008005,26.85,M
582.7,0.2651,24.98,0.08625,0.05871,0.4565,1.29,16.99,13.61,0.08511,108.6,0.07397,0.09488,0.002355,0.3169,0.1943,0.1184,0.01488,2.861,0.02647,88.05,0.1609,0.04489,906.5,0.009921,35.27,0.01465,0.1265,0.005872,43.14,M
143.5,0.2932,13.43,0.0,0.07818,0.2241,1.508,7.93,6.981,0.07568,50.41,0.09382,0.117,0.0041,0.0,0.1202,0.0,0.01084,1.553,0.0,43.79,0.193,0.0,185.2,0.0,19.54,0.02659,0.1584,0.01019,9.833,B
458.7,0.2694,20.52,0.02383,0.05677,0.1924,1.571,13.34,12.18,0.04038,84.58,0.06878,0.08013,0.001532,0.1145,0.08862,0.07431,0.006098,1.183,0.01069,77.22,0.1739,0.0177,547.8,0.006797,32.84,0.01447,0.1123,0.00508,14.68,B
298.3,0.2622,19.4,0.06154,0.06322,0.1803,1.222,10.76,9.876,0.09697,72.22,0.0849,0.1005,0.00357,0.2644,0.2302,0.09749,0.02196,1.528,0.03029,63.95,0.1945,0.03029,361.2,0.01112,26.83,0.01609,0.1559,0.009058,11.77,B
336.1,0.2826,19.29,0.02995,0.06481,0.355,1.534,11.54,10.49,0.08578,74.22,0.07552,0.09989,0.003451,0.07987,0.1486,0.03203,0.02219,2.302,0.0288,67.41,0.2217,0.01201,402.8,0.008614,23.31,0.0271,0.1219,0.007595,23.13,B
530.2,0.3147,15.56,0.2071,0.07692,0.3908,0.9238,16.31,13.11,0.1765,106.4,0.1405,0.1398,0.007098,0.6376,0.4099,0.1986,0.02912,2.41,0.05473,87.21,0.1925,0.09601,827.2,0.01388,22.4,0.01547,0.1862,0.007162,34.66,M
412.5,0.2806,18.33,0.0707,0.0652,0.306,1.657,13.14,11.64,0.1017,85.51,0.09097,0.1142,0.00384,0.2873,0.266,0.1218,0.0231,2.155,0.02945,75.17,0.1801,0.03485,521.7,0.01398,29.26,0.01565,0.1688,0.00854,20.62,B
466.7,0.2983,18.54,0.02643,0.06066,0.1199,0.8944,13.29,12.36,0.06815,85.56,0.07185,0.08477,0.001356,0.1937,0.1963,0.08442,0.01047,0.8484,0.01167,79.01,0.1602,0.01921,544.1,0.005558,27.49,0.01251,0.1184,0.003457,9.227,B
1509.0,0.4055,19.67,0.4264,0.07039,1.215,1.545,28.4,22.27,0.2768,206.8,0.09789,0.1326,0.005037,0.9608,0.6997,0.291,0.08668,10.05,0.104,152.8,0.2556,0.1823,2360.0,0.0248,28.01,0.03112,0.1701,0.006515,170.0,M
396.5,0.2829,21.26,0.05133,0.06529,0.2344,0.9861,13.01,11.34,0.06575,83.99,0.08832,0.08759,0.002477,0.312,0.2196,0.08278,0.01557,1.597,0.02443,72.48,0.1487,0.01899,518.1,0.006435,29.15,0.01568,0.1699,0.009113,16.41,B
290.2,0.2533,16.99,0.04334,0.07065,0.403,1.424,11.05,9.777,0.08404,71.68,0.08468,0.1037,0.004638,0.13,0.1765,0.05334,0.02932,2.747,0.02722,62.5,0.1584,0.01778,367.0,0.01023,21.47,0.03281,0.1467,0.01385,22.87,B
480.4,0.2226,20.76,0.1065,0.0707,0.3424,1.803,13.33,12.63,0.1209,89.0,0.08486,0.09933,0.005891,0.2216,0.225,0.1105,0.04042,2.711,0.05101,82.15,0.1735,0.06021,527.4,0.02295,25.47,0.02144,0.1287,0.01291,20.48,B
629.9,0.2398,19.65,0.3003,0.07769,0.3628,1.49,15.3,14.26,0.2233,107.0,0.1082,0.07837,0.01298,0.6783,0.4193,0.1505,0.07446,3.399,0.1435,97.83,0.1704,0.07798,709.0,0.02292,23.73,0.02566,0.08949,0.005298,29.25,B
334.2,0.2383,20.19,0.06476,0.07782,0.3336,1.86,11.16,10.51,0.1303,72.62,0.09026,0.1122,0.006792,0.1295,0.2049,0.06136,0.03747,2.041,0.04591,68.64,0.1922,0.03068,374.4,0.01544,22.75,0.02287,0.13,0.01188,19.91,B
230.9,0.2926,15.83,0.04132,0.07633,0.1665,0.5864,9.628,8.726,0.08201,64.48,0.1017,0.115,0.003806,0.2456,0.2364,0.105,0.02213,1.354,0.03259,55.84,0.1649,0.01924,284.4,0.0104,19.62,0.01708,0.1724,0.008261,8.966,B
438.6,0.2438,21.53,0.03328,0.06194,0.3118,0.9227,13.67,11.93,0.07849,87.54,0.08541,0.09768,0.003856,0.1503,0.2399,0.07247,0.02507,2.0,0.01835,76.53,0.1688,0.02008,583.0,0.007711,26.15,0.01278,0.15,0.007803,24.79,B
245.2,0.1652,15.76,0.09263,0.07163,0.3132,0.9789,9.414,8.95,0.1243,63.34,0.07722,0.09462,0.005601,0.1544,0.1879,0.03846,0.0676,3.28,0.09263,58.74,0.1305,0.02308,270.0,0.02308,17.07,0.02384,0.1179,0.01835,16.94,B
682.5,0.3585,16.67,0.169,0.06768,0.4266,0.9489,18.81,14.87,0.1649,127.1,0.1065,0.1162,0.003884,0.4704,0.448,0.2027,0.02563,2.989,0.03011,98.64,0.2157,0.08923,1095.0,0.01271,27.37,0.01602,0.1878,0.006985,41.18,M
782.6,0.3274,22.91,0.2133,0.07331,0.552,1.072,20.19,15.78,0.1752,130.3,0.1252,0.1155,0.005984,0.7356,0.4925,0.2034,0.03976,3.598,0.0595,105.7,0.2096,0.09479,1272.0,0.0139,30.5,0.01495,0.1855,0.008699,58.63,M
982.0,0.4882,20.01,0.07293,0.05025,0.5506,1.214,20.58,17.95,0.06722,129.2,0.06111,0.08402,0.001902,0.2249,0.1202,0.1185,0.008422,3.357,0.02291,114.2,0.2129,0.05596,1261.0,0.009863,27.83,0.05014,0.1072,0.004024,54.04,M
403.3,0.3016,10.82,0.03512,0.06113,0.1408,0.4607,12.82,11.41,0.06685,83.74,0.08523,0.09373,0.002206,0.2102,0.239,0.08958,0.01529,1.103,0.01514,73.34,0.1667,0.02623,510.5,0.00646,15.97,0.01344,0.1548,0.00604,10.5,B
1077.0,0.2894,17.12,0.1457,0.06213,0.7128,1.581,22.25,18.66,0.11,145.4,0.08456,0.1054,0.00457,0.3272,0.2291,0.1674,0.02101,4.895,0.03342,121.4,0.1966,0.08665,1549.0,0.01601,24.9,0.02045,0.1503,0.008102,90.47,M
1761.0,0.3222,20.2,0.4268,0.06877,1.509,3.12,26.02,24.25,0.2867,180.9,0.08009,0.1447,0.009875,0.5803,0.4244,0.2248,0.09806,9.807,0.1278,166.2,0.2655,0.2012,2073.0,0.01822,23.99,0.04547,0.1696,0.02333,233.0,M
640.7,0.2889,10.89,0.08842,0.06402,0.2929,0.857,15.7,14.5,0.1099,102.8,0.08006,0.1101,0.002808,0.256,0.1788,0.1221,0.01276,1.928,0.02882,94.28,0.1856,0.05778,745.5,0.012,15.98,0.0191,0.1313,0.003818,24.19,B
553.5,0.2048,16.39,0.08092,0.05823,0.1639,1.14,14.26,13.37,0.07325,91.99,0.07628,0.07115,0.004076,0.3308,0.2531,0.08978,0.0327,1.223,0.04957,86.1,0.1422,0.028,632.1,0.01038,22.75,0.01208,0.1025,0.005919,14.66,B
588.7,0.2364,17.21,0.0142,0.0589,0.2185,0.8561,15.49,13.85,0.06136,100.3,0.07182,0.08785,0.001708,0.08115,0.135,0.05104,0.009169,1.495,0.009127,88.44,0.1614,0.01141,725.9,0.004814,23.58,0.01247,0.1157,0.004599,17.91,B
572.6,0.347,24.69,0.05285,0.0613,0.231,1.005,16.89,13.61,0.07862,113.2,0.079,0.09258,0.001465,0.3796,0.2884,0.1329,0.01174,1.752,0.01796,87.76,0.1761,0.03085,848.7,0.00688,35.64,0.01323,0.1471,0.004088,19.83,M
1138.0,0.2841,18.91,0.09271,0.05044,0.6896,1.342,22.32,19.0,0.08028,148.2,0.06541,0.08217,0.002686,0.3207,0.2264,0.1218,0.02731,5.216,0.0404,123.4,0.1946,0.05627,1538.0,0.01361,25.73,0.0203,0.1021,0.004428,81.23,M
674.5,0.259,16.39,0.1138,0.06467,0.4309,1.068,16.11,15.1,0.1807,105.9,0.07779,0.115,0.004984,0.196,0.2883,0.1423,0.04185,2.796,0.03204,99.58,0.2001,0.08534,762.6,0.02258,18.33,0.02353,0.1386,0.009006,39.84,B
1192.0,0.3305,25.12,0.2545,0.06113,0.4953,1.199,22.63,19.79,0.1589,148.7,0.08465,0.1015,0.003224,0.5673,0.3861,0.1732,0.03179,2.765,0.04755,130.4,0.2202,0.1149,1589.0,0.01043,33.58,0.01578,0.1275,0.005033,63.33,M
455.8,0.3469,13.29,0.02855,0.06471,0.2005,0.8163,13.34,12.19,0.09509,91.38,0.09241,0.1066,0.004143,0.09915,0.2585,0.08187,0.02456,1.973,0.01018,79.08,0.188,0.02882,545.2,0.008094,17.81,0.02662,0.1427,0.006773,15.24,B
748.9,0.2837,19.48,0.1466,0.05796,0.4743,0.7859,19.26,15.46,0.1223,124.9,0.08019,0.1092,0.002461,0.3791,0.2394,0.1514,0.01484,3.094,0.02813,101.7,0.1931,0.08087,1156.0,0.01093,26.0,0.01397,0.1546,0.00624,48.31,M
809.8,0.348,21.54,0.1043,0.05891,0.4332,1.265,19.47,16.16,0.1284,129.7,0.07619,0.1008,0.002373,0.2992,0.3055,0.1312,0.01952,2.844,0.02219,106.2,0.216,0.05613,1175.0,0.009231,31.68,0.01535,0.1395,0.004877,43.68,M
761.7,0.2723,13.93,0.07135,0.05723,0.3117,0.8155,17.5,15.71,0.09462,114.3,0.07071,0.09462,0.00233,0.1709,0.1949,0.1374,0.01515,1.972,0.01678,102.0,0.1816,0.05933,922.8,0.01268,19.25,0.01669,0.1223,0.005217,27.94,B
1075.0,0.3109,21.91,0.1153,0.05727,0.5959,1.202,22.52,18.45,0.09709,145.6,0.0761,0.0943,0.002205,0.3965,0.2275,0.1379,0.01422,3.766,0.02855,120.2,0.1692,0.06847,1590.0,0.009148,31.39,0.01492,0.1465,0.006001,68.35,M
506.3,0.2829,22.47,0.04711,0.06065,0.2367,1.38,14.49,12.77,0.05761,92.04,0.08067,0.09055,0.002629,0.2177,0.1523,0.09331,0.01202,1.457,0.02332,81.72,0.1585,0.02704,653.6,0.00892,33.37,0.01647,0.1419,0.007499,19.87,M
423.6,0.1712,16.67,0.03592,0.05945,0.4489,2.508,13.33,11.71,0.06095,86.16,0.07343,0.1051,0.003707,0.1046,0.1028,0.06968,0.0138,3.258,0.02662,74.72,0.1339,0.026,546.7,0.01307,25.48,0.01359,0.1271,0.006578,34.37,B
399.8,0.2676,15.39,0.03503,0.05865,0.1759,0.9938,12.32,11.43,0.06889,79.93,0.06765,0.09639,0.001588,0.1399,0.1648,0.08476,0.01521,1.143,0.01434,73.06,0.1734,0.02875,462.0,0.008602,22.02,0.01501,0.119,0.005133,12.67,B
678.1,0.3414,17.57,0.1539,0.06216,1.296,1.452,18.55,14.95,0.1305,121.4,0.07147,0.1167,0.002887,0.3355,0.2164,0.1667,0.0348,8.419,0.06577,96.85,0.1957,0.08624,971.4,0.02801,21.43,0.05168,0.1411,0.01,101.9,M
384.8,0.2102,13.39,0.04635,0.06072,0.3384,1.343,11.92,11.28,0.1136,76.53,0.06784,0.1164,0.003442,0.08669,0.1822,0.08611,0.03498,1.851,0.02187,73.0,0.1771,0.04796,434.0,0.01965,15.77,0.0158,0.1367,0.01127,26.33,B
288.5,0.3105,11.97,0.0,0.06422,0.1988,0.496,10.62,9.738,0.04102,66.53,0.08151,0.0925,0.00322,0.0,0.07204,0.0,0.005656,1.218,0.0,61.24,0.1903,0.0,342.9,0.0,14.1,0.02277,0.1234,0.00604,12.26,B
813.0,0.2792,18.05,0.09447,0.06248,0.7049,1.332,19.92,16.11,0.1137,129.0,0.08158,0.09721,0.003434,0.2802,0.2236,0.1216,0.01938,4.533,0.03067,105.1,0.1861,0.05943,1233.0,0.01167,25.27,0.01875,0.1314,0.00677,74.08,M
398.0,0.2584,17.31,0.02031,0.06562,0.2843,1.908,12.78,11.43,0.09486,82.66,0.08096,0.1092,0.003526,0.07708,0.1792,0.06402,0.01735,1.937,0.01158,73.66,0.1645,0.01861,503.0,0.00952,26.76,0.02282,0.1413,0.006664,21.38,B
512.2,0.3549,15.92,0.04894,0.06235,0.2143,0.7712,14.48,12.9,0.09509,97.17,0.08118,0.08677,0.001887,0.209,0.2548,0.1012,0.01563,1.689,0.0151,83.74,0.1778,0.03088,643.8,0.007584,21.82,0.02104,0.1312,0.005324,16.64,B
355.3,0.23,14.97,0.02251,0.05688,0.2525,1.239,11.95,10.75,0.05139,77.79,0.06769,0.07793,0.00236,0.09755,0.1223,0.03413,0.01781,1.806,0.02018,68.26,0.1399,0.007875,441.2,0.005612,20.72,0.01671,0.1076,0.006547,17.74,B
432.8,0.2727,14.65,0.0371,0.07839,0.3962,0.6538,13.15,11.9,0.1296,86.26,0.1036,0.1152,0.009423,0.0942,0.2517,0.06042,0.04741,3.021,0.02789,78.11,0.1995,0.03003,509.6,0.0111,16.51,0.03127,0.1424,0.01017,25.03,B
432.0,0.5774,16.58,0.1659,0.07371,0.3197,1.426,13.74,11.8,0.17,91.93,0.103,0.1091,0.004635,0.4504,0.4092,0.1865,0.03633,2.281,0.04649,78.99,0.2678,0.07415,591.7,0.01843,26.38,0.05628,0.1385,0.005427,24.72,M
689.5,0.2852,18.77,0.0905,0.06493,0.422,1.909,16.25,14.95,0.1167,107.1,0.09218,0.08138,0.009368,0.25,0.2521,0.08405,0.04877,3.271,0.05303,97.84,0.1744,0.03562,809.7,0.01527,25.47,0.03356,0.0997,0.00579,39.43,B
640.1,0.2691,15.18,0.08487,0.06081,0.2406,0.7394,15.85,14.44,0.1021,108.6,0.07683,0.0997,0.002528,0.3103,0.2735,0.1599,0.02297,2.12,0.03114,93.97,0.1724,0.05532,766.9,0.01493,19.85,0.01454,0.1316,0.005706,21.2,B
585.0,0.235,17.91,0.02881,0.0558,0.25,0.7574,15.34,13.74,0.06376,97.19,0.07014,0.07944,0.001976,0.1564,0.1824,0.06019,0.01592,1.573,0.0178,88.12,0.1473,0.01329,725.9,0.005828,22.46,0.01329,0.09711,0.002838,21.47,B
519.4,0.3196,20.78,0.03136,0.06087,0.4202,1.322,14.16,13.0,0.07589,90.82,0.06435,0.1135,0.001533,0.08112,0.1105,0.06296,0.01142,2.873,0.01949,83.51,0.254,0.02645,616.7,0.01153,24.11,0.02951,0.1297,0.007017,34.78,B
203.9,0.3322,20.7,0.1321,0.08261,0.1935,1.962,9.092,8.219,0.1305,58.08,0.1486,0.09405,0.01178,0.5381,0.431,0.07879,0.05416,1.243,0.07753,53.27,0.2222,0.02168,249.8,0.01022,29.72,0.02309,0.163,0.01243,10.21,B
300.2,0.3108,15.34,0.4108,0.09296,0.8245,2.664,11.02,9.731,0.1599,71.04,0.1259,0.1072,0.02984,0.8216,0.2772,0.1571,0.09586,4.073,0.396,63.78,0.2548,0.07857,380.5,0.05279,19.49,0.03546,0.1292,0.01097,49.85,B
381.9,0.2859,13.08,0.01982,0.06105,0.2251,0.7815,11.99,11.15,0.05113,76.25,0.06772,0.09754,0.001619,0.07116,0.08971,0.05506,0.008985,1.429,0.01196,70.87,0.183,0.01786,440.8,0.008232,16.3,0.02388,0.1341,0.009019,15.48,B
538.9,0.3849,15.34,0.09293,0.06207,0.271,0.7927,14.77,13.15,0.08498,97.67,0.08633,0.09384,0.003479,0.3009,0.2256,0.09722,0.02017,1.819,0.03047,85.31,0.1822,0.03483,677.3,0.009536,20.5,0.02769,0.1478,0.008584,22.79,B
460.3,0.3113,17.94,0.03885,0.06228,0.22,0.9823,13.59,12.25,0.06679,86.6,0.08132,0.08654,0.002484,0.1943,0.1788,0.08211,0.01562,1.484,0.01994,78.27,0.197,0.02331,564.2,0.007924,25.22,0.01799,0.1217,0.005518,16.51,B
963.7,0.2463,20.74,0.1855,0.06166,0.8113,1.4,20.47,17.68,0.1665,132.9,0.07738,0.1115,0.004968,0.3583,0.3498,0.1515,0.04954,5.54,0.05206,117.4,0.1971,0.1054,1302.0,0.01841,25.11,0.01778,0.1418,0.009037,93.91,M
880.2,0.2527,19.46,0.0515,0.05268,0.4789,2.06,18.22,16.84,0.07223,120.3,0.05972,0.07445,0.001519,0.1882,0.171,0.08436,0.02661,3.479,0.03056,108.4,0.1844,0.02771,1032.0,0.0111,28.07,0.0152,0.08774,0.003443,46.61,B
448.6,0.2514,12.74,0.01972,0.05907,0.1822,0.7285,13.14,12.06,0.05241,84.08,0.07898,0.09311,0.00253,0.08636,0.1232,0.07025,0.009789,1.171,0.008342,76.84,0.159,0.01963,532.8,0.006273,18.41,0.01465,0.1275,0.005528,13.25,B
366.8,0.2738,12.96,0.00309,0.05743,0.2818,0.7614,12.36,10.9,0.03718,78.07,0.07685,0.07515,0.002665,0.01854,0.08294,0.03953,0.006134,1.808,0.001835,68.69,0.1442,0.006588,470.0,0.003576,18.2,0.01637,0.1171,0.006142,18.54,B
419.8,0.3168,20.18,0.06843,0.06453,0.5018,1.693,13.32,11.75,0.1141,88.91,0.07987,0.1089,0.005061,0.1956,0.1892,0.07909,0.02405,3.926,0.04167,76.1,0.1993,0.03738,543.9,0.01152,26.21,0.03397,0.1358,0.009433,38.34,B
1157.0,0.2443,15.94,0.1193,0.05176,1.0,0.6336,22.03,19.19,0.1185,146.6,0.06251,0.08694,0.003362,0.2264,0.2016,0.1777,0.03055,6.971,0.04344,126.3,0.1741,0.09667,1495.0,0.02794,17.81,0.03156,0.1124,0.009406,119.3,M
1214.0,0.3643,18.15,0.2508,0.06082,0.7364,1.048,26.73,19.59,0.1666,174.9,0.09223,0.112,0.003318,0.681,0.3846,0.2247,0.02277,4.792,0.04029,130.7,0.2027,0.1286,2232.0,0.01303,26.39,0.01686,0.1438,0.004057,97.07,M
464.5,0.2268,22.22,0.0537,0.06761,0.2949,1.656,13.58,12.34,0.1015,87.36,0.09082,0.1012,0.005348,0.1688,0.2338,0.08194,0.03175,1.955,0.03125,79.85,0.1551,0.02822,553.0,0.01135,28.68,0.01879,0.1452,0.01134,21.55,B
1686.0,0.3589,22.04,0.1324,0.05553,0.6642,0.8561,28.01,23.27,0.1145,184.2,0.09187,0.08439,0.00374,0.3948,0.3583,0.2346,0.02544,4.603,0.02822,152.1,0.1801,0.09702,2403.0,0.01623,28.22,0.01956,0.1228,0.00491,97.85,M
690.2,0.2646,19.76,0.01947,0.05266,0.184,1.065,15.98,14.97,0.05352,102.3,0.06085,0.08421,0.00152,0.0775,0.09995,0.05754,0.007983,1.286,0.008268,95.5,0.1515,0.01939,782.1,0.006432,25.82,0.01924,0.1045,0.003634,16.64,B
357.6,0.209,9.71,0.02531,0.064,0.1728,0.4064,11.6,10.8,0.05736,73.66,0.07699,0.09594,0.00212,0.1047,0.1257,0.04603,0.009816,1.126,0.01099,68.77,0.1381,0.01698,414.0,0.005344,12.02,0.01254,0.1436,0.007809,11.48,B
886.3,0.281,18.8,0.08422,0.05534,0.599,1.391,20.05,16.78,0.09182,130.7,0.07228,0.08865,0.003493,0.2318,0.2119,0.1474,0.0247,4.129,0.02626,109.3,0.1893,0.06576,1260.0,0.01604,26.3,0.02091,0.1168,0.006123,67.34,M
984.6,0.216,24.68,0.2159,0.06365,1.088,1.41,23.14,17.47,0.1603,155.3,0.093,0.1049,0.00512,0.489,0.383,0.1721,0.03634,7.337,0.04644,116.1,0.1538,0.1043,1660.0,0.01569,32.33,0.01145,0.1376,0.006174,122.3,M
685.9,0.2404,16.95,0.02602,0.0565,0.2713,1.217,16.11,14.97,0.07885,104.6,0.06428,0.09855,0.001706,0.06648,0.1637,0.08485,0.0137,1.893,0.007276,96.22,0.178,0.03781,793.7,0.009073,23.0,0.0135,0.1216,0.00508,24.28,B
464.1,0.2827,12.39,0.03987,0.05955,0.236,0.6656,13.5,12.32,0.06981,86.97,0.06771,0.1028,0.002248,0.1242,0.1266,0.09391,0.0118,1.67,0.01683,78.85,0.1959,0.037,549.1,0.01241,15.64,0.01924,0.1385,0.008045,17.43,B
565.4,0.2884,19.63,0.05858,0.05671,0.4697,1.147,17.98,13.43,0.06288,116.6,0.07371,0.09048,0.001868,0.2644,0.1546,0.116,0.01063,3.142,0.02151,85.84,0.1598,0.03438,993.6,0.009443,29.87,0.0152,0.1401,0.006003,43.4,M
736.9,0.3216,11.89,0.2032,0.07069,0.4209,0.6583,18.79,15.46,0.1555,125.0,0.101,0.1257,0.004168,0.583,0.3583,0.1827,0.02321,2.805,0.04303,102.5,0.1966,0.1097,1102.0,0.0132,17.04,0.01792,0.1531,0.005393,44.64,M
372.7,0.1902,14.71,0.02363,0.06669,0.2073,1.805,11.35,11.08,0.05743,72.01,0.07313,0.1006,0.004785,0.03938,0.0824,0.04306,0.02121,1.377,0.01453,70.21,0.1566,0.02583,396.5,0.01583,16.82,0.03082,0.1216,0.01496,19.08,B
349.6,0.271,15.15,0.0,0.05975,0.3309,1.925,11.54,10.66,0.04302,73.2,0.06164,0.08792,0.001002,0.0,0.06791,0.0,0.01017,2.155,0.0,67.49,0.1928,0.0,408.3,0.0,19.2,0.03265,0.1076,0.008713,21.98,B
227.2,0.2592,14.45,0.0,0.06724,0.2204,0.7873,9.262,8.671,0.04276,58.36,0.07848,0.09138,0.003399,0.0,0.07057,0.0,0.008007,1.435,0.0,54.42,0.1722,0.0,259.2,0.0,17.04,0.02711,0.1162,0.009172,11.36,B
302.4,0.2614,18.06,0.1307,0.08116,0.4311,2.261,11.26,9.904,0.1294,73.07,0.1162,0.09699,0.01792,0.3486,0.295,0.0991,0.08808,3.132,0.1197,64.6,0.1669,0.03716,390.2,0.0246,24.39,0.0388,0.1301,0.01286,27.48,B
832.9,0.3054,20.11,0.1793,0.06323,0.3037,1.284,17.79,16.46,0.1556,123.5,0.09519,0.09831,0.004584,0.5862,0.4667,0.2035,0.04094,2.482,0.05371,109.3,0.1794,0.08866,981.2,0.01813,28.45,0.01682,0.1415,0.006627,31.59,M
526.4,0.2295,22.22,0.001595,0.05234,0.1731,1.142,14.0,13.01,0.01938,88.18,0.05843,0.06251,0.0009683,0.007977,0.03432,0.009259,0.002252,1.101,0.001595,82.01,0.1395,0.001852,608.8,0.001852,29.02,0.01613,0.08125,0.003418,14.34,B
508.8,0.1783,13.06,0.009193,0.06133,0.2889,0.9899,13.63,12.81,0.03774,86.7,0.07319,0.08739,0.003351,0.02758,0.05445,0.0399,0.006364,1.778,0.00618,81.29,0.1466,0.0133,570.7,0.007408,16.15,0.01065,0.1162,0.008534,21.79,B
2250.0,0.2856,21.87,0.2871,0.0577,0.8361,1.481,33.12,27.22,0.1914,220.8,0.08082,0.1094,0.002747,0.534,0.4034,0.2688,0.02537,5.82,0.03109,182.1,0.18,0.1878,3216.0,0.01241,32.85,0.01575,0.1472,0.004631,128.7,M
1311.0,0.4098,26.57,0.2487,0.07398,0.6298,0.7629,26.68,21.09,0.2832,176.5,0.1284,0.1141,0.005295,0.678,0.7584,0.2903,0.04759,4.414,0.03872,142.7,0.2395,0.1496,2089.0,0.01567,33.48,0.01798,0.1491,0.004253,81.46,M
766.6,0.3437,20.31,0.06593,0.05549,0.3699,1.15,20.11,15.7,0.08799,129.3,0.08631,0.09597,0.00243,0.2902,0.3547,0.1541,0.02263,2.406,0.01954,101.2,0.1618,0.05189,1269.0,0.009767,32.82,0.01547,0.1414,0.004626,40.98,M
402.0,0.1811,14.92,0.06181,0.06217,0.3344,1.108,12.37,11.41,0.08155,79.12,0.07427,0.09059,0.004784,0.1648,0.161,0.06296,0.03728,1.902,0.05915,73.53,0.1167,0.02361,467.2,0.01712,17.7,0.02165,0.1121,0.007356,22.77,B
710.6,0.3175,22.41,0.05375,0.06317,0.2054,0.4956,17.8,15.28,0.1052,113.8,0.09772,0.09057,0.002575,0.363,0.3299,0.1226,0.01395,1.344,0.01774,98.92,0.1727,0.03263,973.1,0.006009,28.03,0.01172,0.1301,0.00329,19.53,M
317.5,0.2933,15.11,0.001597,0.06048,0.4245,1.268,11.87,10.08,0.04695,75.39,0.07697,0.09267,0.00347,0.00692,0.1019,0.01042,0.012,2.68,0.001597,63.76,0.1703,0.002404,437.0,0.002404,21.18,0.02538,0.1521,0.01439,26.43,B
1041.0,0.3206,18.58,0.08169,0.05425,0.2577,0.4757,21.31,18.31,0.08468,139.2,0.06938,0.08588,0.001087,0.3538,0.2445,0.1571,0.009181,1.817,0.01412,118.6,0.1621,0.05814,1410.0,0.006719,26.36,0.01069,0.1234,0.002866,28.92,M
420.3,0.2572,17.19,0.03809,0.06095,0.2451,0.7655,13.01,11.71,0.06141,84.42,0.07097,0.09774,0.001671,0.1521,0.104,0.1099,0.008704,1.742,0.01978,74.68,0.1516,0.03239,521.5,0.01185,21.39,0.01897,0.1323,0.006905,17.86,B
428.9,0.32,17.39,0.02353,0.0578,0.1859,1.926,12.57,11.81,0.05562,79.57,0.06576,0.1007,0.001988,0.08803,0.1,0.04306,0.008776,1.011,0.01556,75.27,0.1718,0.01553,489.5,0.00624,26.48,0.03139,0.1356,0.007831,14.47,B
463.7,0.2482,15.9,0.03844,0.05474,0.2382,0.8355,13.35,12.3,0.07253,86.65,0.06306,0.0808,0.001725,0.1423,0.165,0.04815,0.02212,1.687,0.02117,78.83,0.1667,0.01654,546.7,0.006433,19.59,0.02025,0.1096,0.005996,18.32,B
609.9,0.5166,23.12,0.1981,0.07542,0.286,2.11,15.74,14.22,0.2413,106.4,0.1446,0.1075,0.01172,0.8488,0.9327,0.1772,0.1354,2.112,0.1166,94.37,0.2384,0.06618,762.4,0.01666,37.18,0.05113,0.1533,0.00797,31.72,M
507.4,0.2179,21.41,0.03112,0.06287,0.7311,1.748,13.75,12.77,0.06601,89.04,0.06871,0.08749,0.005875,0.05186,0.08978,0.04773,0.0179,5.118,0.02176,82.02,0.1694,0.02864,579.5,0.01757,23.5,0.03373,0.09388,0.004571,53.65,B
288.1,0.1909,18.22,0.0,0.06447,0.3539,4.885,9.968,9.72,0.02344,62.25,0.06559,0.0695,0.001688,0.0,0.02729,0.0,0.006736,2.23,0.0,60.73,0.1653,0.0,303.8,0.0,20.83,0.03799,0.07117,0.001713,21.69,B
477.4,0.3215,26.86,0.1085,0.06937,0.4053,1.809,15.65,12.34,0.1353,101.7,0.1205,0.1034,0.005672,0.4425,0.4706,0.1459,0.03845,2.642,0.03763,81.15,0.1943,0.04562,768.9,0.01321,39.34,0.01878,0.1785,0.009098,34.44,M
671.4,0.3,23.21,0.1697,0.06672,0.2796,0.9622,16.08,14.86,0.198,118.6,0.08701,0.1044,0.004312,0.4589,0.4648,0.1727,0.05122,3.591,0.05551,100.4,0.1737,0.08878,784.7,0.01883,27.78,0.02545,0.1316,0.008081,25.2,M
