feature_9,feature_7,feature_1,target
162.0,212.0,0.833333,1
132.0,151.0,0.875,1
107.0,110.0,0.916667,1
84.0,83.0,0.958333,1
61.0,48.0,0.0,1
42.0,27.0,0.0416667,1
66.0,48.0,0.0833333,1
-200.0,-200.0,0.125,1
50.0,33.0,0.166667,1
76.0,75.0,0.208333,1
78.0,101.0,0.25,1
104.0,214.0,0.291667,1
139.0,290.0,0.333333,1
166.0,311.0,0.375,1
151.0,234.0,0.416667,1
134.0,157.0,0.458333,1
148.0,165.0,0.5,1
126.0,137.0,0.541667,1
144.0,149.0,0.583333,1
133.0,140.0,0.625,1
139.0,139.0,0.666667,1
178.0,221.0,0.708333,1
206.0,318.0,0.75,1
211.0,363.0,0.791667,1
180.0,341.0,0.833333,1
116.0,163.0,0.875,1
118.0,157.0,0.916667,1
115.0,202.0,0.958333,1
96.0,102.0,0.0,1
86.0,70.0,0.0416667,1
65.0,41.0,0.0833333,1
-200.0,-200.0,0.125,1
53.0,36.0,0.166667,1
74.0,68.0,0.208333,1
69.0,92.0,0.25,1
131.0,332.0,0.291667,1
134.0,333.0,0.333333,1
148.0,298.0,0.375,1
-200.0,-200.0,0.416667,1
-200.0,146.0,0.458333,1
111.0,120.0,0.5,1
110.0,108.0,0.541667,1
110.0,109.0,0.583333,1
116.0,124.0,0.625,1
120.0,127.0,0.666667,1
142.0,185.0,0.708333,1
146.0,230.0,0.75,1
153.0,265.0,0.791667,1
158.0,261.0,0.833333,1
140.0,219.0,0.875,1
127.0,180.0,0.916667,1
97.0,108.0,0.958333,1
91.0,98.0,0.0,1
68.0,57.0,0.0416667,1
52.0,36.0,0.0833333,1
-200.0,-200.0,0.125,1
58.0,45.0,0.166667,1
78.0,87.0,0.208333,1
61.0,62.0,0.25,1
64.0,65.0,0.291667,1
81.0,125.0,0.333333,1
92.0,157.0,0.375,1
101.0,171.0,0.416667,1
96.0,119.0,0.458333,1
101.0,110.0,0.5,1
91.0,95.0,0.541667,1
68.0,58.0,0.583333,1
76.0,69.0,0.625,1
84.0,76.0,0.666667,1
76.0,63.0,0.708333,1
61.0,51.0,0.75,1
52.0,46.0,0.791667,1
59.0,52.0,0.833333,1
89.0,84.0,0.875,1
113.0,130.0,0.916667,1
112.0,147.0,0.958333,1
89.0,126.0,0.0,1
53.0,47.0,0.0416667,1
36.0,24.0,0.0833333,1
-200.0,-200.0,0.125,1
39.0,25.0,0.166667,1
33.0,21.0,0.208333,1
37.0,25.0,0.25,1
36.0,25.0,0.291667,1
42.0,30.0,0.333333,1
52.0,42.0,0.375,1
60.0,52.0,0.416667,1
74.0,62.0,0.458333,1
65.0,67.0,0.5,1
52.0,47.0,0.541667,1
40.0,35.0,0.583333,1
49.0,45.0,0.625,1
56.0,53.0,0.666667,1
59.0,57.0,0.708333,1
68.0,71.0,0.75,1
72.0,67.0,0.791667,1
78.0,75.0,0.833333,1
71.0,65.0,0.875,1
54.0,45.0,0.916667,1
57.0,46.0,0.958333,1
45.0,33.0,0.0,1
30.0,19.0,0.0416667,1
16.0,9.0,0.0833333,1
-200.0,-200.0,0.125,1
18.0,12.0,0.166667,1
28.0,21.0,0.208333,1
62.0,66.0,0.25,1
92.0,137.0,0.291667,1
96.0,151.0,0.333333,1
87.0,115.0,0.375,1
84.0,118.0,0.416667,1
73.0,95.0,0.458333,1
72.0,86.0,0.5,1
68.0,85.0,0.541667,1
62.0,66.0,0.583333,1
70.0,74.0,0.625,1
83.0,108.0,0.666667,1
92.0,150.0,0.708333,1
103.0,157.0,0.75,1
82.0,93.0,0.791667,1
74.0,76.0,0.833333,1
67.0,57.0,0.875,1
74.0,64.0,0.916667,1
72.0,59.0,0.958333,1
79.0,68.0,0.0,1
43.0,31.0,0.0416667,1
33.0,21.0,0.0833333,1
-200.0,-200.0,0.125,1
38.0,24.0,0.166667,1
51.0,38.0,0.208333,1
69.0,92.0,0.25,1
116.0,311.0,0.291667,1
119.0,260.0,0.333333,1
96.0,181.0,0.375,1
109.0,177.0,0.416667,1
115.0,180.0,0.458333,1
118.0,174.0,0.5,1
118.0,140.0,0.541667,1
112.0,122.0,0.583333,1
140.0,189.0,0.625,1
137.0,169.0,0.666667,1
143.0,172.0,0.708333,1
148.0,154.0,0.75,1
158.0,192.0,0.791667,1
127.0,160.0,0.833333,1
109.0,110.0,0.875,1
101.0,97.0,0.916667,1
114.0,124.0,0.958333,1
104.0,108.0,0.0,1
81.0,61.0,0.0416667,1
51.0,34.0,0.0833333,1
-200.0,-200.0,0.125,1
40.0,24.0,0.166667,1
34.0,27.0,0.208333,1
61.0,70.0,0.25,1
95.0,176.0,0.291667,1
142.0,310.0,0.333333,1
128.0,221.0,0.375,1
115.0,168.0,0.416667,1
84.0,109.0,0.458333,1
85.0,102.0,0.5,1
110.0,129.0,0.541667,1
107.0,117.0,0.583333,1
107.0,112.0,0.625,1
113.0,122.0,0.666667,1
107.0,114.0,0.708333,1
106.0,111.0,0.75,1
125.0,158.0,0.791667,1
139.0,202.0,0.833333,1
117.0,166.0,0.875,1
107.0,143.0,0.916667,1
98.0,122.0,0.958333,1
97.0,113.0,0.0,1
95.0,109.0,0.0416667,1
68.0,53.0,0.0833333,1
-200.0,-200.0,0.125,1
51.0,32.0,0.166667,1
44.0,35.0,0.208333,1
77.0,123.0,0.25,1
100.0,254.0,0.291667,1
125.0,300.0,0.333333,1
154.0,281.0,0.375,1
125.0,169.0,0.416667,1
117.0,152.0,0.458333,1
105.0,127.0,0.5,1
103.0,118.0,0.541667,1
106.0,120.0,0.583333,1
107.0,125.0,0.625,1
102.0,117.0,0.666667,1
124.0,166.0,0.708333,1
133.0,180.0,0.75,1
125.0,172.0,0.791667,1
124.0,160.0,0.833333,1
97.0,103.0,0.875,1
94.0,87.0,0.916667,1
120.0,147.0,0.958333,1
105.0,120.0,0.0,1
81.0,63.0,0.0416667,1
43.0,30.0,0.0833333,1
-200.0,-200.0,0.125,1
32.0,19.0,0.166667,1
36.0,27.0,0.208333,1
59.0,65.0,0.25,1
92.0,169.0,0.291667,1
121.0,244.0,0.333333,1
151.0,274.0,0.375,1
142.0,202.0,0.416667,1
141.0,186.0,0.458333,1
129.0,153.0,0.5,1
106.0,112.0,0.541667,1
125.0,117.0,0.583333,1
126.0,109.0,0.625,1
147.0,133.0,0.666667,1
180.0,185.0,0.708333,1
164.0,167.0,0.75,1
180.0,218.0,0.791667,1
153.0,171.0,0.833333,1
105.0,78.0,0.875,1
98.0,84.0,0.916667,1
107.0,110.0,0.958333,1
87.0,87.0,0.0,1
80.0,58.0,0.0416667,1
62.0,39.0,0.0833333,1
-200.0,-200.0,0.125,1
54.0,38.0,0.166667,1
56.0,41.0,0.208333,1
62.0,47.0,0.25,1
72.0,72.0,0.291667,1
86.0,100.0,0.333333,1
99.0,104.0,0.375,1
98.0,109.0,0.416667,1
102.0,103.0,0.458333,1
84.0,75.0,0.5,1
83.0,72.0,0.541667,1
68.0,56.0,0.583333,0
63.0,51.0,0.625,0
65.0,52.0,0.666667,0
63.0,46.0,0.708333,0
56.0,44.0,0.75,0
77.0,72.0,0.791667,0
91.0,88.0,0.833333,0
70.0,56.0,0.875,0
95.0,82.0,0.916667,0
113.0,125.0,0.958333,0
109.0,144.0,0.0,0
65.0,54.0,0.0416667,0
60.0,48.0,0.0833333,0
-200.0,-200.0,0.125,0
62.0,41.0,0.166667,0
60.0,40.0,0.208333,0
65.0,48.0,0.25,0
55.0,44.0,0.291667,0
66.0,59.0,0.333333,0
67.0,59.0,0.375,0
64.0,53.0,0.416667,0
59.0,42.0,0.458333,0
59.0,43.0,0.5,0
36.0,23.0,0.541667,0
35.0,22.0,0.583333,0
54.0,37.0,0.625,0
71.0,53.0,0.666667,0
86.0,68.0,0.708333,0
114.0,125.0,0.75,0
105.0,96.0,0.791667,0
87.0,75.0,0.833333,0
85.0,74.0,0.875,0
91.0,92.0,0.916667,0
108.0,136.0,0.958333,0
99.0,119.0,0.0,0
83.0,76.0,0.0416667,0
36.0,21.0,0.0833333,0
-200.0,-200.0,0.125,0
24.0,15.0,0.166667,1
43.0,52.0,0.208333,1
64.0,85.0,0.25,1
91.0,177.0,0.291667,1
109.0,232.0,0.333333,1
110.0,201.0,0.375,1
111.0,134.0,0.416667,1
106.0,104.0,0.458333,1
104.0,89.0,0.5,1
76.0,66.0,0.541667,1
84.0,85.0,0.583333,1
102.0,105.0,0.625,1
102.0,99.0,0.666667,1
124.0,132.0,0.708333,1
147.0,186.0,0.75,1
138.0,174.0,0.791667,1
126.0,149.0,0.833333,1
112.0,114.0,0.875,1
95.0,92.0,0.916667,1
80.0,75.0,0.958333,1
79.0,74.0,0.0,1
49.0,35.0,0.0416667,1
36.0,22.0,0.0833333,1
-200.0,-200.0,0.125,1
40.0,24.0,0.166667,1
37.0,30.0,0.208333,1
67.0,93.0,0.25,1
106.0,332.0,0.291667,1
134.0,387.0,0.333333,1
123.0,267.0,0.375,1
136.0,269.0,0.416667,1
109.0,193.0,0.458333,1
144.0,239.0,0.5,1
154.0,232.0,0.541667,1
126.0,152.0,0.583333,1
98.0,115.0,0.625,1
120.0,169.0,0.666667,1
145.0,226.0,0.708333,1
139.0,218.0,0.75,1
148.0,245.0,0.791667,1
139.0,236.0,0.833333,1
93.0,104.0,0.875,1
96.0,104.0,0.916667,1
104.0,144.0,0.958333,1
83.0,79.0,0.0,1
66.0,51.0,0.0416667,1
55.0,38.0,0.0833333,1
-200.0,-200.0,0.125,1
37.0,24.0,0.166667,1
40.0,30.0,0.208333,1
51.0,73.0,0.25,1
117.0,305.0,0.291667,1
110.0,295.0,0.333333,1
136.0,331.0,0.375,1
152.0,304.0,0.416667,1
119.0,210.0,0.458333,1
106.0,163.0,0.5,1
101.0,132.0,0.541667,1
110.0,126.0,0.583333,1
124.0,150.0,0.625,1
137.0,171.0,0.666667,1
159.0,234.0,0.708333,1
152.0,251.0,0.75,1
166.0,294.0,0.791667,1
163.0,300.0,0.833333,1
121.0,159.0,0.875,1
125.0,176.0,0.916667,1
120.0,192.0,0.958333,1
103.0,152.0,0.0,1
64.0,63.0,0.0416667,1
44.0,35.0,0.0833333,1
-200.0,-200.0,0.125,1
35.0,21.0,0.166667,1
46.0,41.0,0.208333,1
54.0,48.0,0.25,1
68.0,102.0,0.291667,1
77.0,111.0,0.333333,1
74.0,93.0,0.375,1
92.0,118.0,0.416667,1
83.0,93.0,0.458333,1
58.0,56.0,0.5,1
55.0,51.0,0.541667,1
61.0,52.0,0.583333,1
65.0,59.0,0.625,1
74.0,62.0,0.666667,1
89.0,85.0,0.708333,1
103.0,109.0,0.75,1
128.0,168.0,0.791667,1
122.0,166.0,0.833333,1
125.0,149.0,0.875,1
119.0,118.0,0.916667,1
126.0,160.0,0.958333,1
100.0,124.0,0.0,1
94.0,95.0,0.0416667,1
52.0,34.0,0.0833333,1
-200.0,-200.0,0.125,1
64.0,45.0,0.166667,1
46.0,35.0,0.208333,1
88.0,141.0,0.25,1
104.0,199.0,0.291667,1
125.0,224.0,0.333333,1
151.0,245.0,0.375,1
113.0,153.0,0.416667,1
102.0,145.0,0.458333,1
108.0,130.0,0.5,1
93.0,95.0,0.541667,1
89.0,88.0,0.583333,1
84.0,89.0,0.625,1
111.0,127.0,0.666667,1
115.0,149.0,0.708333,1
127.0,170.0,0.75,1
129.0,210.0,0.791667,1
140.0,230.0,0.833333,1
137.0,203.0,0.875,1
130.0,174.0,0.916667,1
121.0,164.0,0.958333,1
79.0,76.0,0.0,1
69.0,52.0,0.0416667,1
61.0,47.0,0.0833333,1
-200.0,-200.0,0.125,1
58.0,37.0,0.166667,1
58.0,41.0,0.208333,1
70.0,74.0,0.25,1
104.0,168.0,0.291667,1
109.0,176.0,0.333333,1
129.0,184.0,0.375,1
144.0,187.0,0.416667,1
101.0,118.0,0.458333,1
90.0,89.0,0.5,1
86.0,70.0,0.541667,1
69.0,51.0,0.583333,1
65.0,52.0,0.625,1
73.0,70.0,0.666667,1
73.0,80.0,0.708333,1
78.0,90.0,0.75,1
98.0,111.0,0.791667,1
99.0,107.0,0.833333,1
83.0,73.0,0.875,1
88.0,75.0,0.916667,1
117.0,144.0,0.958333,1
97.0,120.0,0.0,1
75.0,71.0,0.0416667,1
53.0,40.0,0.0833333,1
-200.0,-200.0,0.125,1
45.0,34.0,0.166667,1
42.0,27.0,0.208333,1
44.0,30.0,0.25,1
50.0,40.0,0.291667,1
60.0,56.0,0.333333,1
100.0,104.0,0.375,1
111.0,121.0,0.416667,1
110.0,100.0,0.458333,1
74.0,59.0,0.5,1
56.0,42.0,0.541667,1
50.0,38.0,0.583333,1
54.0,40.0,0.625,1
90.0,70.0,0.666667,1
109.0,95.0,0.708333,1
110.0,90.0,0.75,1
103.0,90.0,0.791667,1
120.0,111.0,0.833333,1
134.0,135.0,0.875,1
137.0,146.0,0.916667,1
99.0,100.0,0.958333,1
78.0,69.0,0.0,1
63.0,47.0,0.0416667,1
41.0,26.0,0.0833333,1
-200.0,-200.0,0.125,1
39.0,24.0,0.166667,1
60.0,55.0,0.208333,1
54.0,47.0,0.25,1
119.0,209.0,0.291667,1
159.0,348.0,0.333333,1
182.0,337.0,0.375,1
183.0,280.0,0.416667,1
144.0,169.0,0.458333,1
118.0,126.0,0.5,1
106.0,108.0,0.541667,1
97.0,93.0,0.583333,1
129.0,112.0,0.625,1
130.0,110.0,0.666667,1
163.0,188.0,0.708333,1
160.0,203.0,0.75,1
140.0,167.0,0.791667,1
115.0,116.0,0.833333,1
92.0,89.0,0.875,1
99.0,103.0,0.916667,1
96.0,100.0,0.958333,1
80.0,86.0,0.0,1
65.0,52.0,0.0416667,1
46.0,27.0,0.0833333,1
-200.0,-200.0,0.125,1
57.0,35.0,0.166667,1
54.0,42.0,0.208333,1
62.0,57.0,0.25,1
102.0,228.0,0.291667,1
140.0,350.0,0.333333,1
121.0,232.0,0.375,1
132.0,206.0,0.416667,1
122.0,159.0,0.458333,1
148.0,184.0,0.5,1
133.0,136.0,0.541667,1
130.0,124.0,0.583333,1
141.0,133.0,0.625,1
172.0,156.0,0.666667,1
198.0,200.0,0.708333,1
181.0,202.0,0.75,1
202.0,286.0,0.791667,1
120.0,141.0,0.833333,1
115.0,117.0,0.875,1
112.0,110.0,0.916667,1
97.0,100.0,0.958333,1
100.0,112.0,0.0,1
47.0,35.0,0.0416667,1
44.0,33.0,0.0833333,1
-200.0,-200.0,0.125,1
42.0,28.0,0.166667,1
57.0,49.0,0.208333,1
61.0,81.0,0.25,1
106.0,178.0,0.291667,1
136.0,223.0,0.333333,1
157.0,290.0,0.375,1
171.0,274.0,0.416667,1
190.0,278.0,0.458333,1
155.0,152.0,0.5,1
139.0,118.0,0.541667,1
152.0,141.0,0.583333,1
143.0,131.0,0.625,1
168.0,171.0,0.666667,1
226.0,287.0,0.708333,1
207.0,267.0,0.75,1
197.0,280.0,0.791667,1
158.0,224.0,0.833333,1
124.0,137.0,0.875,1
110.0,118.0,0.916667,1
112.0,128.0,0.958333,1
102.0,111.0,0.0,1
77.0,66.0,0.0416667,1
50.0,36.0,0.0833333,1
-200.0,-200.0,0.125,1
40.0,31.0,0.166667,1
66.0,75.0,0.208333,1
60.0,66.0,0.25,1
85.0,154.0,0.291667,1
120.0,239.0,0.333333,1
134.0,246.0,0.375,1
149.0,261.0,0.416667,1
125.0,179.0,0.458333,1
132.0,159.0,0.5,1
114.0,111.0,0.541667,1
110.0,101.0,0.583333,1
121.0,118.0,0.625,1
127.0,120.0,0.666667,1
157.0,177.0,0.708333,1
169.0,186.0,0.75,1
179.0,235.0,0.791667,1
149.0,195.0,0.833333,1
111.0,106.0,0.875,1
112.0,107.0,0.916667,1
120.0,134.0,0.958333,1
105.0,117.0,0.0,1
90.0,83.0,0.0416667,1
87.0,77.0,0.0833333,1
-200.0,-200.0,0.125,1
54.0,37.0,0.166667,1
61.0,50.0,0.208333,1
63.0,60.0,0.25,1
102.0,179.0,0.291667,1
149.0,300.0,0.333333,1
147.0,263.0,0.375,1
158.0,265.0,0.416667,1
112.0,164.0,0.458333,1
108.0,122.0,0.5,1
120.0,125.0,0.541667,1
117.0,125.0,0.583333,1
119.0,115.0,0.625,1
149.0,162.0,0.666667,1
174.0,149.0,0.708333,1
163.0,161.0,0.75,1
161.0,201.0,0.791667,1
154.0,209.0,0.833333,1
124.0,133.0,0.875,1
122.0,133.0,0.916667,1
119.0,134.0,0.958333,1
131.0,164.0,0.0,1
84.0,72.0,0.0416667,1
77.0,50.0,0.0833333,1
-200.0,-200.0,0.125,1
41.0,27.0,0.166667,1
68.0,74.0,0.208333,1
69.0,69.0,0.25,1
101.0,162.0,0.291667,1
120.0,208.0,0.333333,1
124.0,168.0,0.375,1
113.0,139.0,0.416667,1
97.0,104.0,0.458333,1
94.0,99.0,0.5,1
86.0,89.0,0.541667,1
70.0,57.0,0.583333,1
70.0,64.0,0.625,1
82.0,65.0,0.666667,1
93.0,79.0,0.708333,1
89.0,80.0,0.75,1
90.0,81.0,0.791667,1
67.0,59.0,0.833333,1
94.0,90.0,0.875,1
109.0,122.0,0.916667,1
103.0,120.0,0.958333,1
101.0,126.0,0.0,1
71.0,68.0,0.0416667,1
71.0,65.0,0.0833333,1
-200.0,-200.0,0.125,1
49.0,38.0,0.166667,1
43.0,31.0,0.208333,1
44.0,40.0,0.25,1
42.0,36.0,0.291667,1
69.0,64.0,0.333333,1
65.0,56.0,0.375,1
68.0,56.0,0.416667,1
58.0,43.0,0.458333,1
52.0,40.0,0.5,1
46.0,34.0,0.541667,1
40.0,28.0,0.583333,1
47.0,32.0,0.625,1
56.0,39.0,0.666667,1
64.0,52.0,0.708333,1
71.0,60.0,0.75,1
103.0,104.0,0.791667,1
97.0,102.0,0.833333,1
108.0,120.0,0.875,1
87.0,89.0,0.916667,1
104.0,121.0,0.958333,1
93.0,107.0,0.0,1
55.0,41.0,0.0416667,1
49.0,34.0,0.0833333,1
-200.0,-200.0,0.125,1
56.0,41.0,0.166667,1
43.0,38.0,0.208333,1
57.0,59.0,0.25,1
80.0,165.0,0.291667,1
134.0,287.0,0.333333,1
157.0,317.0,0.375,1
175.0,330.0,0.416667,1
147.0,204.0,0.458333,1
140.0,189.0,0.5,1
137.0,165.0,0.541667,1
123.0,139.0,0.583333,1
138.0,156.0,0.625,1
132.0,130.0,0.666667,1
174.0,173.0,0.708333,1
203.0,302.0,0.75,1
176.0,239.0,0.791667,1
125.0,139.0,0.833333,1
98.0,92.0,0.875,1
103.0,104.0,0.916667,1
104.0,108.0,0.958333,1
105.0,107.0,0.0,1
75.0,55.0,0.0416667,1
60.0,43.0,0.0833333,1
-200.0,-200.0,0.125,1
36.0,23.0,0.166667,1
66.0,65.0,0.208333,1
97.0,165.0,0.25,1
115.0,274.0,0.291667,1
145.0,369.0,0.333333,1
162.0,308.0,0.375,1
147.0,227.0,0.416667,1
132.0,178.0,0.458333,1
179.0,267.0,0.5,1
174.0,278.0,0.541667,1
132.0,165.0,0.583333,1
151.0,172.0,0.625,1
168.0,216.0,0.666667,1
192.0,306.0,0.708333,1
194.0,317.0,0.75,1
155.0,251.0,0.791667,1
159.0,230.0,0.833333,1
125.0,154.0,0.875,1
108.0,137.0,0.916667,1
110.0,133.0,0.958333,1
99.0,117.0,0.0,1
95.0,106.0,0.0416667,1
69.0,55.0,0.0833333,1
-200.0,-200.0,0.125,1
45.0,27.0,0.166667,1
53.0,46.0,0.208333,1
88.0,144.0,0.25,1
136.0,392.0,0.291667,1
141.0,358.0,0.333333,1
189.0,381.0,0.375,1
166.0,261.0,0.416667,1
154.0,207.0,0.458333,1
149.0,155.0,0.5,1
142.0,193.0,0.541667,1
130.0,195.0,0.583333,1
121.0,159.0,0.625,1
116.0,120.0,0.666667,1
177.0,228.0,0.708333,1
233.0,348.0,0.75,1
223.0,337.0,0.791667,1
184.0,282.0,0.833333,1
165.0,228.0,0.875,1
132.0,168.0,0.916667,1
122.0,173.0,0.958333,1
88.0,87.0,0.0,1
79.0,65.0,0.0416667,1
60.0,43.0,0.0833333,1
-200.0,-200.0,0.125,1
60.0,43.0,0.166667,1
74.0,66.0,0.208333,1
62.0,57.0,0.25,1
115.0,231.0,0.291667,1
119.0,219.0,0.333333,1
155.0,288.0,0.375,1
162.0,312.0,0.416667,1
189.0,361.0,0.458333,1
115.0,147.0,0.5,1
109.0,111.0,0.541667,1
108.0,98.0,0.583333,1
145.0,156.0,0.625,1
167.0,213.0,0.666667,1
200.0,250.0,0.708333,1
178.0,253.0,0.75,1
206.0,317.0,0.791667,1
192.0,309.0,0.833333,1
137.0,201.0,0.875,1
128.0,173.0,0.916667,1
121.0,156.0,0.958333,1
136.0,190.0,0.0,1
109.0,129.0,0.0416667,1
74.0,65.0,0.0833333,1
-200.0,-200.0,0.125,1
40.0,29.0,0.166667,1
61.0,58.0,0.208333,1
83.0,92.0,0.25,1
129.0,228.0,0.291667,1
-200.0,172.0,0.333333,1
115.0,154.0,0.375,1
130.0,166.0,0.416667,1
137.0,149.0,0.458333,1
116.0,111.0,0.5,1
129.0,145.0,0.541667,1
117.0,105.0,0.583333,1
138.0,113.0,0.625,1
139.0,115.0,0.666667,1
180.0,202.0,0.708333,1
162.0,180.0,0.75,1
158.0,190.0,0.791667,1
162.0,207.0,0.833333,1
112.0,113.0,0.875,1
104.0,98.0,0.916667,1
125.0,152.0,0.958333,1
127.0,161.0,0.0,1
95.0,91.0,0.0416667,1
70.0,57.0,0.0833333,1
-200.0,-200.0,0.125,1
33.0,22.0,0.166667,1
45.0,41.0,0.208333,1
56.0,53.0,0.25,1
74.0,92.0,0.291667,1
84.0,91.0,0.333333,1
93.0,89.0,0.375,1
97.0,81.0,0.416667,1
83.0,66.0,0.458333,1
71.0,53.0,0.5,1
78.0,61.0,0.541667,1
62.0,48.0,0.583333,1
54.0,39.0,0.625,1
59.0,41.0,0.666667,1
69.0,48.0,0.708333,1
67.0,50.0,0.75,1
58.0,51.0,0.791667,1
77.0,70.0,0.833333,1
94.0,89.0,0.875,1
97.0,100.0,0.916667,1
110.0,139.0,0.958333,1
116.0,176.0,0.0,1
74.0,71.0,0.0416667,1
51.0,37.0,0.0833333,1
-200.0,-200.0,0.125,1
40.0,30.0,0.166667,1
36.0,29.0,0.208333,1
35.0,25.0,0.25,1
48.0,40.0,0.291667,1
38.0,32.0,0.333333,1
54.0,43.0,0.375,1
57.0,44.0,0.416667,1
54.0,35.0,0.458333,1
46.0,32.0,0.5,1
36.0,21.0,0.541667,1
19.0,10.0,0.583333,1
34.0,22.0,0.625,1
63.0,46.0,0.666667,1
86.0,66.0,0.708333,1
65.0,49.0,0.75,1
101.0,86.0,0.791667,1
116.0,111.0,0.833333,1
124.0,143.0,0.875,1
136.0,184.0,0.916667,1
108.0,134.0,0.958333,1
82.0,78.0,0.0,1
68.0,50.0,0.0416667,1
22.0,13.0,0.0833333,1
-200.0,-200.0,0.125,1
34.0,24.0,0.166667,1
43.0,43.0,0.208333,1
84.0,146.0,0.25,1
108.0,333.0,0.291667,1
112.0,298.0,0.333333,1
104.0,178.0,0.375,1
107.0,177.0,0.416667,1
102.0,172.0,0.458333,1
104.0,183.0,0.5,1
96.0,164.0,0.541667,1
80.0,122.0,0.583333,1
72.0,105.0,0.625,1
106.0,144.0,0.666667,1
119.0,220.0,0.708333,1
119.0,207.0,0.75,1
128.0,210.0,0.791667,1
112.0,175.0,0.833333,1
95.0,117.0,0.875,1
85.0,93.0,0.916667,1
101.0,118.0,0.958333,1
94.0,132.0,0.0,1
76.0,88.0,0.0416667,1
50.0,43.0,0.0833333,1
-200.0,-200.0,0.125,1
51.0,44.0,0.166667,1
42.0,50.0,0.208333,1
62.0,101.0,0.25,1
111.0,339.0,0.291667,1
129.0,379.0,0.333333,1
135.0,321.0,0.375,1
139.0,272.0,0.416667,1
134.0,278.0,0.458333,1
141.0,253.0,0.5,1
112.0,187.0,0.541667,1
105.0,149.0,0.583333,1
72.0,89.0,0.625,1
90.0,124.0,0.666667,1
126.0,206.0,0.708333,1
154.0,241.0,0.75,1
173.0,303.0,0.791667,1
162.0,294.0,0.833333,1
128.0,203.0,0.875,1
120.0,176.0,0.916667,1
111.0,155.0,0.958333,1
89.0,108.0,0.0,1
69.0,72.0,0.0416667,1
70.0,65.0,0.0833333,1
-200.0,-200.0,0.125,1
59.0,39.0,0.166667,1
73.0,79.0,0.208333,1
89.0,140.0,0.25,1
142.0,427.0,0.291667,1
145.0,366.0,0.333333,1
156.0,311.0,0.375,1
148.0,275.0,0.416667,1
122.0,195.0,0.458333,1
106.0,144.0,0.5,1
106.0,162.0,0.541667,1
127.0,200.0,0.583333,1
113.0,176.0,0.625,1
136.0,203.0,0.666667,1
153.0,237.0,0.708333,1
172.0,263.0,0.75,1
190.0,300.0,0.791667,1
160.0,189.0,0.833333,1
159.0,185.0,0.875,1
123.0,134.0,0.916667,1
101.0,96.0,0.958333,1
116.0,122.0,0.0,1
80.0,64.0,0.0416667,1
51.0,30.0,0.0833333,1
-200.0,-200.0,0.125,1
37.0,23.0,0.166667,1
46.0,36.0,0.208333,1
64.0,58.0,0.25,1
108.0,168.0,0.291667,1
151.0,306.0,0.333333,1
153.0,231.0,0.375,1
116.0,157.0,0.416667,1
116.0,132.0,0.458333,1
130.0,136.0,0.5,1
131.0,127.0,0.541667,1
131.0,125.0,0.583333,1
135.0,138.0,0.625,1
152.0,163.0,0.666667,1
198.0,259.0,0.708333,1
183.0,236.0,0.75,1
175.0,245.0,0.791667,1
193.0,344.0,0.833333,1
140.0,188.0,0.875,1
128.0,149.0,0.916667,1
100.0,102.0,0.958333,1
97.0,99.0,0.0,1
67.0,48.0,0.0416667,1
58.0,36.0,0.0833333,1
-200.0,-200.0,0.125,1
45.0,30.0,0.166667,1
62.0,56.0,0.208333,1
59.0,51.0,0.25,1
102.0,172.0,0.291667,1
154.0,316.0,0.333333,1
157.0,269.0,0.375,1
138.0,196.0,0.416667,1
142.0,206.0,0.458333,1
125.0,156.0,0.5,1
120.0,120.0,0.541667,1
150.0,161.0,0.583333,1
120.0,114.0,0.625,1
173.0,191.0,0.666667,1
187.0,236.0,0.708333,1
206.0,287.0,0.75,1
187.0,266.0,0.791667,1
170.0,274.0,0.833333,1
149.0,196.0,0.875,1
124.0,144.0,0.916667,1
119.0,142.0,0.958333,1
108.0,124.0,0.0,1
93.0,93.0,0.0416667,1
77.0,71.0,0.0833333,1
-200.0,-200.0,0.125,1
76.0,56.0,0.166667,1
58.0,46.0,0.208333,1
63.0,51.0,0.25,1
75.0,83.0,0.291667,1
111.0,175.0,0.333333,1
116.0,148.0,0.375,1
138.0,167.0,0.416667,1
117.0,120.0,0.458333,1
94.0,78.0,0.5,1
91.0,76.0,0.541667,1
60.0,45.0,0.583333,1
66.0,54.0,0.625,1
87.0,70.0,0.666667,1
106.0,87.0,0.708333,1
94.0,69.0,0.75,1
112.0,95.0,0.791667,1
120.0,107.0,0.833333,1
106.0,88.0,0.875,1
112.0,100.0,0.916667,1
120.0,125.0,0.958333,1
114.0,132.0,0.0,1
70.0,57.0,0.0416667,1
64.0,46.0,0.0833333,1
-200.0,-200.0,0.125,1
55.0,34.0,0.166667,1
50.0,33.0,0.208333,1
62.0,50.0,0.25,1
53.0,39.0,0.291667,1
85.0,84.0,0.333333,1
102.0,93.0,0.375,1
97.0,82.0,0.416667,1
91.0,73.0,0.458333,1
62.0,43.0,0.5,1
57.0,39.0,0.541667,1
40.0,27.0,0.583333,1
60.0,46.0,0.625,1
70.0,53.0,0.666667,1
53.0,38.0,0.708333,1
54.0,39.0,0.75,1
58.0,49.0,0.791667,1
73.0,68.0,0.833333,1
99.0,102.0,0.875,1
102.0,123.0,0.916667,1
101.0,106.0,0.958333,1
77.0,66.0,0.0,1
55.0,43.0,0.0416667,1
