feature_53,feature_61,feature_1,feature_19,feature_65,feature_2,feature_55,feature_6,feature_29,feature_32,feature_45,feature_25,feature_41,feature_8,target
0.01925,0.00722,0,0.01684,0.01764,48543,0.03128,0.01844,0.01283,0.02486,0.02326,0.01684,0.02967,0.00882,1
0.01614,0.01372,0,0.01533,0.02098,48544,0.02583,0.01937,0.01453,0.01695,0.02018,0.01533,0.02018,0.01372,1
0.00739,0.01329,0,0.01871,0.02856,48981,0.03151,0.01329,0.01379,0.01625,0.0261,0.01034,0.01871,0.01822,1
0.01307,0.01307,0,0.0112,0.01774,49267,0.02428,0.01774,0.01307,0.01774,0.01494,0.01587,0.00747,0.01401,1
0.00807,0.01986,0,0.01117,0.0273,49891,0.03102,0.01861,0.01386,0.01551,0.01427,0.01386,0.012,0.02916,1
0.00432,0.01159,0,0.02456,0.01297,49892,0.01768,0.01375,0.01493,0.02004,0.01572,0.0055,0.0057,0.02318,1
0.01184,0.00533,0,0.01291,0.02877,50292,0.02238,0.01705,0.01184,0.01184,0.01764,0.01646,0.0257,0.01456,1
0.01579,0.01162,0,0.0115,0.03715,50294,0.02354,0.02389,0.01155,0.01073,0.0216,0.01,0.01853,0.01349,1
0.00905,0.01246,0,0.0086,0.03604,50817,0.0356,0.01572,0.01454,0.02536,0.01646,0.01439,0.00756,0.03486,1
0.00404,0.00538,0,0.02871,0.01436,51033,0.01346,0.0009,0.01525,0.01525,0.00718,0.02692,0.01122,0.01211,1
0.0191,0.02254,0,0.00879,0.02788,51034,0.03361,0.02941,0.01375,0.01261,0.01413,0.01184,0.00955,0.01146,1
0.01087,0.00178,0,0.01522,0.00758,51313,0.01045,0.01587,0.00891,0.00703,0.02349,0.00715,0.01166,0.03708,1
0.00814,0.01267,0,0.01332,0.0222,51330,0.03441,0.01915,0.00703,0.01267,0.01739,0.01027,0.01221,0.02951,1
0.01169,0.01753,0,0.01169,0.02143,51336,0.03182,0.02013,0.01429,0.01234,0.01429,0.01169,0.01494,0.01429,1
0.0096,0.01093,0,0.01131,0.02794,51354,0.02842,0.01815,0.01454,0.02642,0.0134,0.01026,0.01017,0.02309,1
0.01041,0.0052,0,0.01735,0.01561,51374,0.01735,0.02862,0.00434,0.01648,0.01041,0.01127,0.00867,0.02342,1
0.01442,0.0043,0,0.01371,0.01928,51677,0.01715,0.0114,0.00945,0.00817,0.03164,0.00794,0.01489,0.02991,1
0.01571,0.01428,0,0.01047,0.02903,52274,0.03522,0.01428,0.02142,0.01285,0.01238,0.01666,0.01951,0.01951,1
0.00919,0.02167,0,0.00689,0.02495,52276,0.02364,0.0197,0.01346,0.0151,0.01412,0.01674,0.02134,0.01641,1
0.0123,0.01068,0,0.01263,0.03237,52280,0.03529,0.01845,0.01101,0.0191,0.01004,0.00712,0.00647,0.02428,1
0.00824,0.0163,0,0.01412,0.02908,52996,0.04487,0.01983,0.00941,0.01798,0.01546,0.01277,0.00958,0.01597,1
0.01431,0.01789,0,0.01822,0.01399,53010,0.03774,0.01334,0.01106,0.00943,0.01919,0.01496,0.01139,0.01594,1
0.00964,0.0092,0,0.01607,0.0206,53179,0.01373,0.01855,0.01286,0.02221,0.01812,0.01695,0.02148,0.01899,1
0.01202,0.02104,0,0.01438,0.02769,53181,0.03134,0.01675,0.01717,0.01481,0.01073,0.01825,0.01567,0.01932,1
0.00729,0.01277,0,0.0185,0.01432,53182,0.02342,0.00719,0.02136,0.03312,0.00739,0.03146,0.01025,0.02428,1
0.00582,0.00387,0,0.02367,0.01457,53258,0.02298,0.01263,0.00686,0.02018,0.01502,0.01084,0.00839,0.01842,1
0.01936,0.01989,0,0.01455,0.01976,53260,0.03337,0.02296,0.01402,0.01295,0.01241,0.01428,0.01135,0.00961,1
0.00924,0.00331,0,0.01159,0.0156,53988,0.02284,0.01473,0.01421,0.017,0.01491,0.01029,0.01116,0.0156,1
0.02715,0.00181,0,0.00633,0.00941,54289,0.01068,0.04543,0.02443,0.01086,0.02661,0.02081,0.03077,0.00724,1
0.00784,0.01532,0,0.00755,0.03245,54290,0.02014,0.01946,0.02626,0.01364,0.01708,0.01547,0.02328,0.02813,1
0.01089,0.02204,0,0.01975,0.03204,54315,0.0379,0.01503,0.01669,0.02057,0.02217,0.01121,0.01713,0.01917,1
0.01155,0.01539,0,0.00888,0.02427,55096,0.0299,0.01924,0.01155,0.01273,0.01658,0.01243,0.00622,0.02812,1
0.00798,0.01774,0,0.00769,0.02986,55097,0.03164,0.01685,0.01153,0.01449,0.01449,0.01242,0.00828,0.03282,1
0.01219,0.01061,0,0.01219,0.01926,55216,0.02791,0.02634,0.01612,0.0169,0.01022,0.01572,0.01022,0.01376,1
0.00648,0.01593,0,0.02695,0.02398,55951,0.04025,0.02975,0.00613,0.01978,0.021,0.00508,0.01505,0.02415,1
0.00524,0.01796,0,0.01604,0.02728,55987,0.03111,0.02078,0.01482,0.04438,0.01597,0.01497,0.01231,0.0169,1
0.01673,0.00295,0,0.01181,0.01969,56095,0.01673,0.02264,0.01575,0.01378,0.01378,0.01083,0.0187,0.01083,1
0.0088,0.01372,0,0.00493,0.02393,56486,0.03835,0.02217,0.01583,0.01513,0.01302,0.01513,0.02076,0.02709,1
0.01427,0.00843,0,0.01102,0.02724,56820,0.0201,0.01102,0.01946,0.02464,0.01751,0.02075,0.01751,0.01621,1
0.03085,0.0022,0,0.00044,0.02556,56879,0.01675,0.03702,0.01454,0.00661,0.01939,0.02248,0.04892,0.00309,1
0.00898,0.00474,0,0.02039,0.01171,56947,0.01242,0.0112,0.00818,0.00989,0.01756,0.00848,0.01141,0.03079,1
0.01078,0.02259,0,0.02515,0.03311,56948,0.03414,0.01694,0.01668,0.02002,0.02644,0.01052,0.0172,0.01874,1
0.01655,0.00982,0,0.00724,0.01551,57119,0.04137,0.03309,0.02275,0.02223,0.01758,0.03619,0.0243,0.01086,1
0.00894,0.01732,0,0.00971,0.03749,57482,0.03654,0.0255,0.01579,0.0215,0.01656,0.0215,0.01598,0.02759,1
0.01009,0.01494,0,0.01029,0.03977,57483,0.03633,0.02402,0.01554,0.01958,0.01574,0.01716,0.01837,0.02523,1
0.01913,0.00589,0,0.00294,0.04121,57579,0.03974,0.02355,0.02355,0.0206,0.03164,0.01766,0.03532,0.00515,1
0.00401,0.01654,0,0.03084,0.01203,57667,0.019,0.01408,0.03107,0.03485,0.00986,0.00733,0.01249,0.02177,1
0.01171,0.01552,0,0.00732,0.03396,58535,0.02313,0.01434,0.02957,0.04069,0.01142,0.00907,0.01727,0.02518,1
0.01787,0.01481,0,0.01441,0.0281,59300,0.03309,0.01812,0.01071,0.01707,0.02818,0.01192,0.02568,0.01095,1
0.02254,0.01852,0,0.01852,0.02254,59302,0.03865,0.0161,0.01127,0.02818,0.02093,0.0161,0.01691,0.01449,1
0.01948,0.01524,0,0.01465,0.02871,59303,0.03164,0.01831,0.01128,0.01685,0.0271,0.01318,0.02681,0.01201,1
0.01896,0.0079,0,0.01343,0.02291,59304,0.0316,0.02212,0.01343,0.01975,0.02291,0.01264,0.0237,0.01422,1
0.02802,0.00961,0,0.01761,0.02802,59305,0.03523,0.01841,0.01121,0.02322,0.02402,0.01601,0.01922,0.01601,1
0.01275,0.003,0,0.01275,0.01141,59376,0.01204,0.01121,0.00697,0.00639,0.02915,0.00565,0.01176,0.04205,1
0.01124,0.01968,0,0.01386,0.03775,59380,0.03414,0.01345,0.01486,0.01807,0.01747,0.01687,0.01687,0.01627,1
0.00894,0.01468,0,0.00825,0.0149,59504,0.03531,0.02775,0.0188,0.02247,0.01284,0.02431,0.01261,0.01399,1
0.0036,0.00486,0,0.0211,0.00744,59509,0.01587,0.00592,0.00663,0.01617,0.01194,0.00888,0.00448,0.01317,1
0.01109,0.01606,0,0.00409,0.03241,59563,0.02861,0.0181,0.02774,0.03708,0.01635,0.00584,0.02423,0.01752,1
0.01634,0.0049,0,0.00123,0.02819,59749,0.01838,0.03758,0.01511,0.00368,0.01634,0.03309,0.03472,0.00735,1
0.00923,0.01162,0,0.00786,0.03759,59816,0.02973,0.02358,0.01401,0.02871,0.027,0.01162,0.02734,0.00308,1
0.00829,0.01212,0,0.01977,0.01977,60135,0.0287,0.01849,0.01276,0.02041,0.0102,0.01722,0.00829,0.01148,1
0.00125,0.01266,0,0.01535,0.01918,60456,0.04422,0.03559,0.00518,0.01554,0.01391,0.02082,0.00863,0.01141,1
0.00993,0.01631,0,0.01489,0.02553,60714,0.02411,0.02979,0.01135,0.02057,0.01631,0.00993,0.02482,0.01348,1
0.01077,0.02155,0,0.02001,0.03104,60869,0.03797,0.01514,0.01616,0.02027,0.02181,0.00975,0.01693,0.0195,1
0.00851,0.01094,0,0.01033,0.0231,61172,0.02675,0.01155,0.01581,0.01581,0.00851,0.01398,0.01033,0.01581,1
0.00504,0.00388,0,0.00737,0.01706,61431,0.01396,0.0221,0.01435,0.00659,0.0159,0.02753,0.01318,0.02443,1
0.00894,0.01548,0,0.01482,0.02928,61673,0.02272,0.01456,0.02531,0.03122,0.01095,0.02437,0.02225,0.01461,1
0.01068,0.00534,0,0.01216,0.02491,62059,0.03218,0.01557,0.00801,0.01913,0.0172,0.0083,0.00593,0.01987,1
0.00304,0.00076,0,0.02961,0.0038,62099,0.01063,0.00683,0.01139,0.02658,0.00759,0.01063,0.00532,0.00759,1
0.00552,0.01207,0,0.01586,0.03857,62352,0.02199,0.01279,0.01596,0.02292,0.0087,0.01995,0.00645,0.02547,1
0.00638,0.01488,0,0.01138,0.03164,63330,0.03076,0.01451,0.00913,0.02326,0.01451,0.01776,0.011,0.01988,1
0.01196,0.00556,0,0.00499,0.03697,63421,0.01439,0.01784,0.01375,0.00454,0.01318,0.0268,0.02309,0.01503,1
0.00575,0.00958,0,0.0067,0.03257,63443,0.04406,0.02778,0.00479,0.00766,0.01437,0.00958,0.00766,0.03257,1
0.01679,0.01918,0,0.01019,0.01799,63723,0.03058,0.02758,0.01199,0.01019,0.01439,0.01199,0.01499,0.01439,1
0.0076,0.01049,0,0.01219,0.02235,64003,0.03158,0.02809,0.00546,0.01464,0.02311,0.01191,0.00978,0.01984,1
0.01347,0.01212,0,0.01504,0.02964,64141,0.02986,0.01123,0.01414,0.02627,0.02357,0.01167,0.02425,0.01504,1
0.00455,0.00284,0,0.0142,0.01648,64279,0.02955,0.01136,0.01648,0.02216,0.00739,0.01648,0.00398,0.03295,1
0.0086,0.01453,0,0.00623,0.02847,64280,0.02995,0.01423,0.03055,0.03707,0.01364,0.01275,0.01868,0.02254,1
0.01495,0.01671,0,0.00528,0.02374,64283,0.02169,0.01934,0.0255,0.03107,0.01348,0.00615,0.02022,0.02022,1
0.0074,0.01243,0,0.01065,0.01953,64285,0.02189,0.01657,0.03018,0.04467,0.01154,0.01361,0.01657,0.02485,1
0.01252,0.01485,0,0.00553,0.02562,64286,0.03057,0.01485,0.02737,0.03726,0.01616,0.00932,0.02373,0.01921,1
0.01122,0.01805,0,0.00663,0.04097,64287,0.02995,0.01493,0.02985,0.03668,0.01268,0.01024,0.02068,0.024,1
0.012,0.02253,0,0.00673,0.03745,64288,0.03043,0.01346,0.02955,0.03979,0.00848,0.00936,0.01463,0.02399,1
0.01313,0.01459,0,0.00788,0.02568,64290,0.02801,0.01371,0.02801,0.04523,0.01576,0.00759,0.01955,0.02247,1
0.0108,0.01372,0,0.0108,0.02277,64294,0.02014,0.0181,0.0251,0.03882,0.01635,0.00992,0.01781,0.01926,1
0.00652,0.016,0,0.00681,0.02044,64300,0.02963,0.01244,0.02874,0.03793,0.01274,0.01156,0.01274,0.02341,1
0.01195,0.01778,0,0.01079,0.02536,64304,0.02653,0.01924,0.02595,0.04227,0.01108,0.01108,0.01458,0.02128,1
0.01522,0.01756,0,0.00761,0.03219,64307,0.01932,0.0158,0.03014,0.03922,0.01054,0.00966,0.0161,0.02019,1
0.01405,0.01258,0,0.00907,0.02458,64308,0.0278,0.02283,0.02663,0.04156,0.0161,0.00615,0.01697,0.01668,1
0.01204,0.01968,0,0.00705,0.03789,64310,0.02643,0.01468,0.03084,0.03818,0.01322,0.00999,0.01439,0.01703,1
0.01408,0.01789,0,0.0044,0.03432,64311,0.03373,0.01731,0.02904,0.03491,0.01584,0.01144,0.02288,0.02053,1
0.008,0.01452,0,0.00711,0.01867,64312,0.02696,0.01096,0.02963,0.03556,0.01185,0.01452,0.01481,0.02785,1
0.01168,0.01605,0,0.0035,0.02715,64315,0.02919,0.01401,0.02744,0.04116,0.01956,0.00759,0.02393,0.01284,1
0.0117,0.01667,0,0.00906,0.03363,64320,0.03246,0.01345,0.0269,0.04386,0.01433,0.00819,0.01813,0.02018,1
0.00861,0.01327,0,0.02295,0.019,64461,0.01004,0.01183,0.01972,0.03406,0.00968,0.0251,0.02402,0.01721,1
0.01595,0.00979,0,0.02792,0.01595,64462,0.01632,0.01378,0.02321,0.02647,0.01269,0.02321,0.01813,0.01813,1
0.00828,0.01049,0,0.02815,0.016,64698,0.01545,0.01876,0.01269,0.01876,0.00717,0.02208,0.00497,0.01656,1
0.00914,0.00947,0,0.00849,0.02873,64958,0.03167,0.01877,0.01126,0.01126,0.01028,0.01175,0.01632,0.03542,1
0.00883,0.01395,0,0.01348,0.02836,65068,0.0251,0.01348,0.01441,0.01767,0.00883,0.0186,0.01348,0.02882,1
0.00646,0.01421,0,0.01593,0.01722,65072,0.03099,0.0099,0.01421,0.02023,0.01593,0.01593,0.02368,0.02238,1
0.00795,0.00972,0,0.02208,0.01148,65405,0.02473,0.01148,0.00883,0.02208,0.02032,0.0159,0.01678,0.01237,1
0.01861,0.00767,0,0.01336,0.03083,65424,0.0287,0.01492,0.00796,0.00824,0.02359,0.01549,0.03126,0.01506,1
0.00593,0.0192,0,0.00626,0.03452,65467,0.0412,0.01855,0.00831,0.01359,0.01176,0.0151,0.01284,0.01532,1
0.00779,0.00672,0,0.00994,0.02767,65743,0.02364,0.01558,0.01451,0.01263,0.00672,0.02015,0.01451,0.02579,1
0.01458,0.01028,0,0.01094,0.02486,66200,0.02884,0.02088,0.01724,0.02552,0.01591,0.01425,0.02088,0.01724,1
0.01181,0.00733,0,0.0285,0.01425,66261,0.01384,0.00244,0.01344,0.01629,0.00448,0.03298,0.00896,0.01832,1
0.0092,0.01608,0,0.01189,0.0281,66266,0.03811,0.01771,0.01045,0.01658,0.01552,0.01008,0.00638,0.01959,1
0.01385,0.0093,0,0.01326,0.02645,66295,0.01619,0.023,0.0156,0.02059,0.02242,0.01678,0.02689,0.01377,1
0.01903,0.02027,0,0.01696,0.01779,66366,0.03351,0.02234,0.01324,0.01489,0.01283,0.01034,0.00952,0.01034,1
0.00319,0.00568,0,0.01668,0.01348,66834,0.01739,0.01065,0.01278,0.0181,0.0149,0.01561,0.00852,0.02484,1
0.01175,0.00995,0,0.01085,0.01447,67603,0.00814,0.02532,0.01447,0.0217,0.03255,0.01808,0.02984,0.01808,1
0.00531,0.01511,0,0.01063,0.02917,67754,0.03271,0.02552,0.00813,0.00917,0.01604,0.00927,0.01073,0.0348,1
0.01204,0.02355,0,0.00733,0.03192,67761,0.03768,0.01361,0.01047,0.01361,0.01727,0.02145,0.01204,0.03454,1
0.0161,0.02365,0,0.01216,0.0294,67762,0.03482,0.01741,0.01133,0.00788,0.01035,0.01478,0.01018,0.01166,1
0.01412,0.02337,0,0.01996,0.03408,67962,0.02532,0.02093,0.01266,0.02337,0.02045,0.00974,0.02678,0.01412,1
0.0159,0.0145,0,0.00474,0.00892,68416,0.01199,0.03095,0.0304,0.02175,0.0106,0.03486,0.02231,0.02482,1
0.01543,0.00367,0,0.0022,0.04041,68558,0.0338,0.02719,0.02131,0.01837,0.02425,0.01837,0.02866,0.00514,1
0.01468,0.00587,0,0.00587,0.03598,68742,0.0301,0.02056,0.02129,0.02129,0.02717,0.02203,0.02203,0.00734,1
0.0062,0.00362,0,0.02689,0.01396,68876,0.03154,0.00982,0.01344,0.02947,0.00724,0.01034,0.00776,0.02172,1
0.01725,0.01531,0,0.01464,0.01785,68887,0.01696,0.01573,0.02743,0.02347,0.02796,0.01855,0.01686,0.00347,1
0.01287,0.01101,0,0.01503,0.02634,69151,0.01821,0.01186,0.01258,0.01766,0.01901,0.01681,0.02291,0.01533,1
0.01516,0.01388,0,0.01237,0.03154,69152,0.02105,0.01049,0.01222,0.01449,0.0218,0.01879,0.02769,0.01464,1
0.01494,0.01707,0,0.00213,0.04694,69156,0.02276,0.04267,0.01067,0.00853,0.03698,0.00071,0.02347,0.00427,1
0.01504,0.01079,0,0.01291,0.02765,69159,0.02796,0.01823,0.01398,0.01702,0.01793,0.01398,0.02264,0.01762,1
0.00527,0.00966,0,0.0158,0.02809,69244,0.03336,0.02019,0.01493,0.01932,0.01141,0.01756,0.01405,0.0158,1
0.00702,0.00574,0,0.01212,0.02679,69245,0.03571,0.01339,0.01339,0.01339,0.00829,0.01786,0.01212,0.01977,1
0.00638,0.0102,0,0.01658,0.01977,69247,0.03444,0.01722,0.01403,0.01786,0.01148,0.01722,0.01339,0.01212,1
0.01923,0.01148,0,0.01053,0.02519,69256,0.01687,0.01508,0.01222,0.01456,0.01963,0.00837,0.02432,0.01299,1
0.00973,0.0143,0,0.00515,0.02174,69263,0.03547,0.02059,0.01144,0.01659,0.01831,0.02117,0.01487,0.02403,1
0.00613,0.0092,0,0.02103,0.01928,69294,0.03067,0.01271,0.01534,0.01928,0.0092,0.0206,0.00745,0.0149,1
0.0027,0.00378,0,0.02,0.00919,69576,0.00973,0.00865,0.01946,0.02811,0.01189,0.04216,0.01081,0.02432,1
0.00544,0.0178,0,0.01977,0.03312,69577,0.04128,0.01359,0.01285,0.02867,0.01532,0.00939,0.01236,0.01285,1
0.00654,0.00611,0,0.01352,0.03009,69598,0.03009,0.0266,0.01439,0.01701,0.01744,0.01614,0.02617,0.01962,1
0.0068,0.01317,0,0.01657,0.02295,69984,0.0102,0.0085,0.01317,0.02337,0.00722,0.0272,0.01402,0.01615,1
0.00423,0.01228,0,0.0199,0.02413,69985,0.01228,0.00466,0.01312,0.02117,0.0072,0.02413,0.01482,0.01482,1
0.01016,0.01143,0,0.02159,0.03006,69986,0.01651,0.0072,0.01651,0.01778,0.01185,0.02329,0.01736,0.02286,1
0.00546,0.01287,0,0.01832,0.02183,69987,0.01676,0.00273,0.01326,0.02417,0.00624,0.02378,0.01131,0.01676,1
0.01056,0.02049,0,0.01207,0.02985,70149,0.02803,0.01691,0.01068,0.01923,0.01917,0.0132,0.01446,0.01898,1
0.00612,0.01668,0,0.01609,0.03185,70159,0.03127,0.02054,0.01459,0.02775,0.01635,0.01886,0.01316,0.01802,1
0.01745,0.00462,0,0.00949,0.03182,70170,0.01617,0.02463,0.00975,0.0118,0.02489,0.00898,0.02438,0.02335,1
0.0073,0.0146,0,0.00456,0.02555,70297,0.01186,0.01734,0.00912,0.01095,0.01095,0.02646,0.0219,0.02007,1
0.00745,0.0065,0,0.0172,0.01166,70333,0.01548,0.00812,0.01692,0.02045,0.00841,0.02399,0.0064,0.02026,1
0.00815,0.01426,0,0.01413,0.0275,70540,0.02088,0.01261,0.02585,0.03641,0.01146,0.0219,0.02343,0.01286,1
0.01365,0.00589,0,0.00718,0.02946,70564,0.01466,0.02314,0.00891,0.01322,0.02299,0.0102,0.02184,0.024,1
0.00959,0.00823,0,0.00381,0.01914,70566,0.03339,0.02707,0.02038,0.0074,0.01348,0.00914,0.01216,0.01059,1
0.01334,0.00212,0,0.01485,0.01069,70600,0.01205,0.0059,0.00842,0.0064,0.02338,0.00913,0.01127,0.03649,1
0.01453,0.01855,0,0.00588,0.04056,70733,0.02441,0.01723,0.02979,0.03656,0.01314,0.00836,0.01944,0.01911,1
0.00938,0.01548,0,0.00797,0.03846,70794,0.04081,0.01032,0.02298,0.00657,0.01501,0.02017,0.02017,0.02158,1
0.00897,0.01025,0,0.00897,0.02819,70795,0.02691,0.01537,0.01922,0.01537,0.01217,0.01666,0.02947,0.01025,1
0.00687,0.01608,0,0.0114,0.0356,70796,0.03497,0.01639,0.01546,0.01421,0.01468,0.01639,0.0153,0.03232,1
0.03802,0.00174,0,0.0014,0.00837,70822,0.01535,0.03627,0.00837,0.00558,0.01884,0.03837,0.04151,0.00349,1
0.0252,0.00408,0,0.00445,0.01371,70823,0.01853,0.02891,0.00852,0.01371,0.01705,0.02483,0.0189,0.01186,1
0.00272,0.00272,0,0.01815,0.0127,70865,0.01452,0.03085,0.01452,0.01361,0.02904,0.00272,0.00998,0.01633,1
0.02842,0.00369,0,0.0048,0.01329,71030,0.01477,0.03618,0.00812,0.00923,0.01698,0.03839,0.03212,0.00849,1
0.0,0.00272,0,0.0317,0.01178,71031,0.01178,0.00815,0.01449,0.01902,0.01359,0.00362,0.00815,0.01993,1
0.01633,0.01704,0,0.00887,0.02094,71186,0.04011,0.0213,0.01562,0.01491,0.01171,0.01136,0.00745,0.01029,1
0.00932,0.01165,0,0.01727,0.03766,71972,0.02252,0.01262,0.01048,0.01592,0.01126,0.01068,0.00951,0.03009,1
0.00698,0.00121,0,0.01487,0.0085,72003,0.01214,0.00577,0.01366,0.02337,0.00819,0.02762,0.00182,0.00455,1
0.0003,0.00083,0,0.02978,0.01382,72132,0.01126,0.00404,0.01826,0.01995,0.00987,0.00178,0.00548,0.018,1
0.02106,0.00226,0,0.00195,0.01767,72149,0.01315,0.03565,0.02014,0.01315,0.02949,0.01808,0.0487,0.0038,1
0.00628,0.00818,0,0.02243,0.0168,72150,0.01388,0.01384,0.01065,0.02011,0.01141,0.01072,0.00989,0.01762,1
0.01238,0.00387,0,0.02167,0.01316,72197,0.01316,0.0058,0.02012,0.03057,0.01819,0.0209,0.01819,0.01587,1
0.00935,0.01627,0,0.01322,0.0242,72204,0.03192,0.02074,0.00447,0.01444,0.02033,0.01057,0.01362,0.02989,1
0.03319,0.00335,0,0.00244,0.00731,72539,0.01096,0.02588,0.00853,0.00518,0.01949,0.03685,0.03959,0.00761,1
0.00882,0.0097,0,0.0097,0.0194,72683,0.0194,0.00882,0.01499,0.01323,0.01146,0.01764,0.00353,0.01675,1
0.00663,0.0142,0,0.01383,0.02462,72684,0.02595,0.01004,0.01439,0.01269,0.00928,0.01629,0.00322,0.01648,1
0.00914,0.01096,0,0.00711,0.02375,72750,0.03573,0.03147,0.00528,0.01056,0.02132,0.00914,0.01137,0.0335,1
0.00968,0.00792,0,0.02377,0.02025,73011,0.02729,0.01937,0.01673,0.02025,0.01144,0.02113,0.01056,0.01232,1
0.00025,0.00415,0,0.02459,0.0098,73034,0.00194,0.00187,0.02084,0.02637,0.01195,0.00335,0.00685,0.01552,1
0.00146,0.00565,0,0.02578,0.01148,73036,0.01153,0.00746,0.0156,0.02126,0.01355,0.00522,0.00635,0.02004,1
0.00527,0.00263,0,0.00965,0.01229,73147,0.01536,0.01272,0.00834,0.01448,0.01097,0.01316,0.00746,0.02238,1
0.00681,0.0126,0,0.00749,0.0344,73149,0.03406,0.01805,0.01396,0.02589,0.01907,0.01533,0.00817,0.04326,1
0.00834,0.02174,0,0.00677,0.03633,73473,0.04053,0.02951,0.00906,0.01993,0.01469,0.01106,0.00887,0.02122,1
0.02543,0.00678,0,0.0052,0.03663,73482,0.03451,0.02597,0.01036,0.01561,0.03034,0.01444,0.02785,0.0159,1
0.01544,0.00289,0,0.01701,0.00828,73487,0.00359,0.01665,0.01991,0.03212,0.02232,0.01856,0.00983,0.00519,1
0.02103,0.00341,0,0.00403,0.05096,73495,0.02999,0.03935,0.00733,0.00538,0.02668,0.00374,0.0218,0.00383,1
0.0251,0.00598,0,0.00777,0.0257,73497,0.01195,0.02929,0.01255,0.01136,0.02092,0.01614,0.02391,0.01674,1
0.01856,0.00495,0,0.01114,0.02908,73498,0.01238,0.02723,0.013,0.00681,0.02599,0.01238,0.01609,0.01052,1
0.00519,0.01557,0,0.01118,0.02767,73561,0.03379,0.01597,0.00878,0.02634,0.01104,0.00905,0.00479,0.02501,1
0.01381,0.00138,0,0.01703,0.01243,74320,0.01058,0.01058,0.0115,0.00966,0.02577,0.01012,0.01197,0.03359,1
0.01552,0.00642,0,0.01567,0.01932,74492,0.02089,0.0232,0.0144,0.01462,0.01701,0.00977,0.01179,0.02268,1
0.00282,0.00913,0,0.01096,0.01594,74501,0.02158,0.00681,0.01594,0.00565,0.00697,0.02341,0.01428,0.03072,1
0.01557,0.01465,0,0.01053,0.02243,74561,0.02625,0.02335,0.0145,0.01755,0.02518,0.00916,0.02442,0.01465,1
0.01725,0.00388,0,0.01213,0.01633,74660,0.01708,0.00648,0.0082,0.00543,0.02473,0.0082,0.01545,0.03626,1
0.02743,0.00274,0,0.00412,0.04458,75325,0.01337,0.02401,0.00343,0.0072,0.02195,0.00343,0.01235,0.00617,1
0.01903,0.00831,0,0.00559,0.02628,75746,0.02515,0.0324,0.01322,0.0219,0.01895,0.01012,0.02145,0.01035,1
0.02768,0.0,0,0.00839,0.00755,75747,0.0151,0.0344,0.01007,0.01091,0.0302,0.02013,0.01846,0.00336,1
0.00483,0.01036,0,0.0145,0.01934,75888,0.02003,0.01381,0.02003,0.01312,0.01105,0.0145,0.00483,0.0297,1
0.0037,0.0074,0,0.00592,0.02441,75912,0.04882,0.03476,0.01109,0.00962,0.03846,0.01405,0.0318,0.01257,1
0.00727,0.01757,0,0.01333,0.02604,75914,0.02786,0.01999,0.01696,0.01575,0.0212,0.02059,0.0109,0.01878,1
0.00824,0.01703,0,0.01264,0.03077,75986,0.02308,0.01264,0.02692,0.03187,0.01154,0.02473,0.01154,0.01099,1
0.00512,0.0107,0,0.01535,0.02233,76146,0.03256,0.02,0.01116,0.01535,0.00837,0.0186,0.00605,0.0186,1
0.00365,0.00821,0,0.01004,0.02806,76343,0.02829,0.00958,0.01802,0.00593,0.00707,0.02053,0.01118,0.03559,1
0.0048,0.00686,0,0.01241,0.02191,76344,0.03508,0.01298,0.01326,0.01091,0.01091,0.01505,0.01175,0.0268,1
0.00546,0.0102,0,0.00786,0.03371,76875,0.03113,0.01883,0.0143,0.02376,0.018,0.01493,0.00649,0.04098,1
0.01421,0.00558,0,0.00621,0.02021,77153,0.01505,0.02631,0.016,0.01189,0.01558,0.0181,0.01631,0.02231,1
0.00546,0.01269,0,0.01859,0.02596,77204,0.01903,0.01195,0.01254,0.02345,0.00767,0.00752,0.00487,0.01873,1
0.01969,0.02133,0,0.01436,0.03281,77344,0.02707,0.02543,0.01436,0.01231,0.01887,0.01805,0.02748,0.02338,1
0.00413,0.00326,0,0.01599,0.01251,77698,0.01936,0.01109,0.00652,0.01653,0.0112,0.01479,0.00587,0.02197,1
0.00706,0.00869,0,0.01662,0.02105,77763,0.03335,0.01883,0.00536,0.01907,0.0172,0.00991,0.00729,0.02886,1
0.01602,0.01114,0,0.01393,0.02159,77813,0.02646,0.02159,0.01532,0.01602,0.01671,0.01253,0.00905,0.01184,1
0.01426,0.01341,0,0.00654,0.02728,77856,0.03513,0.02965,0.0249,0.0181,0.02094,0.01143,0.02094,0.01559,1
0.01574,0.00373,0,0.01284,0.01864,78219,0.01574,0.0145,0.01201,0.01408,0.03065,0.00829,0.01077,0.02693,1
0.00795,0.0155,0,0.00928,0.03874,78276,0.04374,0.02498,0.0106,0.01458,0.01794,0.01427,0.00765,0.02345,1
0.01831,0.01278,0,0.01164,0.02709,78540,0.03148,0.01984,0.00954,0.01698,0.02594,0.01202,0.02556,0.01202,1
0.01,0.01089,0,0.00874,0.03622,79600,0.02811,0.02051,0.01747,0.03026,0.02254,0.01393,0.02393,0.00253,1
0.00494,0.01769,0,0.01769,0.02797,79691,0.0181,0.00823,0.01193,0.01933,0.00905,0.02221,0.01399,0.01933,1
0.0047,0.01097,0,0.02768,0.02089,79699,0.02663,0.01149,0.00418,0.0188,0.01201,0.01253,0.00992,0.01671,1
