sample_index,cluster,true_label
8479,3,6
6755,3,6
2467,10,9
4498,4,1
11073,9,10
6332,3,6
11756,9,10
3368,7,4
5445,5,1
10446,8,10
12223,9,3
12473,1,3
1752,7,9
8399,10,6
7606,3,6
7569,2,6
8040,0,6
7178,2,6
3170,4,4
7234,3,6
5296,5,1
8224,0,6
8219,0,6
1161,0,9
788,10,9
2459,10,9
4594,3,1
450,10,9
9468,6,2
12068,1,3
6613,0,6
1860,10,9
8096,5,6
6186,2,6
7674,5,6
7341,10,6
6159,10,6
5117,5,1
8979,0,2
12357,1,3
10767,8,10
5537,7,1
7535,0,6
11628,1,10
10097,9,10
688,10,9
4848,4,1
8664,3,2
9776,4,2
5568,7,1
9596,10,2
8338,2,6
11697,8,10
12151,1,3
821,10,9
1882,10,9
3673,4,1
12525,1,3
11418,9,10
9894,10,2
2146,5,9
433,10,9
4856,3,1
4558,4,1
4752,7,1
10517,1,10
458,10,9
4549,5,1
9398,5,2
6818,0,6
11853,1,10
12571,7,3
1686,10,9
2700,0,9
12653,1,8
10083,0,10
11449,1,10
4896,4,1
2829,10,9
4026,7,1
5467,4,1
11830,1,10
3560,3,1
5817,7,1
390,10,9
10732,8,10
8172,5,6
5761,4,1
5350,4,1
7848,2,6
8310,10,6
3048,7,1
3833,5,1
6819,5,6
10940,8,10
560,10,9
3754,7,1
11849,9,10
6650,2,6
4786,4,1
5230,7,1
2227,10,9
245,10,9
11711,8,10
2778,10,9
4589,4,1
998,10,9
6675,2,6
7016,6,6
11943,9,10
11297,9,10
8477,3,6
6784,0,6
5753,3,1
6085,5,1
9436,5,2
5297,4,1
4751,4,1
8844,6,2
7558,10,6
1464,10,9
6980,7,6
1765,10,9
198,5,9
10846,8,10
1258,10,9
1604,10,9
1651,10,9
5519,7,1
8149,0,6
6967,2,6
4669,7,1
7567,3,6
5808,4,1
4258,5,1
5691,4,1
2041,10,9
9382,5,2
8020,2,6
7579,3,6
1016,10,9
11024,9,10
4995,5,1
594,10,9
3724,5,0
12132,1,3
5737,4,1
11807,1,10
4985,5,1
1211,3,9
12172,1,3
6099,7,1
9729,10,2
4717,4,1
4461,7,1
12777,0,8
4702,5,1
7385,0,6
11141,10,10
106,5,9
9161,4,2
3994,10,0
3636,5,1
11373,8,10
10759,10,10
11164,0,10
11153,1,10
1134,3,9
11531,0,10
9447,3,2
12295,1,3
12101,1,3
3013,4,4
11006,8,10
4001,4,1
7937,10,6
9907,6,2
5435,7,1
8904,10,2
5390,4,1
11093,9,10
11919,10,10
9736,10,2
7526,0,6
6157,10,6
1487,3,9
2334,10,9
5957,3,1
4069,7,1
6515,3,6
480,10,9
2705,10,9
3822,4,1
12508,1,3
9351,7,2
4625,5,1
10847,0,10
2240,10,9
3045,7,1
12971,0,7
2583,10,9
8022,0,6
10422,9,10
2437,10,9
547,10,9
4714,4,1
9783,6,2
27,10,9
901,0,9
9344,6,2
7308,10,6
12561,0,3
4009,3,1
2373,10,9
3497,4,1
5523,4,1
926,10,9
528,0,9
178,10,9
12820,1,8
2291,3,9
5098,7,1
275,10,9
1838,10,9
11416,8,10
6529,2,6
4841,4,1
8674,4,2
6907,2,6
7152,0,6
6053,5,1
11092,9,10
10507,1,10
9853,6,2
7503,10,6
10380,8,10
11527,8,10
11517,0,10
5337,7,1
1055,10,9
11813,10,10
1131,10,9
10958,9,10
9453,5,2
7859,2,6
3165,5,1
6396,2,6
12526,0,3
8332,0,6
5488,4,1
8852,10,2
12043,0,10
3805,7,1
6268,0,6
5149,7,0
12937,10,7
10908,0,10
8684,0,2
2113,10,9
10142,0,10
7243,2,6
4730,4,1
4323,4,1
5791,7,1
8507,0,6
3513,7,1
9864,6,2
7684,3,6
11974,9,10
5124,4,1
4188,4,1
464,10,9
9245,0,2
6556,3,6
1326,10,9
11744,0,10
1585,0,9
5338,7,1
1655,3,9
2129,3,9
6023,7,1
242,10,9
11026,9,10
12669,0,8
6208,10,6
6123,0,6
701,10,9
5616,10,1
9209,6,2
778,5,9
2239,10,9
2952,4,4
5163,4,1
1027,10,9
894,5,9
3459,7,1
1491,5,9
9356,7,2
5351,4,1
7029,2,6
12183,6,3
578,10,9
2492,0,9
11479,1,10
4497,7,1
11522,9,10
8090,3,6
5118,5,1
6328,3,6
12073,1,3
10857,1,10
1575,10,9
910,10,9
9076,6,2
4219,5,1
6346,2,6
9688,6,2
8238,0,6
10834,1,10
1646,0,9
6017,4,1
2542,10,9
7611,0,6
12283,1,3
4697,5,1
12692,1,8
9659,0,2
5939,7,1
579,10,9
3005,10,0
5380,7,1
11580,1,10
12625,0,3
2284,10,9
675,10,9
2251,5,9
6806,10,6
9617,6,2
5190,3,1
7067,0,6
12647,0,8
6792,2,6
1330,10,9
1254,5,9
3102,7,1
10312,9,10
7496,0,6
11575,1,10
11198,9,10
5293,7,1
314,10,9
1147,10,9
1883,0,9
2093,10,9
11491,9,10
1245,10,9
8078,10,6
5216,7,1
3750,5,1
3794,4,1
7740,3,6
9136,4,2
8824,10,2
4398,7,1
9128,3,2
4673,7,1
6689,2,6
5924,7,1
9508,3,2
9217,10,2
9441,6,2
7628,3,6
12129,1,3
1635,10,9
8650,4,2
4342,10,1
12050,0,10
10960,9,10
3562,4,1
3079,4,1
11071,8,10
7624,3,6
7586,2,6
9433,10,2
3895,5,1
7789,7,6
10149,8,10
1537,3,9
4333,4,1
4170,5,1
2469,10,9
8912,8,2
5012,4,1
10676,9,10
8959,10,2
9452,5,2
6942,0,6
3146,5,1
8895,6,2
6031,7,1
5623,3,1
5387,7,1
12769,1,8
11441,9,10
9526,6,2
3248,3,4
10871,9,10
3096,10,0
3354,7,1
2538,0,9
306,10,9
12419,1,3
11138,1,10
2002,10,9
722,10,9
4970,4,1
3386,5,1
4642,7,1
2273,10,9
352,10,9
5473,7,1
9813,0,2
7050,2,6
3802,3,1
10123,0,10
4700,3,1
3445,7,1
4951,5,1
10013,0,10
5871,7,1
4966,7,1
2688,10,9
6945,5,6
3296,7,1
6521,0,6
12613,0,3
4302,4,1
11605,0,10
1602,10,9
10991,8,10
10855,0,10
235,10,9
1159,10,9
1900,0,9
6235,10,6
1361,10,9
770,5,9
6292,3,6
10657,9,10
8855,6,2
4042,7,1
5300,7,1
7820,10,6
8389,3,6
11781,8,10
4055,7,1
6454,3,6
9366,4,2
1351,10,9
2624,10,9
11316,0,10
3675,4,1
8141,0,6
8913,6,2
12192,1,3
7284,0,6
3011,3,1
2869,10,1
7381,2,6
1054,10,9
12438,1,3
1283,10,9
7932,0,6
6549,3,6
10894,9,10
6206,10,6
2427,10,9
8563,7,6
2094,10,9
2739,5,9
2111,10,9
1769,10,9
4711,10,1
7463,7,6
6118,2,6
4895,4,1
8298,3,6
10243,0,10
6543,3,6
12952,1,7
134,10,9
6875,2,6
1579,10,9
9660,6,2
6356,10,6
69,10,9
9,5,9
5911,0,0
5406,7,1
8457,3,6
3498,4,1
1278,0,9
2226,10,9
10290,1,10
559,10,9
12271,1,3
10858,1,10
11542,0,10
492,10,9
8431,3,6
2193,3,9
3940,7,1
8087,3,6
8281,2,6
10888,9,10
2754,10,9
789,10,9
10292,9,10
6285,2,6
9243,0,2
9601,0,2
10971,9,10
782,5,9
11642,1,10
5007,3,1
2172,10,9
1252,10,9
11460,8,10
10528,8,10
214,10,9
7963,3,6
9473,0,2
7293,10,6
13006,0,7
8555,10,6
2171,10,9
12225,1,3
1499,3,9
9293,5,2
5982,7,1
7715,10,6
87,5,9
9576,0,2
8578,10,6
3273,4,4
2916,5,1
8849,6,2
6599,2,6
8076,10,6
1518,3,9
7120,2,6
12749,1,8
373,10,9
2635,10,9
375,0,9
7712,10,6
2417,10,9
11046,9,10
7780,0,6
11994,1,10
6711,2,6
638,4,9
9183,6,2
8075,10,6
1284,10,9
3997,3,1
3623,7,1
2259,0,9
12732,1,8
2823,10,9
3480,4,1
2760,5,9
11630,1,10
9965,0,2
517,10,9
12663,1,8
1521,10,9
8336,0,6
6441,2,6
6507,0,6
3332,4,4
4475,7,1
11234,1,10
7081,3,6
9787,0,2
6323,0,6
4447,4,1
4977,7,1
12909,1,7
12312,0,3
10336,10,10
9312,0,2
12492,1,3
11995,9,10
9306,0,2
3950,7,1
150,5,9
11367,10,10
3674,4,1
2486,10,9
4439,7,1
816,10,9
3692,5,1
7272,3,6
3001,5,1
4223,7,1
5587,7,1
11799,10,10
4241,5,0
5999,5,1
7170,2,6
6619,10,6
10389,8,10
7113,10,6
5849,7,1
189,5,9
5916,5,1
1827,10,9
10169,1,10
690,10,9
7523,0,6
5847,3,1
2632,10,9
2880,4,4
13019,0,7
9064,5,2
9656,0,2
10627,8,10
6978,0,6
2773,5,9
7157,3,6
10006,0,10
10728,8,10
6378,5,6
9760,3,2
11950,9,10
9804,0,2
4487,7,1
11114,10,10
5749,4,1
1622,10,9
2986,7,1
6307,0,6
11673,8,10
11824,10,10
7492,10,6
2863,7,1
11030,8,10
7706,2,6
12929,0,7
9554,5,2
806,0,9
7517,10,6
7620,3,6
7679,10,6
7110,2,6
8589,0,6
11265,10,10
425,0,9
733,0,9
2819,10,9
3757,7,1
7871,10,6
10465,9,10
9001,0,2
8082,5,6
12885,5,7
2924,4,1
8603,0,6
12118,1,3
7337,10,6
5588,5,1
10867,8,10
10600,8,10
8944,5,2
4656,5,1
490,10,9
11689,0,10
9646,10,2
5542,4,1
7956,10,6
7374,3,6
10121,9,10
9700,1,2
7155,2,6
801,10,9
4840,4,1
4586,3,1
12946,9,7
5172,7,1
864,4,9
10780,8,10
9323,10,2
11558,9,10
7968,10,6
539,10,9
5650,4,1
10258,10,10
4347,10,1
6331,5,6
5109,4,1
7748,2,6
3624,5,1
5237,4,1
7222,10,6
12702,1,8
5455,3,1
4797,4,1
10030,10,10
2893,5,1
11362,9,10
1494,10,9
9675,0,2
8654,5,2
12064,9,3
736,5,9
7828,0,6
723,10,9
6128,10,6
12157,1,3
1282,10,9
11532,8,10
12386,1,3
8568,0,6
11945,10,10
10768,9,10
9498,10,2
12582,0,3
10585,8,10
6740,6,6
5859,3,1
2500,0,9
8391,0,6
12123,1,3
12166,1,3
2431,0,9
7314,2,6
7291,2,6
7413,3,6
8624,3,6
5520,7,1
2087,10,9
10800,0,10
8369,3,6
4787,4,1
11264,1,10
8341,0,6
4482,5,1
6289,2,6
1336,10,0
6737,0,6
10429,9,10
3126,4,1
5621,7,1
10103,9,10
9118,7,2
8221,5,6
12882,1,7
11559,9,10
11801,1,10
8687,6,2
10869,8,10
7622,2,6
5728,7,1
9803,0,2
4659,5,1
7836,10,6
6239,3,6
793,10,9
10808,6,10
2511,0,9
1423,10,9
10321,8,10
7093,2,6
5792,7,1
10213,8,10
1803,10,9
4764,7,1
8478,0,6
1397,10,9
11970,1,10
1936,5,9
2601,10,9
6859,5,6
6631,2,6
3182,5,1
8234,0,6
3264,5,1
11521,8,10
1170,0,9
2674,10,9
1019,10,9
2141,0,9
3619,3,1
3655,5,1
795,10,9
6432,0,6
12222,9,3
7301,7,6
12503,1,3
403,5,9
227,0,9
9269,3,2
1298,10,9
8771,10,2
12038,8,10
5978,3,1
122,10,9
12639,0,8
8015,2,6
7823,0,6
2429,10,9
4249,5,1
12687,1,8
4480,5,1
8802,6,2
2468,10,9
2340,10,9
4464,10,0
11255,8,10
5756,3,1
196,5,9
4481,5,1
2907,5,1
6742,7,6
12257,1,3
9930,10,2
7898,4,6
9162,6,2
6564,10,6
5935,4,1
10714,0,10
1208,3,9
8986,3,2
2186,5,9
7439,10,6
8133,0,6
8501,0,6
9026,6,2
11719,0,10
12960,1,7
6929,0,6
2504,0,9
4795,7,1
10521,0,10
8386,2,6
2728,10,9
12908,1,7
1962,10,9
11623,9,10
6340,2,6
10152,0,10
2811,10,9
11287,8,10
9677,10,2
12331,0,3
6194,3,6
7414,0,6
5409,5,1
857,0,9
2665,10,9
4173,4,1
1414,10,9
12107,1,3
6062,10,1
8647,0,2
6813,10,6
3358,10,4
1488,3,9
8475,3,6
2110,4,9
8699,6,2
1104,3,9
1889,10,9
2721,10,9
127,10,9
2510,5,9
257,0,9
12333,1,3
395,0,9
1971,3,9
6853,2,6
10813,0,10
2502,0,9
7608,3,6
12399,0,3
6690,2,6
3259,3,4
5100,0,1
8490,3,6
7288,10,6
9874,10,2
9087,4,2
3973,7,1
10553,9,10
12464,1,3
10556,9,10
5020,5,1
7474,5,6
12742,1,8
4390,7,1
5904,3,1
10411,8,10
2412,0,9
12752,1,8
4099,5,1
10967,0,10
4005,7,1
9032,7,2
154,10,9
9280,5,2
10907,0,10
6277,2,6
9520,0,2
8226,2,6
10797,0,10
7082,0,6
11146,1,10
11745,8,10
9472,8,2
10220,4,10
8302,10,6
4313,5,0
2447,10,9
9751,3,2
4749,7,1
4140,5,1
7297,10,6
3198,5,1
7371,3,6
8791,6,2
12078,9,3
589,10,9
7437,2,6
15,5,9
7710,10,6
2430,10,9
2523,10,9
8530,2,6
12371,1,3
8191,0,6
4839,7,1
2241,10,9
12610,0,3
4181,4,1
567,3,9
5289,10,1
8924,0,2
811,10,9
5267,7,1
5754,7,1
261,10,9
10954,5,10
10155,8,10
4704,5,1
1041,10,9
5156,5,1
948,10,9
142,0,9
7313,10,6
8329,10,6
8211,2,6
2308,3,9
561,7,9
815,10,9
6081,5,1
7502,10,6
3129,4,1
2595,10,9
7392,10,6
9550,10,2
12046,8,10
3284,3,1
8442,0,6
7707,2,6
10059,9,10
5776,5,1
1941,10,9
11563,9,10
4427,7,1
2374,10,9
10415,0,10
12037,1,10
13022,9,7
8236,0,6
7896,10,6
8774,6,2
5114,4,1
8916,5,2
8322,0,6
2631,10,9
2850,3,4
4279,5,1
7825,3,6
1793,10,9
7613,3,6
8105,3,6
7861,2,6
48,10,9
12234,1,3
1380,10,9
12484,1,3
12351,1,3
5052,7,1
6956,0,6
9036,7,2
12100,9,3
12047,8,10
12486,9,3
367,10,9
2032,10,9
1445,0,9
4877,4,1
38,0,9
3774,4,1
4293,5,1
4476,4,1
518,0,9
11296,8,10
1931,4,9
1265,10,9
3788,7,1
5252,5,1
3477,3,1
2090,5,9
3586,10,1
731,0,9
7142,2,6
3978,7,1
9411,10,2
3228,3,4
11473,1,10
9680,0,2
7610,10,6
11206,8,10
8239,0,6
6485,10,6
10854,1,10
7889,5,6
881,4,9
8960,4,2
206,10,9
9821,7,2
5774,4,1
6775,3,6
6772,5,6
5933,3,1
2989,3,1
9816,6,2
11983,9,10
3659,4,1
8782,10,2
12515,1,3
9704,0,2
4826,3,1
155,10,9
2189,10,9
12461,0,3
4319,4,1
3431,7,1
7640,3,6
6446,3,6
1470,10,9
12284,9,3
1012,10,9
5269,5,1
3409,4,4
4973,7,1
534,7,9
4613,5,1
4211,10,1
3520,5,1
7955,5,6
9096,10,2
2756,0,9
5009,4,1
9080,8,2
3272,10,4
7103,10,6
4782,7,1
5944,4,1
8358,0,6
5154,7,1
9970,10,2
9437,0,2
10196,8,10
5459,4,1
10175,9,10
7900,0,6
7224,10,6
1774,10,9
3496,4,1
440,10,9
1924,10,9
9071,6,2
7875,2,6
8489,3,6
11408,8,10
2653,10,9
12287,1,3
5550,7,1
6597,2,6
2397,5,9
5224,7,1
11433,9,10
11578,1,10
13021,0,7
4436,5,1
9854,6,2
7728,2,6
12334,1,3
9339,6,2
12432,1,3
7079,10,6
1354,0,9
1588,8,9
5559,5,1
4115,7,1
4101,5,1
86,5,9
5136,7,1
6918,0,6
1864,10,9
4567,4,1
11545,1,10
2402,3,9
8643,6,2
9571,6,2
8416,2,6
6225,0,6
4105,7,1
8700,10,2
11647,1,10
11280,9,10
1870,5,9
12629,1,3
8909,6,2
4445,4,1
6372,2,6
5583,4,1
7568,10,6
12281,1,3
11637,8,10
9979,1,2
5953,3,1
8374,0,6
6373,2,6
9125,4,2
9349,7,2
11033,8,10
5353,5,0
8804,1,2
6653,2,6
11342,8,10
3966,5,1
9955,0,2
2702,10,9
11263,0,10
11439,9,10
6176,0,6
9561,6,2
10584,8,10
8156,10,6
2808,5,9
3026,3,4
160,10,9
5672,4,1
7882,10,6
9233,10,2
7851,3,6
11188,8,10
2346,10,9
1664,10,9
9846,2,2
11872,10,10
568,10,9
5690,4,1
4404,7,1
3427,5,1
1849,10,9
2234,10,9
1315,10,9
4961,7,5
11688,8,10
1788,10,9
1287,10,9
9024,10,2
12200,1,3
8940,0,2
8696,5,2
2496,0,9
7246,2,6
305,10,9
3042,7,1
3290,7,1
13012,10,7
3793,3,1
10041,9,10
3894,7,1
4938,3,1
1084,3,9
9184,5,2
9327,10,2
5637,4,1
10826,8,10
10941,0,10
8370,3,6
1028,10,9
11865,1,10
7754,0,6
882,3,9
6429,10,6
12868,1,7
2103,10,9
3039,5,1
6257,0,6
4676,5,1
5961,4,1
4085,5,1
10261,10,10
1576,10,9
1984,10,9
1033,10,9
7259,10,6
8321,10,6
11565,8,10
10597,0,10
5331,7,1
2262,10,9
11620,0,10
1241,10,9
2260,0,9
1699,10,9
2758,10,9
8029,0,6
10222,8,10
10068,0,10
7263,10,6
10823,9,10
12479,1,3
10825,1,10
10844,8,10
4416,7,1
6102,3,1
12615,0,3
449,10,9
3184,5,1
7844,2,6
9150,5,2
10254,1,10
7000,0,6
11816,0,10
10122,0,10
4654,3,1
5722,4,1
9911,5,2
11723,0,10
11160,10,10
7817,0,6
5841,5,1
10178,1,10
8192,0,6
12640,1,8
11213,8,10
1594,0,9
4410,4,1
7426,10,6
4772,4,1
7832,0,6
4991,4,1
10410,8,10
1981,10,9
7173,2,6
10805,1,10
9983,5,2
12837,1,8
10792,0,10
4804,3,1
4271,4,1
8069,0,6
10524,8,10
3469,7,1
7127,7,6
8814,6,2
237,5,9
4986,3,1
20,5,9
11061,8,10
8513,10,6
853,10,9
5437,4,1
11953,9,10
7221,7,6
6679,2,6
8752,5,2
5914,0,0
6762,3,6
12722,1,8
10538,8,10
7649,10,6
8403,0,6
8484,3,6
11357,8,10
10217,4,10
477,10,9
2868,4,4
1489,3,9
8931,6,2
4000,7,1
10414,8,10
5063,10,1
12491,1,3
8354,0,6
2122,0,9
5301,7,1
4506,0,0
7078,3,6
6672,2,6
7158,5,6
6029,3,1
1202,5,9
676,10,9
12815,1,8
10160,9,10
5428,7,1
6274,2,6
8395,10,6
8981,10,2
11636,0,10
5860,5,1
11239,9,10
12631,0,3
3176,5,1
8973,10,2
2785,0,9
10939,8,10
5165,3,1
11905,1,10
4778,4,1
9687,5,2
9273,10,2
12675,0,8
3981,7,1
5191,7,1
2164,0,9
10809,6,10
13013,0,7
6256,0,6
6786,0,6
1830,3,9
1938,3,9
4024,7,1
8731,10,2
3349,4,1
9553,3,2
1532,0,9
5867,7,1
8871,1,2
1919,0,9
187,5,9
7355,3,6
5657,4,1
11465,9,10
12262,1,3
787,10,9
9949,10,2
6022,4,1
10859,6,10
12766,1,8
8414,2,6
7597,4,6
582,10,9
2317,10,9
8042,0,6
4124,4,1
345,0,9
8171,0,6
6246,10,6
863,5,9
1338,10,9
4882,4,1
2131,10,9
6463,7,6
6020,7,1
10689,9,10
12248,1,3
10459,3,10
3801,7,1
1138,3,9
5208,4,1
7445,2,6
12114,9,3
2619,10,9
8676,10,2
12205,1,3
5807,7,1
5968,7,1
4953,7,1
10742,9,10
5934,4,1
6447,10,6
12751,1,8
2733,3,9
45,10,9
7191,2,6
3334,5,1
2766,10,9
2126,3,9
7764,0,6
391,10,9
5713,4,1
3980,10,1
6513,10,6
2683,10,9
8580,0,6
3792,3,1
3615,3,1
11700,0,10
1515,10,9
6883,0,6
4242,3,1
3068,4,4
11598,1,10
655,5,9
7250,5,6
11260,0,10
7639,3,6
10136,0,10
1083,3,9
2662,0,9
4699,5,1
6188,5,6
180,7,9
7028,7,6
7063,2,6
3515,4,1
4226,4,1
10675,9,10
7887,2,6
525,5,9
1693,4,9
12099,1,3
6351,10,6
4980,5,1
4834,7,1
10729,9,10
2843,5,1
12546,0,3
2248,10,9
2252,5,9
2649,10,9
12611,1,3
7551,10,6
5854,7,1
10620,8,10
4261,7,1
3932,4,1
7849,0,6
874,4,9
11916,0,10
6355,10,6
10598,1,10
764,10,9
10005,0,10
11774,8,10
4300,0,0
7396,2,6
2797,5,9
566,10,9
6223,10,6
5560,4,1
3239,3,4
11162,0,10
8542,0,6
9642,10,2
1916,0,9
11284,8,10
8185,0,6
5503,5,1
10822,9,10
9052,0,2
11103,8,10
6533,10,6
4741,0,1
9692,0,2
3479,3,1
1067,10,9
448,10,9
3082,5,1
4530,5,1
3594,5,1
6324,2,6
4585,5,1
7290,10,6
7813,2,6
4908,7,1
7744,2,6
2554,10,9
12041,0,10
5629,10,1
9141,0,2
8454,0,6
6171,0,6
3035,0,1
10170,1,10
2279,10,9
952,10,9
8610,3,6
1609,5,9
9421,5,2
6481,2,6
7476,2,6
12173,9,3
6955,0,6
2833,0,9
4361,7,1
12522,1,3
1549,3,9
1077,10,9
10260,1,10
2645,10,9
12273,1,3
9432,0,2
6802,2,6
7627,0,6
12881,1,7
5121,7,1
4029,7,1
6687,10,6
8853,0,2
10424,9,10
5013,7,1
6594,10,6
12260,0,3
8607,10,6
1154,10,9
10357,9,10
1093,10,9
10711,9,10
8833,0,2
6459,0,6
6957,3,6
4836,5,1
5141,7,1
5733,7,1
5263,7,1
8036,2,6
6514,2,6
9469,6,2
4100,7,1
3861,7,1
4827,7,1
10721,9,10
4468,7,1
4859,7,1
12373,3,3
2387,10,9
12455,10,3
8409,2,6
10911,9,10
11037,9,10
4373,4,1
3919,7,1
11340,10,10
5530,4,1
3779,7,1
3813,3,1
2520,10,9
5382,4,1
7336,2,6
11864,1,10
11414,8,10
12249,1,3
9848,5,2
6364,10,6
12549,1,3
12308,1,3
12529,1,3
7602,10,6
5160,5,1
3954,4,1
1677,0,9
11486,9,10
11407,0,10
1473,10,9
6296,2,6
4397,5,1
9839,6,2
10081,8,10
9250,0,2
1143,10,9
4362,5,1
7450,2,6
10763,8,10
7766,0,6
3892,7,1
11726,9,10
1198,3,9
8762,0,2
7917,3,6
10523,8,10
5779,4,1
8203,0,6
9488,10,2
11400,9,10
5051,7,1
6335,0,6
3200,7,0
12911,0,7
7609,0,6
2293,3,9
4861,7,1
6343,10,6
8775,0,2
7946,10,6
12907,1,7
5025,5,1
9443,5,2
5265,5,1
8202,0,6
10770,9,10
8891,3,2
9832,3,2
7138,10,6
10574,9,10
10968,0,10
2188,10,9
12488,1,3
99,10,9
6026,4,1
8886,6,2
123,10,9
10088,8,10
12232,1,3
4919,7,1
1766,10,9
2720,4,9
8749,6,2
9159,10,2
9420,0,2
8473,0,6
11285,8,10
969,10,9
12608,0,3
11784,0,10
3982,7,1
10284,9,10
4311,4,1
6975,0,6
7300,0,6
208,0,9
6832,0,6
11307,9,10
6465,10,6
2432,10,9
2050,3,9
10251,9,10
4016,7,1
6732,5,6
10668,1,10
5427,0,0
6316,2,6
4603,7,1
2807,10,9
182,10,9
12579,0,3
8882,7,2
9179,5,2
398,0,9
9244,0,2
3666,3,1
683,10,9
8793,0,2
12789,1,8
9613,10,2
5829,4,1
1789,7,9
3588,5,1
2681,0,9
2970,4,1
7770,10,6
5681,4,1
4472,4,1
11839,1,10
10892,9,10
3972,5,1
9769,6,2
6970,0,6
5102,5,1
287,10,9
9308,4,2
8952,0,2
2077,10,9
852,10,9
4420,7,1
7761,3,6
3857,4,1
4206,7,1
5318,7,1
7938,3,6
2246,10,9
11429,9,10
2964,4,4
6349,10,6
10726,9,10
12944,9,7
3853,5,1
466,10,9
2043,10,9
3971,3,1
10070,8,10
8114,0,6
12537,1,3
4955,7,1
751,10,9
11998,0,10
11253,1,10
3194,3,1
3646,5,1
365,10,9
4910,7,1
2478,10,9
700,10,9
5980,5,1
8914,3,2
1010,10,9
9259,7,2
10270,1,10
12536,0,3
6789,0,6
8993,0,2
5620,7,1
6124,2,6
6547,10,6
4028,7,1
10895,9,10
3603,7,1
1918,0,9
2463,0,9
4376,4,1
12733,1,8
743,3,9
3800,5,5
7443,0,6
7365,10,6
6937,3,6
8467,2,6
10174,9,10
4974,7,1
4102,3,1
918,10,9
6271,10,6
8881,0,2
5002,5,1
11240,9,10
10139,9,10
7739,10,6
3088,5,4
7650,4,6
3855,5,1
11249,0,10
12431,1,3
1840,5,9
9870,0,2
4094,5,1
11105,8,10
1552,3,9
6287,2,6
5570,5,1
2613,5,9
11208,8,10
4178,3,1
580,0,9
10670,1,10
4681,5,1
4209,5,1
1293,10,9
9673,6,2
10301,1,10
11765,9,10
3246,3,4
5697,7,1
8213,0,6
11157,8,10
12452,1,3
5682,5,1
8992,5,2
2318,0,9
3078,4,1
10547,1,10
11771,8,10
12737,1,8
709,10,9
11674,0,10
5865,7,1
427,0,9
8652,6,2
1356,0,9
12641,10,8
10626,8,10
11626,1,10
10374,1,10
10718,9,10
8347,2,6
11925,10,10
7835,10,6
921,10,9
9422,10,2
3787,4,1
2391,10,9
8460,0,6
5915,10,1
8248,0,6
170,10,9
2376,10,9
8968,10,2
5417,7,1
4127,3,1
2303,3,9
1794,10,9
5625,7,1
8596,0,6
9578,10,2
8623,3,6
3016,7,4
556,10,9
3383,5,1
3114,5,1
4312,5,0
6399,2,6
5251,5,1
12560,1,3
5863,4,1
4993,5,1
8144,0,6
12821,0,8
11156,1,10
5766,4,1
3193,3,1
276,10,9
12164,1,3
5528,5,1
8642,3,2
3526,0,1
5356,7,1
4789,4,1
6694,2,6
11008,8,10
8605,0,6
12890,9,7
8097,0,6
4718,7,1
7041,2,6
2872,10,1
905,5,9
6219,0,6
3403,5,1
2945,4,1
12242,1,3
414,10,9
6764,0,6
8433,3,6
10381,8,10
1309,10,9
3890,3,1
2747,10,9
3862,5,1
3664,5,1
4738,3,1
117,10,9
1709,10,9
5492,4,1
5723,10,1
9012,0,2
6131,10,6
9373,0,2
4600,7,1
1082,10,9
5439,7,1
7256,10,6
972,10,9
10341,8,10
1676,10,9
8934,5,2
12457,1,3
9524,6,2
7036,3,6
8595,0,6
1457,10,9
9632,6,2
3401,5,1
5833,3,1
8950,4,2
6777,10,6
8712,3,2
989,10,9
5273,4,1
2602,5,9
7258,10,6
8763,0,2
2139,3,9
6579,2,6
5986,7,1
9684,10,2
6863,3,6
6097,7,1
6247,2,6
4483,7,1
993,10,9
974,10,9
1885,0,9
8450,2,6
10112,9,10
6713,10,6
2988,3,1
11002,9,10
907,10,9
1292,10,9
3589,5,1
3151,5,1
7432,0,6
10796,0,10
8007,2,6
4904,5,1
3501,7,1
3226,3,4
1130,10,9
8669,0,2
3280,3,4
5483,5,1
6113,5,1
12480,9,3
7695,3,6
4917,3,1
12798,1,8
4210,5,1
9924,6,2
9097,6,2
3591,5,1
2908,5,1
10472,9,10
12524,1,3
3243,3,4
9108,6,2
12240,1,3
327,10,9
1181,3,9
12344,1,3
399,5,9
7466,3,6
11230,9,10
10303,8,10
12241,1,3
11938,7,10
11597,7,10
11069,9,10
3755,5,1
12914,0,7
3009,5,0
5320,3,1
2156,10,9
11275,8,10
1412,10,9
814,5,9
6018,4,1
205,0,9
4108,4,1
6079,7,1
1583,4,9
8583,0,6
12322,1,3
6914,2,6
10514,8,10
2814,5,9
49,7,9
2573,10,9
647,10,9
7285,0,6
653,10,9
12378,1,3
7054,10,6
4576,7,1
1829,3,9
10959,9,10
1821,10,9
9519,3,2
3665,4,1
166,10,9
4527,4,1
1118,3,9
8139,0,6
1226,3,9
12533,1,3
12082,1,3
1903,10,9
12599,10,3
10881,8,10
1253,5,9
12699,1,8
12992,0,7
10334,10,10
6983,0,6
3392,5,1
2446,5,9
6165,6,6
10172,1,10
625,4,9
1307,10,9
8487,10,6
1318,10,9
4972,7,1
152,0,9
4227,4,1
7745,10,6
8797,5,2
5355,7,1
8179,3,6
3156,3,4
987,10,9
4528,7,1
