feature_30,feature_36,feature_16,feature_77,feature_18,feature_23,feature_6,feature_41,feature_43,feature_63,feature_59,feature_64,feature_65,feature_12,feature_8,feature_14,feature_49,feature_22,feature_7,feature_55,feature_9,feature_46,feature_33,feature_48,feature_61,feature_54,feature_25,feature_71,feature_45,feature_13,feature_26,target
0.145114564,0.860811167,0.935475375,0.982182121,1.170924414,0.1494601,0.226757967,0.283908349,0.376876481,1.724619001,0.250360149,2.471605125,0.149442717,0.313932052,5.354227021,0.255596524,0.279551141,0.332499342,0.164998683,0.151110774,0.211614432,0.128061263,0.553068212,0.264841914,0.562817499,0.127682159,2.482617856,0.127682159,1.182121465,0.278245984,1.155649197,1
0.152584085,0.847142467,0.988515176,0.990036302,1.218074925,0.160650807,0.230926989,0.295870932,0.388159694,1.782884066,0.257279679,2.45508612,0.154398702,0.332102817,5.538692918,0.269209735,0.270950799,0.348646432,0.172955975,0.156484128,0.217528028,0.129837028,0.567815149,0.269869468,0.580443346,0.130377694,2.633305989,0.130377694,1.217115934,0.290538693,1.221903199,1
0.165140784,0.835204699,0.902573847,1.028679027,1.172395923,0.175332527,0.234237347,0.302297461,0.439454137,1.696407879,0.261587486,2.485901893,0.161162611,0.334945586,5.23838314,0.265676283,0.258594052,0.362584211,0.186042494,0.156913866,0.206253239,0.135187331,0.542926239,0.277423716,0.599459251,0.134897644,2.333909138,0.134897644,1.159038239,0.291242011,1.182933149,1
0.157672137,0.804432414,0.866350871,1.058488563,1.145829809,0.17103705,0.237354086,0.298765014,0.423616985,1.681497925,0.261171702,2.4990831,0.163111669,0.324479783,5.143292167,0.259685332,0.283370331,0.365251227,0.180341736,0.158382396,0.203857215,0.133867387,0.530197936,0.277482868,0.57388283,0.136666345,2.28286246,0.136666345,1.149985523,0.284046693,1.165961766,1
0.148579872,0.824495157,0.849285832,1.051022395,1.136102446,0.16975866,0.232638319,0.288786735,0.380889837,1.732035054,0.262512171,2.479454722,0.168159688,0.318995239,5.105073059,0.268264653,0.275754625,0.361516992,0.17123625,0.164849075,0.204071581,0.132619279,0.516335577,0.338851022,0.59707887,0.134469328,2.285339025,0.134469328,1.160662123,0.275488426,1.115416188,1
0.18372093,0.858773784,0.898520085,1.0758767,1.18372093,0.188160677,0.245454545,0.319450317,0.476744186,1.63259703,0.257082241,2.434668663,0.168101835,0.341437632,5.254122622,0.281395349,0.237364283,0.392389006,0.201902748,0.155247722,0.241226216,0.132534631,0.558139535,0.304505179,0.574316735,0.137526519,2.218816068,0.137526519,1.064520155,0.327272727,1.155391121,1
0.172350041,0.839975349,0.887838948,1.04164607,1.124897288,0.187551356,0.25451931,0.301561216,0.444741167,1.61319822,0.259515571,2.433391003,0.175729115,0.333196385,5.088537387,0.285332786,0.241596639,0.394207067,0.192276089,0.155832921,0.225349219,0.129757785,0.544782251,0.28954523,0.581438458,0.132105783,2.198644207,0.132105783,1.005561048,0.290468365,1.113599014,1
0.177153921,0.801548887,0.827879961,1.082705823,1.134946757,0.175798645,0.266214908,0.283833495,0.396515005,1.688002008,0.261671687,2.427836345,0.178965863,0.319070668,4.840464666,0.275508228,0.250753012,0.37018393,0.179090029,0.161646586,0.198063892,0.132153614,0.519070668,0.289282129,0.579819277,0.129769076,2.013359148,0.129769076,1.02434739,0.278412391,1.052662149,1
0.201303993,0.939690302,0.901385493,1.076874105,1.205107308,0.208367291,0.271936974,0.372724803,0.541157294,1.622473341,0.261976763,2.406016234,0.188285851,0.379788101,5.197500679,0.320021733,0.220754417,0.434392828,0.220320565,0.152634092,0.239337137,0.137673086,0.61206194,0.300015916,0.597166958,0.130351743,2.179299104,0.130351743,0.970555467,0.32192339,1.188264059,1
0.185118435,0.918898043,0.856333677,1.105863454,1.151390319,0.213439753,0.275489186,0.35092688,0.502832132,1.657349398,0.267791165,2.49253012,0.192128514,0.358135942,4.987899073,0.291709578,0.239839357,0.421472709,0.245365602,0.161445783,0.220906282,0.138795181,0.576725026,0.312449799,0.622168675,0.136385542,2.057415036,0.136385542,0.967068273,0.304325438,1.128475798,1
0.185684647,0.923755187,0.877852697,1.127766927,1.23003112,0.211358921,0.269190871,0.35503112,0.484180498,1.648925781,0.258789063,2.466145833,0.192871094,0.357624481,5.003371369,0.311462656,0.239257813,0.427126556,0.224325726,0.167480469,0.223288382,0.138671875,0.586618257,0.30875651,0.623046875,0.134928385,2.080912863,0.134928385,0.955891927,0.314574689,1.146006224,1
0.211407316,0.917854929,0.84283943,1.062830419,1.050526968,0.216986981,0.299132052,0.376937384,0.508369498,1.633387556,0.254575031,2.354412363,0.21553477,0.362058277,4.543397396,0.326100434,0.216958113,0.435213887,0.232796032,0.149654331,0.238065716,0.136234242,0.570985741,0.303782025,0.632980887,0.134607564,1.887476751,0.134607564,0.860512403,0.31184129,1.058276503,1
0.227891156,1.02244898,0.889455782,1.072537801,1.18537415,0.240136054,0.326530612,0.42585034,0.56292517,1.697793216,0.267470372,2.355537393,0.21046179,0.401360544,5.101360544,0.356122449,0.226604005,0.469047619,0.25170068,0.158357172,0.251020408,0.13812832,0.636394558,0.243154884,0.643849612,0.14139763,2.066326531,0.14139763,0.867592971,0.37755102,1.139115646,1
0.218739798,0.981717271,0.89193601,1.096908072,1.158667973,0.275220372,0.317662422,0.403852432,0.526934378,1.671508612,0.263540154,2.337414401,0.221207719,0.378060725,4.945478289,0.344760039,0.230753268,0.495266079,0.279464577,0.169537248,0.246163892,0.133845196,0.606594842,0.309815314,0.627723594,0.138410459,1.954293177,0.138410459,0.900809297,0.329089128,1.121123082,1
0.159462056,0.964457253,1.339371483,0.927144842,1.272951832,0.165911898,0.256209688,0.296006587,0.429943735,1.974209795,0.290552275,2.820771101,0.163945815,0.390421298,6.65129683,0.294222588,0.402570337,0.34074379,0.18045835,0.1719347,0.215589406,0.150746787,0.787429669,0.300712053,0.601250434,0.13268496,2.357211472,0.13268496,1.241576936,0.302456429,1.072869494,1
0.16157939,0.994679362,1.359983198,0.891220088,1.32399888,0.169140297,0.249509941,0.294315318,0.440352842,1.951044826,0.278985507,2.675092686,0.157061004,0.403108373,6.763511621,0.297675721,0.383215369,0.347801736,0.185942313,0.163296259,0.221366564,0.145517358,0.797815738,0.283704078,0.574907314,0.130771823,2.384206105,0.130771823,1.230030334,0.311117334,1.09283114,1
0.164418572,1.021865682,1.412750248,0.872258497,1.352122675,0.168252165,0.245491978,0.292347011,0.439017464,1.975556672,0.270885652,2.665996986,0.153942742,0.402243362,6.767570638,0.298736334,0.377783358,0.342325713,0.182592645,0.163401976,0.236546926,0.140465428,0.806190544,0.277331324,0.591160221,0.128913444,2.737895783,0.128913444,1.20592667,0.305551612,1.075252023,1
0.168973176,0.896634205,1.266017427,0.979795712,1.2441483,0.177003246,0.256278831,0.29830856,0.445412609,1.998428555,0.309911326,2.830732967,0.173307891,0.385614215,6.288911669,0.295916624,0.390952969,0.360157184,0.188450367,0.178807947,0.208440116,0.16084858,0.73979156,0.308227635,0.644516781,0.139072848,2.123697249,0.139072848,1.2269615,0.304800957,1.001708526,1
0.167361835,0.903892944,1.287452207,0.947345327,1.291623219,0.178832117,0.257212374,0.321863052,0.453249913,1.971259324,0.293220711,2.699539272,0.180671347,0.392944039,6.477407021,0.29822732,0.382294866,0.353840806,0.191518943,0.172114963,0.215849844,0.155770075,0.759645464,0.305397104,0.617266345,0.140412462,2.15884602,0.140412462,1.158073717,0.31438999,1.018595759,1
0.169295478,0.881002454,1.294251665,0.930784229,1.285138451,0.201542236,0.247809324,0.28040659,0.442691903,1.990034662,0.296252166,2.732344021,0.17482669,0.398878374,6.474237645,0.303014371,0.371425477,0.35488959,0.210304942,0.174501733,0.223624255,0.152188042,0.758149317,0.298743501,0.614926343,0.134315425,2.160357518,0.134315425,1.172768631,0.295653698,1.023133544,1
0.19026072,0.906701142,1.182934712,1.010128007,1.186597716,0.192630899,0.286360698,0.301874596,0.465632407,1.862568575,0.302996202,2.723730482,0.178084119,0.414565826,6.069166128,0.314156432,0.333380222,0.370609782,0.204912734,0.165846111,0.211592329,0.150513434,0.711915535,0.300886201,0.612041075,0.130820087,1.946778711,0.130820087,1.083274722,0.321482439,0.966602025,1
0.191115926,0.893607801,1.16468039,0.998079824,1.211700975,0.190682557,0.27063922,0.304442037,0.453737811,1.842408449,0.296941435,2.617062131,0.178302016,0.391549296,6.048754063,0.308992416,0.325469757,0.373131094,0.196966414,0.166232341,0.213434453,0.143190235,0.707908992,0.309834042,0.584556302,0.128377452,2.034886241,0.128377452,1.058565355,0.300975081,0.953629469,1
0.189359392,0.860803474,1.180456026,0.996723102,1.204560261,0.215200869,0.262757872,0.281216069,0.447774159,1.926133261,0.286455489,2.625204806,0.183096668,0.395222584,6.013463626,0.296851249,0.337793555,0.371335505,0.198262758,0.170808301,0.222149837,0.139677772,0.723127036,0.286318951,0.608001092,0.131075915,1.937024973,0.131075915,1.059257236,0.29815418,0.977633008,1
0.189057157,0.904494382,1.095994138,1.025151778,1.140693698,0.202735711,0.277723498,0.344894968,0.476062531,1.950563747,0.314830876,2.691934085,0.199132697,0.424279433,5.605276014,0.301416707,0.335993062,0.406448461,0.200781632,0.163052905,0.206643869,0.162359063,0.672691744,0.337207285,0.66452732,0.131483088,1.759159746,0.131483088,0.983174328,0.29653151,0.899120664,1
0.182694685,0.92657602,1.098640297,1.041357918,1.148578492,0.202719407,0.256118665,0.342398022,0.463535229,1.892297088,0.320351542,2.652248837,0.199034982,0.38986403,5.705067985,0.295426452,0.334137515,0.386155748,0.20197775,0.175771153,0.213844252,0.161468206,0.684301607,0.336205411,0.648457694,0.135447182,1.826946848,0.135447182,0.996381182,0.294684796,0.933250927,1
0.186656672,0.884057971,1.0982009,0.983727562,1.15842079,0.201649175,0.274362819,0.340829585,0.457021489,1.84331488,0.295587989,2.546552592,0.204328133,0.395052474,5.701649175,0.291104448,0.327965107,0.383808096,0.212143928,0.172957557,0.223388306,0.151820164,0.693403298,0.314880054,0.651568529,0.128837443,1.792853573,0.128837443,0.969300453,0.319590205,0.928035982,1
0.2159375,0.96,1.04625,1.049338417,1.105,0.2009375,0.314375,0.435,0.52375,1.925768109,0.331015923,2.597667638,0.218883158,0.39125,5.3215625,0.34875,0.305449652,0.4071875,0.225,0.174927114,0.2259375,0.156761606,0.741875,0.32114824,0.700605517,0.121776183,1.71125,0.121776183,0.870598789,0.306875,0.8909375,1
0.216039789,0.932235002,1.050668325,1.062555457,1.099782406,0.216972334,0.310848617,0.416537146,0.529375194,1.92014197,0.320319432,2.543256433,0.230035492,0.399751321,5.357786758,0.321106621,0.289707187,0.398197078,0.317065589,0.16703638,0.232825614,0.155723159,0.675784893,0.329636202,0.679902396,0.133318545,1.704382965,0.133318545,0.892413487,0.32576935,0.859807274,1
0.221354167,0.977539063,1.104817708,1.01310616,1.139648438,0.2109375,0.313802083,0.399739583,0.539388021,1.838138925,0.318261249,2.499563128,0.231542158,0.405598958,5.600260417,0.351236979,0.292704238,0.416341146,0.236002604,0.166666667,0.237630208,0.152686763,0.760742188,0.330275229,0.664700743,0.131498471,1.752278646,0.131498471,0.867409349,0.318359375,0.9140625,1
0.115017986,0.952158273,1.220773381,0.901526801,1.248651079,0.136780576,0.216546763,0.288758993,0.294154676,1.979953866,0.26982645,2.369398067,0.196232425,0.342535971,5.497302158,0.267446043,0.364674868,0.289568345,0.158992806,0.15141696,0.202068345,0.141915641,0.798381295,0.268947715,0.610720562,0.139883568,2.48057554,0.139883568,1.222155097,0.280845324,1.005755396,1
0.115445579,0.921275097,1.163525889,0.898222669,1.187389926,0.130239521,0.209052483,0.27456851,0.28636844,1.910295104,0.270176615,2.404929577,0.217583277,0.327580134,5.344751673,0.256780557,0.374133691,0.279323706,0.154367735,0.154817796,0.19232124,0.146601833,0.785752025,0.283981668,0.621506819,0.145595797,2.38992603,0.145595797,1.275653924,0.272278971,0.984149348,1
0.115557476,0.881417459,1.132497839,0.886551944,1.171218669,0.126879862,0.208815903,0.264736387,0.273638721,1.982212179,0.274407555,2.434324121,0.192189582,0.332497839,5.227917027,0.257649092,0.395793499,0.268798617,0.151512532,0.170925314,0.196974935,0.147575178,0.783405359,0.283272496,0.621588736,0.140738166,2.352031115,0.140738166,1.38107654,0.271305099,0.972515125,1
0.113939262,0.899825213,1.013327507,1.006157039,1.107930959,0.13382128,0.204391523,0.273213896,0.268844221,2.021722587,0.270148737,2.292632307,0.157592529,0.307952808,4.940244702,0.233122132,0.327429955,0.273432379,0.148022722,0.158422691,0.164955211,0.134209616,0.639611099,0.258595642,0.613282601,0.127360775,2.108914136,0.127360775,1.177239709,0.255625956,0.898186585,1
0.116037219,0.766064587,1.000547345,0.998666667,1.093377121,0.128735632,0.196059113,0.269293924,0.27454844,2.052421053,0.28245614,2.327438596,0.16477193,0.303557745,4.827586207,0.231198686,0.346315789,0.268746579,0.14789272,0.162385965,0.169458128,0.141333333,0.644882321,0.264070175,0.601824561,0.128842105,2.054077723,0.128842105,1.244421053,0.256376574,0.902572523,1
0.114191781,0.770082192,0.993315068,0.988053001,1.095890411,0.142356164,0.201534247,0.262136986,0.271452055,2.121931793,0.280790674,2.390413439,0.166171892,0.312,4.934465753,0.236821918,0.338715517,0.273315068,0.150246575,0.167040765,0.171726027,0.139164434,0.648767123,0.272753602,0.62428499,0.128955181,2.031342466,0.128955181,1.301716023,0.253589041,0.910356164,1
0.11575179,0.718774861,0.871917263,0.9511786,0.996287457,0.131662689,0.194643331,0.264651286,0.277114824,1.966010418,0.254789441,2.182042906,0.130131544,0.280827367,4.325908247,0.219570406,0.282599099,0.257358791,0.140015911,0.153173832,0.15924158,0.130749537,0.553699284,0.243400724,0.586827933,0.122009358,1.879740122,0.122009358,1.080515582,0.245160435,0.847653142,1
0.11372549,0.690980392,0.853333333,0.981299927,0.98875817,0.129411765,0.205751634,0.256862745,0.287712418,2.020515614,0.266249092,2.271423384,0.158587509,0.269150327,4.297647059,0.21751634,0.286310821,0.259477124,0.140392157,0.155228758,0.150980392,0.133986928,0.549803922,0.251997095,0.623366013,0.126815541,1.853594771,0.126815541,1.14778504,0.236862745,0.851633987,1
0.11483316,0.701251303,0.845411887,0.989082766,0.987877998,0.123435871,0.193952033,0.255995829,0.268508863,2.077820286,0.271157973,2.320425492,0.159372959,0.279979145,4.352711157,0.21637122,0.304469534,0.25729927,0.141293014,0.162358869,0.150938478,0.138751516,0.550834202,0.262480172,0.627227769,0.123635346,1.827554745,0.123635346,1.160492675,0.234358707,0.861313869,1
0.111744084,0.67163307,0.754747298,0.926980066,0.901840491,0.128250073,0.170172363,0.266871166,0.289804265,1.904594393,0.237074939,2.139643961,0.158405287,0.269062226,3.738971662,0.211510371,0.266282912,0.251679813,0.13394683,0.146786057,0.135261467,0.129623707,0.465089103,0.234516576,0.630956188,0.120136446,1.601080923,0.120136446,0.996482251,0.236634531,0.748174116,1
0.113985094,0.660382873,0.746017828,0.950074995,0.883092211,0.125237469,0.179599591,0.263627064,0.282478445,1.900042854,0.24598243,2.163595457,0.165309621,0.264211603,3.733888645,0.199766184,0.280694236,0.250328803,0.134005553,0.151489179,0.134882362,0.134026141,0.468507964,0.234626098,0.616563103,0.125241054,1.564810756,0.125241054,1.013499036,0.230454479,0.741049247,1
0.12341169,0.717598475,0.797013977,0.994431451,0.979669632,0.130559085,0.199491741,0.276048285,0.29431385,1.940973382,0.251030182,2.180643724,0.170620336,0.283672173,4.087833545,0.222045743,0.284998329,0.274301144,0.14707751,0.163158481,0.146601017,0.133979285,0.504606099,0.246129859,0.607528678,0.129747188,1.700603558,0.129747188,1.056576456,0.239675985,0.802890724,1
0.107394366,0.608514725,0.639244558,0.872894737,0.792733675,0.113636364,0.164692702,0.253361076,0.272887324,1.914473684,0.223684211,2.053684211,0.174605263,0.229833547,3.085787452,0.181978233,0.247236842,0.235275288,0.122759283,0.153289474,0.127400768,0.133026316,0.401888604,0.214210526,0.629342105,0.118026316,1.284090909,0.118026316,0.921973684,0.196382843,0.613636364,1
0.113663845,0.650198653,0.677664536,0.848214286,0.811193643,0.119882536,0.169632061,0.263430644,0.293314908,1.907956933,0.226628151,2.042542017,0.170168067,0.23959233,3.505614096,0.205044049,0.259847689,0.235619278,0.140266022,0.155330882,0.127483158,0.133403361,0.435135602,0.221507353,0.628939076,0.118434874,1.389186388,0.118434874,0.941570378,0.21005355,0.665227155,1
0.129597198,0.731465266,0.756178245,0.879005002,0.936563534,0.142050983,0.18602841,0.301225919,0.326911851,1.9072597,0.231039611,2.071515479,0.177098824,0.277096711,3.755399883,0.224557307,0.25510342,0.283518194,0.154893948,0.157225902,0.147304923,0.132215763,0.489200234,0.224820873,0.610652967,0.119372719,1.545436855,0.119372719,0.978504799,0.237205682,0.730881494,1
0.176462094,0.834945848,1.023537906,0.901329475,1.286931408,0.198411552,0.231480144,0.325198556,0.47566787,1.275662476,0.183051461,2.242561273,0.159265624,0.356101083,5.31898917,0.316101083,0.366374243,0.351480144,0.194079422,0.151125984,0.221083032,0.139549607,0.823393502,0.272949263,0.4633264,0.127068825,2.375162455,0.127068825,0.837568961,0.291696751,1.083032491,1
0.17702585,0.829363927,1.004792332,0.930509413,1.248765611,0.209119954,0.233517281,0.330380482,0.480540227,1.288851975,0.184754522,2.247785161,0.161775563,0.358989254,5.349259367,0.309904153,0.38298265,0.356230032,0.191548069,0.150239941,0.214057508,0.137689184,0.83952948,0.280361757,0.476098191,0.128829827,2.425791461,0.128829827,0.870801034,0.286087714,1.077548649,1
0.170120414,0.825399048,0.977597312,0.895977932,1.211005321,0.200364044,0.23466816,0.300896108,0.456174741,1.253603844,0.180904075,2.172094679,0.15972593,0.346821619,5.097871745,0.310977317,0.352820787,0.348781854,0.184122095,0.143886813,0.205404649,0.130094323,0.795855503,0.273358249,0.446253782,0.124577327,2.265051806,0.124577327,0.832532479,0.278213386,1.033604032,1
0.178075052,0.757991661,0.949444058,0.94684345,1.169735928,0.205698402,0.238881167,0.312195969,0.474635163,1.35664761,0.192920569,2.223573774,0.157158497,0.344683808,4.634989576,0.30038221,0.350322345,0.352328006,0.188672689,0.152414548,0.211084086,0.139764019,0.776059764,0.259700766,0.511494952,0.126383652,1.987317582,0.126383652,0.879698334,0.283356498,0.994266852,1
0.181001057,0.765244977,0.927564329,0.987398073,1.153154741,0.211138527,0.265068735,0.311420515,0.440077547,1.359525574,0.194341488,2.256609834,0.149246355,0.345435319,4.689108213,0.302784632,0.347788485,0.355128657,0.191751851,0.155794416,0.212019739,0.142451198,0.784807896,0.249196936,0.522856437,0.129602174,2.039830807,0.129602174,0.913639733,0.279873105,0.970919986,1
0.171414457,0.723859707,0.877984522,0.984663688,1.065535979,0.185904825,0.237279763,0.284702783,0.405236292,1.302499698,0.19103973,2.207462867,0.152155537,0.322739997,4.405236292,0.279433558,0.314092501,0.338712333,0.175860366,0.151068712,0.198583896,0.135007849,0.726658982,0.235116532,0.523125226,0.12389808,1.910423185,0.12389808,0.889989132,0.263131895,0.910917174,1
0.190108514,0.739148581,0.885642738,1.105637379,1.124791319,0.220367279,0.246452421,0.294240401,0.42278798,1.475368207,0.182664635,2.244625021,0.175215846,0.3528798,4.37312187,0.30509182,0.344167936,0.357262104,0.190317195,0.152530896,0.213480801,0.16133401,0.707220367,0.26460132,0.597765363,0.121042831,1.896911519,0.121042831,0.875232775,0.278797997,0.971619366,1
0.182724915,0.686814283,0.831637742,1.081227743,1.027727907,0.194095352,0.22481548,0.283462996,0.40095751,1.439545532,0.19077497,2.253349161,0.169577751,0.323159785,4.246758428,0.286854179,0.343394947,0.351486136,0.185916617,0.158046464,0.200079793,0.155841954,0.664472372,0.240291674,0.599457351,0.11836527,1.784560144,0.11836527,0.870612176,0.252343906,0.878515859,1
0.1872502,0.706434852,0.840327738,1.068778587,1.027178257,0.18784972,0.241606715,0.2813749,0.419064748,1.43774352,0.184821277,2.25597154,0.162967982,0.325339728,4.201039169,0.294964029,0.325427749,0.339928058,0.18804956,0.160426902,0.20303757,0.155175335,0.659872102,0.251228189,0.609351177,0.124682365,1.807354117,0.124682365,0.894121633,0.263389289,0.89008793,1
0.220810811,0.815135135,0.862432432,1.103787403,1.105405405,0.251621622,0.275945946,0.363783784,0.442162162,1.479807491,0.169700774,2.23121992,0.174931994,0.373243243,4.263243243,0.393243243,0.320778406,0.397297297,0.224594595,0.153170119,0.234594595,0.156099602,0.728108108,0.239589872,0.624189161,0.127432517,1.812162162,0.127432517,0.844528144,0.292432432,0.953243243,1
0.21894572,0.782620042,0.842901879,1.115053538,1.046189979,0.230427975,0.283663883,0.326200418,0.432411273,1.503464203,0.185387361,2.253201764,0.179298761,0.394311065,4.239561587,0.32802714,0.337182448,0.42980167,0.220772443,0.162922528,0.230167015,0.164812093,0.736691023,0.254461474,0.655889145,0.125761075,1.748695198,0.125761075,0.858702498,0.300887265,0.918058455,1
0.203365033,0.720068276,0.811509388,1.100538972,0.971958059,0.211168008,0.263350402,0.296513046,0.400146306,1.496475954,0.174543947,2.235281924,0.174751244,0.337722507,3.937332358,0.319678127,0.313640133,0.356742258,0.209461107,0.15194859,0.212874909,0.15194859,0.665691295,0.258499171,0.634328358,0.122305141,1.661545964,0.122305141,0.855721393,0.263350402,0.853694221,1
0.252952756,0.812664042,0.815944882,1.135862913,1.030839895,0.25,0.341207349,0.352690289,0.42519685,1.513341493,0.17747858,2.22129743,0.211505508,0.414370079,3.962926509,0.423884514,0.319216646,0.403215223,0.250328084,0.14124847,0.262795276,0.159118727,0.780839895,0.238678091,0.642350061,0.114810282,1.632874016,0.114810282,0.833537332,0.290026247,0.889435696,1
0.228310502,0.80152207,0.792998478,1.175829619,0.97412481,0.235312024,0.273059361,0.320243531,0.485540335,1.581971273,0.181525508,2.260277365,0.214214958,0.390258752,3.749162861,0.407001522,0.317483903,0.388736682,0.243226788,0.161218425,0.256316591,0.159237246,0.700761035,0.23179792,0.695641407,0.128528975,1.526636225,0.128528975,0.865527489,0.264840183,0.81826484,1
0.229963009,0.772194821,0.81134402,1.126874554,0.961467324,0.226263872,0.295314427,0.326448829,0.432490752,1.547250655,0.175672459,2.185670079,0.197572007,0.349876695,3.852034525,0.36621455,0.297310164,0.401048089,0.252774353,0.161152107,0.232737361,0.154487027,0.738286067,0.214948822,0.648417044,0.122827898,1.537916153,0.122827898,0.826707927,0.300863132,0.82244143,1
0.154304828,0.809773124,1.12434555,0.955277835,1.106457243,0.179464805,0.219313554,0.289703316,0.413612565,1.754802727,0.219995869,2.474075604,0.158438339,0.347585806,5.185282141,0.280831879,0.330820078,0.31733566,0.174810937,0.148523032,0.213496219,0.148523032,0.623618383,0.23466226,0.534600289,0.131171246,1.839296102,0.131171246,1.075914067,0.278504945,0.920157068,1
0.158394161,0.83649635,1.13080292,0.971223022,1.142481752,0.175328467,0.220583942,0.291532847,0.42379562,1.754770097,0.225523929,2.452924617,0.157335002,0.356058394,5.14919708,0.281605839,0.336044208,0.323065693,0.172992701,0.152017516,0.222627737,0.145448858,0.649051095,0.242101971,0.531435721,0.133979773,1.87649635,0.133979773,1.080804921,0.279270073,0.943649635,1
0.151691475,0.767388363,1.094857916,0.919828203,1.078755074,0.168335589,0.21420839,0.270230041,0.37631935,1.763779528,0.220574701,2.443501381,0.159014214,0.330446549,4.810554804,0.255615697,0.349319971,0.306224628,0.165764547,0.152162798,0.194046008,0.14745884,0.579431664,0.223437979,0.533387872,0.125779732,1.771041949,0.125779732,1.106350343,0.271177267,0.865629229,1
0.171620152,0.831460674,1.096955419,1.0,1.135375136,0.191917361,0.236136281,0.313700616,0.436933672,1.856383668,0.217109527,2.5573558,0.180557356,0.362450163,4.984052193,0.28996013,0.321970188,0.357013411,0.195904313,0.148023331,0.225625227,0.14918989,0.663102573,0.251976669,0.553856124,0.137653921,1.683399783,0.137653921,1.05081011,0.28851033,0.888546575,1
0.172710952,0.821723519,1.079533214,1.036933265,1.112387792,0.192280072,0.226750449,0.298204668,0.411849192,1.760952624,0.207080998,2.520631686,0.173586347,0.355834829,4.897307002,0.286894075,0.325012736,0.346140036,0.208078995,0.155119715,0.217055655,0.148242486,0.659964093,0.24707081,0.543428426,0.134360672,1.676840215,0.134360672,1.01757514,0.302154399,0.88438061,1
0.155420531,0.729293252,0.974576271,0.99222395,0.993444196,0.166133674,0.216341541,0.286856412,0.368084426,1.758553655,0.215266978,2.555209953,0.184162779,0.311800448,4.41989127,0.259993604,0.302229134,0.312759834,0.16645347,0.150725765,0.18835945,0.150466563,0.578030061,0.237947123,0.539398652,0.126101607,1.551007355,0.126101607,1.065059616,0.259993604,0.788775184,1
0.184830961,0.821396797,0.982206406,1.084839098,1.118327402,0.212188612,0.235097865,0.320729537,0.448620996,1.982619171,0.212011702,2.592496988,0.212527964,0.392793594,4.527580071,0.305382562,0.311650318,0.367882562,0.232873665,0.154534504,0.225088968,0.164859749,0.605204626,0.245912924,0.648081225,0.14145586,1.493772242,0.14145586,0.983823782,0.289813167,0.837633452,1
0.175309679,0.779550703,0.90552173,1.115019831,1.01595633,0.184967457,0.228427462,0.293092589,0.410665547,1.90705294,0.213829971,2.605621659,0.203138472,0.332143607,4.32878438,0.284274617,0.318675634,0.341171531,0.182448037,0.164683566,0.207642242,0.157613382,0.554902372,0.245214692,0.63942059,0.142610795,1.431240815,0.142610795,0.991550267,0.264329204,0.802855343,1
0.172869636,0.73276388,0.896888347,1.092526082,0.956274151,0.174496644,0.249339028,0.298352654,0.390278625,1.920129981,0.205233453,2.578074226,0.200273645,0.329265812,4.139109213,0.276591418,0.325295023,0.328045556,0.176530405,0.161621344,0.217408989,0.153240978,0.539149888,0.238070806,0.631605952,0.145373696,1.381940207,0.145373696,1.005130836,0.265812487,0.776896482,1
0.216072545,0.88148843,1.03627267,1.088864388,1.254534084,0.249530957,0.300813008,0.441838649,0.496247655,1.908710033,0.190518192,2.510915105,0.203307607,0.390556598,4.652908068,0.345528455,0.258213892,0.467166979,0.241400876,0.151488423,0.305190744,0.179933848,0.691369606,0.263726571,0.557442117,0.129437707,1.500625391,0.129437707,0.851819184,0.339899937,0.893683552,1
0.213042102,0.89110478,1.052864831,1.1317485,1.250395695,0.275403609,0.327951884,0.459006015,0.52073441,1.954676739,0.182626083,2.573205954,0.220839813,0.392212726,4.654004432,0.371636594,0.280826483,0.472301361,0.245963913,0.169073539,0.285533397,0.171295268,0.681861349,0.270828705,0.658742502,0.119306821,1.51915163,0.119306821,0.897578316,0.334283001,0.91484647,1
0.211624441,0.887034277,1.016989568,1.124779152,1.152608048,0.259314456,0.292399404,0.362444113,0.465871833,1.835689046,0.205167845,2.531139576,0.223498233,0.377645306,4.467660209,0.326080477,0.286660777,0.413710879,0.236065574,0.171819788,0.261102832,0.165636042,0.636363636,0.265680212,0.674028269,0.134275618,1.433979136,0.134275618,0.918065371,0.317436662,0.866766021,1
0.244802867,0.91218638,1.06344086,1.170413816,1.261648746,0.273835125,0.321146953,0.41827957,0.513620072,2.263929619,0.170087977,2.464646465,0.235255784,0.402508961,4.501075269,0.358422939,0.245356794,0.457706093,0.274193548,0.168132942,0.292473118,0.176278918,0.710035842,0.302378625,0.732811991,0.128054741,1.444444444,0.128054741,0.81068752,0.375268817,0.885304659,1
0.230218281,0.89324693,1.008867667,1.196363636,1.194747613,0.275238745,0.285470668,0.400409277,0.466234652,2.32231405,0.210909091,2.553057851,0.236694215,0.392564802,4.316507503,0.332537517,0.26677686,0.433151432,0.247612551,0.178842975,0.273874488,0.17785124,0.68212824,0.181157025,0.84231405,0.129586777,1.361869031,0.129586777,0.840330579,0.311050477,0.848908595,1
