feature_77,feature_47,feature_12,feature_18,feature_44,feature_62,feature_9,feature_32,feature_49,feature_40,feature_66,feature_2,feature_27,feature_31,feature_50,feature_45,diagnosis
0.890187744,1.102196245,0.303870968,0.872903226,0.118490967,0.267977329,0.189677419,1.508709677,0.226354942,0.379677419,1.076691463,0.494193548,0.233225806,0.429354839,0.714311017,0.818101311,1
0.889485536,1.090940585,0.279851898,0.821659981,0.120907674,0.262601767,0.175563098,1.432582536,0.218257405,0.378278309,1.114498528,0.480407282,0.213514347,0.410058624,0.684392863,0.802529014,1
0.930904523,1.116654702,0.269623577,0.800700321,0.132627423,0.265075377,0.168077035,1.466005252,0.229361091,0.34986869,1.19005743,0.451998833,0.201634082,0.390137146,0.71051687,0.843682699,1
1.061007348,1.933481323,0.337051472,1.240693455,0.184323331,0.27013166,0.237064911,2.670071227,0.354715248,0.323478027,1.330296999,0.497916947,0.247412982,0.371052278,0.885333742,0.981322719,1
1.084656901,1.870624518,0.343826656,1.217906787,0.182729375,0.275713184,0.2491142,2.683701281,0.352351581,0.326792041,1.31842714,0.513082584,0.253747615,0.368629054,0.895065536,0.970624518,1
1.025930018,1.811786372,0.377507688,1.341045541,0.171860037,0.262025783,0.272074974,2.903353346,0.318453039,0.360960609,1.29252302,0.565236491,0.280421731,0.407673159,0.880883978,0.978047882,1
1.145109093,1.778264955,0.327461311,1.230490616,0.180707798,0.282284163,0.22818571,2.397760948,0.321119115,0.316924597,1.376761666,0.464603227,0.239380968,0.349687191,0.904165362,0.98444514,1
1.166873964,1.749585406,0.342275042,1.225806452,0.181695688,0.276637645,0.239388795,2.426485569,0.328150912,0.328862479,1.376451078,0.499320883,0.251782683,0.362478778,0.877694859,0.972947761,1
1.1522385,1.726872247,0.357660364,1.278671143,0.174674726,0.262063313,0.262767273,2.53949461,0.306833316,0.34387701,1.391455793,0.525357837,0.259763209,0.362961654,0.882696445,0.9826862,1
0.997838422,1.780599838,0.328193374,1.194832257,0.171710349,0.277222372,0.227964159,2.132944363,0.314509592,0.309439467,1.363009997,0.437591165,0.252135862,0.31756616,0.89610916,0.966090246,1
0.977702243,1.805166553,0.347648701,1.168778183,0.171719918,0.2746431,0.241142366,2.204638179,0.318558804,0.31801589,1.388443236,0.450719347,0.258106077,0.326819841,0.872467709,0.988443236,1
1.005197228,1.730943497,0.334093264,1.129948187,0.161913646,0.257196162,0.237098446,2.142590674,0.3054371,0.306528497,1.361807036,0.43357513,0.268393782,0.308186528,0.855143923,1.007462687,1
1.094440608,1.732907459,0.3387471,1.191286414,0.150552486,0.279350829,0.237947925,2.079917505,0.303522099,0.344676463,1.431629834,0.471513277,0.262438773,0.367362722,0.873791436,0.908667127,1
1.097678418,1.706964746,0.372677596,1.232513661,0.153568358,0.273774721,0.263661202,2.202185792,0.306448839,0.33715847,1.426311264,0.466666667,0.273497268,0.369945355,0.917798796,0.896646604,1
1.061207189,1.684130214,0.379892556,1.146073164,0.151407257,0.259070871,0.244563827,2.164236378,0.295015259,0.355845485,1.435062733,0.434893835,0.260936301,0.332054234,0.892845032,0.942861987,1
1.144940747,1.815405652,0.315220654,1.153707595,0.151549681,0.306289881,0.248273792,1.93935755,0.320875114,0.313719604,1.502278943,0.409486641,0.255178625,0.293905734,0.936417502,0.988605287,1
1.091343025,1.754610545,0.33186361,1.121399177,0.146452593,0.29941419,0.278365667,1.917989418,0.303970493,0.300999412,1.434150575,0.420928865,0.249853028,0.32069371,0.898242569,0.970058581,1
1.104803493,1.741266376,0.399860433,1.320655967,0.147598253,0.3069869,0.300418702,2.293091417,0.308296943,0.361828332,1.477510917,0.475575715,0.301116539,0.333217027,0.954366812,0.971615721,1
1.011715311,1.665808898,0.363172872,1.273772824,0.214803278,0.268300941,0.211761916,2.475100783,0.375770299,0.333649514,1.38464143,0.53355466,0.247095091,0.359497273,1.02681655,1.263831516,1
1.009781122,1.615458276,0.370374849,1.310399033,0.216005472,0.280506156,0.225513906,2.565900846,0.376812585,0.339903265,1.392339261,0.539782346,0.243893591,0.357315599,1.113543092,1.288166895,1
0.960229165,1.582972487,0.365862314,1.319730305,0.205182866,0.26873626,0.231724627,2.474331677,0.359336487,0.344570617,1.424155619,0.530754672,0.240951029,0.361603974,1.234228233,1.256212111,1
1.183037684,1.608860648,0.356510379,1.240528379,0.2025417,0.281440297,0.209174046,2.235012339,0.363251258,0.338220351,1.43950225,0.510378865,0.266076354,0.345187981,0.943870797,1.198305533,1
1.108152503,1.581914066,0.364155084,1.268324799,0.200397683,0.279847843,0.208339429,2.245208486,0.349528832,0.339136796,1.443070805,0.506949525,0.247256767,0.368544257,1.012016945,1.193740814,1
1.066423791,1.551385241,0.345444382,1.209195081,0.193171228,0.267220198,0.201788709,2.133873672,0.340760824,0.328395752,1.424383631,0.474147568,0.233091112,0.346841811,1.065830721,1.20384648,1
1.163785154,1.515214385,0.34734475,1.189067635,0.180152144,0.272475795,0.198235599,1.936170213,0.310972799,0.315343366,1.376901798,0.445251687,0.234388514,0.313267601,0.860073767,0.98593822,1
1.16327464,1.502972788,0.352213658,1.209356516,0.177795564,0.269380288,0.208460298,1.971141782,0.302538303,0.316006453,1.397896181,0.460835275,0.244846747,0.310808389,0.892522296,1.003887491,1
1.140143328,1.512228415,0.360043708,1.248952832,0.17472415,0.265726311,0.229284283,2.008377345,0.294391992,0.327627026,1.401660789,0.462939355,0.252595156,0.311236569,0.986349676,1.081901945,1
1.331730089,1.669826001,0.325141777,1.165028355,0.183760079,0.282501061,0.179773157,1.607750473,0.338661763,0.281285444,1.395812703,0.40831758,0.217769376,0.284120983,0.884424954,1.009902391,1
1.275132275,1.631300473,0.376771146,1.318162301,0.189223058,0.269980507,0.202662087,1.804422499,0.337231969,0.322885359,1.418685603,0.46157149,0.248604551,0.321811936,0.881230855,0.975912002,1
1.261455897,1.632035228,0.330594185,1.295828066,0.181918261,0.27384065,0.198482933,1.731352718,0.312095775,0.300463548,1.363698913,0.444795617,0.251790982,0.327222925,0.832255401,0.937112976,1
1.400758786,1.606230032,0.365087408,1.161388396,0.168929712,0.301118211,0.209019508,1.605776539,0.317691693,0.306308589,1.451677316,0.437800861,0.25335698,0.322016722,0.864616613,0.898961661,1
1.362204724,1.624409449,0.374151584,1.307975113,0.167125984,0.288976378,0.231052036,1.78591629,0.311614173,0.340214932,1.386811024,0.498585973,0.280542986,0.356617647,0.840354331,0.889173228,1
1.340517241,1.663009404,0.346960446,1.212370587,0.167123824,0.289184953,0.216617998,1.643217414,0.298197492,0.33660738,1.338753918,0.439076188,0.309795593,0.318024954,0.839733542,0.866575235,1
1.399614922,1.661612515,0.382612572,2.590905038,0.190661853,0.316197353,0.265893892,2.708247882,0.428592058,0.416228266,1.105222623,0.814979938,0.26232724,0.455639768,2.264259928,0.904981949,1
1.41097815,1.678407054,0.395058352,2.641958425,0.190930672,0.323191706,0.275984683,2.804248724,0.414417906,0.442469001,1.093115644,0.840444931,0.26622903,0.473103574,2.305363112,0.952909258,1
1.332265701,1.578563803,0.405583524,2.747459954,0.184096922,0.304089495,0.28228833,2.854828375,0.361648795,0.46590389,0.998700274,0.88604119,0.280366133,0.482562929,2.347212552,0.926147705,1
1.394424074,1.950056897,0.369524913,2.353765933,0.182766469,0.301997724,0.240208575,2.526535342,0.389429764,0.417149479,1.078644582,0.726998841,0.264426419,0.433371958,2.000885068,0.814199014,1
1.366823022,2.005070994,0.370599702,2.38871689,0.181668357,0.326064909,0.238390093,2.543400986,0.368027383,0.421167297,1.04773073,0.730650155,0.260291251,0.439743149,2.022946247,0.842101927,1
1.32032767,1.989199029,0.389000591,2.604021289,0.176395631,0.313956311,0.256061502,2.692726198,0.340109223,0.462093436,1.075546117,0.78048492,0.284092253,0.460910704,2.122876214,0.842536408,1
1.387826391,2.169068204,0.356901816,2.548770689,0.1629552,0.274997817,0.224168408,2.196368311,0.347043926,0.39225454,1.014234565,0.606138518,0.259521131,0.395629118,1.736616889,0.751986726,1
1.357283045,2.127911938,0.375266525,2.82532393,0.162300538,0.296356344,0.220272265,2.248974906,0.332110248,0.414630146,1.035839235,0.627357717,0.269640807,0.427095293,1.680604147,0.739568223,1
1.261413905,2.151489859,0.410547736,3.061387146,0.156664719,0.295217428,0.238256741,2.350856368,0.294967031,0.460742751,1.023537267,0.683567916,0.287434289,0.449381041,1.877723062,0.784241716,1
1.392473753,2.462309779,0.353298429,2.261989529,0.153828005,0.294915654,0.222827225,1.999162304,0.355078448,0.429109948,1.213400967,0.647748691,0.269319372,0.415287958,1.682670756,0.712044355,1
1.347836149,2.451052997,0.369556114,2.472361809,0.156908123,0.320874798,0.225083752,2.074748744,0.328627632,0.443467337,1.173455219,0.637562814,0.27659129,0.427345059,1.679472344,0.73582504,1
1.30577957,2.444780466,0.375816305,2.610069518,0.15109767,0.322692652,0.225405519,2.100695176,0.281025986,0.464293238,1.157930108,0.66231304,0.286707394,0.449336423,1.773297491,0.771841398,1
1.29728929,2.619760036,0.362440821,2.404260915,0.159235669,0.302325581,0.238558653,1.860862704,0.341727152,0.402419779,1.14086802,0.550762756,0.2743293,0.395581273,1.498000296,0.658272848,1
1.294922159,2.684853776,0.372528342,2.562351701,0.150880256,0.335661283,0.230951753,1.904033746,0.333187836,0.432902716,1.143605412,0.567888215,0.307672027,0.368046401,1.494834861,0.698966972,1
1.202861595,2.668791614,0.377640392,2.543276662,0.154271143,0.30599235,0.212004122,1.875579598,0.292109364,0.44384338,1.185295368,0.560793405,0.285419887,0.414477074,1.641167304,0.746423006,1
1.7368028,1.657269545,0.321681952,2.107544558,0.212322054,0.32042007,0.224173732,2.650285517,0.527747958,0.42386226,1.109451575,0.719069043,0.258089635,0.416854127,2.264550758,1.169381564,1
1.843909804,1.679637656,0.328146732,2.350747566,0.223932207,0.352262212,0.238960362,2.757736439,0.512686894,0.440716273,1.202990308,0.723226704,0.262778164,0.424895688,2.365947499,1.238835046,1
1.770310192,1.661973781,0.350146264,2.618828118,0.216072747,0.34961226,0.235971988,2.860827941,0.472581241,0.479833348,1.151957164,0.750731318,0.279319209,0.440386491,2.467549852,1.17475997,1
1.763358779,1.974494123,0.30486512,2.084344446,0.199503211,0.32757785,0.194486983,2.389798563,0.480370774,0.405348098,1.146431601,0.589233125,0.255035929,0.383201791,1.959045196,1.066036593,1
1.807502287,1.980847819,0.320161386,2.273050908,0.203598658,0.344983227,0.190577904,2.394802421,0.452820982,0.419959653,1.116376944,0.60674024,0.256437641,0.396582414,2.045623666,1.057395547,1
1.707094752,1.897875058,0.320916905,2.521489971,0.191767301,0.325708314,0.194842407,2.45391595,0.409777055,0.449379179,1.106072922,0.63061127,0.272206304,0.404847182,2.179052485,1.045111472,1
1.760818622,2.211763787,0.322613065,2.045369706,0.170129667,0.305577254,0.182770998,2.112993539,0.420793626,0.382483848,1.134900797,0.544867193,0.254271357,0.362383345,1.655600687,0.90134354,1
1.733852497,2.062910368,0.310836642,2.271283635,0.170865781,0.323255459,0.206734304,2.219085429,0.399526645,0.433759741,1.13963964,0.574180268,0.258638436,0.387884135,1.78111162,0.896091006,1
1.601308631,2.09241288,0.320303384,2.42327888,0.168872225,0.330833701,0.183634772,2.275525088,0.351051316,0.431592765,1.055580062,0.565781797,0.264294049,0.382292882,1.946184385,0.893250993,1
1.793780045,2.086628078,0.299338479,2.082322675,0.154615913,0.274992642,0.177692025,1.755972069,0.436672226,0.356486586,1.186598646,0.489893422,0.257809629,0.365123117,1.927401158,0.731384283,1
1.81605681,2.124963014,0.275104603,1.982566248,0.165499556,0.285432488,0.17346583,1.705369596,0.437123977,0.346582985,1.260676595,0.480299861,0.239714086,0.348849372,1.940132163,0.717723641,1
1.771640316,2.10187747,0.285661765,1.982536765,0.163043478,0.294367589,0.182904412,1.806433824,0.424407115,0.367463235,1.14298419,0.512683824,0.256433824,0.366911765,1.878359684,0.702075099,1
1.7320744,2.190117848,0.284764082,2.105383496,0.151355956,0.289365327,0.188526294,1.725005196,0.422121255,0.346289753,1.185858299,0.494907504,0.252961962,0.351070464,1.498367173,0.666335368,1
1.743136145,2.111944523,0.294572025,2.20960334,0.152986131,0.29422587,0.183507307,1.743215031,0.411406736,0.366388309,1.172940843,0.482463466,0.255741127,0.35782881,1.548400793,0.670393433,1
1.763146644,2.100185264,0.311607697,2.122905028,0.15547955,0.321504917,0.187875026,1.75315539,0.412141941,0.368508173,1.139803335,0.484998965,0.259673081,0.360645562,1.544677212,0.634459171,1
1.604071762,2.07845453,0.191684285,2.242222893,0.179629942,0.311568528,0.196818685,2.374811235,0.487092964,0.326386792,0.950284011,0.659720125,0.213127957,0.39695963,2.111129858,0.82560036,1
1.56109586,1.956188022,0.193574057,2.1893962,0.175303939,0.30539526,0.194469313,2.360389933,0.464563841,0.331841241,0.974676452,0.644086342,0.210882324,0.389237044,2.094234971,0.814779539,1
1.522221596,2.001351884,0.205462573,2.32683027,0.177660114,0.307722638,0.203408974,2.493069104,0.459189996,0.343053702,0.960795359,0.686928843,0.222712804,0.400451792,2.06680561,0.823748099,1
1.620553665,2.209325704,0.207602339,2.193745233,0.164166409,0.310624807,0.177218408,2.151029748,0.42553356,0.319349097,1.008428704,0.566742944,0.218154081,0.387617595,1.67174451,0.763223013,1
1.520531217,2.166768432,0.221874593,2.141963238,0.163181194,0.299267287,0.184069874,2.190327206,0.434895436,0.336331639,0.967714853,0.574240647,0.22396037,0.385738496,1.724698519,0.729430621,1
1.499770221,2.145220588,0.22295689,2.381645067,0.162300858,0.303002451,0.190822534,2.295556731,0.416283701,0.341311822,0.926930147,0.622586617,0.229436657,0.39288548,1.70557598,0.751991422,1
1.514593398,2.540962158,0.05706344,2.240026161,0.156702899,0.312198068,0.185415304,2.03351864,0.397242351,0.329627207,1.012479871,0.571942446,0.062459124,0.390778286,1.473329308,0.713768116,1
1.515384615,2.446942801,0.05211039,2.106818182,0.152465483,0.307790927,0.177597403,2.051298701,0.388560158,0.333116883,0.994674556,0.559090909,0.055844156,0.376623377,1.472189349,0.671696252,1
1.421580306,2.467143141,0.055654138,2.175189547,0.149593012,0.328171531,0.180835619,2.034037748,0.368572563,0.336505888,0.996823506,0.53395709,0.04629779,0.370704952,1.511117729,0.699821322,1
1.469076824,2.645190445,0.245160089,2.271779598,0.156617172,0.322788896,0.216120625,1.893894267,0.37908328,0.347356664,1.048676566,0.6591586,0.219843634,0.37714073,1.244932214,0.674499677,1
1.395628001,2.606393733,0.248201439,2.416508898,0.148344706,0.327268132,0.21942446,1.942067399,0.362901188,0.357251041,1.015921152,0.633661492,0.251230594,0.397008709,1.272807683,0.686884003,1
1.370690736,2.547950357,0.222098422,2.35097493,0.146671681,0.330324683,0.210213556,1.956174559,0.366177761,0.362859796,0.995361665,0.628040854,0.244382544,0.371773445,1.293343362,0.694747399,1
1.3513382,2.730900243,0.081775221,2.351962194,0.133495539,0.339983779,0.228888432,1.844668173,0.340957015,0.340867064,1.164963504,0.687076228,0.066776248,0.386891309,1.03892944,0.594971614,1
1.362426036,2.745233399,0.079341633,2.472462545,0.131985536,0.357166338,0.238657945,1.906520363,0.3578238,0.387423507,1.123931624,0.681367377,0.064570585,0.395020046,1.116863905,0.62113741,1
1.340197827,2.689800551,0.083895447,2.512858347,0.126317496,0.335819685,0.248735245,1.91505059,0.347819037,0.360666105,1.025944544,0.712689713,0.065978078,0.383853288,1.124371656,0.653802497,1
1.746002657,1.412654052,0.19222655,2.18930542,0.22343886,0.331928346,0.210564752,2.598588121,0.400284052,0.355566375,1.018921519,0.647760467,0.17461863,0.4249432,2.146057635,1.048013928,1
1.789942971,1.315922875,0.174447174,2.399344799,0.221372318,0.32705712,0.212285012,2.596969697,0.394858333,0.367813268,1.05947316,0.658394758,0.179443079,0.430958231,2.376120214,1.020367521,1
1.689105903,1.265494792,0.174176087,2.21111288,0.206163194,0.30234375,0.199251712,2.528259831,0.387586806,0.366342939,1.035763889,0.634532718,0.176245821,0.417529056,2.402647569,0.991666667,1
1.842434694,1.64974133,0.219675563,2.152380952,0.196908731,0.299929744,0.18859236,2.296493982,0.348342594,0.341496599,1.09133295,0.542124542,0.193406593,0.392883307,1.893657789,0.86894041,1
1.810544576,1.624062945,0.227254014,2.135755455,0.191871631,0.294839229,0.187628654,2.250308769,0.347252339,0.339645945,1.043181959,0.542301359,0.195450803,0.379888843,1.941081717,0.88148194,1
1.741375107,1.58618798,0.213192721,2.15601737,0.186517128,0.295196879,0.180727874,2.275641026,0.35468731,0.347084367,1.020480312,0.543010753,0.191170389,0.379755997,1.985432159,0.865354139,1
1.760424257,1.895635981,0.246524678,2.104706032,0.17860902,0.28378269,0.166687922,2.079454151,0.305562303,0.336309144,1.055865922,0.455554139,0.18352251,0.366917485,1.583110679,0.775564732,1
1.838180225,1.854991634,0.224666834,2.081468444,0.179029559,0.292566329,0.159039477,2.031179281,0.314795634,0.330274076,1.019440682,0.472592406,0.190595927,0.364722152,1.652298622,0.785276074,1
1.716630536,1.808996593,0.227467271,2.140986908,0.171337876,0.297150821,0.15835851,2.050981873,0.30682874,0.336983887,0.989393001,0.462613293,0.189325277,0.361278953,1.720733973,0.752167854,1
1.683336687,1.895954921,0.233668719,2.029433849,0.173878044,0.282149326,0.148670972,1.767682835,0.290601731,0.334584772,1.006339304,0.440006007,0.177053612,0.33833909,1.359730328,0.695009056,1
1.604394492,1.922438234,0.218840359,2.048851012,0.173754557,0.280579182,0.147618323,1.776441942,0.299513973,0.318977325,0.991798299,0.449398874,0.205752549,0.34971846,1.425070879,0.683778858,1
1.585256218,1.887024273,0.205444808,2.109937519,0.16561782,0.290480471,0.147872657,1.742189824,0.307561682,0.318208866,1.002697033,0.442576614,0.169889914,0.337250818,1.505943462,0.705324143,1
1.503349876,1.962158809,0.192684766,2.168552036,0.151116625,0.29057072,0.136877828,1.492647059,0.280645161,0.312594268,0.985483871,0.391402715,0.16214178,0.319381599,1.135359801,0.643424318,1
1.42223565,1.905619335,0.18358209,2.077238806,0.146827795,0.289909366,0.136380597,1.448880597,0.281087613,0.3125,0.933534743,0.395522388,0.153731343,0.31380597,1.194924471,0.612930514,1
1.410194175,1.829854369,0.178683386,2.014198783,0.143325243,0.294174757,0.153605016,1.45030426,0.279975728,0.311451226,0.989320388,0.390374332,0.186981376,0.296330444,1.235315534,0.614805825,1
2.009125097,1.335637651,0.307626474,2.150912895,0.230284261,0.278121889,0.236021301,3.197223279,0.442373631,0.386268543,1.08776684,2.48868391,0.300494485,0.450171168,1.364616746,1.315507134,1
2.038111428,1.246216275,0.29579288,2.101155802,0.226420268,0.272044308,0.234304207,3.112159038,0.441270015,0.371151179,0.884075455,2.519463708,0.283217753,0.429311142,1.206953279,1.305165606,1
2.051218436,1.243907818,0.296454032,2.262660865,0.233046642,0.294409527,0.243125637,3.137579854,0.450490683,0.395796685,0.876667769,2.539024164,0.284695861,0.436626238,1.216175984,1.303285919,1
1.9707905,1.458986175,0.305252725,2.013999009,0.206026232,0.267281106,0.208870168,2.896308226,0.388231124,0.368434093,0.887132223,1.913652131,0.298934589,0.420837463,1.232754342,1.176745835,1
2.074491122,1.45185506,0.289893298,1.958638053,0.208315288,0.257182041,0.217360029,2.762498501,0.375342861,0.356432082,0.892594197,2.003237022,0.278623666,0.402709507,1.151436408,1.221163563,1
2.028409091,1.418110795,0.282048264,1.995173632,0.204261364,0.275497159,0.217775162,2.79234844,0.372940341,0.366450853,0.830752841,2.072160094,0.273337257,0.404708652,1.125071023,1.189488636,1
1.996931089,1.598158653,0.292698413,1.785873016,0.180321771,0.258346508,0.195396825,2.416031746,0.343160048,0.336190476,0.894355064,1.635396825,0.286825397,0.383015873,1.090300381,1.001580954,1
1.963313056,1.595975667,0.277018634,1.789906832,0.182873187,0.264295742,0.195652174,2.372204969,0.349929808,0.332763975,1.070472625,1.699689441,0.262888199,0.370652174,0.995694899,0.989143659,1
2.027102543,1.580236565,0.256108077,1.729663696,0.178541492,0.272795008,0.186404139,2.187410175,0.342367514,0.3190572,0.854335475,1.498850244,0.246910032,0.34032768,0.981559095,1.022725156,1
1.558172194,1.477476504,0.313885404,2.158092848,0.177055201,0.227071405,0.210790464,2.479506483,0.276331425,0.377457131,0.877930215,1.997281472,0.290046006,0.407988289,1.013503295,0.72766555,1
1.672922252,1.543677391,0.295065659,2.115200955,0.1737042,0.244414656,0.206526064,2.274572224,0.316689008,0.356545961,0.885835567,1.615996817,0.285316355,0.368682849,1.128686327,0.753351206,1
1.742002064,1.578832703,0.296516231,2.173594616,0.17211329,0.235294118,0.211599367,2.322842439,0.338722624,0.392319873,0.914230019,1.954473476,0.288400633,0.374505146,1.007338608,0.727783511,1
1.52708272,1.551221666,0.300785634,2.156191545,0.163232264,0.244627613,0.226056865,3.016647961,0.279805711,0.401047512,1.018840153,2.419004863,0.279461279,0.44332211,1.039593759,0.671474831,1
1.665583936,1.612579359,0.305390352,2.236854527,0.156503765,0.255130666,0.221939016,3.052581894,0.305625277,0.404984424,0.971209213,2.602662135,0.278768998,0.446332484,1.052856932,0.679019637,1
1.77817615,1.750428683,0.293992212,2.270257742,0.166173032,0.284333593,0.219543853,3.07315038,0.332969602,0.400055628,1.101948558,2.580103838,0.27322455,0.429723716,1.009664848,0.688542479,1
1.363659048,0.636889909,0.396267244,2.167838788,0.269288352,0.249925142,0.263727346,3.680551799,0.356971754,0.631052204,0.832118974,1.079118204,0.310927779,0.543413579,1.581295538,1.143826729,1
1.294631077,0.617324673,0.278248453,1.449309852,0.252410433,0.248401502,0.182674917,2.561066159,0.433725769,0.445026178,0.842433777,0.762113279,0.208376963,0.368586387,1.356033695,1.035572922,1
1.531549563,0.643948172,0.353421507,1.76906268,0.250553039,0.264563362,0.216676251,3.095802185,0.490940693,0.528924669,0.906352049,0.902702703,0.250373778,0.440943071,1.380174866,1.073264511,1
1.27793715,0.686856174,0.380216126,2.022277639,0.238427435,0.227800235,0.230091438,3.132169576,0.328921633,0.595677473,0.91915504,0.91837074,0.295428096,0.481961762,1.479462772,1.15132351,1
1.348345162,0.681435299,0.275346192,1.383778437,0.23532533,0.234131459,0.170128586,2.363254204,0.401870399,0.43620178,0.896796445,0.678288823,0.215751731,0.356701286,1.222192744,1.057637461,1
1.42505608,0.680375229,0.346670739,1.709835064,0.230439807,0.247773775,0.209224191,2.902107514,0.446060771,0.546579108,1.007545374,0.852015883,0.263133781,0.442883323,1.207259874,1.046767725,1
1.205555111,0.682622268,0.345155538,1.830394294,0.2335708,0.230849276,0.208044383,2.685753913,0.300008004,0.572221121,0.985511887,0.803843868,0.274420448,0.450762829,1.432802369,0.995837669,1
1.279744067,0.67214708,0.221361229,1.129278058,0.214951,0.24831943,0.132765078,1.790391321,0.359520531,0.369624177,0.999676035,0.51130053,0.177321452,0.298850575,1.158662023,0.978294323,1
1.335708436,0.680589681,0.321363801,1.550235764,0.209336609,0.234070434,0.186797243,2.473703301,0.412776413,0.51577802,0.975429975,0.707834603,0.245919478,0.405150526,1.205814906,0.942506143,1
1.026348449,0.687159905,0.313549574,1.554635381,0.216133652,0.21575179,0.187025535,2.158500115,0.267398568,0.537382103,0.884295943,0.676098459,0.246836899,0.40073614,1.263866348,0.899570406,1
1.082836252,0.642005003,0.210884354,0.903061224,0.191167982,0.22695786,0.112811791,1.35175737,0.338175871,0.348922902,0.897729459,0.398809524,0.156037415,0.263321995,1.025784106,0.858091206,1
1.148931903,0.667836727,0.292540541,1.314378378,0.188045331,0.246013439,0.174702703,2.113081081,0.389028182,0.540108108,0.948350216,0.598702703,0.231783784,0.364324324,0.983752883,0.858589911,1
1.004549591,0.669309762,0.310436635,1.48056443,0.196022358,0.242168205,0.180244941,1.962193823,0.245157936,0.581469649,1.002079813,0.574813632,0.268903088,0.42971246,1.204081633,0.900298973,1
1.069362649,0.648606203,0.228774108,1.154511195,0.173668368,0.241460542,0.147639104,1.638882731,0.320115168,0.459543339,1.048684727,0.491465307,0.193748614,0.303923742,0.949613925,0.864939144,1
1.083537082,0.634474328,0.281667978,1.367951744,0.179706601,0.240695463,0.190138998,1.838185156,0.371773974,0.50747443,1.061260527,0.569367952,0.230789405,0.403619197,0.963732681,0.868378158,1
2.077083943,1.245095989,0.377469055,2.386423492,0.316575348,0.351750387,0.29483803,3.011390572,0.739386842,0.412496708,1.216612991,0.867263629,0.29213853,0.458124835,1.240746163,1.679953156,1
1.963431671,1.234653628,0.358054176,2.284205895,0.30647547,0.344071,0.293947583,2.795047451,0.715670967,0.388221985,1.234119484,0.831311671,0.281189114,0.440261454,1.128276769,1.607568412,1
2.024808538,1.305401662,0.338074003,2.24364228,0.305279453,0.358970181,0.305773171,2.697842594,0.728735539,0.359889117,1.237086524,0.791249849,0.26865132,0.416355309,1.165186573,1.575566238,1
2.068762795,1.651199412,0.3307393,2.23271794,0.280982626,0.325757178,0.227253912,2.543174104,0.608891922,0.361702128,1.307700383,0.640036427,0.251428098,0.381322957,1.247021154,1.426224345,1
2.115555103,1.560605289,0.329010294,2.085920402,0.269170021,0.34478015,0.239685499,2.417767691,0.599327457,0.362729999,1.259540429,0.642376591,0.248115425,0.366701791,1.074030672,1.358129108,1
2.01583325,1.586130875,0.295360825,2.033799705,0.266459565,0.322176571,0.212665685,2.284756996,0.613087484,0.315463918,1.222767812,0.574079529,0.222164948,0.345581738,1.015582724,1.420883856,1
2.103875859,2.070927514,0.322049313,2.059013743,0.238007511,0.303053922,0.199676637,2.198666128,0.48685609,0.343371059,1.247573159,0.558407437,0.232518189,0.352869846,1.110465528,1.260610784,1
2.129791061,1.96706794,0.296965531,2.09967593,0.229970942,0.307596513,0.19660218,2.156240793,0.484571745,0.365609349,1.154490107,0.542472749,0.224688206,0.335068251,1.02269268,1.188736682,1
2.067361017,1.925605302,0.295392157,2.173823529,0.224536724,0.303192209,0.19754902,2.157156863,0.492154741,0.310294118,1.198701474,0.536568627,0.227254902,0.336862745,0.950290816,1.196266739,1
2.059279063,2.096985342,0.283984521,1.931094745,0.209551028,0.272241173,0.19423293,1.901260766,0.407393749,0.32517788,1.104360653,0.478092623,0.22394208,0.312070903,0.950032267,1.04250023,1
1.94583523,2.096131088,0.288981043,1.805331754,0.206918525,0.27419208,0.175,1.797748815,0.418297679,0.308886256,1.131543013,0.465047393,0.227962085,0.302606635,0.904233045,1.001820665,1
1.887545886,2.058823529,0.264805513,1.829108749,0.200196974,0.28355269,0.167270179,1.76369583,0.420449458,0.274967878,1.08648939,0.457540007,0.206868357,0.320756921,0.858447489,1.02104038,1
1.901663628,2.132292616,0.276704888,2.311557031,0.195761167,0.265838651,0.173657212,1.665057333,0.372151322,0.310500905,1.084206928,0.46907061,0.218467109,0.308539529,0.862579763,0.90793072,1
1.903447486,2.143397091,0.269677059,1.972738711,0.194593975,0.286336044,0.160492101,1.557108905,0.396518154,0.282259192,1.130798305,0.428771145,0.218090312,0.292604502,0.918680564,0.972626274,1
1.896020397,2.130584192,0.255154639,2.181557847,0.168495732,0.277463696,0.164805269,1.581901489,0.368916972,0.281357388,1.062188227,0.448453608,0.204753723,0.293528064,0.854783283,0.921073052,1
1.691236691,2.097097097,0.30815062,2.360343184,0.241605242,0.306579307,0.242373689,2.853749603,0.710665211,0.45471878,1.205978706,0.774149984,0.271687321,0.428979981,1.16957867,1.207707708,1
1.756827707,2.059918021,0.304497998,2.265012952,0.244738175,0.313636992,0.249391632,2.865374048,0.745820476,0.438181961,1.129001059,0.807284716,0.261166497,0.421383154,1.179155345,1.209505826,1
1.802844763,2.128720799,0.321272614,2.300842171,0.252025245,0.332799548,0.256316282,2.823144105,0.729088169,0.434653774,1.054446119,0.810823456,0.263022458,0.425218341,1.109457423,1.259419744,1
1.864933144,2.285291762,0.291184683,2.075089749,0.217819952,0.292254606,0.200438771,2.424311927,0.613839423,0.402373355,1.098034383,0.680394894,0.231352214,0.375249302,1.153921991,1.129336373,1
