pc1,pc2,cluster,pc1_variance,pc2_variance
0.5310265,0.9280465,0,28.537315,18.694721
1.952832,1.1828194,0,28.537315,18.694721
1.6821967,0.13778129,0,28.537315,18.694721
-1.8478998,-0.6080743,1,28.537315,18.694721
-1.3280534,-0.3657079,1,28.537315,18.694721
-0.8554804,-0.0922807,1,28.537315,18.694721
-0.6809845,-1.0856884,1,28.537315,18.694721
0.05901303,-0.91160625,1,28.537315,18.694721
3.3470929,-0.6215095,0,28.537315,18.694721
-1.8698639,-0.33516875,1,28.537315,18.694721
0.38801104,0.31991932,0,28.537315,18.694721
1.3812252,1.6354933,0,28.537315,18.694721
-0.65290105,-1.0093335,1,28.537315,18.694721
0.21476345,-2.5296943,1,28.537315,18.694721
-2.3619888,0.76906383,1,28.537315,18.694721
-1.4933611,-0.40744328,1,28.537315,18.694721
-0.8285125,-1.6657449,1,28.537315,18.694721
0.7691033,-0.5041748,0,28.537315,18.694721
2.4803252,-3.3317213,0,28.537315,18.694721
-2.9803584,0.45064244,1,28.537315,18.694721
-0.705214,-0.05192414,1,28.537315,18.694721
2.1465845,0.5784838,0,28.537315,18.694721
-0.6570774,0.38077724,1,28.537315,18.694721
0.968382,1.5849324,0,28.537315,18.694721
-0.96260947,-1.4333876,1,28.537315,18.694721
-0.92749625,0.20934883,1,28.537315,18.694721
2.2462893,1.5230352,0,28.537315,18.694721
-0.07054985,-1.326721,1,28.537315,18.694721
0.9417094,-0.20677388,0,28.537315,18.694721
-2.0103433,-0.4153374,1,28.537315,18.694721
-1.5130448,-0.042089727,1,28.537315,18.694721
-1.2020631,0.7923293,1,28.537315,18.694721
-2.2973847,0.17793363,1,28.537315,18.694721
1.2997307,-1.7275447,0,28.537315,18.694721
0.7783997,0.7551459,0,28.537315,18.694721
0.31003246,1.456323,0,28.537315,18.694721
0.006903879,0.70022666,0,28.537315,18.694721
-2.7228935,-0.14763355,1,28.537315,18.694721
0.43835136,1.5942602,0,28.537315,18.694721
0.5113963,1.2359343,0,28.537315,18.694721
-0.16397437,-1.1333795,1,28.537315,18.694721
-1.4988348,-0.07604958,1,28.537315,18.694721
2.4368038,-2.1853142,0,28.537315,18.694721
-1.5360857,-0.05830451,1,28.537315,18.694721
-0.019009024,0.10378456,1,28.537315,18.694721
0.72216666,1.3028985,0,28.537315,18.694721
-0.7250615,-0.62481403,1,28.537315,18.694721
0.2936136,-0.23904245,0,28.537315,18.694721
-0.6591652,-1.4774768,1,28.537315,18.694721
0.24859653,-1.2042867,1,28.537315,18.694721
1.1790866,2.3444917,0,28.537315,18.694721
1.1226047,2.2264907,0,28.537315,18.694721
-1.217166,-0.46262848,1,28.537315,18.694721
0.8982434,-2.3768263,0,28.537315,18.694721
-0.4911884,-0.9640561,1,28.537315,18.694721
0.9609996,0.77729833,0,28.537315,18.694721
-0.18479747,0.37705082,1,28.537315,18.694721
1.2849872,-0.71814203,0,28.537315,18.694721
-2.1342196,-0.47263035,1,28.537315,18.694721
0.69122654,2.372236,0,28.537315,18.694721
-0.29409721,0.582476,1,28.537315,18.694721
-0.5806885,-0.14097853,1,28.537315,18.694721
1.3043602,1.7803596,0,28.537315,18.694721
0.49256784,-1.856131,1,28.537315,18.694721
0.84734964,0.2822269,0,28.537315,18.694721
-0.2535615,-2.1572304,1,28.537315,18.694721
1.1343209,0.12723844,0,28.537315,18.694721
0.84500647,-0.9808741,0,28.537315,18.694721
1.3308039,1.276939,0,28.537315,18.694721
-2.1817224,-0.20679694,1,28.537315,18.694721
-1.8133391,0.7572857,1,28.537315,18.694721
0.5974095,1.9903053,0,28.537315,18.694721
-0.52931273,-0.43954828,1,28.537315,18.694721
-1.605324,-0.7320613,1,28.537315,18.694721
0.9719335,1.0168808,0,28.537315,18.694721
-2.1363032,-0.51423335,1,28.537315,18.694721
1.6360453,1.7946624,0,28.537315,18.694721
-3.017062,0.17961471,1,28.537315,18.694721
2.0838325,-0.97318876,0,28.537315,18.694721
-2.0957508,0.40621233,1,28.537315,18.694721
-0.4141062,0.34867066,1,28.537315,18.694721
-0.8458094,1.0659885,1,28.537315,18.694721
-0.2827399,1.1873722,1,28.537315,18.694721
2.3622866,1.3658466,0,28.537315,18.694721
-0.2572244,0.61334735,1,28.537315,18.694721
3.3911655,2.137816,0,28.537315,18.694721
2.1784904,0.5400996,0,28.537315,18.694721
0.6449044,1.0697254,0,28.537315,18.694721
-0.19662017,-1.6612691,1,28.537315,18.694721
1.4546547,2.2279038,0,28.537315,18.694721
-2.0887337,0.28259668,1,28.537315,18.694721
2.652079,1.9976202,0,28.537315,18.694721
0.3047592,1.6008327,0,28.537315,18.694721
1.0797266,2.4791625,0,28.537315,18.694721
-2.2071686,1.0821841,1,28.537315,18.694721
0.2502214,-0.62256664,1,28.537315,18.694721
0.791071,2.6914895,0,28.537315,18.694721
1.4248487,0.23522422,0,28.537315,18.694721
2.14799,1.2418784,0,28.537315,18.694721
1.1894969,0.18161412,0,28.537315,18.694721
-1.1616973,0.2801569,1,28.537315,18.694721
-2.2329376,-0.09067689,1,28.537315,18.694721
-0.9313303,-1.9608068,1,28.537315,18.694721
0.17734762,0.5181092,0,28.537315,18.694721
3.8036163,1.0996741,0,28.537315,18.694721
1.9278265,1.1907965,0,28.537315,18.694721
-2.2367735,0.8972347,1,28.537315,18.694721
-1.5342888,-1.4836289,1,28.537315,18.694721
-1.4766918,-0.531608,1,28.537315,18.694721
1.1163651,-2.0278645,0,28.537315,18.694721
-0.5089806,-0.7610717,1,28.537315,18.694721
-2.2141829,-0.50687563,1,28.537315,18.694721
-0.99885225,-0.34165695,1,28.537315,18.694721
0.8858495,1.5720521,0,28.537315,18.694721
-1.8394145,-0.121267825,1,28.537315,18.694721
-0.5424307,-0.30552515,1,28.537315,18.694721
2.3494248,1.4615641,0,28.537315,18.694721
-1.227732,-0.4653237,1,28.537315,18.694721
-1.0410777,-0.7324653,1,28.537315,18.694721
-1.1514285,-0.14360662,1,28.537315,18.694721
0.45378077,1.5413096,0,28.537315,18.694721
3.2872837,-3.5635073,0,28.537315,18.694721
-0.22114445,1.1513456,1,28.537315,18.694721
1.6518002,0.703657,0,28.537315,18.694721
2.8513627,-0.056107856,0,28.537315,18.694721
-1.2258517,-0.33804703,1,28.537315,18.694721
-0.1328375,-1.0392504,1,28.537315,18.694721
-1.0522207,-1.3696395,1,28.537315,18.694721
-0.31300884,0.2911482,1,28.537315,18.694721
-2.0390975,0.30866995,1,28.537315,18.694721
0.59669614,-1.5694382,0,28.537315,18.694721
1.2381468,0.38077483,0,28.537315,18.694721
-0.30549547,-0.29760367,1,28.537315,18.694721
-0.899135,0.5712923,1,28.537315,18.694721
0.05279701,-1.8283502,1,28.537315,18.694721
1.9809328,-1.7651551,0,28.537315,18.694721
1.6846445,0.083318934,0,28.537315,18.694721
1.5640715,2.2077563,0,28.537315,18.694721
1.497787,1.3763559,0,28.537315,18.694721
-1.9296001,-0.053419173,1,28.537315,18.694721
0.0370773,-0.8710508,1,28.537315,18.694721
-0.27598998,0.87871397,1,28.537315,18.694721
-1.9576354,0.04334851,1,28.537315,18.694721
-0.0015274686,-1.31873,1,28.537315,18.694721
1.7556549,1.6282996,0,28.537315,18.694721
-1.9056768,0.095648415,1,28.537315,18.694721
2.0558507,-0.12253963,0,28.537315,18.694721
-0.1540536,-1.9339566,1,28.537315,18.694721
-1.743627,0.09253964,1,28.537315,18.694721
-1.7587404,-0.4583187,1,28.537315,18.694721
-1.6485281,-0.5381655,1,28.537315,18.694721
-0.5637914,-1.2688785,1,28.537315,18.694721
-1.3108574,-1.0544376,1,28.537315,18.694721
-1.2872161,-0.36770934,1,28.537315,18.694721
-1.9881936,0.4660165,1,28.537315,18.694721
-1.075178,0.047873944,1,28.537315,18.694721
-0.31960917,0.57247317,1,28.537315,18.694721
-2.0914161,-0.061821707,1,28.537315,18.694721
0.44966966,-0.49902305,0,28.537315,18.694721
0.32267842,1.0870878,0,28.537315,18.694721
2.0834084,-1.6670439,0,28.537315,18.694721
2.230527,1.8888828,0,28.537315,18.694721
-0.87437046,-0.90778613,1,28.537315,18.694721
3.953607,-5.09442,0,28.537315,18.694721
-1.0880582,1.3008211,1,28.537315,18.694721
0.49916238,-1.3261801,0,28.537315,18.694721
2.5296812,2.0057647,0,28.537315,18.694721
-1.9083279,-0.45017427,1,28.537315,18.694721
-0.07970965,2.688586,0,28.537315,18.694721
0.40345284,-2.1312926,1,28.537315,18.694721
1.6078434,0.7077232,0,28.537315,18.694721
2.4537392,0.8158553,0,28.537315,18.694721
-1.0463674,-0.79707503,1,28.537315,18.694721
-1.6416253,-0.41675162,1,28.537315,18.694721
-0.31768656,-1.3397009,1,28.537315,18.694721
-0.437451,0.22783542,1,28.537315,18.694721
1.9939955,-1.2144836,0,28.537315,18.694721
0.63698274,-0.7041143,0,28.537315,18.694721
-0.30049005,0.93023247,1,28.537315,18.694721
0.1379999,0.15547109,0,28.537315,18.694721
1.7746202,1.5254562,0,28.537315,18.694721
1.8555684,1.445904,0,28.537315,18.694721
0.31701845,-0.8245401,0,28.537315,18.694721
0.25307578,0.58262396,0,28.537315,18.694721
1.6337751,0.26327837,0,28.537315,18.694721
1.6813655,2.5522497,0,28.537315,18.694721
-1.5743728,0.8633082,1,28.537315,18.694721
0.12231995,1.0415411,0,28.537315,18.694721
-1.6729324,-0.4026277,1,28.537315,18.694721
-1.2222818,0.22002733,1,28.537315,18.694721
1.2440375,-1.0017923,0,28.537315,18.694721
-0.7231136,0.40814433,1,28.537315,18.694721
1.216116,-0.20953235,0,28.537315,18.694721
3.7072568,-3.6781502,0,28.537315,18.694721
-1.2483809,-0.22655384,1,28.537315,18.694721
1.2385199,-0.8084994,0,28.537315,18.694721
2.167253,1.0080371,0,28.537315,18.694721
0.87193906,-1.0746281,0,28.537315,18.694721
2.531825,-2.9137537,0,28.537315,18.694721
-1.8683027,-0.34808272,1,28.537315,18.694721
0.20516272,-1.2816329,1,28.537315,18.694721
0.008288507,-1.3965262,1,28.537315,18.694721
-1.2296938,-0.6539722,1,28.537315,18.694721
0.9732312,-0.23010077,0,28.537315,18.694721
-1.3212206,-0.69224703,1,28.537315,18.694721
-1.4556384,-0.31659687,1,28.537315,18.694721
