feature_6,feature_26,feature_29,feature_56,feature_1,feature_19,feature_68,feature_45,feature_14,feature_62,feature_24,feature_57,feature_37,feature_61,target
0.02292,0.00109,0.01237,0.01637,0,0.00327,0.0,0.02328,0.03201,0.0462,0.01455,0.00546,0.00364,0.0,1
0.01259,0.00045,0.00729,0.00169,0,0.02889,0.0003,0.00813,0.00585,0.05447,0.00109,0.00045,0.00114,0.00198,1
0.01402,0.00447,0.01133,0.0121,0,0.0103,0.0007,0.01238,0.02013,0.03662,0.01662,0.00705,0.0069,0.00166,1
0.02633,0.01063,0.01355,0.01207,0,0.00444,0.00167,0.01453,0.03635,0.02425,0.02564,0.03192,0.01522,0.00209,1
0.02007,0.00814,0.01483,0.01047,0,0.01629,0.00116,0.01338,0.02414,0.03403,0.03229,0.01251,0.0192,0.00436,1
0.02936,0.00979,0.0183,0.01532,0,0.00851,0.00298,0.01404,0.02894,0.02468,0.0166,0.02936,0.00936,0.00383,1
0.02958,0.01926,0.01135,0.00688,0,0.00069,0.00138,0.01617,0.043,0.00791,0.06467,0.05607,0.0227,0.00034,1
0.02012,0.02257,0.00687,0.00491,0,0.00442,0.00196,0.0157,0.0476,0.00294,0.04858,0.03827,0.01619,0.00147,1
0.01035,0.00116,0.01815,0.01268,0,0.02617,0.00023,0.02466,0.01047,0.03664,0.00279,0.00489,0.00233,0.00116,1
0.01576,0.0039,0.01154,0.00877,0,0.00926,0.00097,0.01251,0.02486,0.04029,0.01836,0.00796,0.00682,0.00114,1
0.01023,0.0028,0.0106,0.01265,0,0.01802,0.00038,0.01386,0.01471,0.04551,0.0097,0.005,0.00454,0.00157,1
0.01538,0.00278,0.00915,0.0128,0,0.0108,0.00035,0.01245,0.02276,0.04133,0.01263,0.00634,0.00443,0.00133,1
0.01871,0.00785,0.02322,0.01605,0,0.01484,0.00012,0.01473,0.01057,0.0276,0.02379,0.00855,0.00832,0.00364,1
0.01001,0.00222,0.00945,0.00834,0,0.0356,0.00111,0.01057,0.01835,0.02836,0.00445,0.00111,0.00334,0.00334,1
0.02823,0.01137,0.01442,0.0127,0,0.00748,0.00201,0.01831,0.03436,0.01655,0.02834,0.03595,0.01394,0.00233,1
0.00937,0.003,0.00843,0.01604,0,0.01186,0.00053,0.01238,0.01913,0.0402,0.00691,0.00653,0.00326,0.00271,1
0.00945,0.00297,0.0084,0.01603,0,0.012,0.00055,0.01247,0.01934,0.03972,0.00702,0.00662,0.00318,0.00277,1
0.01758,0.01061,0.01463,0.0235,0,0.00965,0.0021,0.01342,0.02705,0.03102,0.02602,0.02448,0.0092,0.00313,1
0.01714,0.02367,0.02122,0.00898,0,0.00163,0.00245,0.0098,0.05224,0.01061,0.05878,0.03184,0.02531,0.00571,1
0.022,0.0093,0.02064,0.01172,0,0.01536,0.00072,0.02105,0.0127,0.01832,0.02347,0.01734,0.00807,0.00467,1
0.02267,0.01031,0.01855,0.00928,0,0.0079,0.00137,0.01305,0.02199,0.03057,0.02886,0.01374,0.01202,0.00309,1
0.0188,0.02512,0.01466,0.01138,0,0.00328,0.00231,0.01223,0.02506,0.01344,0.04076,0.03966,0.01509,0.00833,1
0.03289,0.02249,0.01188,0.00382,0,0.00382,0.00276,0.01825,0.03692,0.00106,0.04668,0.03798,0.01443,0.00424,1
0.01293,0.00273,0.01105,0.01172,0,0.01876,0.00024,0.02313,0.01542,0.04431,0.0068,0.00625,0.00316,0.00206,1
0.04364,0.02076,0.01437,0.00213,0,0.00053,0.00213,0.03353,0.0479,0.00266,0.0447,0.03672,0.0149,0.00106,1
0.00564,0.0089,0.01217,0.0092,0,0.01128,0.00089,0.01395,0.01424,0.03086,0.02285,0.00861,0.0089,0.00534,1
0.02731,0.0078,0.01625,0.01105,0,0.0052,0.00325,0.013,0.03121,0.02406,0.04291,0.02991,0.01886,0.00455,1
0.01322,0.00124,0.01612,0.00826,0,0.02273,0.0,0.0124,0.01529,0.05372,0.00537,0.00207,0.00331,0.00083,1
0.01244,0.00354,0.00878,0.01732,0,0.01427,0.00024,0.0178,0.01671,0.05207,0.00585,0.00451,0.00317,0.00012,1
0.00863,0.00204,0.00848,0.0071,0,0.02236,0.00081,0.00961,0.01208,0.04038,0.00577,0.00357,0.0041,0.00811,1
0.01102,0.00208,0.00873,0.01066,0,0.02749,0.0005,0.01024,0.01875,0.03879,0.01095,0.00422,0.00365,0.00251,1
0.01379,0.00209,0.00883,0.01187,0,0.02144,0.00059,0.01074,0.01891,0.04042,0.01649,0.00594,0.00706,0.00133,1
0.00551,0.00069,0.01101,0.00619,0,0.02409,0.00138,0.01721,0.01308,0.04129,0.00688,0.01101,0.00895,0.00206,1
0.00934,0.00084,0.00942,0.01201,0,0.02876,3e-05,0.00968,0.01497,0.0449,0.01272,0.00489,0.00586,0.00186,1
0.01399,0.00318,0.00191,0.00699,0,0.0178,0.0,0.00636,0.04323,0.0445,0.02034,0.00636,0.00699,0.00318,1
0.0134,0.00155,0.00943,0.01215,0,0.02198,0.0006,0.01048,0.0174,0.03995,0.01532,0.00709,0.00579,0.00144,1
0.0091,0.00065,0.00823,0.01722,0,0.02815,0.00022,0.01061,0.01624,0.03985,0.01419,0.00715,0.00379,0.00087,1
0.02323,0.00645,0.01871,0.01355,0,0.01226,0.00194,0.0129,0.02065,0.03677,0.02516,0.01871,0.01806,0.00516,1
0.02116,0.0081,0.01877,0.00892,0,0.01776,0.00138,0.01168,0.02107,0.02944,0.02594,0.00856,0.015,0.00396,1
0.02642,0.01598,0.01342,0.00867,0,0.00353,0.00244,0.01175,0.03958,0.02401,0.04806,0.03924,0.02031,0.00529,1
0.0288,0.01941,0.01516,0.00659,0,0.00214,0.00216,0.01806,0.03793,0.01115,0.05446,0.03527,0.02058,0.00277,1
0.02903,0.0193,0.01512,0.00656,0,0.00216,0.00216,0.01804,0.0381,0.01104,0.0547,0.03479,0.0206,0.00274,1
0.00802,0.00312,0.01986,0.01163,0,0.02616,5e-05,0.02352,0.01254,0.04613,0.00861,0.00199,0.00845,0.00075,1
0.02662,0.02349,0.02349,0.0047,0,0.0,0.00235,0.01801,0.02976,0.01253,0.04464,0.05403,0.01488,0.00157,1
0.02337,0.0301,0.01125,0.00559,0,0.00086,0.00194,0.0281,0.03956,0.00616,0.0248,0.0258,0.00953,0.0038,1
0.01891,0.02817,0.01505,0.00849,0,0.00309,0.00154,0.02239,0.03435,0.01158,0.02046,0.02316,0.01042,0.00926,1
0.00818,0.00298,0.01116,0.02455,0,0.00893,0.00074,0.00521,0.01339,0.0439,0.01414,0.01042,0.00074,0.00298,1
0.02234,0.01324,0.01425,0.01042,0,0.00904,0.00114,0.01683,0.02791,0.02509,0.02354,0.02204,0.01437,0.00797,1
0.03564,0.01037,0.02398,0.00972,0,0.00389,0.00065,0.02398,0.02268,0.01879,0.03953,0.01879,0.01685,0.00454,1
0.02959,0.02058,0.01969,0.00512,0,0.00356,0.00083,0.02803,0.03354,0.00934,0.03015,0.02648,0.01379,0.0035,1
0.02931,0.01549,0.01298,0.01047,0,0.00921,0.00126,0.02178,0.03811,0.02052,0.03224,0.03266,0.01256,0.00419,1
0.03073,0.02924,0.02549,0.00375,0,0.00075,0.0015,0.02849,0.02624,0.00375,0.05397,0.06072,0.01199,0.0015,1
0.00823,0.00506,0.00443,0.01582,0,0.00886,0.00063,0.01392,0.01266,0.03291,0.01203,0.0038,0.00253,0.00127,1
0.01007,0.00348,0.01456,0.0079,0,0.01709,0.00087,0.00528,0.01058,0.03899,0.00453,0.00375,0.00314,0.00727,1
0.00977,0.00363,0.01285,0.00228,0,0.01665,0.0006,0.00589,0.01063,0.04244,0.00386,0.00078,0.00308,0.00615,1
0.01004,0.00344,0.01251,0.00221,0,0.01756,0.00061,0.00642,0.01045,0.0429,0.00361,0.0009,0.00309,0.00653,1
0.01019,0.00395,0.01416,0.00557,0,0.01529,0.00088,0.00619,0.01215,0.04131,0.005,0.00223,0.00349,0.00663,1
0.0301,0.02396,0.01723,0.01132,0,0.00481,0.00211,0.01691,0.02749,0.00733,0.04325,0.02822,0.01489,0.00765,1
0.01318,0.00136,0.00273,0.00091,0,0.04,0.0,0.00909,0.02182,0.02409,0.00545,0.0,0.00364,0.00818,1
0.00927,0.00398,0.01123,0.01505,0,0.01827,0.00033,0.00955,0.01417,0.04216,0.01303,0.00653,0.00511,0.00184,1
0.03761,0.01151,0.02226,0.01381,0,0.00077,0.0023,0.03377,0.04144,0.02149,0.02226,0.03684,0.01151,0.00384,1
0.01381,0.01381,0.00947,0.01878,0,0.01055,0.00016,0.01055,0.02033,0.03585,0.00854,0.0076,0.00357,0.00155,1
0.01665,0.01164,0.01212,0.01778,0,0.01826,0.00081,0.01972,0.01648,0.02133,0.03006,0.01729,0.00986,0.00339,1
0.04047,0.00839,0.02396,0.01637,0,0.00506,0.0016,0.02756,0.03594,0.02463,0.02476,0.02875,0.01052,0.00146,1
0.03028,0.01086,0.01124,0.01276,0,0.00724,0.00152,0.01771,0.02838,0.02095,0.02247,0.02038,0.01143,0.00762,1
0.03011,0.01426,0.01849,0.01725,0,0.00616,0.00141,0.01778,0.03768,0.0287,0.02218,0.02729,0.01004,0.00352,1
0.01651,0.00843,0.01353,0.01089,0,0.01072,0.00228,0.01142,0.0246,0.01792,0.02196,0.02003,0.00843,0.00509,1
0.03067,0.01166,0.01697,0.01292,0,0.00442,0.00134,0.02113,0.03791,0.02143,0.02685,0.02514,0.01315,0.00394,1
0.02573,0.01002,0.01437,0.01036,0,0.00468,0.002,0.01203,0.03375,0.03207,0.03141,0.0284,0.01437,0.00668,1
0.02092,0.00339,0.00584,0.01998,0,0.00547,0.0,0.01432,0.02865,0.04335,0.02205,0.03129,0.0032,0.0017,1
0.00336,0.00336,0.01342,0.02061,0,0.01438,0.00336,0.0,0.0,0.01678,0.01342,0.00959,0.00336,0.0,1
0.03771,0.00218,0.00508,0.01813,0,0.0,0.0,0.01958,0.05076,0.01813,0.03916,0.05149,0.03408,0.0,1
0.0292,0.00895,0.02073,0.01366,0,0.00141,0.00188,0.02355,0.03674,0.02544,0.03768,0.03062,0.0146,0.00094,1
0.03161,0.0206,0.015,0.0114,0,0.0088,0.0028,0.0162,0.03581,0.0144,0.02741,0.02521,0.017,0.003,1
0.03033,0.01601,0.02275,0.01264,0,0.0059,0.00337,0.02359,0.02864,0.01516,0.0396,0.0278,0.01685,0.00337,1
0.00912,0.00041,0.00746,0.00124,0,0.02778,0.0,0.00622,0.00332,0.04561,0.00498,0.0,0.00166,0.00083,1
0.01935,0.00543,0.0107,0.01903,0,0.01102,0.00022,0.02075,0.03134,0.0307,0.02199,0.03194,0.00925,0.0007,1
0.02764,0.01463,0.02276,0.01789,0,0.00569,0.00244,0.01626,0.02927,0.01951,0.03252,0.02276,0.0122,0.00081,1
0.01977,0.01279,0.01017,0.01221,0,0.00785,0.00233,0.01163,0.04041,0.02791,0.0375,0.03634,0.02035,0.00116,1
0.01371,0.00292,0.0091,0.01792,0,0.01441,0.00056,0.0132,0.02514,0.03671,0.00798,0.00664,0.00383,0.002,1
0.02705,0.01552,0.01977,0.01016,0,0.00357,0.00247,0.01703,0.03968,0.02156,0.0287,0.02623,0.01867,0.00673,1
0.03629,0.02309,0.02074,0.00424,0,0.00189,0.00141,0.03393,0.02309,0.01461,0.02309,0.03016,0.01414,0.0033,1
0.0316,0.02215,0.02717,0.00266,0,0.00059,0.00148,0.02628,0.02599,0.0003,0.06232,0.03957,0.02392,0.00118,1
0.03524,0.0156,0.03062,0.00751,0,0.0,0.00173,0.04159,0.03062,0.00116,0.04159,0.03408,0.03871,0.00231,1
0.01204,0.00274,0.00954,0.01634,0,0.0158,0.00047,0.01343,0.02115,0.03968,0.00756,0.00613,0.0043,0.00227,1
0.0149,0.00314,0.00471,0.01412,0,0.00863,0.0,0.01647,0.03686,0.02275,0.04157,0.0251,0.01647,0.0,1
0.02887,0.0332,0.01301,0.00619,0,0.00496,0.00149,0.01995,0.03097,0.00471,0.03518,0.03828,0.01028,0.00384,1
0.04301,0.01434,0.02437,0.00143,0,0.00072,0.00072,0.04659,0.03297,0.0,0.0638,0.03584,0.03441,0.00143,1
0.01537,0.00952,0.01781,0.01415,0,0.01318,0.00049,0.00976,0.02318,0.03709,0.01586,0.01415,0.00537,0.00024,1
0.01754,0.00642,0.01143,0.02286,0,0.01112,0.00047,0.00799,0.02897,0.03696,0.02051,0.0108,0.00658,0.00204,1
0.01794,0.01057,0.014,0.01785,0,0.0132,0.00054,0.01314,0.03005,0.03005,0.02375,0.0233,0.01231,0.00234,1
0.02416,0.00771,0.01392,0.01603,0,0.00812,0.00079,0.01717,0.03542,0.03169,0.02171,0.0244,0.00722,0.00323,1
0.01487,0.01026,0.00923,0.01487,0,0.02154,0.00051,0.00821,0.04,0.02103,0.0159,0.02,0.0041,0.00103,1
0.02145,0.00556,0.03098,0.01509,0,0.01191,0.0,0.01747,0.03018,0.03257,0.01191,0.0413,0.0,0.00238,1
0.03727,0.00476,0.01586,0.01427,0,0.00555,0.0,0.0111,0.04441,0.02538,0.02696,0.02934,0.02141,0.0,1
0.02336,0.0,0.00449,0.00539,0,0.00629,0.0,0.01797,0.00898,0.04133,0.00809,0.01168,0.0027,0.00539,1
0.01246,0.00344,0.01266,0.00763,0,0.0188,0.00079,0.00907,0.02159,0.03177,0.01055,0.0023,0.0094,0.00384,1
0.01193,0.00563,0.00928,0.01988,0,0.01093,0.0,0.00762,0.01093,0.03844,0.01259,0.01093,0.00431,0.00066,1
0.01916,0.00456,0.00535,0.0015,0,0.023,0.00072,0.01616,0.00943,0.02445,0.01327,0.00186,0.00805,0.01844,1
0.03001,0.01441,0.0102,0.009,0,0.0054,0.0018,0.01501,0.04682,0.02221,0.03601,0.03121,0.01561,0.0054,1
0.031,0.02331,0.01414,0.00521,0,0.00211,0.00223,0.01575,0.03894,0.00893,0.03646,0.04737,0.01724,0.00223,1
0.01482,0.00517,0.01404,0.00792,0,0.01619,0.00138,0.01154,0.02231,0.0354,0.01637,0.00319,0.01111,0.00715,1
0.01939,0.00142,0.00899,0.00757,0,0.02507,0.0,0.01466,0.02744,0.03122,0.0123,0.00047,0.00473,0.00047,1
0.02678,0.02187,0.0161,0.01,0,0.0061,0.0017,0.01339,0.03373,0.01983,0.0334,0.02763,0.01814,0.00576,1
0.02975,0.014,0.01837,0.00875,0,0.00875,0.0035,0.01487,0.04112,0.03237,0.04024,0.03412,0.01837,0.00612,1
0.01506,0.01152,0.00649,0.01172,0,0.00356,0.00288,0.01096,0.04153,0.02008,0.01672,0.02784,0.0121,0.00283,1
0.01286,0.02204,0.01837,0.01653,0,0.00092,0.00551,0.01928,0.03673,0.01653,0.04316,0.04132,0.01377,0.00551,1
0.01881,0.01953,0.01989,0.01121,0,0.00434,0.00398,0.02278,0.03472,0.01519,0.03074,0.03183,0.01555,0.00542,1
0.0265,0.02588,0.01254,0.0095,0,0.00155,0.0023,0.01639,0.04262,0.0174,0.02915,0.0379,0.01948,0.00243,1
0.00666,0.00466,0.00843,0.00399,0,0.03173,0.0,0.00998,0.00688,0.02884,0.00621,0.00178,0.00222,0.00688,1
0.01101,0.00163,0.00716,0.01279,0,0.02226,0.00041,0.00824,0.01432,0.04561,0.00639,0.00261,0.00294,0.00143,1
0.01081,0.00173,0.00718,0.01281,0,0.02207,0.00045,0.0081,0.01429,0.04557,0.00645,0.00263,0.00312,0.00143,1
0.02881,0.0126,0.01246,0.01132,0,0.00337,0.00198,0.00872,0.04126,0.02801,0.03765,0.03156,0.01716,0.0043,1
0.0248,0.0189,0.01588,0.00714,0,0.00503,0.00131,0.01711,0.03586,0.01795,0.04446,0.03525,0.02108,0.00362,1
0.02588,0.02212,0.01659,0.00772,0,0.0049,0.00292,0.01513,0.03287,0.01409,0.04685,0.02254,0.01764,0.00334,1
0.0275,0.01654,0.01385,0.01303,0,0.00258,0.00155,0.01602,0.04642,0.01396,0.03753,0.03432,0.02078,0.00227,1
0.02652,0.01928,0.01805,0.00984,0,0.0052,0.00191,0.0201,0.03541,0.01791,0.04676,0.03117,0.02024,0.00492,1
0.02063,0.01298,0.01386,0.01267,0,0.00962,0.00137,0.01433,0.03176,0.02151,0.03615,0.02241,0.01819,0.00354,1
0.02232,0.02058,0.01278,0.0057,0,0.00292,0.00228,0.0199,0.03685,0.01189,0.05098,0.03938,0.01919,0.00178,1
0.03646,0.01852,0.02025,0.00579,0,0.00289,0.00405,0.0191,0.04167,0.01042,0.05903,0.03646,0.02604,0.00058,1
0.03054,0.01912,0.0151,0.01006,0,0.00214,0.0014,0.01861,0.0412,0.01299,0.05074,0.0338,0.02192,0.00289,1
0.02695,0.01915,0.02321,0.00622,0,0.00482,0.00188,0.01995,0.03,0.01467,0.04133,0.02252,0.01924,0.00294,1
0.03082,0.01717,0.01533,0.01271,0,0.00531,0.00078,0.01652,0.03998,0.02154,0.04485,0.02449,0.02183,0.00274,1
0.00826,0.00084,0.00879,0.00694,0,0.02062,0.00031,0.00738,0.01557,0.04905,0.0056,0.00242,0.00328,0.00313,1
0.01135,0.01283,0.01019,0.01219,0,0.01264,0.00062,0.00997,0.02373,0.03556,0.00891,0.00785,0.00515,0.0073,1
0.0255,0.02205,0.01432,0.00512,0,0.00345,0.00073,0.0185,0.03313,0.01609,0.04588,0.02341,0.0209,0.00251,1
0.01689,0.01779,0.01469,0.00316,0,0.0205,0.00104,0.02567,0.01126,0.01509,0.02921,0.00901,0.0076,0.02696,1
0.02627,0.0092,0.0155,0.01314,0,0.00841,0.00131,0.01077,0.03836,0.02233,0.03626,0.02811,0.01314,0.00236,1
0.03116,0.01855,0.01409,0.00692,0,0.00173,0.00223,0.01731,0.03956,0.01385,0.0455,0.04105,0.01904,0.00173,1
0.00194,0.00292,0.02624,0.01846,0,0.02041,0.0,0.02332,0.00194,0.04859,0.01069,0.01458,0.00486,0.00097,1
0.02967,0.01298,0.00803,0.01298,0,0.0,0.00062,0.01854,0.05995,0.01112,0.03399,0.04203,0.02225,0.0,1
0.01056,0.00235,0.00548,0.01056,0,0.01095,0.00078,0.00978,0.01604,0.04969,0.009,0.00235,0.00626,0.00078,1
0.03233,0.0174,0.01464,0.00639,0,0.00377,0.0021,0.0093,0.04372,0.01926,0.05855,0.04659,0.02131,0.00167,1
0.0171,0.0068,0.01488,0.01588,0,0.01231,0.00165,0.01324,0.02425,0.03334,0.02604,0.02175,0.00937,0.00565,1
0.02429,0.01032,0.01214,0.00546,0,0.01882,0.00121,0.01579,0.02611,0.02368,0.02125,0.02247,0.00789,0.00304,1
0.02208,0.01836,0.01226,0.00793,0,0.00458,0.00262,0.0119,0.03001,0.02044,0.02184,0.01696,0.01537,0.0075,1
0.02893,0.01446,0.00657,0.01315,0,0.0,0.00066,0.01841,0.05786,0.01052,0.02893,0.04142,0.02235,0.0,1
0.02513,0.02298,0.01508,0.00718,0,0.00201,0.00273,0.01594,0.03676,0.01292,0.03748,0.04394,0.01522,0.00187,1
0.03825,0.01912,0.02709,0.00797,0,0.00797,0.00159,0.0239,0.02629,0.0255,0.04303,0.03267,0.0239,0.0,1
0.01868,0.00809,0.01785,0.01534,0,0.00948,0.00112,0.01199,0.01645,0.0304,0.04322,0.02036,0.0106,0.00335,1
0.00963,0.00906,0.01133,0.00963,0,0.01246,0.00057,0.02322,0.03398,0.02888,0.01586,0.01812,0.00566,0.0051,1
0.01879,0.01167,0.00713,0.01361,0,0.00972,0.00065,0.01037,0.03824,0.02268,0.01879,0.02528,0.01361,0.00518,1
0.01158,0.011,0.01737,0.0029,0,0.00579,0.00232,0.00869,0.02895,0.01274,0.07875,0.01158,0.02721,0.00521,1
0.01399,0.00087,0.02185,0.00699,0,0.01923,0.0,0.01836,0.00612,0.04545,0.00175,0.00437,0.00437,0.00087,1
0.01361,0.0024,0.01281,0.00961,0,0.03683,0.0,0.01281,0.00801,0.04404,0.01121,0.0056,0.00721,0.004,1
0.00878,0.0022,0.01482,0.00768,0,0.02086,0.00055,0.01098,0.00494,0.04061,0.00549,0.0022,0.00604,0.00329,1
0.01281,0.00291,0.00873,0.00931,0,0.02619,0.0,0.01106,0.01222,0.04773,0.0064,0.00233,0.00757,0.00175,1
0.01076,0.00098,0.02055,0.00881,0,0.01957,0.0,0.01076,0.00685,0.04207,0.00489,0.00391,0.00587,0.00098,1
0.01376,0.02275,0.00786,0.0191,0,0.00112,0.00056,0.00927,0.01713,0.00758,0.05673,0.02977,0.01292,0.00702,1
0.02644,0.02255,0.00778,0.00233,0,0.0,0.00233,0.01866,0.04666,0.007,0.05832,0.04121,0.01555,0.00078,1
0.02989,0.01858,0.01939,0.00808,0,0.00565,0.00162,0.021,0.02746,0.021,0.0315,0.03393,0.01616,0.00242,1
0.01647,0.00924,0.01001,0.01341,0,0.01637,0.00048,0.00988,0.02075,0.033,0.0082,0.00678,0.00633,0.00456,1
0.01708,0.00085,0.01153,0.01921,0,0.02178,0.0,0.0111,0.02434,0.03971,0.01366,0.00854,0.00598,0.00043,1
0.03453,0.01609,0.01679,0.00658,0,0.00329,0.00153,0.01691,0.04439,0.01456,0.05379,0.04122,0.0222,0.00294,1
0.01628,0.01436,0.01484,0.01819,0,0.00622,0.00144,0.01005,0.01628,0.03494,0.045,0.03447,0.0091,0.00191,1
0.02615,0.01353,0.00361,0.00812,0,0.01533,0.0018,0.00902,0.03697,0.02164,0.02254,0.01803,0.01443,0.00631,1
0.02587,0.01724,0.01327,0.01269,0,0.00475,0.00242,0.01492,0.03633,0.01996,0.03807,0.0278,0.02296,0.00223,1
0.03048,0.01789,0.017,0.01003,0,0.00435,0.00246,0.02176,0.03879,0.01556,0.03949,0.03205,0.02029,0.00291,1
0.02898,0.01851,0.01541,0.00737,0,0.003,0.00233,0.02171,0.03925,0.0126,0.04177,0.03227,0.02016,0.003,1
0.01694,0.00984,0.01451,0.02548,0,0.01029,0.00179,0.01305,0.0263,0.03268,0.02507,0.02384,0.00857,0.00288,1
0.00649,0.00403,0.01219,0.01968,0,0.01375,0.00235,0.00302,0.00716,0.0227,0.01879,0.00861,0.0095,0.0038,1
0.02687,0.01743,0.01461,0.00494,0,0.00113,0.00097,0.01241,0.02326,0.00627,0.0717,0.03721,0.02677,0.00425,1
0.03276,0.02241,0.02184,0.00575,0,0.00402,0.00115,0.02644,0.03851,0.01552,0.02931,0.03448,0.01092,0.00345,1
0.01199,0.00218,0.01526,0.00926,0,0.01962,0.00054,0.01035,0.01417,0.04469,0.00272,0.0049,0.0049,0.00218,1
0.0094,0.00188,0.01598,0.0094,0,0.01692,0.0,0.01128,0.01034,0.05075,0.01222,0.00376,0.00094,0.00094,1
0.00879,0.00879,0.0082,0.00996,0,0.01347,0.0,0.0123,0.01933,0.03925,0.01172,0.00937,0.00762,0.00644,1
0.01167,0.00433,0.01154,0.00787,0,0.01822,0.00131,0.01036,0.01442,0.03854,0.00865,0.00642,0.00695,0.00577,1
0.02086,0.01693,0.01432,0.00973,0,0.00339,0.00185,0.01057,0.03521,0.02994,0.04281,0.03385,0.01432,0.00438,1
0.005,0.02119,0.01706,0.01206,0,0.0031,0.00276,0.01172,0.02412,0.00637,0.07357,0.04531,0.01861,0.00551,1
0.00954,0.02689,0.00929,0.0154,0,0.00685,0.00416,0.01663,0.02029,0.01345,0.0643,0.04401,0.01247,0.00513,1
0.02621,0.02052,0.01513,0.00839,0,0.00165,0.0021,0.01543,0.03445,0.00884,0.05362,0.04209,0.01588,0.00419,1
0.00932,0.00296,0.00841,0.01582,0,0.01197,0.00059,0.01249,0.01935,0.0398,0.00706,0.00666,0.00333,0.00291,1
0.02776,0.02048,0.01632,0.00953,0,0.00516,0.00271,0.01704,0.03709,0.01617,0.04253,0.02715,0.01982,0.00462,1
0.01777,0.02998,0.01277,0.01055,0,0.00944,0.0,0.02332,0.03831,0.00888,0.01666,0.02221,0.01222,0.00444,1
0.01822,0.00921,0.01242,0.00113,0,0.01909,0.00163,0.01857,0.0135,0.02773,0.00587,0.00111,0.0025,0.02118,1
0.04492,0.0127,0.02148,0.00293,0,0.0,0.00195,0.04004,0.02637,0.00293,0.04395,0.03711,0.02539,0.0,1
0.02627,0.0154,0.01396,0.00651,0,0.00222,0.00157,0.0166,0.03162,0.00863,0.06377,0.0312,0.01705,0.00307,1
0.00946,0.00255,0.01383,0.01529,0,0.0142,0.00073,0.0142,0.00874,0.05133,0.01893,0.00801,0.0051,0.00146,1
0.02529,0.02229,0.01525,0.00813,0,0.00291,0.002,0.01796,0.03413,0.01694,0.03405,0.04142,0.00848,0.0019,1
0.04198,0.01112,0.02404,0.00682,0,0.00108,0.00197,0.01094,0.0375,0.01453,0.05831,0.04198,0.0226,0.00395,1
0.02713,0.02106,0.01255,0.00425,0,0.00121,0.00344,0.0079,0.05062,0.01984,0.06965,0.05325,0.02389,0.00243,1
0.01573,0.00756,0.0135,0.01994,0,0.01115,0.001,0.01014,0.02332,0.03628,0.02371,0.01671,0.00718,0.00221,1
0.02602,0.01614,0.00838,0.0047,0,0.01021,0.00168,0.02239,0.02215,0.03052,0.00674,0.00372,0.00279,0.04107,1
0.03004,0.01818,0.01552,0.00651,0,0.00166,0.00239,0.02064,0.03112,0.00308,0.05144,0.02786,0.01438,0.00181,1
0.03891,0.02368,0.02061,0.01046,0,0.00015,0.00185,0.01492,0.04244,0.01738,0.02568,0.02691,0.01538,0.00231,1
0.0289,0.01535,0.01462,0.00581,0,0.00254,0.00207,0.02249,0.02983,0.0042,0.05359,0.03477,0.01622,0.00254,1
0.0133,0.01241,0.00355,0.00887,0,0.02039,0.0,0.01152,0.00887,0.03723,0.00709,0.00177,0.00355,0.00798,1
0.03138,0.01494,0.01419,0.00187,0,0.00037,0.00112,0.0254,0.02802,0.00149,0.05006,0.02465,0.01942,0.00112,1
0.02507,0.02932,0.016,0.00662,0,0.00263,0.00292,0.01817,0.02733,0.00519,0.03993,0.04348,0.0098,0.00383,1
0.01114,0.0,0.00251,0.02312,0,0.01476,0.0,0.01058,0.0312,0.04596,0.02841,0.01031,0.00111,0.0,1
0.01956,0.00984,0.01053,0.00398,0,0.0177,0.00148,0.01681,0.0254,0.02894,0.00709,0.00485,0.00714,0.01444,1
0.02727,0.0246,0.01472,0.00679,0,0.0028,0.00181,0.01563,0.02993,0.00663,0.04995,0.03225,0.01462,0.0034,1
0.02904,0.03379,0.01352,0.00411,0,0.001,0.00128,0.0232,0.02977,0.00329,0.03808,0.03973,0.01196,0.0032,1
0.01735,0.00888,0.00716,0.0104,0,0.02162,0.00103,0.01825,0.01184,0.01467,0.02266,0.02286,0.01281,0.04235,1
0.02577,0.02333,0.01454,0.00756,0,0.00409,0.00167,0.01617,0.02572,0.00436,0.05193,0.03603,0.01422,0.00298,1
0.01212,0.00452,0.01111,0.00886,0,0.01822,0.00112,0.00979,0.02406,0.03271,0.01218,0.00214,0.00844,0.00408,1
0.02627,0.02731,0.01342,0.01135,0,0.00311,0.00134,0.01262,0.02144,0.00886,0.05941,0.0288,0.01922,0.00472,1
0.02777,0.03246,0.01332,0.00422,0,0.00159,0.00113,0.01435,0.02205,0.00169,0.04493,0.04231,0.01229,0.00413,1
0.01937,0.02832,0.01118,0.00894,0,0.00224,0.00298,0.01341,0.01863,0.00671,0.05738,0.0462,0.02235,0.00522,1
0.01312,0.00659,0.00969,0.01218,0,0.01386,0.00067,0.00733,0.01776,0.03526,0.01595,0.01453,0.00821,0.00323,1
0.02856,0.01947,0.01528,0.0066,0,0.00224,0.00216,0.01796,0.03769,0.01133,0.05413,0.03522,0.02043,0.00279,1
0.02493,0.02887,0.01494,0.00644,0,0.00338,0.00145,0.01483,0.02916,0.00741,0.05111,0.03586,0.01552,0.00254,1
0.02444,0.02646,0.01484,0.00589,0,0.0021,0.00263,0.01734,0.03278,0.00547,0.04717,0.03568,0.01355,0.00441,1
