pc1,pc2,cluster,pc1_variance,pc2_variance
9.227698,-16.484669,5,12.962002,9.390044
2.985293,4.8556523,3,12.962002,9.390044
-3.3923144,-9.535704,4,12.962002,9.390044
11.398827,1.4336942,2,12.962002,9.390044
4.063373,5.309724,0,12.962002,9.390044
-2.4564307,8.098796,0,12.962002,9.390044
5.0588584,-11.665629,4,12.962002,9.390044
3.7090476,-6.0510063,4,12.962002,9.390044
4.1140637,9.460901,0,12.962002,9.390044
-2.3021343,12.247464,0,12.962002,9.390044
-24.355087,-15.364616,6,12.962002,9.390044
-0.5539962,0.99546564,0,12.962002,9.390044
-8.218058,4.9886875,0,12.962002,9.390044
10.714734,-1.7824866,2,12.962002,9.390044
-2.8623421,8.975105,0,12.962002,9.390044
8.950519,5.66806,2,12.962002,9.390044
-21.382038,-13.17253,6,12.962002,9.390044
7.222758,-3.3900135,2,12.962002,9.390044
-7.1111255,0.9781458,0,12.962002,9.390044
0.8623936,-8.546141,4,12.962002,9.390044
2.9465098,13.93095,0,12.962002,9.390044
-7.610074,7.0599375,0,12.962002,9.390044
-16.217316,-3.4567237,6,12.962002,9.390044
-10.910311,-2.7476444,6,12.962002,9.390044
12.424249,-0.44441998,2,12.962002,9.390044
4.333429,8.15741,0,12.962002,9.390044
-0.18083572,6.0637445,3,12.962002,9.390044
18.123741,13.13002,3,12.962002,9.390044
-2.5849392,9.04894,0,12.962002,9.390044
15.648712,-0.29983824,2,12.962002,9.390044
-1.5181675,-14.59566,4,12.962002,9.390044
2.3895724,-8.109288,4,12.962002,9.390044
0.9041746,12.424343,0,12.962002,9.390044
-4.4165134,1.4774371,0,12.962002,9.390044
-8.836614,7.200588,0,12.962002,9.390044
3.8709044,-9.053659,4,12.962002,9.390044
2.0106504,6.2370048,0,12.962002,9.390044
0.798951,-7.216185,4,12.962002,9.390044
-16.540764,-1.6044989,6,12.962002,9.390044
-0.8289732,10.340276,3,12.962002,9.390044
10.949247,1.8482301,2,12.962002,9.390044
0.70484865,4.3430676,0,12.962002,9.390044
8.347126,-7.252402,2,12.962002,9.390044
4.051753,8.961064,0,12.962002,9.390044
-2.558202,1.7247537,0,12.962002,9.390044
12.706337,11.384307,3,12.962002,9.390044
11.731646,-7.5413733,2,12.962002,9.390044
7.6188374,8.44732,3,12.962002,9.390044
-5.745595,3.105976,0,12.962002,9.390044
-11.838586,-2.370838,6,12.962002,9.390044
20.028776,19.277138,3,12.962002,9.390044
-6.538246,-0.37979627,4,12.962002,9.390044
16.783909,-5.381545,2,12.962002,9.390044
1.28771,7.07958,0,12.962002,9.390044
-6.533678,5.0984883,0,12.962002,9.390044
-9.767684,-1.0117216,6,12.962002,9.390044
-14.376199,-16.827202,4,12.962002,9.390044
-15.3049,-1.7155151,6,12.962002,9.390044
5.595275,-2.5032854,2,12.962002,9.390044
-6.9061813,-0.97676057,0,12.962002,9.390044
-0.9906057,4.4145846,0,12.962002,9.390044
-12.275874,-1.7561332,6,12.962002,9.390044
11.507763,-2.4122672,2,12.962002,9.390044
-9.3649,-8.4769335,4,12.962002,9.390044
-1.9092429,-8.000339,4,12.962002,9.390044
7.0229244,1.6963613,2,12.962002,9.390044
11.171398,-14.413081,5,12.962002,9.390044
-6.392095,5.163499,3,12.962002,9.390044
0.7989228,6.235125,0,12.962002,9.390044
-2.3321393,-3.879868,4,12.962002,9.390044
3.238044,5.094124,0,12.962002,9.390044
1.2596537,6.6066947,0,12.962002,9.390044
-5.2252026,9.577322,0,12.962002,9.390044
4.361717,14.770169,0,12.962002,9.390044
-2.753116,8.497581,0,12.962002,9.390044
-8.328061,0.53573596,0,12.962002,9.390044
-10.550872,-1.3328705,6,12.962002,9.390044
-9.544903,-1.7530102,0,12.962002,9.390044
3.5168924,8.096534,0,12.962002,9.390044
6.1941614,3.4231036,2,12.962002,9.390044
3.7742317,-8.734277,4,12.962002,9.390044
16.315125,0.21522109,2,12.962002,9.390044
-11.58134,-3.479605,6,12.962002,9.390044
2.397122,-2.8260503,4,12.962002,9.390044
-8.354776,7.31013,0,12.962002,9.390044
-13.793051,-5.844075,6,12.962002,9.390044
10.174511,2.5546484,2,12.962002,9.390044
-1.0954568,5.3516417,0,12.962002,9.390044
15.247932,1.9691412,2,12.962002,9.390044
-4.9868026,-26.336073,1,12.962002,9.390044
-27.398872,1.73825,6,12.962002,9.390044
9.82254,-16.351274,5,12.962002,9.390044
12.6921625,-18.519495,5,12.962002,9.390044
9.916001,17.50563,3,12.962002,9.390044
-11.091321,1.5149388,6,12.962002,9.390044
6.9692326,-6.5661907,2,12.962002,9.390044
1.302176,-1.2940534,4,12.962002,9.390044
-14.24057,-5.590575,6,12.962002,9.390044
12.40834,-17.935787,5,12.962002,9.390044
-3.0099177,-8.697063,4,12.962002,9.390044
-8.561165,-0.84376335,6,12.962002,9.390044
15.395732,-3.688481,2,12.962002,9.390044
16.030561,0.52292687,2,12.962002,9.390044
5.709135,-6.2512994,2,12.962002,9.390044
-2.899047,-14.902592,4,12.962002,9.390044
8.07213,-1.143345,2,12.962002,9.390044
5.0138683,-5.9138064,4,12.962002,9.390044
-12.824485,-17.602036,4,12.962002,9.390044
-2.9491978,4.316399,0,12.962002,9.390044
12.015831,-1.4394394,2,12.962002,9.390044
-7.693133,-3.3923793,4,12.962002,9.390044
-20.570889,-9.080459,6,12.962002,9.390044
10.844301,-9.017498,2,12.962002,9.390044
19.075874,-14.854168,5,12.962002,9.390044
3.7582943,-2.6410708,2,12.962002,9.390044
-7.528282,-2.425825,6,12.962002,9.390044
-11.192976,3.736104,6,12.962002,9.390044
-32.877235,-29.656193,6,12.962002,9.390044
14.922675,-2.898823,2,12.962002,9.390044
17.77365,-1.1509411,2,12.962002,9.390044
9.735824,-1.876793,2,12.962002,9.390044
-26.868502,-23.739298,6,12.962002,9.390044
-5.330722,2.9170432,0,12.962002,9.390044
13.810001,-3.6632555,2,12.962002,9.390044
2.2701929,-3.587989,4,12.962002,9.390044
6.0938845,20.612638,3,12.962002,9.390044
-4.478738,8.002551,0,12.962002,9.390044
3.0384808,6.5991745,3,12.962002,9.390044
-3.0131636,-4.8005786,4,12.962002,9.390044
-11.855046,2.1485445,6,12.962002,9.390044
-4.3682194,3.432072,0,12.962002,9.390044
-5.187222,-13.707832,1,12.962002,9.390044
-4.6391354,2.2204792,0,12.962002,9.390044
-3.9800992,6.070528,0,12.962002,9.390044
4.91777,0.03303165,2,12.962002,9.390044
-6.6630015,7.897608,0,12.962002,9.390044
-0.23145978,7.5281963,3,12.962002,9.390044
-12.010994,1.3796265,6,12.962002,9.390044
14.245435,2.1534653,2,12.962002,9.390044
13.878213,-6.7306223,2,12.962002,9.390044
-2.122213,1.8034796,0,12.962002,9.390044
0.120269045,2.624524,0,12.962002,9.390044
26.045322,-16.173006,1,12.962002,9.390044
-16.40997,-4.4147596,6,12.962002,9.390044
-3.0016887,5.726371,0,12.962002,9.390044
5.9501195,2.8529036,2,12.962002,9.390044
-1.362465,1.1760368,0,12.962002,9.390044
-10.4885,-7.1867256,4,12.962002,9.390044
8.7274475,-1.4348967,2,12.962002,9.390044
-9.920209,1.985787,6,12.962002,9.390044
-6.8604746,3.969561,0,12.962002,9.390044
-8.956977,3.5562894,6,12.962002,9.390044
-3.3312297,5.67652,0,12.962002,9.390044
-3.1032834,4.348808,0,12.962002,9.390044
-1.6406941,1.7576982,0,12.962002,9.390044
-12.083235,5.379761,6,12.962002,9.390044
-14.564269,-0.59169215,6,12.962002,9.390044
10.624671,1.5858524,2,12.962002,9.390044
13.278153,-14.255085,5,12.962002,9.390044
-8.167986,2.2817547,3,12.962002,9.390044
-4.540226,2.6048746,0,12.962002,9.390044
-7.142921,-11.677703,4,12.962002,9.390044
-0.7505663,14.710403,3,12.962002,9.390044
22.240059,-9.900411,5,12.962002,9.390044
3.3453503,-0.45479116,2,12.962002,9.390044
-4.0225415,-11.511624,4,12.962002,9.390044
4.678584,-0.055570163,2,12.962002,9.390044
3.0376759,-1.5913765,2,12.962002,9.390044
2.0915935,8.701542,0,12.962002,9.390044
-11.225386,3.0126102,6,12.962002,9.390044
10.800923,11.582004,3,12.962002,9.390044
4.5514035,9.559075,0,12.962002,9.390044
