feature_2,feature_68,feature_14,feature_51,feature_1,feature_52,feature_29,feature_19,feature_11,feature_26,feature_39,feature_45,feature_55,feature_32,target
47513,0.0,0.02458,0.01001,0,0.01457,0.01457,0.01502,0.01229,0.01365,0.01274,0.02276,0.02685,0.01593,1
47514,0.0,0.02322,0.01503,0,0.01047,0.01457,0.01321,0.01412,0.01002,0.01321,0.02413,0.02914,0.01639,1
47515,0.0,0.02015,0.0087,0,0.01099,0.01465,0.01694,0.01465,0.01282,0.01557,0.03205,0.02976,0.01877,1
47516,0.00023,0.01595,0.01071,0,0.00889,0.01458,0.01116,0.01276,0.01458,0.01299,0.02506,0.02757,0.01253,1
47669,0.00088,0.01799,0.00914,0,0.01003,0.01504,0.00855,0.00796,0.01533,0.00973,0.02094,0.02743,0.01622,1
47680,0.0,0.01213,0.01646,0,0.00867,0.01386,0.00664,0.00578,0.01675,0.01329,0.02311,0.01531,0.01762,1
47740,0.0031,0.01412,0.0093,0,0.00792,0.01757,0.00861,0.01378,0.02584,0.02205,0.00413,0.02239,0.03548,1
47838,0.00198,0.02669,0.0056,0,0.01812,0.0145,0.01054,0.00791,0.01153,0.01285,0.01516,0.04053,0.01351,1
47900,0.00045,0.02179,0.00545,0,0.00227,0.00862,0.00817,0.00953,0.00227,0.01044,0.01044,0.02497,0.00635,1
47903,0.00043,0.0234,0.0065,0,0.01516,0.00953,0.01213,0.01516,0.0078,0.01516,0.01386,0.04029,0.02253,1
47929,0.00129,0.02036,0.01321,0,0.01437,0.01388,0.01215,0.01028,0.016,0.01532,0.0192,0.01647,0.01279,1
47985,0.00179,0.01311,0.00536,0,0.00626,0.00655,0.02741,0.00894,0.00447,0.01489,0.01996,0.02919,0.02145,1
48540,0.0008,0.02167,0.02568,0,0.01525,0.01204,0.01043,0.00642,0.01124,0.02087,0.02729,0.03291,0.0297,1
48541,0.0,0.01856,0.01533,0,0.0113,0.01453,0.01291,0.00646,0.01695,0.01372,0.02421,0.02663,0.01533,1
48542,0.0008,0.01525,0.01766,0,0.01364,0.01204,0.01043,0.00722,0.01124,0.01846,0.02408,0.0305,0.0305,1
48543,0.0,0.02406,0.02566,0,0.01203,0.01283,0.01684,0.00802,0.01604,0.01363,0.02326,0.03128,0.02486,1
48544,0.0,0.02018,0.01614,0,0.01211,0.01453,0.01533,0.00484,0.01372,0.01372,0.02018,0.02583,0.01695,1
48981,0.0,0.01871,0.00148,0,0.00935,0.01379,0.01871,0.01625,0.00886,0.01871,0.0261,0.03151,0.01625,1
49267,0.00187,0.01401,0.01027,0,0.01027,0.01307,0.0112,0.0112,0.00934,0.01027,0.01494,0.02428,0.01774,1
49891,0.0,0.01593,0.01427,0,0.01386,0.01386,0.01117,0.01551,0.00724,0.01055,0.01427,0.03102,0.01551,1
49892,0.0002,0.01022,0.00845,0,0.00727,0.01493,0.02456,0.01513,0.00157,0.00766,0.01572,0.01768,0.02004,1
50292,0.00059,0.02013,0.01208,0,0.01054,0.01184,0.01291,0.00829,0.01788,0.0167,0.01764,0.02238,0.01184,1
50294,0.00073,0.01837,0.01666,0,0.00447,0.01155,0.0115,0.01169,0.01897,0.0197,0.0216,0.02354,0.01073,1
50817,0.0,0.01023,0.00875,0,0.01335,0.01454,0.0086,0.00682,0.00875,0.01305,0.01646,0.0356,0.02536,1
51033,0.0009,0.00179,0.00808,0,0.01884,0.01525,0.02871,0.01032,0.00673,0.00718,0.00718,0.01346,0.01525,1
51034,0.00153,0.02177,0.01031,0,0.01719,0.01375,0.00879,0.00917,0.00955,0.01222,0.01413,0.03361,0.01261,1
51313,0.00077,0.01791,0.00758,0,0.01307,0.00891,0.01522,0.00881,0.00832,0.01223,0.02349,0.01045,0.00703,1
51330,0.0012,0.01878,0.00749,0,0.01184,0.00703,0.01332,0.00925,0.00527,0.00712,0.01739,0.03441,0.01267,1
51336,0.0,0.01494,0.00714,0,0.02597,0.01429,0.01169,0.01039,0.01429,0.01104,0.01429,0.03182,0.01234,1
51354,0.0001,0.01587,0.00988,0,0.01283,0.01454,0.01131,0.01131,0.0095,0.01321,0.0134,0.02842,0.02642,1
51374,0.00173,0.01648,0.00434,0,0.00954,0.00434,0.01735,0.01041,0.00173,0.00347,0.01041,0.01735,0.01648,1
51677,0.00071,0.01407,0.01125,0,0.00925,0.00945,0.01371,0.01111,0.00939,0.01284,0.03164,0.01715,0.00817,1
52274,0.00143,0.02094,0.0138,0,0.01238,0.02142,0.01047,0.0119,0.00904,0.01238,0.01238,0.03522,0.01285,1
52276,0.00066,0.01806,0.00755,0,0.00886,0.01346,0.00689,0.0128,0.02429,0.00788,0.01412,0.02364,0.0151,1
52280,0.00032,0.0136,0.00745,0,0.01845,0.01101,0.01263,0.00809,0.00486,0.00939,0.01004,0.03529,0.0191,1
52996,0.00185,0.02992,0.00672,0,0.01227,0.00941,0.01412,0.01294,0.00571,0.00739,0.01546,0.04487,0.01798,1
53010,0.00325,0.00683,0.00878,0,0.01984,0.01106,0.01822,0.00293,0.01464,0.01041,0.01919,0.03774,0.00943,1
53179,0.00044,0.0263,0.01213,0,0.00964,0.01286,0.01607,0.01578,0.01359,0.01329,0.01812,0.01373,0.02221,1
53181,0.0015,0.0176,0.00923,0,0.01116,0.01717,0.01438,0.00988,0.01202,0.01009,0.01073,0.03134,0.01481,1
53182,0.00035,0.00764,0.00483,0,0.01819,0.02136,0.0185,0.01302,0.00789,0.00653,0.00739,0.02342,0.03312,1
53258,0.00091,0.01699,0.00453,0,0.01479,0.00686,0.02367,0.01814,0.00423,0.00559,0.01502,0.02298,0.02018,1
53260,0.00133,0.01842,0.00801,0,0.02149,0.01402,0.01455,0.00748,0.01642,0.01348,0.01241,0.03337,0.01295,1
53988,0.00131,0.01709,0.01064,0,0.01543,0.01421,0.01159,0.01229,0.00654,0.00959,0.01491,0.02284,0.017,1
54289,0.0009,0.04036,0.00724,0,0.01086,0.02443,0.00633,0.01231,0.02878,0.0009,0.02661,0.01068,0.01086,1
54290,0.00035,0.01797,0.01952,0,0.01,0.02626,0.00755,0.00669,0.02391,0.01121,0.01708,0.02014,0.01364,1
54315,0.00025,0.02128,0.01006,0,0.00924,0.01669,0.01975,0.02191,0.00943,0.01096,0.02217,0.0379,0.02057,1
55096,0.0003,0.01391,0.01125,0,0.01303,0.01155,0.00888,0.01806,0.00858,0.01036,0.01658,0.0299,0.01273,1
55097,0.00059,0.01271,0.00917,0,0.01508,0.01153,0.00769,0.01626,0.00532,0.01153,0.01449,0.03164,0.01449,1
55216,0.00039,0.01533,0.00629,0,0.02476,0.01612,0.01219,0.01297,0.01179,0.00983,0.01022,0.02791,0.0169,1
55951,0.0007,0.01173,0.00858,0,0.0035,0.00613,0.02695,0.01418,0.00578,0.00718,0.021,0.04025,0.01978,1
55987,0.00091,0.01808,0.01236,0,0.00791,0.01482,0.01604,0.01442,0.00273,0.01411,0.01597,0.03111,0.04438,1
56095,0.00098,0.02657,0.00984,0,0.00984,0.01575,0.01181,0.01378,0.00787,0.00492,0.01378,0.01673,0.01378,1
56486,0.0007,0.01056,0.00739,0,0.01407,0.01583,0.00493,0.00598,0.01372,0.00422,0.01302,0.03835,0.01513,1
56820,0.00065,0.00843,0.00324,0,0.01038,0.01946,0.01102,0.01362,0.0227,0.00973,0.01751,0.0201,0.02464,1
56879,0.0,0.03173,0.00793,0,0.00837,0.01454,0.00044,0.00397,0.05024,0.0119,0.01939,0.01675,0.00661,1
56947,0.00111,0.00919,0.00626,0,0.01221,0.00818,0.02039,0.00797,0.00888,0.00888,0.01756,0.01242,0.00989,1
56948,0.00026,0.01283,0.01104,0,0.00847,0.01668,0.02515,0.02156,0.00873,0.01283,0.02644,0.03414,0.02002,1
57119,0.00103,0.0181,0.01138,0,0.01758,0.02275,0.00724,0.00465,0.00827,0.00827,0.01758,0.04137,0.02223,1
57482,0.00095,0.02074,0.00742,0,0.01275,0.01579,0.00971,0.00875,0.00932,0.00932,0.01656,0.03654,0.0215,1
57483,0.00061,0.02543,0.00989,0,0.01453,0.01554,0.01029,0.01252,0.01474,0.00908,0.01574,0.03633,0.01958,1
57579,0.0,0.02575,0.0103,0,0.00368,0.02355,0.00294,0.00147,0.02575,0.01692,0.03164,0.03974,0.0206,1
57667,0.00036,0.01505,0.00718,0,0.01263,0.03107,0.03084,0.01404,0.00941,0.01017,0.00986,0.019,0.03485,1
58535,0.0,0.01698,0.00907,0,0.01259,0.02957,0.00732,0.00907,0.00995,0.01464,0.01142,0.02313,0.04069,1
59300,0.00024,0.02496,0.02037,0,0.0095,0.01071,0.01441,0.01385,0.00853,0.01216,0.02818,0.03309,0.01707,1
59302,0.0,0.00886,0.02013,0,0.00725,0.01127,0.01852,0.01208,0.00805,0.01208,0.02093,0.03865,0.02818,1
59303,0.00029,0.02447,0.02022,0,0.00791,0.01128,0.01465,0.01362,0.00791,0.01275,0.0271,0.03164,0.01685,1
59304,0.0,0.02212,0.02291,0,0.01264,0.01343,0.01343,0.0079,0.01185,0.01106,0.02291,0.0316,0.01975,1
59305,0.0,0.01841,0.02482,0,0.00641,0.01121,0.01761,0.00961,0.00801,0.00881,0.02402,0.03523,0.02322,1
59376,0.00058,0.01499,0.00962,0,0.0105,0.00697,0.01275,0.00772,0.00984,0.01194,0.02915,0.01204,0.00639,1
59380,0.0006,0.01928,0.00984,0,0.01225,0.01486,0.01386,0.01546,0.00984,0.01466,0.01747,0.03414,0.01807,1
59504,0.0,0.0211,0.00298,0,0.01995,0.0188,0.00825,0.00848,0.00917,0.00711,0.01284,0.03531,0.02247,1
59509,0.00033,0.00855,0.00336,0,0.01236,0.00663,0.0211,0.00929,0.00201,0.00509,0.01194,0.01587,0.01617,1
59563,0.0,0.03007,0.01197,0,0.00934,0.02774,0.00409,0.00993,0.01226,0.01401,0.01635,0.02861,0.03708,1
59749,0.0,0.02002,0.0094,0,0.01389,0.01511,0.00123,0.00163,0.03636,0.01389,0.01634,0.01838,0.00368,1
59816,0.00034,0.03178,0.00444,0,0.00444,0.01401,0.00786,0.01538,0.02051,0.0123,0.027,0.02973,0.02871,1
60135,0.00064,0.01722,0.01212,0,0.01658,0.01276,0.01977,0.0102,0.0051,0.00957,0.0102,0.0287,0.02041,1
60456,0.00019,0.02494,0.01036,0,0.00163,0.00518,0.01535,0.00566,0.0095,0.01218,0.01391,0.04422,0.01554,1
60714,0.00142,0.00993,0.00496,0,0.01206,0.01135,0.01489,0.01206,0.00922,0.01206,0.01631,0.02411,0.02057,1
60869,0.00026,0.02129,0.00975,0,0.00898,0.01616,0.02001,0.01975,0.01052,0.01077,0.02181,0.03797,0.02027,1
61172,0.00061,0.02067,0.01094,0,0.01581,0.01581,0.01033,0.01824,0.00486,0.00912,0.00851,0.02675,0.01581,1
61431,0.0,0.01861,0.00737,0,0.0128,0.01435,0.00737,0.00698,0.01706,0.00582,0.0159,0.01396,0.00659,1
61673,8e-05,0.01391,0.0102,0,0.01069,0.02531,0.01482,0.01399,0.02656,0.0121,0.01095,0.02272,0.03122,1
62059,0.0,0.01275,0.00801,0,0.01602,0.00801,0.01216,0.00994,0.00267,0.00934,0.0172,0.03218,0.01913,1
62099,0.0,0.00835,0.00304,0,0.01822,0.01139,0.02961,0.01291,0.0038,0.00076,0.00759,0.01063,0.02658,1
62352,0.00061,0.00992,0.00389,0,0.01657,0.01596,0.01586,0.00818,0.00777,0.00573,0.0087,0.02199,0.02292,1
63330,0.00088,0.02576,0.008,0,0.013,0.00913,0.01138,0.01426,0.00938,0.01063,0.01451,0.03076,0.02326,1
63421,0.00096,0.01196,0.0119,0,0.01471,0.01375,0.00499,0.00761,0.02117,0.00787,0.01318,0.01439,0.00454,1
63443,0.00287,0.02682,0.01054,0,0.01149,0.00479,0.0067,0.00287,0.00096,0.01341,0.01437,0.04406,0.00766,1
63723,0.0012,0.02398,0.00719,0,0.02038,0.01199,0.01019,0.00719,0.01679,0.00839,0.01439,0.03058,0.01019,1
64003,0.00055,0.01486,0.01158,0,0.00716,0.00546,0.01219,0.01448,0.00552,0.0141,0.02311,0.03158,0.01464,1
64141,0.0,0.01617,0.00853,0,0.01033,0.01414,0.01504,0.00965,0.00651,0.0119,0.02357,0.02986,0.02627,1
64279,0.0,0.00852,0.00341,0,0.01477,0.01648,0.0142,0.00455,0.00568,0.0017,0.00739,0.02955,0.02216,1
64280,0.0,0.01928,0.00949,0,0.01423,0.03055,0.00623,0.01097,0.00919,0.01394,0.01364,0.02995,0.03707,1
64283,0.0,0.02257,0.01143,0,0.00938,0.0255,0.00528,0.01055,0.01114,0.0126,0.01348,0.02169,0.03107,1
64285,0.0,0.01716,0.0071,0,0.01509,0.03018,0.01065,0.01213,0.00444,0.01036,0.01154,0.02189,0.04467,1
64286,0.0,0.02111,0.00917,0,0.0083,0.02737,0.00553,0.01004,0.01092,0.01295,0.01616,0.03057,0.03726,1
64287,0.0,0.0198,0.00868,0,0.012,0.02985,0.00663,0.00683,0.01083,0.01112,0.01268,0.02995,0.03668,1
64288,0.0,0.01083,0.01112,0,0.0117,0.02955,0.00673,0.00556,0.01112,0.01434,0.00848,0.03043,0.03979,1
64290,0.0,0.01955,0.00963,0,0.00788,0.02801,0.00788,0.01167,0.00905,0.01342,0.01576,0.02801,0.04523,1
64294,0.00029,0.01751,0.01051,0,0.01459,0.0251,0.0108,0.0143,0.00613,0.00992,0.01635,0.02014,0.03882,1
64300,0.0,0.01422,0.008,0,0.01156,0.02874,0.00681,0.01333,0.00563,0.00948,0.01274,0.02963,0.03793,1
64304,0.0,0.01983,0.00991,0,0.0102,0.02595,0.01079,0.01458,0.01283,0.01166,0.01108,0.02653,0.04227,1
64307,0.0,0.0158,0.00878,0,0.00761,0.03014,0.00761,0.01083,0.00819,0.01141,0.01054,0.01932,0.03922,1
64308,0.0,0.02517,0.012,0,0.00761,0.02663,0.00907,0.012,0.01171,0.01288,0.0161,0.0278,0.04156,1
64310,0.0,0.01909,0.00969,0,0.01175,0.03084,0.00705,0.00969,0.0094,0.01527,0.01322,0.02643,0.03818,1
64311,0.0,0.01848,0.01232,0,0.00792,0.02904,0.0044,0.01085,0.01203,0.0176,0.01584,0.03373,0.03491,1
64312,0.0,0.01659,0.00741,0,0.01541,0.02963,0.00711,0.01422,0.00385,0.00652,0.01185,0.02696,0.03556,1
64315,0.0,0.02539,0.01197,0,0.00963,0.02744,0.0035,0.01051,0.01547,0.01459,0.01956,0.02919,0.04116,1
64320,0.0,0.02281,0.00848,0,0.00994,0.0269,0.00906,0.00906,0.01111,0.01111,0.01433,0.03246,0.04386,1
64461,0.0,0.01398,0.00861,0,0.02546,0.01972,0.02295,0.01829,0.01076,0.00753,0.00968,0.01004,0.03406,1
64462,0.0,0.01015,0.00544,0,0.01994,0.02321,0.02792,0.01595,0.01197,0.00906,0.01269,0.01632,0.02647,1
64698,0.00055,0.00662,0.00552,0,0.01325,0.01269,0.02815,0.00662,0.00497,0.00331,0.00717,0.01545,0.01876,1
64958,0.00278,0.01045,0.00669,0,0.01192,0.01126,0.00849,0.00294,0.01437,0.00898,0.01028,0.03167,0.01126,1
65068,0.0,0.00651,0.00697,0,0.01488,0.01441,0.01348,0.0093,0.00976,0.00744,0.00883,0.0251,0.01767,1
65072,0.0,0.00603,0.00904,0,0.01421,0.01421,0.01593,0.00603,0.01722,0.00646,0.01593,0.03099,0.02023,1
65405,0.0,0.02739,0.01148,0,0.00795,0.00883,0.02208,0.02297,0.00618,0.00618,0.02032,0.02473,0.02208,1
65424,0.00043,0.0179,0.01506,0,0.00938,0.00796,0.01336,0.00568,0.01549,0.01705,0.02359,0.0287,0.00824,1
65467,0.00173,0.02287,0.0082,0,0.00938,0.00831,0.00626,0.00874,0.00744,0.02373,0.01176,0.0412,0.01359,1
65743,0.00027,0.00994,0.0086,0,0.01397,0.01451,0.00994,0.0094,0.01236,0.00752,0.00672,0.02364,0.01263,1
66200,0.00033,0.01757,0.01094,0,0.00862,0.01724,0.01094,0.00696,0.0169,0.01293,0.01591,0.02884,0.02552,1
66261,0.00041,0.00204,0.01303,0,0.01669,0.01344,0.0285,0.0114,0.00489,0.00692,0.00448,0.01384,0.01629,1
66266,0.00094,0.01333,0.0072,0,0.01295,0.01045,0.01189,0.02053,0.00476,0.01095,0.01552,0.03811,0.01658,1
66295,0.00212,0.01985,0.0148,0,0.01114,0.0156,0.01326,0.00945,0.02725,0.01385,0.02242,0.01619,0.02059,1
66366,0.00165,0.01531,0.00952,0,0.02482,0.01324,0.01696,0.00952,0.01945,0.01158,0.01283,0.03351,0.01489,1
66834,0.0,0.01029,0.00745,0,0.01526,0.01278,0.01668,0.00603,0.0071,0.00639,0.0149,0.01739,0.0181,1
67603,0.0,0.01537,0.00633,0,0.00362,0.01447,0.01085,0.00814,0.0226,0.01989,0.03255,0.00814,0.0217,1
67754,0.00104,0.01542,0.00677,0,0.01219,0.00813,0.01063,0.00469,0.00385,0.00521,0.01604,0.03271,0.00917,1
67761,0.00419,0.01047,0.00733,0,0.00942,0.01047,0.00733,0.01361,0.00837,0.00994,0.01727,0.03768,0.01361,1
67762,0.00099,0.01905,0.00936,0,0.02365,0.01133,0.01216,0.01643,0.01922,0.00542,0.01035,0.03482,0.00788,1
67962,0.0,0.01899,0.0112,0,0.00097,0.01266,0.01996,0.01168,0.01315,0.0112,0.02045,0.02532,0.02337,1
68416,0.00223,0.01617,0.0145,0,0.01562,0.0304,0.00474,0.01283,0.0251,0.00809,0.0106,0.01199,0.02175,1
68558,0.0,0.02057,0.01102,0,0.00661,0.02131,0.0022,0.00147,0.02792,0.0191,0.02425,0.0338,0.01837,1
68742,0.0,0.01836,0.00954,0,0.00881,0.02129,0.00587,0.00367,0.01468,0.01689,0.02717,0.0301,0.02129,1
68876,0.0,0.00724,0.00414,0,0.01241,0.01344,0.02689,0.00672,0.00724,0.00207,0.00724,0.03154,0.02947,1
68887,0.00039,0.00876,0.00901,0,0.00674,0.02743,0.01464,0.0195,0.0252,0.0185,0.02796,0.01696,0.02347,1
69151,0.00055,0.01042,0.00889,0,0.01122,0.01258,0.01503,0.01741,0.01995,0.01821,0.01901,0.01821,0.01766,1
69152,0.0003,0.01071,0.01071,0,0.00702,0.01222,0.01237,0.01283,0.02565,0.0218,0.0218,0.02105,0.01449,1
69156,0.00213,0.04481,0.01707,0,0.00142,0.01067,0.00213,0.0,0.02063,0.01849,0.03698,0.02276,0.00853,1
69159,0.0,0.01945,0.01048,0,0.00927,0.01398,0.01291,0.01094,0.01519,0.01139,0.01793,0.02796,0.01702,1
69244,0.0,0.01405,0.02195,0,0.02546,0.01493,0.0158,0.00966,0.00263,0.0079,0.01141,0.03336,0.01932,1
69245,0.0,0.01658,0.01594,0,0.01849,0.01339,0.01212,0.01084,0.00255,0.00893,0.00829,0.03571,0.01339,1
69247,0.0,0.02232,0.01722,0,0.01786,0.01403,0.01658,0.01403,0.00446,0.00574,0.01148,0.03444,0.01786,1
69256,0.00075,0.0168,0.01451,0,0.00735,0.01222,0.01053,0.01307,0.02023,0.01449,0.01963,0.01687,0.01456,1
69263,0.00114,0.01716,0.01144,0,0.02288,0.01144,0.00515,0.00686,0.01602,0.01087,0.01831,0.03547,0.01659,1
69294,0.0,0.01446,0.01621,0,0.02103,0.01534,0.02103,0.01183,0.00394,0.00613,0.0092,0.03067,0.01928,1
69576,0.0,0.01027,0.00811,0,0.02054,0.01946,0.02,0.00919,0.00919,0.01027,0.01189,0.00973,0.02811,1
69577,0.00049,0.0257,0.00593,0,0.01483,0.01285,0.01977,0.01137,0.0084,0.01013,0.01532,0.04128,0.02867,1
69598,0.0,0.00785,0.00741,0,0.0109,0.01439,0.01352,0.01134,0.01832,0.00523,0.01744,0.03009,0.01701,1
69984,0.00127,0.0034,0.00637,0,0.01275,0.01317,0.01657,0.0068,0.00722,0.0102,0.00722,0.0102,0.02337,1
69985,0.00127,0.00381,0.00593,0,0.01355,0.01312,0.0199,0.00847,0.01185,0.01101,0.0072,0.01228,0.02117,1
69986,0.00085,0.00339,0.01016,0,0.01185,0.01651,0.02159,0.01355,0.01651,0.01101,0.01185,0.01651,0.01778,1
69987,0.00156,0.0039,0.00585,0,0.01559,0.01326,0.01832,0.00819,0.00858,0.01014,0.00624,0.01676,0.02417,1
70149,0.00044,0.02948,0.00918,0,0.01219,0.01068,0.01207,0.01565,0.01376,0.01653,0.01917,0.02803,0.01923,1
70159,0.00142,0.01635,0.00788,0,0.00847,0.01459,0.01609,0.015,0.0078,0.00889,0.01635,0.03127,0.02775,1
70170,0.00077,0.01463,0.01386,0,0.00308,0.00975,0.00949,0.00642,0.01719,0.0154,0.02489,0.01617,0.0118,1
70297,0.00091,0.00912,0.00547,0,0.01095,0.00912,0.00456,0.00456,0.03467,0.01369,0.01095,0.01186,0.01095,1
70333,0.00096,0.00621,0.00449,0,0.01625,0.01692,0.0172,0.01405,0.00631,0.01032,0.00841,0.01548,0.02045,1
70540,0.0,0.01413,0.01057,0,0.01082,0.02585,0.01413,0.01502,0.0247,0.0121,0.01146,0.02088,0.03641,1
70564,0.00072,0.01293,0.01408,0,0.00575,0.00891,0.00718,0.00733,0.02098,0.01595,0.02299,0.01466,0.01322,1
70566,0.0,0.02525,0.00675,0,0.01453,0.02038,0.00381,0.00822,0.00585,0.0066,0.01348,0.03339,0.0074,1
70600,0.00048,0.00855,0.01402,0,0.01251,0.00842,0.01485,0.00789,0.00802,0.01493,0.02338,0.01205,0.0064,1
70733,0.0,0.01603,0.00992,0,0.01015,0.02979,0.00588,0.00689,0.009,0.01475,0.01314,0.02441,0.03656,1
70794,0.00047,0.01454,0.00469,0,0.00891,0.02298,0.00797,0.01079,0.01407,0.00375,0.01501,0.04081,0.00657,1
70795,0.0,0.01153,0.00641,0,0.00769,0.01922,0.00897,0.00512,0.01153,0.01794,0.01217,0.02691,0.01537,1
70796,0.0,0.01311,0.00937,0,0.01749,0.01546,0.0114,0.00515,0.00765,0.00859,0.01468,0.03497,0.01421,1
70822,0.0007,0.0286,0.01116,0,0.01046,0.00837,0.0014,0.00698,0.07394,0.00942,0.01884,0.01535,0.00558,1
70823,0.00111,0.02335,0.01075,0,0.01816,0.00852,0.00445,0.00741,0.03076,0.01816,0.01705,0.01853,0.01371,1
70865,0.00091,0.01815,0.00454,0,0.00181,0.01452,0.01815,0.01906,0.00181,0.00454,0.02904,0.01452,0.01361,1
71030,0.00037,0.02141,0.01144,0,0.01624,0.00812,0.0048,0.00886,0.06128,0.01624,0.01698,0.01477,0.00923,1
71031,0.0,0.00453,0.00181,0,0.00362,0.01449,0.0317,0.01268,0.00091,0.00362,0.01359,0.01178,0.01902,1
71186,0.00106,0.01704,0.00603,0,0.02272,0.01562,0.00887,0.00674,0.011,0.00887,0.01171,0.04011,0.01491,1
71972,0.00058,0.0066,0.00621,0,0.01514,0.01048,0.01727,0.00718,0.00369,0.00796,0.01126,0.02252,0.01592,1
72003,0.0,0.00698,0.00152,0,0.01244,0.01366,0.01487,0.00637,0.00212,0.00303,0.00819,0.01214,0.02337,1
72132,0.00074,0.01096,0.00104,0,0.00539,0.01826,0.02978,0.01287,0.00013,0.00043,0.00987,0.01126,0.01995,1
72149,0.00041,0.04007,0.00812,0,0.00411,0.02014,0.00195,0.00257,0.05096,0.00339,0.02949,0.01315,0.01315,1
72150,0.00074,0.00987,0.00818,0,0.01598,0.01065,0.02243,0.01808,0.00673,0.00907,0.01141,0.01388,0.02011,1
72197,0.0,0.00271,0.00542,0,0.01741,0.02012,0.02167,0.01587,0.01703,0.01664,0.01819,0.01316,0.03057,1
72204,0.00041,0.01993,0.00895,0,0.01322,0.00447,0.01322,0.00976,0.00569,0.00793,0.02033,0.03192,0.01444,1
72539,0.0003,0.03167,0.01431,0,0.01644,0.00853,0.00244,0.01309,0.05847,0.00853,0.01949,0.01096,0.00518,1
72683,0.0,0.01764,0.0194,0,0.02205,0.01499,0.0097,0.0097,0.00529,0.01058,0.01146,0.0194,0.01323,1
72684,0.0,0.01875,0.01004,0,0.01951,0.01439,0.01383,0.0108,0.00492,0.00985,0.00928,0.02595,0.01269,1
72750,0.00102,0.02822,0.00711,0,0.0065,0.00528,0.00711,0.00711,0.0069,0.00914,0.02132,0.03573,0.01056,1
73011,0.0,0.00704,0.02201,0,0.02289,0.01673,0.02377,0.0088,0.00616,0.00352,0.01144,0.02729,0.02025,1
73034,0.00012,0.00937,0.009,0,0.00323,0.02084,0.02459,0.01998,3e-05,0.0031,0.01195,0.00194,0.02637,1
73036,0.00082,0.00546,0.00247,0,0.00703,0.0156,0.02578,0.01463,0.00122,0.00306,0.01355,0.01153,0.02126,1
73147,0.00088,0.01141,0.00395,0,0.02326,0.00834,0.00965,0.01053,0.00658,0.0057,0.01097,0.01536,0.01448,1
73149,0.00034,0.01158,0.00851,0,0.01294,0.01396,0.00749,0.00545,0.00681,0.01362,0.01907,0.03406,0.02589,1
73473,0.00072,0.01869,0.00939,0,0.01321,0.00906,0.00677,0.00682,0.00505,0.01225,0.01469,0.04053,0.01993,1
73482,0.0,0.02443,0.00795,0,0.00271,0.01036,0.0052,0.00325,0.0164,0.00961,0.03034,0.03451,0.01561,1
73487,0.00014,0.00306,0.00449,0,0.01193,0.01991,0.01701,0.03518,0.00048,0.0073,0.02232,0.00359,0.03212,1
73495,0.00107,0.0289,0.02115,0,0.00125,0.00733,0.00403,0.00384,0.02081,0.021,0.02668,0.02999,0.00538,1
73497,0.0,0.02331,0.00478,0,0.00777,0.01255,0.00777,0.00598,0.0269,0.00777,0.02092,0.01195,0.01136,1
73498,0.0,0.0229,0.00681,0,0.00619,0.013,0.01114,0.00928,0.02413,0.01176,0.02599,0.01238,0.00681,1
73561,0.0004,0.0157,0.00559,0,0.00838,0.00878,0.01118,0.01131,0.0016,0.01118,0.01104,0.03379,0.02634,1
74320,0.00046,0.01335,0.01565,0,0.01289,0.0115,0.01703,0.00506,0.0115,0.01058,0.02577,0.01058,0.00966,1
74492,0.00179,0.01828,0.0182,0,0.01477,0.0144,0.01567,0.01022,0.00754,0.01373,0.01701,0.02089,0.01462,1
74501,0.0,0.00415,0.00764,0,0.01212,0.01594,0.01096,0.00664,0.00515,0.00565,0.00697,0.02158,0.00565,1
74561,0.0,0.01557,0.01373,0,0.00824,0.0145,0.01053,0.01511,0.01389,0.01236,0.02518,0.02625,0.01755,1
74660,0.00058,0.01118,0.01575,0,0.008,0.0082,0.01213,0.00795,0.01215,0.01768,0.02473,0.01708,0.00543,1
75325,0.00103,0.0168,0.02263,0,0.00171,0.00343,0.00412,0.00412,0.01269,0.01886,0.02195,0.01337,0.0072,1
75746,0.0,0.02266,0.00921,0,0.00816,0.01322,0.00559,0.01322,0.00861,0.01933,0.01895,0.02515,0.0219,1
75747,0.00168,0.02517,0.00336,0,0.01174,0.01007,0.00839,0.01342,0.02768,0.00336,0.0302,0.0151,0.01091,1
75888,0.00138,0.01519,0.00483,0,0.01796,0.02003,0.0145,0.00898,0.00622,0.00345,0.01105,0.02003,0.01312,1
75912,0.00074,0.03254,0.00222,0,0.00666,0.01109,0.00592,0.00814,0.01331,0.00592,0.03846,0.04882,0.00962,1
75914,0.0,0.01817,0.00606,0,0.01333,0.01696,0.01333,0.01454,0.00787,0.01151,0.0212,0.02786,0.01575,1
75986,0.0,0.01044,0.00879,0,0.00769,0.02692,0.01264,0.00934,0.03516,0.00714,0.01154,0.02308,0.03187,1
76146,0.00047,0.01302,0.01256,0,0.01209,0.01116,0.01535,0.01442,0.00233,0.01349,0.00837,0.03256,0.01535,1
76343,0.00068,0.01004,0.0057,0,0.01574,0.01802,0.01004,0.0057,0.00479,0.00684,0.00707,0.02829,0.00593,1
76344,0.00028,0.00724,0.01222,0,0.01185,0.01326,0.01241,0.01006,0.00884,0.0126,0.01091,0.03508,0.01091,1
