feature_49,feature_56,feature_42,feature_68,feature_40,feature_1,feature_2,feature_37,feature_61,feature_33,feature_11,feature_52,feature_58,feature_29,target
0.01987,0.00445,0.01898,0.0,0.01661,0,64280,0.00356,0.01453,0.0169,0.01097,0.01423,0.00623,0.03055,1
0.02345,0.00469,0.02696,0.0,0.01143,0,64283,0.0041,0.01671,0.02345,0.01055,0.00938,0.00733,0.0255,1
0.01716,0.00473,0.02308,0.0,0.01893,0,64285,0.00178,0.01243,0.00947,0.01213,0.01509,0.00325,0.03018,1
0.02169,0.00422,0.01921,0.0,0.01761,0,64286,0.00364,0.01485,0.01805,0.01004,0.0083,0.00582,0.02737,1
0.01678,0.00693,0.01746,0.0,0.00985,0,64287,0.00517,0.01805,0.02497,0.00683,0.012,0.00527,0.02985,1
0.01053,0.00761,0.0196,0.0,0.01083,0,64288,0.00731,0.02253,0.02633,0.00556,0.0117,0.00673,0.02955,1
0.02189,0.00263,0.02976,0.0,0.0105,0,64290,0.00379,0.01459,0.01897,0.01167,0.00788,0.00554,0.02801,1
0.02218,0.00613,0.03065,0.00029,0.01459,0,64294,0.0035,0.01372,0.01985,0.0143,0.01459,0.00701,0.0251,1
0.016,0.00296,0.02193,0.0,0.02104,0,64300,0.00296,0.016,0.01778,0.01333,0.01156,0.00267,0.02874,1
0.01662,0.00292,0.02216,0.0,0.01195,0,64304,0.00466,0.01778,0.01924,0.01458,0.0102,0.00466,0.02595,1
0.0158,0.00556,0.02371,0.0,0.01083,0,64307,0.00849,0.01756,0.02546,0.01083,0.00761,0.00732,0.03014,1
0.02195,0.00322,0.02575,0.0,0.01317,0,64308,0.00732,0.01258,0.02195,0.012,0.00761,0.00556,0.02663,1
0.01557,0.00822,0.02291,0.0,0.01468,0,64310,0.00235,0.01968,0.02408,0.00969,0.01175,0.00587,0.03084,1
0.01936,0.00235,0.02259,0.0,0.00821,0,64311,0.00645,0.01789,0.02581,0.01085,0.00792,0.00352,0.02904,1
0.01511,0.00267,0.02548,0.0,0.02044,0,64312,0.00089,0.01452,0.01452,0.01422,0.01541,0.00504,0.02963,1
0.02218,0.00555,0.02569,0.0,0.01109,0,64315,0.00379,0.01605,0.02277,0.01051,0.00963,0.0073,0.02744,1
0.01988,0.00409,0.02661,0.0,0.0155,0,64320,0.00526,0.01667,0.01959,0.00906,0.00994,0.00322,0.0269,1
0.01183,0.00108,0.01972,0.0,0.02223,0,64461,0.00215,0.01327,0.00968,0.01829,0.02546,0.00717,0.01972,1
0.01051,0.00145,0.02466,0.0,0.02792,0,64462,0.00471,0.00979,0.00798,0.01595,0.01994,0.00906,0.02321,1
0.01159,0.00717,0.01766,0.00055,0.02152,0,64698,0.00221,0.01049,0.00497,0.00662,0.01325,0.00662,0.01269,1
0.0253,0.00947,0.01094,0.00278,0.01747,0,64958,0.0173,0.00947,0.01551,0.00294,0.01192,0.00947,0.01126,1
0.01023,0.01162,0.01023,0.0,0.01767,0,65068,0.00604,0.01395,0.01348,0.0093,0.01488,0.0079,0.01441,1
0.01507,0.00129,0.03099,0.0,0.02195,0,65072,0.00172,0.01421,0.00732,0.00603,0.01421,0.0,0.01421,1
0.0265,0.00177,0.03799,0.0,0.0265,0,65405,0.00088,0.00972,0.01148,0.02297,0.00795,0.00442,0.00883,1
0.02742,0.01037,0.0189,0.00043,0.00966,0,65424,0.00739,0.00767,0.00938,0.00568,0.00938,0.00341,0.00796,1
0.01726,0.00291,0.01445,0.00173,0.02039,0,65467,0.00119,0.0192,0.01445,0.00874,0.00938,0.00539,0.00831,1
0.01128,0.01639,0.01773,0.00027,0.02042,0,65743,0.00994,0.00672,0.01424,0.0094,0.01397,0.00618,0.01451,1
0.02552,0.00795,0.01889,0.00033,0.01359,0,66200,0.01326,0.01028,0.0179,0.00696,0.00862,0.01359,0.01724,1
0.01507,0.00651,0.04235,0.00041,0.0228,0,66261,0.00163,0.00733,0.00814,0.0114,0.01669,0.00489,0.01344,1
0.01752,0.00238,0.02303,0.00094,0.02509,0,66266,0.00194,0.01608,0.00732,0.02053,0.01295,0.00081,0.01045,1
0.02308,0.00996,0.00938,0.00212,0.01128,0,66295,0.01414,0.0093,0.01319,0.00945,0.01114,0.01004,0.0156,1
0.0211,0.012,0.01614,0.00165,0.01324,0,66366,0.01034,0.02027,0.00952,0.00952,0.02482,0.01076,0.01324,1
0.01561,0.01632,0.02058,0.0,0.02661,0,66834,0.00745,0.00568,0.00355,0.00603,0.01526,0.00674,0.01278,1
0.05606,0.00904,0.00723,0.0,0.01537,0,67603,0.01085,0.00995,0.01175,0.00814,0.00362,0.00452,0.01447,1
0.02281,0.00615,0.00948,0.00104,0.02459,0,67754,0.01146,0.01511,0.00865,0.00469,0.01219,0.00552,0.00813,1
0.02145,0.00628,0.01256,0.00419,0.02721,0,67761,0.00052,0.02355,0.01622,0.01361,0.00942,0.00471,0.01047,1
0.01544,0.01643,0.02431,0.00099,0.01675,0,67762,0.02891,0.02365,0.00756,0.01643,0.02365,0.01166,0.01133,1
0.0297,0.00584,0.01363,0.0,0.01363,0,67962,0.01266,0.02337,0.01022,0.01168,0.00097,0.0073,0.01266,1
0.01394,0.00558,0.02008,0.00223,0.02175,0,68416,0.00809,0.0145,0.01757,0.01283,0.01562,0.0039,0.0304,1
0.04335,0.00661,0.00955,0.0,0.00882,0,68558,0.00808,0.00367,0.01323,0.00147,0.00661,0.0022,0.02131,1
0.04185,0.00734,0.00881,0.0,0.01395,0,68742,0.00808,0.00587,0.01542,0.00367,0.00881,0.0022,0.02129,1
0.01086,0.01034,0.02172,0.0,0.02637,0,68876,0.00207,0.00362,0.00052,0.00672,0.01241,0.01499,0.01344,1
0.02799,0.00615,0.02714,0.00039,0.01574,0,68887,0.00431,0.01531,0.0121,0.0195,0.00674,0.01125,0.02743,1
0.03045,0.00529,0.01478,0.00055,0.01995,0,69151,0.00305,0.01101,0.01118,0.01741,0.01122,0.00639,0.01258,1
0.0338,0.00445,0.00958,0.0003,0.02045,0,69152,0.00392,0.01388,0.01471,0.01283,0.00702,0.00468,0.01222,1
0.02703,0.0064,0.00213,0.00213,0.00356,0,69156,0.03201,0.01707,0.01636,0.0,0.00142,0.00498,0.01067,1
0.02476,0.00334,0.02188,0.0,0.02112,0,69159,0.00562,0.01079,0.01717,0.01094,0.00927,0.00456,0.01398,1
0.00878,0.00263,0.05092,0.0,0.03161,0,69244,0.00088,0.00966,0.02019,0.00966,0.02546,0.00088,0.01493,1
0.01084,0.00191,0.04656,0.0,0.02423,0,69245,0.00128,0.00574,0.01849,0.01084,0.01849,0.00383,0.01339,1
0.01403,0.00319,0.04209,0.0,0.02487,0,69247,0.00191,0.0102,0.02041,0.01403,0.01786,0.00319,0.01403,1
0.02798,0.00666,0.01153,0.00075,0.0074,0,69256,0.01434,0.01148,0.01719,0.01307,0.00735,0.00686,0.01222,1
0.02803,0.01545,0.01373,0.00114,0.01487,0,69263,0.01087,0.0143,0.00973,0.00686,0.02288,0.01316,0.01144,1
0.00701,0.00088,0.06091,0.0,0.02542,0,69294,0.00088,0.0092,0.01972,0.01183,0.02103,0.00351,0.01534,1
0.01514,0.00919,0.01405,0.0,0.02811,0,69576,0.00378,0.00378,0.00757,0.00919,0.02054,0.01027,0.01946,1
0.02101,0.00198,0.02472,0.00049,0.0173,0,69577,0.00124,0.0178,0.00717,0.01137,0.01483,0.00494,0.01285,1
0.01832,0.00741,0.02224,0.0,0.02486,0,69598,0.00654,0.00611,0.01134,0.01134,0.0109,0.00218,0.01439,1
0.0085,0.00765,0.02677,0.00127,0.0204,0,69984,0.00637,0.01317,0.0136,0.0068,0.01275,0.01105,0.01317,1
0.00804,0.0072,0.02921,0.00127,0.01778,0,69985,0.00339,0.01228,0.01143,0.00847,0.01355,0.00804,0.01312,1
0.01058,0.01185,0.02752,0.00085,0.02202,0,69986,0.00423,0.01143,0.01482,0.01355,0.01185,0.00677,0.01651,1
0.00936,0.00663,0.0269,0.00156,0.02768,0,69987,0.00234,0.01287,0.01365,0.00819,0.01559,0.00975,0.01326,1
0.01955,0.00327,0.02168,0.00044,0.0154,0,70149,0.00597,0.02049,0.022,0.01565,0.01219,0.00578,0.01068,1
0.01861,0.00805,0.01995,0.00142,0.01936,0,70159,0.01132,0.01668,0.01685,0.015,0.00847,0.01098,0.01459,1
0.02874,0.00744,0.00257,0.00077,0.00744,0,70170,0.01822,0.00462,0.0154,0.00642,0.00308,0.01257,0.00975,1
0.02464,0.00365,0.01004,0.00091,0.02099,0,70297,0.00182,0.0146,0.01369,0.00456,0.01095,0.00091,0.00912,1
0.01864,0.00497,0.02189,0.00096,0.02198,0,70333,0.00335,0.0065,0.00554,0.01405,0.01625,0.00459,0.01692,1
0.01935,0.00267,0.01528,0.0,0.02406,0,70540,0.00344,0.01426,0.0177,0.01502,0.01082,0.00777,0.02585,1
0.02371,0.00977,0.00302,0.00072,0.00675,0,70564,0.01882,0.00589,0.01509,0.00733,0.00575,0.01523,0.00891,1
0.02251,0.00346,0.01877,0.0,0.02074,0,70566,0.00588,0.00823,0.01896,0.00822,0.01453,0.00038,0.02038,1
0.04224,0.01145,0.01649,0.00048,0.01518,0,70600,0.0114,0.00212,0.00285,0.00789,0.01251,0.00767,0.00842,1
0.0163,0.00602,0.02047,0.0,0.01207,0,70733,0.00547,0.01855,0.02437,0.00689,0.01015,0.00852,0.02979,1
0.01595,0.01501,0.01454,0.00047,0.02111,0,70794,0.00469,0.01548,0.01454,0.01079,0.00891,0.00235,0.02298,1
0.02434,0.0205,0.02691,0.0,0.02434,0,70795,0.00256,0.01025,0.01666,0.00512,0.00769,0.00769,0.01922,1
0.01452,0.00625,0.02311,0.0,0.02108,0,70796,0.0064,0.01608,0.01374,0.00515,0.01749,0.00328,0.01546,1
0.02511,0.00872,0.00419,0.0007,0.01744,0,70822,0.00419,0.00174,0.00244,0.00698,0.01046,0.01151,0.00837,1
0.01853,0.00741,0.01001,0.00111,0.02854,0,70823,0.00778,0.00408,0.00704,0.00741,0.01816,0.00704,0.00852,1
0.03267,0.00726,0.02995,0.00091,0.02995,0,70865,0.01633,0.00272,0.00635,0.01906,0.00181,0.00544,0.01452,1
0.01883,0.00923,0.00664,0.00037,0.01329,0,71030,0.00812,0.00369,0.00258,0.00886,0.01624,0.01144,0.00812,1
0.01449,0.00362,0.04167,0.0,0.02899,0,71031,0.00634,0.00272,0.00906,0.01268,0.00362,0.00543,0.01449,1
0.02946,0.01668,0.01668,0.00106,0.01526,0,71186,0.01526,0.01704,0.01171,0.00674,0.02272,0.00426,0.01562,1
0.01475,0.01184,0.01106,0.00058,0.01883,0,71972,0.01145,0.01165,0.00912,0.00718,0.01514,0.00932,0.01048,1
0.00941,0.00941,0.02549,0.0,0.04765,0,72003,0.00425,0.00121,0.00364,0.00637,0.01244,0.00607,0.01366,1
0.01248,0.00313,0.03834,0.00074,0.0336,0,72132,0.00609,0.00083,0.00313,0.01287,0.00539,0.00474,0.01826,1
0.03298,0.00565,0.00688,0.00041,0.01295,0,72149,0.00432,0.00226,0.00781,0.00257,0.00411,0.00308,0.02014,1
0.01576,0.01513,0.02393,0.00074,0.01903,0,72150,0.0123,0.00818,0.01122,0.01808,0.01598,0.00942,0.01065,1
0.0209,0.00348,0.02632,0.0,0.02786,0,72197,0.00155,0.00387,0.01703,0.01587,0.01741,0.00116,0.02012,1
0.02318,0.00488,0.01383,0.00041,0.01728,0,72204,0.00752,0.01627,0.01078,0.00976,0.01322,0.00407,0.00447,1
0.02467,0.0067,0.01035,0.0003,0.02741,0,72539,0.00822,0.00335,0.00305,0.01309,0.01644,0.01188,0.00853,1
0.01764,0.00088,0.03527,0.0,0.0194,0,72683,0.00088,0.0097,0.01587,0.0097,0.02205,0.00441,0.01499,1
0.01629,0.00265,0.03371,0.0,0.01686,0,72684,0.00133,0.0142,0.01534,0.0108,0.01951,0.00398,0.01439,1
0.02781,0.00508,0.0134,0.00102,0.02274,0,72750,0.01401,0.01096,0.00853,0.00711,0.0065,0.00609,0.00528,1
0.01408,0.00176,0.04049,0.0,0.0132,0,73011,0.00088,0.00792,0.02025,0.0088,0.02289,0.00176,0.01673,1
0.01094,0.00323,0.03596,0.00012,0.03835,0,73034,0.00805,0.00415,0.00055,0.01998,0.00323,0.00639,0.02084,1
0.0148,0.00379,0.03587,0.00082,0.0362,0,73036,0.00906,0.00565,0.00365,0.01463,0.00703,0.0048,0.0156,1
0.02457,0.01272,0.01975,0.00088,0.03159,0,73147,0.00483,0.00263,0.00176,0.01053,0.02326,0.01097,0.00834,1
0.01396,0.00681,0.01941,0.00034,0.01499,0,73149,0.00851,0.0126,0.01022,0.00545,0.01294,0.00409,0.01396,1
0.01936,0.00253,0.0143,0.00072,0.01392,0,73473,0.00701,0.02174,0.01759,0.00682,0.01321,0.00138,0.00906,1
0.03663,0.00649,0.0164,0.0,0.01661,0,73482,0.0077,0.00678,0.01419,0.00325,0.00271,0.00191,0.01036,1
0.03319,0.00048,0.07064,0.00014,0.02291,0,73487,0.00227,0.00289,0.01047,0.03518,0.01193,0.00051,0.01991,1
0.03148,0.00257,0.00395,0.00107,0.00411,0,73495,0.01994,0.00341,0.01155,0.00384,0.00125,0.00423,0.00733,1
0.02869,0.01853,0.00538,0.0,0.01136,0,73497,0.01375,0.00598,0.02809,0.00598,0.00777,0.00837,0.01255,1
0.02351,0.01918,0.00619,0.0,0.01485,0,73498,0.01485,0.00495,0.02104,0.00928,0.00619,0.00743,0.013,1
0.02169,0.00067,0.02994,0.0004,0.01397,0,73561,0.00412,0.01557,0.00865,0.01131,0.00838,0.0012,0.00878,1
0.03129,0.00828,0.01104,0.00046,0.01427,0,74320,0.01289,0.00138,0.00276,0.00506,0.01289,0.01012,0.0115,1
0.02365,0.01388,0.02022,0.00179,0.01268,0,74492,0.01768,0.00642,0.00739,0.01022,0.01477,0.0138,0.0144,1
0.00913,0.01229,0.02756,0.0,0.02557,0,74501,0.00531,0.00913,0.00332,0.00664,0.01212,0.00183,0.01594,1
0.03159,0.00275,0.02518,0.0,0.01099,0,74561,0.00412,0.01465,0.01816,0.01511,0.00824,0.00153,0.0145,1
0.04504,0.00973,0.01125,0.00058,0.00988,0,74660,0.0128,0.00388,0.00378,0.00795,0.008,0.00583,0.0082,1
0.03155,0.00343,0.00583,0.00103,0.00446,0,75325,0.01989,0.00274,0.01029,0.00412,0.00171,0.00754,0.00343,1
0.03391,0.00559,0.02205,0.0,0.01548,0,75746,0.00529,0.00831,0.00597,0.01322,0.00816,0.01163,0.01322,1
0.02768,0.01174,0.02097,0.00168,0.02433,0,75747,0.00336,0.0,0.0,0.01342,0.01174,0.01091,0.01007,1
0.00898,0.01105,0.0145,0.00138,0.02624,0,75888,0.00691,0.01036,0.0076,0.00898,0.01796,0.00691,0.02003,1
0.03994,0.01479,0.00888,0.00074,0.01775,0,75912,0.0074,0.0074,0.00666,0.00814,0.00666,0.00666,0.01109,1
0.01635,0.00545,0.00969,0.0,0.02483,0,75914,0.01514,0.01757,0.01151,0.01454,0.01333,0.00787,0.01696,1
0.01648,0.00659,0.01429,0.0,0.02363,0,75986,0.00549,0.01703,0.01978,0.00934,0.00769,0.00604,0.02692,1
0.02465,0.00047,0.02465,0.00047,0.0214,0,76146,0.00233,0.0107,0.00791,0.01442,0.01209,0.00093,0.01116,1
0.01141,0.01985,0.00867,0.00068,0.02875,0,76343,0.00502,0.00821,0.01346,0.0057,0.01574,0.00525,0.01802,1
0.01307,0.00865,0.01392,0.00028,0.02342,0,76344,0.00442,0.00686,0.00611,0.01006,0.01185,0.00348,0.01326,1
0.01395,0.00668,0.01952,0.00049,0.01839,0,76875,0.00707,0.0102,0.01283,0.00454,0.0141,0.00381,0.0143,1
0.02,0.02431,0.00842,0.00126,0.02726,0,77153,0.01431,0.00558,0.00726,0.01179,0.01147,0.00831,0.016,1
0.00974,0.01298,0.02449,0.00044,0.01593,0,77204,0.00974,0.01269,0.01062,0.01062,0.01357,0.009,0.01254,1
0.02338,0.01025,0.01395,0.00123,0.01354,0,77344,0.00574,0.02133,0.02584,0.01189,0.00902,0.00656,0.01436,1
0.01827,0.0099,0.01805,0.00043,0.02566,0,77698,0.00555,0.00326,0.0025,0.00946,0.0187,0.00642,0.00652,1
0.02367,0.01125,0.01808,0.00058,0.0242,0,77763,0.00618,0.00869,0.00466,0.01085,0.01563,0.00472,0.00536,1
0.02994,0.01253,0.01532,0.0,0.01393,0,77813,0.00766,0.01114,0.00975,0.00557,0.02437,0.00696,0.01532,1
0.01532,0.01526,0.01129,0.00205,0.01473,0,77856,0.00581,0.01341,0.02153,0.00766,0.01288,0.01143,0.0249,1
0.03231,0.02237,0.00994,0.0029,0.01201,0,78219,0.0087,0.00373,0.00249,0.01077,0.01906,0.0116,0.01201,1
0.02314,0.00581,0.01682,0.00031,0.01754,0,78276,0.01244,0.0155,0.00826,0.00704,0.01438,0.00387,0.0106,1
0.02671,0.00649,0.0166,0.0,0.01278,0,78540,0.00935,0.01278,0.01393,0.0042,0.00687,0.00534,0.00954,1
0.04153,0.00241,0.02862,0.00127,0.00937,0,79600,0.00266,0.01089,0.01444,0.01608,0.00886,0.0138,0.01747,1
0.01316,0.00823,0.03167,0.00041,0.01687,0,79691,0.00288,0.01769,0.01193,0.01152,0.01604,0.00946,0.01193,1
0.0235,0.00209,0.03864,0.00157,0.02507,0,79699,0.00104,0.01097,0.00679,0.01514,0.01358,0.00366,0.00418,1
0.02277,0.00825,0.00651,0.00148,0.00474,0,79700,0.02338,0.01202,0.02411,0.00364,0.00543,0.01011,0.01086,1
0.01234,0.00354,0.03176,0.00043,0.03262,0,79732,0.00537,0.00236,0.00247,0.01406,0.00891,0.00461,0.01642,1
0.01527,0.0027,0.00252,0.00069,0.00239,0,79889,0.01758,0.00223,0.02495,0.00475,0.00164,0.00475,0.01006,1
0.02099,0.00161,0.0,0.00161,0.00054,0,79891,0.01615,0.00054,0.03175,0.00108,0.00108,0.00108,0.01399,1
0.02286,0.00425,0.03057,0.0,0.01621,0,79899,0.00718,0.01302,0.01196,0.0194,0.01143,0.00532,0.01063,1
0.02283,0.0075,0.03975,0.0,0.01181,0,79917,0.00351,0.00878,0.00814,0.01197,0.01612,0.00974,0.01054,1
0.01276,0.00788,0.016,0.0007,0.02018,0,79918,0.00487,0.01438,0.00626,0.00325,0.01391,0.00255,0.01229,1
0.02116,0.00178,0.00663,0.00076,0.00943,0,80267,0.01045,0.0543,0.01708,0.00459,0.00178,0.00051,0.01453,1
0.04293,0.00899,0.01422,0.0004,0.01267,0,80366,0.01276,0.0033,0.00242,0.00861,0.01045,0.00713,0.0076,1
0.01797,0.00013,0.04154,0.0008,0.02024,0,80935,0.00146,0.01038,0.01398,0.01478,0.01811,0.00346,0.01065,1
0.01521,0.00056,0.04113,0.00056,0.01915,0,80940,0.0062,0.01577,0.01296,0.01521,0.01972,0.00056,0.01296,1
0.01957,0.00403,0.03972,0.0,0.01727,0,80941,0.00288,0.00748,0.01209,0.01036,0.0167,0.00115,0.01036,1
0.01564,0.00147,0.04204,0.00024,0.02004,0,80942,0.00183,0.01393,0.01699,0.01405,0.01955,0.00134,0.011,1
0.01069,0.01069,0.01012,0.00056,0.02025,0,81583,0.00787,0.00309,0.00366,0.009,0.01462,0.00591,0.01322,1
0.01478,0.00493,0.01267,0.00035,0.01513,0,81832,0.00457,0.02322,0.01548,0.01196,0.01443,0.00387,0.0095,1
0.04008,0.00506,0.0142,0.00303,0.02427,0,81931,0.00883,0.01964,0.00723,0.00797,0.01451,0.00408,0.01291,1
0.0524,0.0015,0.00599,0.0,0.01198,0,82300,0.00599,0.00749,0.01347,0.0015,0.00449,0.00674,0.0232,1
0.02462,0.00128,0.02719,0.00026,0.01795,0,82470,0.00308,0.02385,0.0277,0.02667,0.00769,0.00128,0.0159,1
0.02651,0.00354,0.02388,0.0,0.01383,0,82639,0.00651,0.0144,0.01668,0.01691,0.0088,0.00274,0.01463,1
0.02352,0.00359,0.02073,0.0004,0.01993,0,82658,0.00438,0.02033,0.01554,0.01116,0.00757,0.00319,0.01475,1
0.02223,0.0115,0.0276,0.00077,0.02146,0,82659,0.00498,0.01303,0.01878,0.01035,0.0092,0.0069,0.01725,1
0.03368,0.00666,0.02924,0.00037,0.0185,0,82664,0.00518,0.01147,0.01221,0.0111,0.00925,0.00518,0.01406,1
0.01287,0.01461,0.02922,0.00035,0.01287,0,82676,0.00417,0.01635,0.01739,0.01252,0.01739,0.00139,0.01635,1
0.01141,0.02978,0.00499,0.0,0.01034,0,83190,0.0173,0.02069,0.0091,0.00339,0.00803,0.0066,0.01801,1
0.00765,0.00215,0.02474,0.00072,0.017,0,83191,0.00123,0.00082,0.0004,0.00503,0.01556,0.00114,0.00485,1
0.01141,0.00571,0.04185,0.0,0.02473,0,83192,0.00254,0.01141,0.01649,0.01332,0.01268,0.0038,0.01332,1
0.02147,0.00778,0.01618,0.00093,0.00996,0,83440,0.01836,0.00373,0.02334,0.00902,0.01649,0.01431,0.01058,1
0.02812,0.00661,0.01204,0.00067,0.00753,0,83534,0.01425,0.01098,0.01487,0.01344,0.00734,0.00675,0.01159,1
0.01234,0.01277,0.01287,0.00127,0.02954,0,83544,0.01182,0.01888,0.01023,0.00591,0.0115,0.00211,0.01213,1
0.01243,0.00994,0.01441,0.0005,0.02038,0,83810,0.00944,0.01441,0.02982,0.00696,0.00795,0.00944,0.0164,1
0.02463,0.01525,0.01525,0.00235,0.01408,0,83839,0.00938,0.02463,0.00938,0.00645,0.02522,0.0088,0.00997,1
0.01999,0.00235,0.02998,0.0,0.02881,0,83871,0.00118,0.00647,0.00764,0.0147,0.00999,0.00059,0.00999,1
0.02469,0.00059,0.0241,0.00059,0.02587,0,83872,0.00529,0.00999,0.00882,0.01293,0.00999,0.00118,0.00999,1
0.02489,0.00741,0.02136,0.00053,0.01235,0,84272,0.0143,0.00918,0.01041,0.0083,0.01147,0.00406,0.00953,1
0.02611,0.00595,0.01594,0.0,0.01094,0,84589,0.01094,0.01363,0.01575,0.00576,0.0071,0.00576,0.00998,1
0.04115,0.00808,0.01029,0.0,0.00808,0,85106,0.00735,0.00294,0.01323,0.00073,0.00514,0.00147,0.02131,1
0.02947,0.00268,0.01827,0.0017,0.01486,0,85454,0.00438,0.01315,0.01486,0.00682,0.01023,0.00244,0.00877,1
0.01914,0.0054,0.02589,0.00045,0.01959,0,85506,0.0036,0.009,0.01126,0.00608,0.01283,0.00315,0.01666,1
0.01385,0.00791,0.01583,0.00396,0.02077,0,85544,0.00297,0.01583,0.02077,0.00495,0.01385,0.00396,0.02275,1
0.02279,0.00204,0.03297,0.00052,0.02151,0,85618,0.00335,0.00494,0.00841,0.01636,0.0163,0.00265,0.0107,1
0.02599,0.01221,0.01103,0.0,0.013,0,85652,0.01024,0.01221,0.0193,0.00827,0.013,0.01575,0.01221,1
0.01846,0.01386,0.01814,0.00073,0.00846,0,85655,0.00903,0.00831,0.01501,0.01179,0.01234,0.0076,0.01358,1
0.01958,0.0088,0.01343,0.00175,0.02172,0,85708,0.0002,0.01317,0.01372,0.00917,0.00759,0.00513,0.02772,1
0.02306,0.01784,0.01321,0.00151,0.01776,0,85752,0.01212,0.01683,0.0101,0.01195,0.01868,0.00732,0.01044,1
0.03515,0.00437,0.02224,0.00119,0.02879,0,85755,0.00417,0.00516,0.01013,0.01172,0.00774,0.00417,0.0135,1
0.02725,0.00545,0.02089,0.0,0.02361,0,86107,0.00545,0.00817,0.01771,0.01181,0.00817,0.00182,0.01408,1
0.0136,0.00206,0.03833,0.0,0.0169,0,86782,0.00082,0.01814,0.0202,0.01154,0.01855,0.00577,0.01401,1
0.01066,0.01136,0.01888,0.0,0.0278,0,89463,0.00787,0.00979,0.01643,0.00385,0.01346,0.01084,0.01469,1
0.0161,0.00086,0.02593,0.00012,0.01819,0,89471,0.00479,0.00528,0.00737,0.00946,0.01081,0.00221,0.00627,1
0.01625,0.0013,0.013,0.0,0.0117,0,89592,0.0039,0.04681,0.03056,0.0156,0.00715,0.0039,0.07412,1
0.01606,0.00927,0.01531,0.0,0.02857,0,89623,0.00809,0.01865,0.0124,0.01617,0.01876,0.00873,0.02426,1
0.02057,0.00391,0.01911,0.00081,0.01827,0,90961,0.00861,0.01528,0.02124,0.00894,0.01738,0.00455,0.01241,1
0.02096,0.00885,0.02184,0.0,0.01505,0,91179,0.00974,0.0121,0.00767,0.0121,0.00945,0.00679,0.00915,1
0.03888,0.01737,0.03722,0.00165,0.01323,0,91234,0.00993,0.00083,0.00331,0.00331,0.01158,0.00496,0.0091,1
0.02136,0.00282,0.03093,0.00069,0.01845,0,91740,0.00296,0.00939,0.0062,0.01512,0.01896,0.00328,0.0111,1
0.02112,0.00254,0.02743,0.00067,0.01684,0,91741,0.00364,0.01039,0.00725,0.01447,0.01818,0.00337,0.01206,1
0.02044,0.00637,0.0124,0.00034,0.00838,0,91753,0.01508,0.00938,0.0124,0.00737,0.01005,0.01541,0.01977,1
0.0189,0.00492,0.0256,0.00059,0.02205,0,92129,0.00374,0.01142,0.0128,0.01831,0.01437,0.0061,0.01122,1
0.01235,0.00797,0.01434,0.0004,0.02669,0,92395,0.01076,0.01116,0.00558,0.00239,0.01514,0.00717,0.00956,1
0.01515,0.00355,0.03105,0.0,0.02617,0,92444,0.0033,0.00792,0.00317,0.00729,0.00811,0.00817,0.01445,1
0.02697,0.00957,0.01348,0.00018,0.01239,0,92521,0.02697,0.00155,0.00428,0.01203,0.01458,0.01448,0.00875,1
0.02354,0.00704,0.02166,0.00116,0.02068,0,92652,0.00727,0.01332,0.00919,0.01165,0.00987,0.00424,0.00871,1
0.01626,0.00746,0.01386,0.00107,0.02293,0,92931,0.0048,0.0096,0.00693,0.01546,0.0096,0.00267,0.01226,1
0.03288,0.01173,0.0181,0.0,0.01173,0,92963,0.0102,0.02218,0.01147,0.01096,0.01427,0.00357,0.0158,1
0.01274,0.00839,0.01787,0.00047,0.01383,0,93465,0.01336,0.01507,0.02579,0.01305,0.00901,0.00777,0.02393,1
0.03686,0.00178,0.0532,0.0,0.0177,0,93678,0.00356,0.00408,0.00335,0.02534,0.01257,0.00995,0.02325,1
0.01514,0.00208,0.03936,0.0,0.01325,0,93830,0.0017,0.01344,0.01893,0.01533,0.01779,0.00303,0.01533,1
0.01471,0.00192,0.03517,0.00064,0.01535,0,93831,0.00128,0.01407,0.01726,0.01407,0.01982,0.00384,0.01407,1
0.01087,0.00544,0.01563,0.00034,0.02005,0,93986,0.01223,0.01393,0.03296,0.01053,0.01121,0.0068,0.0265,1
0.02593,0.00975,0.01817,0.00177,0.01893,0,94290,0.01142,0.00845,0.01363,0.01132,0.00893,0.01164,0.01823,1
0.02352,0.00359,0.02033,0.0004,0.01953,0,94433,0.00478,0.02112,0.01594,0.01236,0.00757,0.00279,0.01475,1
0.0235,0.0141,0.02265,0.0,0.01496,0,94700,0.00342,0.01538,0.01068,0.00855,0.02607,0.00556,0.01624,1
0.01034,0.01159,0.01504,0.00125,0.01159,0,94966,0.01284,0.00909,0.01504,0.0119,0.01598,0.01096,0.01347,1
0.01557,0.00869,0.0187,0.00045,0.00988,0,94967,0.01395,0.0157,0.00814,0.01515,0.01521,0.00991,0.00917,1
0.02144,0.00441,0.0187,0.00056,0.0175,0,95340,0.00463,0.01868,0.01646,0.00933,0.00897,0.00292,0.0149,1
0.02259,0.01216,0.01868,0.00043,0.0152,0,95547,0.00999,0.00695,0.01434,0.01738,0.01477,0.01043,0.00956,1
0.0215,0.01323,0.03611,0.0,0.03197,0,96029,0.00276,0.00138,0.00221,0.01268,0.02536,0.00441,0.00827,1
0.01764,0.00353,0.02557,0.0,0.02381,0,96046,0.00529,0.01235,0.00088,0.01764,0.01235,0.00441,0.01764,1
