feature_1,feature_9,feature_4,target
0.0416667,-200.0,-200.0,0.902962
0.0833333,-200.0,-200.0,0.9295
0.125,-200.0,-200.0,0.902781
0.166667,-200.0,-200.0,0.919039
0.208333,-200.0,-200.0,0.901946
0.25,-200.0,-200.0,0.924703
0.291667,-200.0,-200.0,0.941581
0.333333,-200.0,-200.0,0.955859
0.375,-200.0,-200.0,1.06145
0.416667,-200.0,-200.0,1.04774
0.458333,-200.0,-200.0,0.988899
0.5,-200.0,-200.0,0.949462
0.541667,-200.0,-200.0,0.928469
0.583333,-200.0,-200.0,0.993145
0.625,115.0,-200.0,0.76919
0.666667,117.0,-200.0,0.861267
0.708333,105.0,-200.0,1.17859
0.75,114.0,-200.0,1.21484
0.791667,103.0,-200.0,1.1573
0.833333,119.0,-200.0,1.10433
0.875,102.0,-200.0,1.10301
0.916667,96.0,-200.0,1.06966
0.958333,109.0,-200.0,1.06059
0.0,119.0,-200.0,1.02788
0.0416667,103.0,-200.0,1.02865
0.0833333,84.0,-200.0,1.05039
0.125,-200.0,-200.0,1.03552
0.166667,59.0,-200.0,1.03793
0.208333,29.0,-200.0,0.996961
0.25,45.0,-200.0,0.938257
0.291667,80.0,-200.0,0.919236
0.333333,77.0,-200.0,0.908101
0.375,68.0,-200.0,0.872801
0.416667,66.0,-200.0,0.88785
0.458333,70.0,-200.0,0.89747
0.5,74.0,-200.0,0.900361
0.541667,64.0,-200.0,0.861521
0.583333,60.0,-200.0,0.862043
0.625,63.0,-200.0,0.84611
0.666667,75.0,-200.0,0.849945
0.708333,79.0,-200.0,0.844181
0.75,83.0,-200.0,0.836476
0.791667,93.0,-200.0,0.825037
0.833333,112.0,-200.0,0.806106
0.875,103.0,-200.0,0.814915
0.916667,93.0,-200.0,0.825763
0.958333,112.0,-200.0,0.832659
0.0,125.0,-200.0,0.831985
0.0416667,107.0,-200.0,0.843965
0.0833333,76.0,-200.0,0.924786
0.125,-200.0,-200.0,0.904758
0.166667,55.0,-200.0,0.918457
0.208333,37.0,-200.0,0.917842
0.25,45.0,-200.0,0.929469
0.291667,61.0,-200.0,0.938461
0.333333,67.0,-200.0,0.883694
0.375,60.0,-200.0,0.833495
0.416667,64.0,-200.0,0.833859
0.458333,64.0,-200.0,0.824912
0.5,59.0,-200.0,0.802379
0.541667,41.0,-200.0,0.777128
0.583333,46.0,-200.0,0.7595
0.625,46.0,-200.0,0.702795
0.666667,77.0,-200.0,0.723187
0.708333,83.0,-200.0,0.745031
0.75,90.0,-200.0,0.781734
0.791667,95.0,-200.0,0.857961
0.833333,113.0,-200.0,0.84082
0.875,128.0,-200.0,0.866311
0.916667,117.0,-200.0,0.891265
0.958333,64.0,-200.0,0.927114
0.0,28.0,-200.0,0.95973
0.0416667,46.0,-200.0,0.981198
0.0833333,8.0,-200.0,0.963575
0.125,-200.0,-200.0,0.970276
0.166667,32.0,-200.0,0.969355
0.208333,57.0,-200.0,0.970863
0.25,60.0,-200.0,0.978519
0.291667,83.0,-200.0,1.00174
0.333333,129.0,-200.0,1.01855
0.375,137.0,-200.0,1.06831
0.416667,121.0,-200.0,1.07731
0.458333,123.0,-200.0,1.01877
0.5,120.0,-200.0,0.969518
0.541667,119.0,-200.0,1.07242
0.583333,121.0,-200.0,1.12778
0.625,111.0,-200.0,1.01504
0.666667,128.0,-200.0,1.11323
0.708333,159.0,-200.0,1.1267
0.75,161.0,-200.0,1.14853
0.791667,116.0,-200.0,1.14544
0.833333,96.0,-200.0,1.20438
0.875,69.0,-200.0,1.519
0.916667,58.0,-200.0,1.62965
0.958333,59.0,-200.0,1.62119
0.0,45.0,-200.0,1.60743
0.0416667,23.0,-200.0,1.54425
0.0833333,26.0,-200.0,1.56079
0.125,-200.0,-200.0,1.51042
0.166667,24.0,-200.0,1.53182
0.208333,41.0,-200.0,1.54521
0.25,65.0,-200.0,1.5412
0.291667,94.0,-200.0,1.54724
0.333333,100.0,-200.0,1.54199
0.375,103.0,-200.0,1.4826
0.416667,89.0,-200.0,1.50227
0.458333,86.0,-200.0,1.49693
0.5,89.0,-200.0,1.57745
0.541667,88.0,-200.0,1.45095
0.583333,73.0,-200.0,1.42622
0.625,78.0,-200.0,1.44866
0.666667,95.0,-200.0,1.46282
0.708333,109.0,-200.0,1.46359
0.75,95.0,-200.0,1.49683
0.791667,101.0,-200.0,1.6688
0.833333,88.0,-200.0,1.64359
0.875,77.0,-200.0,1.6329
0.916667,75.0,-200.0,1.59136
0.958333,81.0,-200.0,1.5251
0.0,57.0,-200.0,1.52688
0.0416667,49.0,-200.0,1.52033
0.0833333,38.0,-200.0,1.50426
0.125,-200.0,-200.0,1.49617
0.166667,31.0,-200.0,1.46892
0.208333,23.0,-200.0,1.47422
0.25,22.0,-200.0,1.47686
0.291667,33.0,-200.0,1.4843
0.333333,43.0,-200.0,1.50021
0.375,53.0,-200.0,1.4973
0.416667,54.0,-200.0,1.47242
0.458333,62.0,-200.0,1.44919
0.5,53.0,-200.0,1.36032
0.541667,34.0,-200.0,1.35814
0.583333,30.0,-200.0,1.34932
0.625,37.0,-200.0,1.42856
0.666667,47.0,-200.0,1.41273
0.708333,44.0,-200.0,1.39849
0.75,53.0,-200.0,1.51347
0.791667,88.0,-200.0,1.55727
0.833333,95.0,-200.0,1.54543
0.875,82.0,-200.0,1.53529
0.916667,59.0,-200.0,1.57986
0.958333,43.0,-200.0,1.56175
0.0,51.0,-200.0,1.56798
0.0416667,49.0,-200.0,1.66986
0.0833333,36.0,-200.0,1.70397
0.125,-200.0,-200.0,1.32757
0.166667,24.0,-200.0,1.36553
0.208333,58.0,-200.0,1.34597
0.25,73.0,-200.0,1.34787
0.291667,74.0,-200.0,1.33935
0.333333,97.0,-200.0,1.32679
0.375,108.0,-200.0,1.2418
0.416667,93.0,-200.0,1.22841
0.458333,-200.0,-200.0,1.11841
0.5,-200.0,-200.0,1.12435
0.541667,-200.0,-200.0,1.12633
0.583333,-200.0,-200.0,1.07095
0.625,-200.0,-200.0,0.968404
0.666667,-200.0,-200.0,0.881075
0.708333,-200.0,-200.0,0.965459
0.75,-200.0,-200.0,1.00165
0.791667,-200.0,-200.0,0.951992
0.833333,-200.0,-200.0,1.03332
0.875,-200.0,-200.0,1.19927
0.916667,-200.0,-200.0,1.15205
0.958333,-200.0,-200.0,1.17796
0.0,-200.0,-200.0,1.17537
0.0416667,-200.0,-200.0,1.17994
0.0833333,-200.0,-200.0,1.23379
0.125,-200.0,-200.0,1.23416
0.166667,-200.0,-200.0,1.17448
0.208333,-200.0,-200.0,1.12398
0.25,-200.0,-200.0,1.16616
0.291667,-200.0,-200.0,1.17475
0.333333,-200.0,-200.0,1.07697
0.375,-200.0,-200.0,1.03146
0.416667,-200.0,-200.0,0.964641
0.458333,-200.0,-200.0,0.976047
0.5,-200.0,-200.0,0.973075
0.541667,-200.0,-200.0,1.02768
0.583333,-200.0,-200.0,1.04186
0.625,-200.0,-200.0,1.07195
0.666667,-200.0,-200.0,1.08924
0.708333,-200.0,-200.0,1.04178
0.75,-200.0,-200.0,1.01234
0.791667,-200.0,-200.0,1.03174
0.833333,-200.0,-200.0,1.06321
0.875,-200.0,-200.0,1.05185
0.916667,-200.0,-200.0,1.10055
0.958333,-200.0,-200.0,1.14507
0.0,-200.0,-200.0,1.18636
0.0416667,-200.0,-200.0,1.20299
0.0833333,-200.0,-200.0,1.2093
0.125,-200.0,-200.0,1.22142
0.166667,63.0,-200.0,1.23604
0.208333,71.0,-200.0,1.265
0.25,91.0,-200.0,1.32537
0.291667,95.0,-200.0,1.35542
0.333333,96.0,-200.0,1.33867
0.375,81.0,-200.0,1.28171
0.416667,68.0,-200.0,1.22019
0.458333,57.0,-200.0,1.21327
0.5,68.0,-200.0,1.12874
0.541667,72.0,-200.0,1.06523
0.583333,62.0,-200.0,1.06408
0.625,75.0,-200.0,1.27639
0.666667,92.0,-200.0,1.63146
0.708333,89.0,-200.0,1.33307
0.75,105.0,-200.0,1.28204
0.791667,111.0,-200.0,1.29936
0.833333,102.0,-200.0,1.26461
0.875,30.0,-200.0,1.41754
0.916667,43.0,-200.0,1.40873
0.958333,67.0,-200.0,1.36736
0.0,58.0,-200.0,1.36499
0.0416667,24.0,-200.0,1.37072
0.0833333,58.0,-200.0,1.57091
0.125,-200.0,-200.0,1.57216
0.166667,62.0,-200.0,1.58162
0.208333,34.0,-200.0,1.5002
0.25,46.0,-200.0,1.47386
0.291667,62.0,-200.0,1.38096
0.333333,70.0,-200.0,1.31957
0.375,54.0,-200.0,1.15327
0.416667,61.0,-200.0,1.09827
0.458333,53.0,-200.0,1.00581
0.5,49.0,-200.0,0.992841
0.541667,48.0,-200.0,0.947508
0.583333,45.0,-200.0,0.980965
0.625,60.0,-200.0,1.09167
0.666667,59.0,-200.0,1.05288
0.708333,67.0,-200.0,1.06425
0.75,72.0,-200.0,1.07737
0.791667,88.0,-200.0,1.06086
0.833333,94.0,-200.0,1.01574
0.875,89.0,-200.0,1.01145
0.916667,96.0,-200.0,1.04003
0.958333,98.0,-200.0,1.05553
0.0,95.0,-200.0,1.05901
0.0416667,64.0,-200.0,1.04622
0.0833333,38.0,-200.0,1.09377
0.125,-200.0,-200.0,1.12056
0.166667,34.0,-200.0,1.127
0.208333,40.0,-200.0,1.1155
0.25,76.0,-200.0,1.12894
0.291667,90.0,-200.0,1.13541
0.333333,118.0,-200.0,1.13205
0.375,118.0,-200.0,1.13858
0.416667,122.0,-200.0,1.13449
0.458333,120.0,-200.0,1.0994
0.5,132.0,-200.0,1.0816
0.541667,115.0,-200.0,1.08566
0.583333,127.0,-200.0,1.09879
0.625,126.0,-200.0,1.09986
0.666667,113.0,-200.0,1.02792
0.708333,124.0,-200.0,1.01116
0.75,108.0,-200.0,1.03863
0.791667,142.0,-200.0,1.11605
0.833333,125.0,-200.0,1.28979
0.875,116.0,-200.0,1.27521
0.916667,101.0,-200.0,1.25662
0.958333,101.0,-200.0,1.25438
0.0,92.0,-200.0,1.30193
0.0416667,55.0,-200.0,1.27942
0.0833333,42.0,-200.0,1.29261
0.125,-200.0,-200.0,1.28516
0.166667,30.0,-200.0,1.30306
0.208333,40.0,-200.0,1.28513
0.25,69.0,-200.0,1.29026
0.291667,100.0,-200.0,1.29664
0.333333,125.0,-200.0,1.31305
0.375,174.0,-200.0,1.30286
0.416667,171.0,-200.0,1.31199
0.458333,149.0,-200.0,1.29797
0.5,124.0,-200.0,1.3095
0.541667,119.0,-200.0,1.21035
0.583333,130.0,-200.0,1.15292
0.625,143.0,-200.0,1.13829
0.666667,-200.0,-200.0,1.12192
0.708333,183.0,-200.0,1.24452
0.75,161.0,-200.0,1.25022
0.791667,170.0,-200.0,1.18316
0.833333,143.0,-200.0,1.17614
0.875,123.0,-200.0,1.22329
0.916667,89.0,-200.0,1.29099
0.958333,67.0,-200.0,1.28091
0.0,81.0,-200.0,1.30335
0.0416667,54.0,-200.0,1.31512
0.0833333,57.0,-200.0,1.34858
0.125,-200.0,-200.0,1.31986
0.166667,51.0,-200.0,1.32286
0.208333,58.0,-200.0,1.32035
0.25,69.0,-200.0,1.30729
0.291667,107.0,-200.0,1.29808
0.333333,151.0,-200.0,1.30912
0.375,146.0,-200.0,1.34877
0.416667,165.0,-200.0,1.37951
0.458333,159.0,-200.0,1.40688
0.5,174.0,-200.0,1.44785
0.541667,167.0,-200.0,1.29169
0.583333,137.0,-200.0,1.14851
0.625,116.0,-200.0,1.18962
0.666667,125.0,-200.0,1.04944
0.708333,194.0,-200.0,1.1867
0.75,222.0,-200.0,1.46717
0.791667,206.0,-200.0,1.4213
0.833333,162.0,-200.0,1.39834
0.875,132.0,-200.0,1.35488
0.916667,107.0,-200.0,1.31544
0.958333,84.0,-200.0,1.28215
0.0,61.0,-200.0,1.28387
0.0416667,42.0,-200.0,1.33284
0.0833333,66.0,-200.0,1.3752
0.125,-200.0,-200.0,1.35653
0.166667,50.0,-200.0,1.33522
0.208333,76.0,-200.0,1.33278
0.25,78.0,-200.0,1.30945
0.291667,104.0,-200.0,1.38478
0.333333,139.0,-200.0,1.41521
0.375,166.0,-200.0,1.45444
0.416667,151.0,-200.0,1.44145
0.458333,134.0,-200.0,1.38595
0.5,148.0,-200.0,1.4806
0.541667,126.0,-200.0,1.502
0.583333,144.0,-200.0,1.33061
0.625,133.0,-200.0,1.27743
0.666667,139.0,-200.0,1.36304
0.708333,178.0,-200.0,1.28996
0.75,206.0,-200.0,1.27916
0.791667,211.0,-200.0,1.29233
0.833333,180.0,-200.0,1.23878
0.875,116.0,-200.0,1.176
0.916667,118.0,-200.0,1.16048
0.958333,115.0,-200.0,1.09675
0.0,96.0,-200.0,1.20646
0.0416667,86.0,-200.0,1.17643
0.0833333,65.0,-200.0,1.16388
0.125,-200.0,-200.0,1.19524
0.166667,53.0,-200.0,1.15534
0.208333,74.0,-200.0,1.13644
0.25,69.0,-200.0,1.15252
0.291667,131.0,-200.0,1.1474
0.333333,134.0,-200.0,1.16668
0.375,148.0,-200.0,1.15482
0.416667,-200.0,-200.0,1.15095
0.458333,-200.0,-200.0,1.12479
0.5,111.0,-200.0,1.14217
0.541667,110.0,-200.0,1.13893
0.583333,110.0,-200.0,1.04351
0.625,116.0,-200.0,0.941334
0.666667,120.0,-200.0,0.900535
0.708333,142.0,-200.0,0.832305
0.75,146.0,-200.0,0.750229
0.791667,153.0,-200.0,0.830235
0.833333,158.0,-200.0,0.870186
0.875,140.0,-200.0,0.79618
0.916667,127.0,-200.0,0.779634
0.958333,97.0,-200.0,0.842851
0.0,91.0,-200.0,0.921956
0.0416667,68.0,-200.0,0.934865
0.0833333,52.0,-200.0,0.946741
0.125,-200.0,-200.0,0.944098
0.166667,58.0,-200.0,0.972501
0.208333,78.0,-200.0,1.00267
0.25,61.0,-200.0,1.05243
0.291667,64.0,-200.0,1.06253
0.333333,81.0,-200.0,1.04493
0.375,92.0,-200.0,1.07718
0.416667,101.0,-200.0,1.08844
0.458333,96.0,-200.0,1.12706
0.5,101.0,-200.0,1.20233
0.541667,91.0,-200.0,1.20929
0.583333,68.0,-200.0,1.19948
0.625,76.0,-200.0,1.24231
0.666667,84.0,-200.0,1.25149
0.708333,76.0,-200.0,1.26695
0.75,61.0,-200.0,1.32292
0.791667,52.0,-200.0,1.39192
0.833333,59.0,-200.0,1.38981
0.875,89.0,-200.0,1.40391
0.916667,113.0,-200.0,1.40953
0.958333,112.0,-200.0,1.41353
0.0,89.0,-200.0,1.42618
0.0416667,53.0,-200.0,1.45696
0.0833333,36.0,-200.0,1.45985
0.125,-200.0,-200.0,1.44763
0.166667,39.0,-200.0,1.44988
0.208333,33.0,-200.0,1.43464
0.25,37.0,-200.0,1.22591
0.291667,36.0,-200.0,1.20053
0.333333,42.0,-200.0,1.11517
0.375,52.0,-200.0,0.988208
0.416667,60.0,-200.0,0.937138
0.458333,74.0,-200.0,0.984179
0.5,65.0,-200.0,0.892102
0.541667,52.0,-200.0,0.991005
0.583333,40.0,-200.0,1.00186
0.625,49.0,-200.0,1.03996
0.666667,56.0,-200.0,1.08647
0.708333,59.0,-200.0,1.09487
0.75,68.0,-200.0,1.04699
0.791667,72.0,-200.0,1.00451
0.833333,78.0,-200.0,1.03925
0.875,71.0,-200.0,1.05384
0.916667,54.0,-200.0,1.04237
0.958333,57.0,-200.0,1.02436
0.0,45.0,-200.0,1.02416
0.0416667,30.0,-200.0,1.01716
0.0833333,16.0,-200.0,1.03626
0.125,-200.0,-200.0,1.06301
0.166667,18.0,-200.0,1.10896
0.208333,28.0,-200.0,1.1545
0.25,62.0,-200.0,1.15956
0.291667,92.0,-200.0,1.13891
0.333333,96.0,-200.0,1.12902
0.375,87.0,-200.0,1.1637
0.416667,84.0,-200.0,1.20388
0.458333,73.0,-200.0,1.23353
0.5,72.0,-200.0,1.23284
0.541667,68.0,-200.0,1.25338
0.583333,62.0,-200.0,1.20057
0.625,70.0,-200.0,1.1669
0.666667,83.0,-200.0,1.16386
0.708333,92.0,-200.0,1.1665
0.75,103.0,-200.0,1.17593
0.791667,82.0,-200.0,1.19728
0.833333,74.0,-200.0,1.19167
0.875,67.0,-200.0,1.1699
0.916667,74.0,-200.0,1.16538
0.958333,72.0,-200.0,1.17631
0.0,79.0,-200.0,1.17416
0.0416667,43.0,-200.0,1.17146
0.0833333,33.0,-200.0,1.16801
0.125,-200.0,-200.0,1.1546
0.166667,38.0,-200.0,1.17999
0.208333,51.0,-200.0,1.19945
0.25,69.0,-200.0,1.19115
0.291667,116.0,-200.0,1.20492
0.333333,119.0,-200.0,1.1508
0.375,96.0,-200.0,1.1421
0.416667,109.0,-200.0,1.13489
0.458333,115.0,-200.0,1.13992
0.5,118.0,-200.0,1.13804
0.541667,118.0,-200.0,1.11346
0.583333,112.0,-200.0,1.10364
0.625,140.0,-200.0,1.0898
0.666667,137.0,-200.0,1.05723
0.708333,143.0,-200.0,1.16885
0.75,148.0,-200.0,1.25071
0.791667,158.0,-200.0,1.20988
0.833333,127.0,-200.0,1.22013
0.875,109.0,-200.0,1.25237
0.916667,101.0,-200.0,1.19659
0.958333,114.0,-200.0,1.23543
0.0,104.0,-200.0,1.4237
0.0416667,81.0,-200.0,1.46586
0.0833333,51.0,-200.0,1.45697
0.125,-200.0,-200.0,1.41891
0.166667,40.0,-200.0,1.38782
0.208333,34.0,-200.0,1.36817
0.25,61.0,-200.0,1.37535
0.291667,95.0,-200.0,1.42257
0.333333,142.0,-200.0,1.44417
0.375,128.0,-200.0,1.38023
0.416667,115.0,-200.0,1.3705
0.458333,84.0,-200.0,1.31404
0.5,85.0,-200.0,1.29577
0.541667,110.0,-200.0,1.25473
0.583333,107.0,-200.0,1.22711
0.625,107.0,-200.0,1.24721
0.666667,113.0,-200.0,1.2877
0.708333,107.0,-200.0,1.18546
0.75,106.0,-200.0,1.1415
0.791667,125.0,-200.0,1.19682
0.833333,139.0,-200.0,1.19808
0.875,117.0,-200.0,1.20793
0.916667,107.0,-200.0,1.2251
0.958333,98.0,-200.0,1.22256
0.0,97.0,-200.0,1.2325
0.0416667,95.0,-200.0,1.24456
0.0833333,68.0,-200.0,1.2572
0.125,-200.0,-200.0,1.26612
0.166667,51.0,-200.0,1.25806
0.208333,44.0,-200.0,1.25691
0.25,77.0,-200.0,1.26351
0.291667,100.0,-200.0,1.27774
0.333333,125.0,-200.0,1.29568
0.375,154.0,-200.0,1.35476
0.416667,125.0,-200.0,1.3603
0.458333,117.0,-200.0,1.35481
0.5,105.0,-200.0,1.33187
0.541667,103.0,-200.0,1.32444
0.583333,106.0,-200.0,1.28854
0.625,107.0,-200.0,1.30577
0.666667,102.0,-200.0,1.33064
0.708333,124.0,-200.0,1.36891
0.75,133.0,-200.0,1.3686
0.791667,125.0,-200.0,1.31691
0.833333,124.0,-200.0,1.34204
0.875,97.0,-200.0,1.33888
0.916667,94.0,-200.0,1.35797
0.958333,120.0,-200.0,1.39398
0.0,105.0,-200.0,1.39135
0.0416667,81.0,-200.0,1.37774
0.0833333,43.0,-200.0,1.34667
0.125,-200.0,-200.0,1.34049
0.166667,32.0,-200.0,1.31843
0.208333,36.0,-200.0,1.30022
0.25,59.0,-200.0,1.28002
0.291667,92.0,-200.0,1.27581
0.333333,121.0,-200.0,1.3156
0.375,151.0,-200.0,1.35518
0.416667,142.0,-200.0,1.39697
0.458333,141.0,-200.0,1.40134
0.5,129.0,-200.0,1.363
0.541667,106.0,-200.0,1.33243
0.583333,125.0,-200.0,1.34785
0.625,126.0,-200.0,1.37606
0.666667,147.0,-200.0,1.35139
0.708333,180.0,-200.0,1.34101
0.75,164.0,-200.0,1.20866
0.791667,180.0,-200.0,1.26346
0.833333,153.0,-200.0,1.38343
0.875,105.0,-200.0,1.44522
0.916667,98.0,-200.0,1.47331
0.958333,107.0,-200.0,1.46493
0.0,87.0,-200.0,1.43008
0.0416667,80.0,-200.0,1.41351
0.0833333,62.0,-200.0,1.37826
0.125,-200.0,-200.0,1.38078
0.166667,54.0,-200.0,1.36885
0.208333,56.0,-200.0,1.35
0.25,62.0,-200.0,1.34235
0.291667,72.0,-200.0,1.36112
0.333333,86.0,-200.0,1.36607
0.375,99.0,-200.0,1.40204
0.416667,98.0,-200.0,1.4411
0.458333,102.0,-200.0,1.45166
0.5,84.0,-200.0,1.42304
0.541667,83.0,-200.0,1.30042
0.583333,68.0,-200.0,-200.0
0.625,63.0,-200.0,-200.0
0.666667,65.0,-200.0,-200.0
0.708333,63.0,-200.0,-200.0
0.75,56.0,-200.0,-200.0
0.791667,77.0,-200.0,-200.0
0.833333,91.0,-200.0,-200.0
0.875,70.0,-200.0,-200.0
0.916667,95.0,-200.0,-200.0
0.958333,113.0,-200.0,-200.0
0.0,109.0,-200.0,-200.0
0.0416667,65.0,-200.0,-200.0
0.0833333,60.0,-200.0,-200.0
0.125,-200.0,-200.0,-200.0
0.166667,62.0,-200.0,-200.0
0.208333,60.0,-200.0,-200.0
0.25,65.0,-200.0,-200.0
0.291667,55.0,-200.0,-200.0
0.333333,66.0,-200.0,-200.0
0.375,67.0,-200.0,-200.0
0.416667,64.0,-200.0,-200.0
0.458333,59.0,-200.0,-200.0
0.5,59.0,-200.0,-200.0
0.541667,36.0,-200.0,-200.0
0.583333,35.0,-200.0,-200.0
0.625,54.0,-200.0,-200.0
0.666667,71.0,-200.0,-200.0
0.708333,86.0,-200.0,-200.0
0.75,114.0,-200.0,-200.0
0.791667,105.0,-200.0,-200.0
0.833333,87.0,-200.0,-200.0
0.875,85.0,-200.0,-200.0
0.916667,91.0,-200.0,-200.0
0.958333,108.0,-200.0,-200.0
0.0,99.0,-200.0,-200.0
0.0416667,83.0,-200.0,-200.0
0.0833333,36.0,-200.0,-200.0
0.125,-200.0,-200.0,-200.0
0.166667,24.0,-200.0,1.18954
0.208333,43.0,-200.0,1.19296
0.25,64.0,-200.0,1.1865
0.291667,91.0,-200.0,1.17022
0.333333,109.0,-200.0,1.09194
0.375,110.0,-200.0,1.017
0.416667,111.0,-200.0,0.947308
0.458333,106.0,-200.0,0.854768
0.5,104.0,-200.0,0.761278
0.541667,76.0,-200.0,0.774676
0.583333,84.0,-200.0,0.787193
0.625,102.0,-200.0,0.807943
0.666667,102.0,-200.0,0.810325
0.708333,124.0,-200.0,0.808282
0.75,147.0,-200.0,0.858954
0.791667,138.0,-200.0,0.940655
0.833333,126.0,-200.0,1.08074
0.875,112.0,-200.0,1.15824
0.916667,95.0,-200.0,1.19128
0.958333,80.0,-200.0,1.19454
0.0,79.0,-200.0,1.19027
0.0416667,49.0,-200.0,1.17944
0.0833333,36.0,-200.0,1.16649
0.125,-200.0,-200.0,1.16659
0.166667,40.0,-200.0,1.1444
0.208333,37.0,-200.0,1.14892
0.25,67.0,-200.0,1.13751
0.291667,106.0,-200.0,1.15288
0.333333,134.0,-200.0,1.14477
0.375,123.0,-200.0,1.14961
0.416667,136.0,-200.0,1.11469
0.458333,109.0,-200.0,1.131
0.5,144.0,-200.0,1.16468
0.541667,154.0,-200.0,1.14445
0.583333,126.0,-200.0,1.16799
0.625,98.0,-200.0,1.18683
0.666667,120.0,-200.0,1.16486
0.708333,145.0,-200.0,1.16727
0.75,139.0,-200.0,1.1883
0.791667,148.0,-200.0,1.20134
0.833333,139.0,-200.0,1.20952
0.875,93.0,-200.0,1.15281
0.916667,96.0,-200.0,1.1662
0.958333,104.0,-200.0,1.15584
0.0,83.0,-200.0,1.19736
0.0416667,66.0,-200.0,1.202
0.0833333,55.0,-200.0,1.21888
0.125,-200.0,-200.0,1.21346
0.166667,37.0,-200.0,1.22069
0.208333,40.0,-200.0,1.2031
0.25,51.0,-200.0,1.23673
0.291667,117.0,-200.0,1.245
0.333333,110.0,-200.0,1.26732
0.375,136.0,-200.0,1.26774
0.416667,152.0,-200.0,1.21439
0.458333,119.0,-200.0,1.18903
0.5,106.0,-200.0,1.12788
0.541667,101.0,-200.0,1.12221
0.583333,110.0,-200.0,1.20503
0.625,124.0,-200.0,1.24883
0.666667,137.0,-200.0,1.1907
0.708333,159.0,-200.0,1.2165
0.75,152.0,-200.0,1.22344
0.791667,166.0,-200.0,1.22236
0.833333,163.0,-200.0,1.27753
0.875,121.0,-200.0,1.26058
0.916667,125.0,-200.0,1.25753
0.958333,120.0,-200.0,1.43995
0.0,103.0,-200.0,1.71927
0.0416667,64.0,-200.0,1.70596
0.0833333,44.0,-200.0,1.67534
0.125,-200.0,-200.0,1.59025
0.166667,35.0,-200.0,1.54597
0.208333,46.0,-200.0,1.50918
0.25,54.0,-200.0,1.48002
0.291667,68.0,-200.0,1.47419
0.333333,77.0,-200.0,1.40609
0.375,74.0,-200.0,1.4286
0.416667,92.0,-200.0,1.48328
0.458333,83.0,-200.0,1.43511
0.5,58.0,-200.0,1.41246
0.541667,55.0,-200.0,1.41203
0.583333,61.0,-200.0,1.41187
0.625,65.0,-200.0,1.33309
0.666667,74.0,-200.0,1.29152
0.708333,89.0,-200.0,1.16637
0.75,103.0,-200.0,1.20847
0.791667,128.0,-200.0,1.30437
0.833333,122.0,-200.0,1.30837
0.875,125.0,-200.0,1.3758
0.916667,119.0,-200.0,1.38047
0.958333,126.0,-200.0,1.37671
0.0,100.0,-200.0,1.33456
0.0416667,94.0,-200.0,1.33224
0.0833333,52.0,-200.0,1.33663
0.125,-200.0,-200.0,1.32083
0.166667,64.0,-200.0,1.29172
0.208333,46.0,-200.0,1.31381
0.25,88.0,-200.0,1.32158
0.291667,104.0,-200.0,1.31288
0.333333,125.0,-200.0,1.34157
0.375,151.0,-200.0,1.3351
0.416667,113.0,-200.0,1.3793
0.458333,102.0,-200.0,1.37891
0.5,108.0,-200.0,1.33625
0.541667,93.0,-200.0,1.22967
0.583333,89.0,-200.0,1.15857
0.625,84.0,-200.0,1.0912
0.666667,111.0,-200.0,1.09453
0.708333,115.0,-200.0,0.861291
0.75,127.0,-200.0,0.764947
0.791667,129.0,-200.0,0.821133
0.833333,140.0,-200.0,0.839446
0.875,137.0,-200.0,0.823301
0.916667,130.0,-200.0,0.894385
0.958333,121.0,-200.0,0.926764
0.0,79.0,-200.0,0.918984
0.0416667,69.0,-200.0,0.936172
0.0833333,61.0,-200.0,0.935546
0.125,-200.0,-200.0,0.946128
0.166667,58.0,-200.0,0.980152
0.208333,58.0,-200.0,0.951504
0.25,70.0,-200.0,0.972321
0.291667,104.0,-200.0,1.00394
0.333333,109.0,-200.0,1.02432
0.375,129.0,-200.0,1.04066
0.416667,144.0,-200.0,1.0674
0.458333,101.0,-200.0,1.0168
0.5,90.0,-200.0,1.04111
0.541667,86.0,-200.0,1.02307
0.583333,69.0,-200.0,1.04651
0.625,65.0,-200.0,1.16086
0.666667,73.0,-200.0,1.28127
0.708333,73.0,-200.0,1.37805
0.75,78.0,-200.0,1.44501
0.791667,98.0,-200.0,1.45645
0.833333,99.0,-200.0,1.5098
0.875,83.0,-200.0,1.48806
0.916667,88.0,-200.0,1.48283
0.958333,117.0,-200.0,1.50687
0.0,97.0,-200.0,1.52797
0.0416667,75.0,-200.0,1.53175
0.0833333,53.0,-200.0,1.50756
0.125,-200.0,-200.0,1.50457
0.166667,45.0,-200.0,1.46683
0.208333,42.0,-200.0,1.48112
0.25,44.0,-200.0,1.46336
0.291667,50.0,-200.0,1.45196
0.333333,60.0,-200.0,1.4597
0.375,100.0,-200.0,1.46111
0.416667,111.0,-200.0,1.42944
0.458333,110.0,-200.0,1.38544
0.5,74.0,-200.0,1.19771
0.541667,56.0,-200.0,1.04236
0.583333,50.0,-200.0,0.993346
0.625,54.0,-200.0,0.947581
0.666667,90.0,-200.0,1.1609
0.708333,109.0,-200.0,1.20894
0.75,110.0,-200.0,1.46052
0.791667,103.0,-200.0,1.38649
0.833333,120.0,-200.0,1.34394
0.875,134.0,-200.0,1.30315
