feature_47,feature_17,feature_21,feature_16,feature_58,feature_46,feature_28,feature_14,feature_77,feature_3,feature_18,feature_38,feature_32,feature_12,feature_5,feature_41,diagnosis
1.116654702,1.151152612,0.266997374,0.52173913,0.102656138,0.128499641,0.227604319,0.233440327,0.930904523,0.27866939,0.800700321,0.416690983,1.466005252,0.269623577,2.341406478,0.374963525,1
1.933481323,1.774089504,0.272275232,0.948259643,0.090707287,0.135257195,0.295121623,0.288939659,1.061007348,0.337857815,1.240693455,0.39658648,2.670071227,0.337051472,4.283832818,0.292702594,1
1.870624518,1.850504225,0.275415645,0.938539111,0.095990748,0.128296068,0.301717089,0.295993459,1.084656901,0.337149087,1.217906787,0.395884437,2.683701281,0.343826656,4.214636141,0.29326792,1
1.811786372,2.010543271,0.303265485,1.021525846,0.08611418,0.12,0.329037926,0.312051545,1.025930018,0.371796749,1.341045541,0.420705813,2.903353346,0.377507688,4.573729682,0.322887685,1
1.778264955,1.706124465,0.293546263,0.870102074,0.098340119,0.144273933,0.286960817,0.292558446,1.145109093,0.319888047,1.230490616,0.369114257,2.397760948,0.327461311,3.928218637,0.284820547,1
1.749585406,1.726994907,0.285568761,0.905602716,0.098258706,0.137023217,0.291001698,0.328692699,1.166873964,0.331918506,1.225806452,0.374702886,2.426485569,0.342275042,4.007300509,0.295415959,1
1.726872247,1.845909171,0.305354303,0.925075102,0.098555476,0.134822252,0.300759852,0.313482948,1.1522385,0.345113978,1.278671143,0.392472168,2.53949461,0.357660364,4.204099664,0.304294045,1
1.780599838,1.572619296,0.298812253,0.77787039,0.104566333,0.150770062,0.26568035,0.297145239,0.997838422,0.302771411,1.194832257,0.34569702,2.132944363,0.328193374,3.595749114,0.27339029,1
1.805166553,1.641185312,0.300837449,0.817264333,0.106730116,0.145207342,0.283873738,0.315439124,0.977702243,0.30942667,1.168778183,0.365686064,2.204638179,0.347648701,3.806527808,0.296542839,1
1.730943497,1.529119171,0.28642487,0.771813472,0.103411514,0.143523454,0.276476684,0.300725389,1.005197228,0.303419689,1.129948187,0.346943005,2.142590674,0.334093264,3.355233161,0.271295337,1
1.732907459,1.568445476,0.318381026,0.787574117,0.108770718,0.152451657,0.336169116,0.326372776,1.094440608,0.310131477,1.191286414,0.360917762,2.079917505,0.3387471,3.303428719,0.3225058,1
1.706964746,1.662295082,0.335245902,0.818306011,0.111607911,0.148581255,0.311202186,0.354918033,1.097678418,0.363934426,1.232513661,0.377595628,2.202185792,0.372677596,3.7,0.315300546,1
1.684130214,1.55282681,0.305193144,0.793809158,0.104442184,0.14750763,0.293425428,0.36863648,1.061207189,0.317728319,1.146073164,0.353798926,2.164236378,0.379892556,3.220260936,0.302890765,1
1.815405652,1.520264185,0.339237466,0.746622636,0.10118505,0.164083865,0.261483038,0.318823176,1.144940747,0.268688082,1.153707595,0.352146503,1.93935755,0.315220654,3.084959472,0.275893125,1
1.754610545,1.430041152,0.30893592,0.754262199,0.09503146,0.159470601,0.253380364,0.303644915,1.091343025,0.258377425,1.121399177,0.336566725,1.917989418,0.33186361,3.014697237,0.264550265,1
1.741266376,1.762037683,0.400558269,0.902651779,0.100218341,0.152183406,0.293789253,0.35799023,1.104803493,0.331821354,1.320655967,0.40474529,2.293091417,0.399860433,3.690509421,0.373342638,1
1.665808898,1.851790372,0.240929571,0.982570548,0.099952597,0.135030812,0.301991937,0.328788238,1.011715311,0.337206545,1.273772824,0.391866256,2.475100783,0.363172872,4.517785155,0.30187337,1
1.615458276,1.820918984,0.246916566,0.99879081,0.101709986,0.135567715,0.3095526,0.302055623,1.009781122,0.347400242,1.310399033,0.397460701,2.565900846,0.370374849,4.586577993,0.307617896,1
1.582972487,1.764845044,0.249231133,0.995268512,0.106588502,0.134834455,0.312041637,0.30009463,0.960229165,0.355216466,1.319730305,0.394014668,2.474331677,0.365862314,4.484622664,0.298438609,1
1.608860648,1.731455944,0.250834664,0.902888663,0.104492101,0.142705851,0.284801858,0.296414574,1.183037684,0.316156191,1.240528379,0.369139207,2.235012339,0.356510379,4.036434896,0.300769342,1
1.581914066,1.768836869,0.255157279,0.912362838,0.103311144,0.137114204,0.292465252,0.294513533,1.108152503,0.323482078,1.268324799,0.385808339,2.245208486,0.364155084,3.802926116,0.302121434,1
1.551385241,1.638904416,0.23979877,0.896310788,0.108785902,0.134203169,0.279904975,0.278926775,1.066423791,0.307015092,1.209195081,0.357741755,2.133873672,0.345444382,3.772219117,0.291503633,1
1.515214385,1.539699014,0.243902439,0.802456322,0.107422775,0.139349931,0.315343366,0.285244767,1.163785154,0.281439197,1.189067635,0.315689327,1.936170213,0.34734475,3.363950874,0.258951738,1
1.502972788,1.647786342,0.267252196,0.812690446,0.097301624,0.136176538,0.282846388,0.294855709,1.16327464,0.292704786,1.209356516,0.334468543,1.971141782,0.352213658,3.684531278,0.276214375,1
1.512228415,1.691313058,0.255691131,0.826443271,0.106017518,0.140143328,0.29156802,0.298124203,1.140143328,0.303951921,1.248952832,0.340375159,2.008377345,0.360043708,3.711892187,0.286468767,1
1.669826001,1.29584121,0.244234405,0.627410208,0.108643372,0.157023624,0.243856333,0.277504726,1.331730089,0.2463138,1.165028355,0.288468809,1.607750473,0.325141777,2.84952741,0.271455577,1
1.631300473,1.454701589,0.274151997,0.718763418,0.117237538,0.159008633,0.331472735,0.298196651,1.275132275,0.291970803,1.318162301,0.3278231,1.804422499,0.376771146,3.044654358,0.273722628,1
1.632035228,1.416350611,0.274968394,0.719553308,0.116967112,0.146828127,0.281710914,0.294563843,1.261455897,0.288242731,1.295828066,0.313948588,1.731352718,0.330594185,3.093552465,0.253687316,1
1.606230032,1.331644287,0.291867241,0.672409425,0.108027157,0.154353035,0.286546744,0.328350646,1.400758786,0.279959463,1.161388396,0.325057005,1.605776539,0.365087408,2.828477325,0.282999747,1
1.624409449,1.49688914,0.323529412,0.735576923,0.126377953,0.156692913,0.367081448,0.332013575,1.362204724,0.317024887,1.307975113,0.349264706,1.78591629,0.374151584,3.060237557,0.310237557,1
1.663009404,1.355189806,0.350146005,0.676931245,0.106583072,0.153996865,0.310591983,0.366870188,1.340517241,0.338731086,1.212370587,0.319086806,1.643217414,0.346960446,2.884788957,0.294398726,1
1.661612515,1.892643781,0.500222916,1.171466786,0.115090253,0.169434416,0.320285332,0.294605439,1.399614922,0.414979938,2.590905038,0.47677218,2.708247882,0.382612572,5.256263932,0.355060187,1
1.678407054,1.951951131,0.50948213,1.219274252,0.121602636,0.16971077,0.331965718,0.351932896,1.41097815,0.42432531,2.641958425,0.514770241,2.804248724,0.395058352,5.534372721,0.377279358,1
1.578563803,1.980778032,0.528237986,1.291258581,0.117950146,0.178248155,0.342791762,0.332723112,1.332265701,0.444759725,2.747459954,0.543707094,2.854828375,0.405583524,5.71771167,0.402105263,1
1.950056897,1.738702202,0.472190035,1.030475087,0.115374889,0.16190416,0.305446118,0.302780997,1.394424074,0.390845886,2.353765933,0.453881808,2.526535342,0.369524913,4.967323291,0.361529548,1
2.005070994,1.748538012,0.457975003,1.064786148,0.125633874,0.163666329,0.306157551,0.312349501,1.366823022,0.389175553,2.38871689,0.483201468,2.543400986,0.370599702,5.070519436,0.373695677,1
1.989199029,1.870963927,0.478888232,1.127971614,0.11875,0.166686893,0.325487877,0.334476641,1.32032767,0.414547605,2.604021289,0.518391484,2.692726198,0.389000591,5.691898285,0.408752218,1
2.169068204,1.5235417,0.443515989,0.877711715,0.114662475,0.164439787,0.288446087,0.306122449,1.387826391,0.349670577,2.548770689,0.379720392,2.196368311,0.356901816,4.225132573,0.388879961,1
2.127911938,1.609808102,0.444152862,0.925209119,0.127911938,0.159569929,0.308348368,0.321797605,1.357283045,0.361981302,2.82532393,0.414630146,2.248974906,0.375266525,4.41249795,0.401344924,1
2.151489859,1.679667628,0.451585552,0.995590978,0.123946248,0.16367582,0.328980838,0.335763948,1.261413905,0.385111073,3.061387146,0.469730371,2.350856368,0.410547736,4.97965067,0.445480753,1
2.462309779,1.462408377,0.466596859,0.873089005,0.12528017,0.167040226,0.300942408,0.320209424,1.392473753,0.37947644,2.261989529,0.388900524,1.999162304,0.353298429,3.834764398,0.390366492,1
2.451052997,1.531616415,0.475502513,0.895938023,0.137121037,0.166512381,0.302554439,0.329564489,1.347836149,0.367043551,2.472361809,0.429229481,2.074748744,0.369556114,4.029103853,0.409966499,1
2.444780466,1.575310723,0.517590057,0.931746366,0.132952509,0.170922939,0.315146408,0.32462608,1.30577957,0.372024436,2.610069518,0.462818622,2.100695176,0.375816305,4.381293448,0.443227301,1
2.619760036,1.374802735,0.450026302,0.792477643,0.109613391,0.159531921,0.30378748,0.324039979,1.29728929,0.338769069,2.404260915,0.376380852,1.860862704,0.362440821,3.329037349,0.359547607,1
2.684853776,1.452412339,0.468230952,0.860005273,0.122071875,0.1581551,0.29897179,0.356446085,1.294922159,0.357764303,2.562351701,0.407856578,1.904033746,0.372528342,3.560769839,0.400738202,1
2.668791614,1.430448223,0.471406491,0.845698094,0.137413231,0.1586627,0.304224626,0.331014941,1.202861595,0.346470891,2.543276662,0.442812983,1.875579598,0.377640392,3.595054096,0.433797012,1
1.657269545,1.881726942,0.340283786,0.737670877,0.124387398,0.185390898,0.331112649,0.290621215,1.7368028,0.419017131,2.107544558,0.45128915,2.650285517,0.321681952,5.321076311,0.326527081,1
1.679637656,1.909596662,0.352746871,0.760518081,0.136511956,0.196951249,0.341359527,0.294680111,1.843909804,0.432892907,2.350747566,0.480441586,2.757736439,0.328146732,5.384909597,0.341707232,1
1.661973781,2.001684248,0.346157256,0.799574506,0.125830871,0.198809084,0.364152114,0.314688414,1.770310192,0.463256803,2.618828118,0.516709512,2.860827941,0.350146264,5.576101409,0.36503856,1
1.974494123,1.699375663,0.318294263,0.612439628,0.121410396,0.175875439,0.315938273,0.276593238,1.763358779,0.364471669,2.084344446,0.393096949,2.389798563,0.30486512,4.605253858,0.319472258,1
1.980847819,1.709505162,0.320636051,0.639017444,0.122171394,0.181823727,0.301293461,0.289308176,1.807502287,0.376171829,2.273050908,0.432419604,2.394802421,0.320161386,4.786994185,0.33404533,1
1.897875058,1.768147087,0.317215855,0.668338109,0.125638644,0.18474222,0.320558739,0.294531996,1.707094752,0.39099809,2.521489971,0.464063992,2.45391595,0.320916905,5.101838586,0.354703916,1
2.211763787,1.560373295,0.330653266,0.56109117,0.121621622,0.165677238,0.277961235,0.266762383,1.760818622,0.339267767,2.045369706,0.364680546,2.112993539,0.322613065,4.232160804,0.31959799,1
2.062910368,1.682105573,0.322011469,0.58667843,0.124293785,0.164757978,0.293633289,0.286428466,1.733852497,0.350977797,2.271283635,0.408763417,2.219085429,0.310836642,4.38391413,0.346419644,1
2.09241288,1.646441074,0.310822637,0.603413069,0.121526246,0.169680929,0.305863477,0.289235706,1.601308631,0.369603267,2.42327888,0.442532089,2.275525088,0.320303384,4.615665111,0.363914819,1
2.086628078,1.398934215,0.333149577,0.521131937,0.120376729,0.160404199,0.280411613,0.266629915,1.793780045,0.320470415,2.082322675,0.319551635,1.755972069,0.299338479,3.166115399,0.298052187,1
2.124963014,1.327580195,0.322524407,0.493898187,0.121609626,0.165203669,0.263598326,0.248256625,1.81605681,0.311541144,1.982566248,0.311018131,1.705369596,0.275104603,3.233960948,0.294456067,1
2.10187747,1.400183824,0.331617647,0.534558824,0.120355731,0.165909091,0.284007353,0.269669118,1.771640316,0.323897059,1.982536765,0.337316176,1.806433824,0.285661765,3.468566176,0.335661765,1
2.190117848,1.315111203,0.379546872,0.477655373,0.109754366,0.158029249,0.302847641,0.267719809,1.7320744,0.297027645,2.105383496,0.309914779,1.725005196,0.284764082,3.078362087,0.295364789,1
2.111944523,1.340709812,0.334446764,0.505219207,0.115199547,0.167138409,0.27954071,0.266388309,1.743136145,0.312943633,2.20960334,0.322546973,1.743215031,0.294572025,3.237578288,0.319832985,1
2.100185264,1.386095593,0.345954893,0.495137596,0.122416987,0.164172723,0.276432857,0.277881233,1.763146644,0.308090213,2.122905028,0.334367887,1.75315539,0.311607697,3.279329609,0.315952824,1
2.07845453,1.566596195,0.382563173,0.573442062,0.113998088,0.161970643,0.251786973,0.209604349,1.604071762,0.360817477,2.242222893,0.368770764,2.374811235,0.191684285,4.47427766,0.279472466,1
1.956188022,1.560827614,0.375808216,0.573261713,0.118101854,0.162137935,0.240127325,0.210583905,1.56109586,0.347358997,2.1893962,0.368944594,2.360389933,0.193574057,4.50373023,0.283895355,1
2.001351884,1.610740322,0.400759832,0.613820721,0.113952571,0.167520982,0.243454153,0.23082452,1.522221596,0.366670089,2.32683027,0.394290995,2.493069104,0.205462573,4.666187494,0.304035322,1
2.209325704,1.413043478,0.348843122,0.511187389,0.124574698,0.156356325,0.238494788,0.203279939,1.620553665,0.326849733,2.193745233,0.338291381,2.151029748,0.207602339,4.100305111,0.287948131,1
2.166768432,1.476860905,0.349889193,0.5308304,0.112807205,0.155014502,0.262416895,0.215356538,1.520531217,0.32577239,2.141963238,0.356276887,2.190327206,0.221874593,4.166340764,0.30217703,1
2.145220588,1.541920127,0.379132505,0.556466543,0.115425858,0.159313725,0.240148109,0.226791854,1.499770221,0.3389315,2.381645067,0.376355462,2.295556731,0.22295689,4.200211584,0.320550119,1
2.540962158,1.442282538,0.355461086,0.488064094,0.110406602,0.159621578,,0.105951602,1.514593398,0.307390451,2.240026161,0.337148463,2.03351864,0.05706344,3.833714846,0.30559189,1
2.446942801,1.397564935,0.359090909,0.49025974,0.121301775,0.155621302,,0.056818182,1.515384615,0.322077922,2.106818182,0.339285714,2.051298701,0.05211039,3.720292208,0.321753247,1
2.467143141,1.399419261,0.374737861,0.501532505,0.118324399,0.156839389,,0.069688659,1.421580306,0.316986611,2.175189547,0.347475399,2.034037748,0.055654138,3.720761413,0.320212938,1
2.645190445,1.507446016,0.409903202,0.562174237,0.134280181,0.166042608,,0.276433358,1.469076824,0.343633656,2.271779598,0.364854803,1.893894267,0.245160089,3.668838421,0.312918838,1
2.606393733,1.58500568,0.423892465,0.571563802,0.12345211,0.164518575,0.273381295,0.25596365,1.395628001,0.353085952,2.416508898,0.36312003,1.942067399,0.248201439,3.723210905,0.334721696,1
2.547950357,1.517548747,0.426369545,0.602042711,0.127115457,0.166478626,0.266666667,0.241411328,1.370690736,0.340389972,2.35097493,0.376973073,1.956174559,0.222098422,3.659795729,0.329805014,1
2.730900243,1.574275735,0.453873022,0.559687693,0.130738037,0.160583942,0.184918841,0.161906719,1.3513382,0.351551264,2.351962194,0.376001644,1.844668173,0.081775221,3.716252311,0.320731457,1
2.745233399,1.667651403,0.449672927,0.600548639,0.132478632,0.162886259,0.1732433,0.185693184,1.362426036,0.360835619,2.472462545,0.382992192,1.906520363,0.079341633,3.873813041,0.34733066,1
2.689800551,1.600969646,0.438237774,0.653878583,0.121290741,0.161666937,0.205522766,0.181281619,1.340197827,0.372259696,2.512858347,0.392917369,1.91505059,0.083895447,3.893128162,0.340640809,1
1.412654052,1.882099968,0.290084388,1.050632911,0.118889449,0.171576488,0.205047063,0.193037975,1.746002657,0.397922752,2.18930542,0.41317754,2.598588121,0.19222655,4.88088283,0.284891269,1
1.315922875,1.884029484,0.288288288,1.021375921,0.119263148,0.173802842,0.206060606,0.163554464,1.789942971,0.41048321,2.399344799,0.414496314,2.596969697,0.174447174,4.983456183,0.28968059,1
1.265494792,1.827734437,0.327575227,1.034309823,0.114236111,0.15859375,0.191928037,0.155309664,1.689105903,0.400732367,2.21111288,0.413469193,2.528259831,0.174176087,4.956376373,0.284429231,1
1.64974133,1.677864992,0.272213501,0.868236525,0.120074088,0.164782525,0.232548404,0.188069074,1.842434694,0.332077446,2.152380952,0.359392988,2.296493982,0.219675563,4.34829932,0.267399267,1
1.624062945,1.638740222,0.288184438,0.845512557,0.120500589,0.15649588,0.22097571,0.181659119,1.810544576,0.327295183,2.135755455,0.360127625,2.250308769,0.227254014,4.297344586,0.269967065,1
1.58618798,1.653949545,0.281120761,0.8691067,0.111727417,0.151529928,0.210090984,0.179693962,1.741375107,0.326509512,2.15601737,0.364454094,2.275641026,0.213192721,4.462779156,0.273883375,1
1.895635981,1.477617651,0.236194363,0.761892616,0.118694843,0.154967209,0.201887514,0.190536921,1.760424257,0.294477745,2.104706032,0.348169876,2.079454151,0.246524678,3.863920418,0.271649024,1
1.854991634,1.467186321,0.23183304,0.738119185,0.115528643,0.146601864,0.203671109,0.172868997,1.838180225,0.299346241,2.081468444,0.345989439,2.031179281,0.224666834,3.910736736,0.27508172,1
1.808996593,1.473942598,0.238670695,0.768001007,0.106689378,0.147956024,0.194108761,0.212361531,1.716630536,0.299093656,2.140986908,0.352719033,2.050981873,0.227467271,3.944486405,0.27051863,1
1.895954921,1.37618261,0.226009911,0.699954948,0.113403099,0.151338297,0.178855684,0.165490314,1.683336687,0.277969665,2.029433849,0.328427692,1.767682835,0.233668719,3.603694248,0.259948941,1
1.922438234,1.366610866,0.220514381,0.706285193,0.110064804,0.148035642,0.179881297,0.193577842,1.604394492,0.272561254,2.048851012,0.345152945,1.776441942,0.218840359,3.665956475,0.267539187,1
1.887024273,1.337994644,0.226271943,0.699196668,0.125262212,0.145539906,0.195923832,0.160071407,1.585256218,0.270306456,2.109937519,0.339184766,1.742189824,0.205444808,3.623921452,0.307349003,1
1.962158809,1.214177979,0.239441931,0.617081448,0.105583127,0.142431762,0.154600302,0.152903469,1.503349876,0.255656109,2.168552036,0.322209653,1.492647059,0.192684766,3.049962293,0.307880845,1
1.905619335,1.205597015,0.204477612,0.605410448,0.104048338,0.136314199,0.147201493,0.146455224,1.42223565,0.248880597,2.077238806,0.324626866,1.448880597,0.18358209,3.084514925,0.273880597,1
1.829854369,1.175917389,0.201548958,0.612944864,0.112621359,0.141504854,0.15010142,0.151207819,1.410194175,0.250783699,2.014198783,0.328416006,1.45030426,0.178683386,3.046653144,0.273833671,1
1.335637651,2.008178014,2.133415747,0.706352225,0.143457582,0.218172768,0.363255991,0.289748954,2.009125097,0.437048307,2.150912895,0.456827691,3.197223279,0.307626474,6.003803728,0.331875238,1
1.246216275,1.960332871,1.910772076,0.698936662,0.128043431,0.212162755,0.345631068,0.27739251,2.038111428,0.426259824,2.101155802,0.438002774,3.112159038,0.29579288,5.832085067,0.31752196,1
1.243907818,1.949263957,1.940375891,0.696046662,0.130775168,0.213639872,0.350430516,0.278400148,2.051218436,0.424497732,2.262660865,0.433570966,3.137579854,0.296454032,5.843903342,0.314044996,1
1.458986175,1.795465808,1.823711596,0.62326561,0.125983694,0.194186459,0.332507433,0.28468781,1.9707905,0.396927651,2.013999009,0.419598612,2.896308226,0.305252725,5.305004955,0.330649158,1
1.45185506,1.759261479,1.583263398,0.606042441,0.12306915,0.192363216,0.325620429,0.272509291,2.074491122,0.382448148,1.958638053,0.389761419,2.762498501,0.289893298,5.243735763,0.311593334,1
1.418110795,1.680988817,1.754326074,0.612124779,0.123650568,0.186647727,0.319599765,0.264390818,2.028409091,0.370335491,1.995173632,0.374690995,2.79234844,0.282048264,5.015773985,0.304414361,1
1.598158653,1.761904762,1.70952381,0.542063492,0.1241514,0.192969404,0.298888889,0.267142857,1.996931089,0.354444444,1.785873016,0.350952381,2.416031746,0.292698413,4.676666667,0.31015873,1
1.595975667,1.585559006,1.662267081,0.538354037,0.122601778,0.186055218,0.321273292,0.26552795,1.963313056,0.345962733,1.789906832,0.330590062,2.372204969,0.277018634,4.342391304,0.294409938,1
1.580236565,1.395803392,1.575165277,0.49726933,0.130297103,0.177703269,0.268755389,0.242454728,2.027102543,0.317620006,1.729663696,0.317763725,2.187410175,0.256108077,4.144150618,0.267893073,1
1.477476504,1.765370138,1.881639481,0.576118779,0.122069785,0.158150589,0.335842744,0.314512756,1.558172194,0.373902133,2.158092848,0.403805939,2.479506483,0.313885404,5.036386449,0.360100376,1
1.543677391,1.627138878,1.590529248,0.552725826,0.138293119,0.159852547,0.289096697,0.335256665,1.672922252,0.357739753,2.115200955,0.366693195,2.274572224,0.295065659,4.499801035,0.3143653,1
1.578832703,1.588875693,1.768804434,0.591646873,0.133012269,0.160532049,0.291963579,0.339667458,1.742002064,0.359857482,2.173594616,0.366389549,2.322842439,0.296516231,4.538796516,0.322248614,1
1.551221666,1.958380097,1.999251777,0.718574635,0.137474242,0.164704151,0.349420127,0.271043771,1.52708272,0.443789749,2.156191545,0.479236813,3.016647961,0.300785634,5.867564534,0.349794239,1
1.612579359,1.965071273,2.088832248,0.727178325,0.138491067,0.175549978,0.375059001,0.265835929,1.665583936,0.440290758,2.236854527,0.454167847,3.052581894,0.305390352,5.931652978,0.342490324,1
1.750428683,1.945114037,1.995457074,0.708140182,0.143569758,0.175370226,0.376877434,0.264045986,1.77817615,0.445206749,2.270257742,0.438346004,3.07315038,0.293992212,5.834414982,0.331540886,1
0.636889909,2.723965377,0.661617528,1.053421693,0.132148917,0.158698473,0.338652962,0.311874493,1.363659048,0.497159859,2.167838788,0.700838518,3.680551799,0.396267244,8.482553422,0.467811739,1
0.617324673,1.897382199,0.455402189,0.72118039,0.129351467,0.162488582,0.237029986,0.212470252,1.294631077,0.340028558,1.449309852,0.468443598,2.561066159,0.278248453,5.944788196,0.320704426,1
0.643948172,2.295687177,0.530419781,0.894882116,0.132097335,0.166438428,0.289361702,0.252788959,1.531549563,0.401265095,1.76906268,0.536745256,3.095802185,0.353421507,7.120759057,0.376998275,1
0.686856174,2.375228595,0.62560266,0.895428096,0.129808319,0.153866215,0.349792186,0.297090607,1.27793715,0.454197839,2.022277639,0.614962594,3.132169576,0.380216126,7.031753948,0.453699086,1
0.681435299,1.745919881,0.444238378,0.646513353,0.128407508,0.158585926,0.24950544,0.210806133,1.348345162,0.320351137,1.383778437,0.4365727,2.363254204,0.275346192,5.221933729,0.320227498,1
0.680375229,2.163408674,0.519700672,0.816432498,0.13071851,0.166949901,0.28313989,0.265729994,1.42505608,0.385155773,1.709835064,0.515271839,2.902107514,0.346670739,6.465180208,0.393402566,1
0.682622268,2.05726174,0.463641767,0.773726967,0.13951813,0.15792844,0.285714286,0.273826035,1.205555111,0.376263127,1.830394294,0.555973846,2.685753913,0.345155538,5.807410343,0.434515554,1
0.67214708,1.315639933,0.333979078,0.490120108,0.126346481,0.160362841,0.193594214,0.178096345,1.279744067,0.251711223,1.129278058,0.351672478,1.790391321,0.221361229,3.793103448,0.273795686,1
0.680589681,1.879579253,0.417301415,0.688973522,0.124651925,0.158804259,0.293434893,0.244287269,1.335708436,0.33877403,1.550235764,0.484584694,2.473703301,0.321363801,5.412404788,0.379035183,1
0.687159905,1.726017943,0.40510697,0.647803083,0.130692124,0.147589499,0.280883368,0.251207729,1.026348449,0.352426961,1.554635381,0.509546814,2.158500115,0.313549574,4.481251438,0.430641822,1
0.642005003,1.043650794,0.243764172,0.386904762,0.1275736,0.149124495,0.178429705,0.161139456,1.082836252,0.204931973,0.903061224,0.303854875,1.35175737,0.210884354,2.742913832,0.251842404,1
0.667836727,1.614918919,0.374702703,0.59372973,0.131882459,0.160866513,0.268108108,0.246918919,1.148931903,0.323243243,1.314378378,0.463135135,2.113081081,0.292540541,4.246702703,0.392864865,1
0.669309762,1.530883919,0.395633653,0.59371672,0.145196932,0.161315482,0.270766773,0.236155485,1.004549591,0.375665602,1.48056443,0.529552716,1.962193823,0.310436635,3.8985623,0.433972311,1
0.648606203,1.26291288,0.312347595,0.489691864,0.14422196,0.161889805,0.220128575,0.196408779,1.069362649,0.301928619,1.154511195,0.417645755,1.638882731,0.228774108,3.28286411,0.356240301,1
0.634474328,1.510621558,0.367951744,0.562811435,0.149008422,0.17142081,0.250196696,0.243115657,1.083537082,0.290584841,1.367951744,0.488329399,1.838185156,0.281667978,3.873852609,0.418568057,1
1.245095989,2.245522781,0.332565183,1.184816961,0.144715379,0.253210088,0.390703187,0.307874638,2.077083943,0.438504082,2.386423492,0.475177772,3.011390572,0.377469055,4.158348696,0.307677114,1
1.234653628,2.062095406,0.321412859,1.1102382,0.146232229,0.244309311,0.367733015,0.317579033,1.963431671,0.419143988,2.284205895,0.44572937,2.795047451,0.358054176,3.968700899,0.290805103,1
1.305401662,2.032120043,0.306797638,1.076232373,0.140296562,0.227798599,0.357659395,0.270398939,2.024808538,0.401651199,2.24364228,0.422622635,2.697842594,0.338074003,3.8068579,0.272206822,1
1.651199412,1.933686563,0.270138256,0.979551287,0.138837856,0.226917222,0.325275271,0.27096614,2.068762795,0.354830698,2.23271794,0.379501614,2.543174104,0.3307393,4.402930706,0.273449789,1
1.560605289,1.880116722,0.261895112,0.939126206,0.14260967,0.214398533,0.340763557,0.25711275,2.115555103,0.344816406,2.085920402,0.378779282,2.417767691,0.329010294,4.172732431,0.262705682,1
1.586130875,1.653755523,0.237923417,0.869587629,0.130023048,0.21324782,0.286450663,0.233578792,2.01583325,0.310603829,2.033799705,0.33365243,2.284756996,0.295360825,3.940574374,0.232253314,1
2.070927514,1.700586095,0.235953921,0.858023444,0.12463686,0.211790548,0.277081649,0.241107518,2.103875859,0.318815683,2.059013743,0.330638642,2.198666128,0.322049313,3.940379951,0.260206144,1
1.96706794,1.640184621,0.229107336,0.812334283,0.123495226,0.199114432,0.272414809,0.254738289,2.129791061,0.304625356,2.09967593,0.328488658,2.156240793,0.296965531,3.677501719,0.244525189,1
1.925605302,1.64754902,0.228431373,0.819901961,0.11876099,0.190382795,0.278627451,0.230686275,2.067361017,0.298627451,2.173823529,0.309607843,2.157156863,0.295392157,3.827254902,0.238529412,1
2.096985342,1.509424541,0.224815878,0.719136188,0.127039734,0.197289573,0.27799276,0.225315192,2.059279063,0.281612782,1.931094745,0.306453626,1.901260766,0.283984521,3.258145051,0.276869305,1
2.096131088,1.413270142,0.233175355,0.674763033,0.118252162,0.186436049,0.242535545,0.229976303,1.94583523,0.262914692,1.805331754,0.285189573,1.797748815,0.288981043,3.186018957,0.238507109,1
2.058823529,1.383132812,0.216563486,0.670131994,0.114334318,0.181573999,0.236537788,0.200210256,1.887545886,0.254059105,1.829108749,0.271229996,1.76369583,0.264805513,3.169372737,0.232566289,1
2.132292616,1.435274593,0.244870247,0.705491853,0.119530538,0.179922516,0.24079662,0.216656608,1.901663628,0.278817139,2.311557031,0.318648159,1.665057333,0.276704888,3.104858177,0.256638503,1
2.143397091,1.291625891,0.252201873,0.655249546,0.116137899,0.178673691,0.223822173,0.199636516,1.903447486,0.254298896,1.972738711,0.281560185,1.557108905,0.269677059,2.867328394,0.235425696,1
2.130584192,1.3180126,0.226088202,0.670962199,0.113402062,0.179913535,0.250429553,0.197021764,1.896020397,0.264318442,2.181557847,0.286941581,1.581901489,0.255154639,2.9889748,0.229667812,1
2.097097097,1.878693994,0.400699078,0.67778837,0.134270634,0.222722723,0.349062599,0.288290435,1.691236691,0.383698761,2.360343184,0.446854147,2.853749603,0.30815062,5.012472196,0.301318716,1
2.059918021,1.858937122,0.398382919,0.673993249,0.133238152,0.221295998,0.346652014,0.285736714,1.756827707,0.36611979,2.265012952,0.427977078,2.865374048,0.304497998,4.935709239,0.290054164,1
2.128720799,1.856830942,0.395508422,0.665159077,0.134466843,0.216512811,0.319323144,0.288599501,1.802844763,0.369385527,2.300842171,0.419681847,2.823144105,0.321272614,4.913833437,0.293902059,1
2.285291762,1.64289988,0.348025529,0.574591145,0.13235566,0.20463368,0.29597128,0.25378939,1.864933144,0.314718787,2.075089749,0.36856801,2.424311927,0.291184683,4.395193458,0.273234942,1
2.312306549,1.583829123,0.333170779,0.550863162,0.123870249,0.203231398,0.264312884,0.24285575,1.896805745,0.311225983,1.995415976,0.359504535,2.363015703,0.267726519,4.172729933,0.267141324,1
2.342442624,1.626828786,0.357354686,0.566330565,0.123757113,0.199424676,0.270264927,0.25029656,1.856356701,0.304270463,2.055753262,0.355179913,2.424179518,0.274713325,4.233689205,0.267101621,1
